url	ns	type	id	code	name	description	soc_code	career_cluster_id	subcluster_id
	graph.org.ai	SOC_CareerCluster_Mapping					27-2012	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					27-2021	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					27-2022	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					27-2023	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					27-2031	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					27-2032	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					27-2041	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					27-2042	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					27-2091	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					27-2099	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					27-3011	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					27-3023	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					27-3031	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					27-3031	management-entrepreneurship	management-entrepreneurship/entrepreneurship-small-business
	graph.org.ai	SOC_CareerCluster_Mapping					27-3041	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					27-3042	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					27-3042	energy-natural-resources	energy-natural-resources/ecological-research-development
	graph.org.ai	SOC_CareerCluster_Mapping					27-3043	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					27-3091	education	education/learner-support-community-engagement
	graph.org.ai	SOC_CareerCluster_Mapping					27-3091	education	education/teaching-training-facilitation
	graph.org.ai	SOC_CareerCluster_Mapping					27-3091	public-service-safety	public-service-safety/judicial-systems
	graph.org.ai	SOC_CareerCluster_Mapping					27-3092	public-service-safety	public-service-safety/judicial-systems
	graph.org.ai	SOC_CareerCluster_Mapping					27-3099	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					27-4011	arts-entertainment-design	arts-entertainment-design/lighting-sound-technology
	graph.org.ai	SOC_CareerCluster_Mapping					27-4012	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					27-4014	arts-entertainment-design	arts-entertainment-design/lighting-sound-technology
	graph.org.ai	SOC_CareerCluster_Mapping					27-4015	arts-entertainment-design	arts-entertainment-design/lighting-sound-technology
	graph.org.ai	SOC_CareerCluster_Mapping					27-4021	arts-entertainment-design	arts-entertainment-design/design-digital-arts
	graph.org.ai	SOC_CareerCluster_Mapping					27-4021	arts-entertainment-design	arts-entertainment-design/fine-arts
	graph.org.ai	SOC_CareerCluster_Mapping					27-4021	marketing-sales	marketing-sales/marketing-advertising
	graph.org.ai	SOC_CareerCluster_Mapping					27-4031	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					27-4032	arts-entertainment-design	arts-entertainment-design/design-digital-arts
	graph.org.ai	SOC_CareerCluster_Mapping					27-4032	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					27-4099	arts-entertainment-design	arts-entertainment-design/lighting-sound-technology
	graph.org.ai	SOC_CareerCluster_Mapping					29-1011	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1021	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1022	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1023	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1024	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1029	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1031	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					29-1031	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1041	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1051	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1071	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1081	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1122	healthcare-human-services	healthcare-human-services/community-social-services
	graph.org.ai	SOC_CareerCluster_Mapping					29-1123	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1124	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1125	healthcare-human-services	healthcare-human-services/behavioral-mental-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1126	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1127	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					29-1128	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1129	healthcare-human-services	healthcare-human-services/behavioral-mental-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1131	agriculture	agriculture/animal-systems
	graph.org.ai	SOC_CareerCluster_Mapping					29-1141	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1151	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1161	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1171	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1181	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1211	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1212	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1213	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1214	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1215	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1216	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1217	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1218	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1221	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1222	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1223	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1224	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1229	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1241	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1242	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1243	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1249	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1291	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1292	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-1299	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2010	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2031	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2032	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2033	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2034	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2035	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2036	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2042	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2043	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2051	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					29-2051	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2052	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2053	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2055	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2056	agriculture	agriculture/animal-systems
	graph.org.ai	SOC_CareerCluster_Mapping					29-2056	healthcare-human-services	healthcare-human-services/health-data-administration
	graph.org.ai	SOC_CareerCluster_Mapping					29-2057	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2061	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2072	healthcare-human-services	healthcare-human-services/health-data-administration
	graph.org.ai	SOC_CareerCluster_Mapping					29-2081	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2091	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2092	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-2099	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-9021	healthcare-human-services	healthcare-human-services/health-data-administration
	graph.org.ai	SOC_CareerCluster_Mapping					29-9091	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					29-9092	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-9093	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					29-9099	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-1120	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					31-1131	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-1132	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-1133	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-2011	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-2012	healthcare-human-services	healthcare-human-services/behavioral-mental-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-2021	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-2022	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-9011	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					31-9091	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-9092	healthcare-human-services	healthcare-human-services/health-data-administration
	graph.org.ai	SOC_CareerCluster_Mapping					31-9093	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-9094	healthcare-human-services	healthcare-human-services/health-data-administration
	graph.org.ai	SOC_CareerCluster_Mapping					31-9095	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-9096	agriculture	agriculture/animal-systems
	graph.org.ai	SOC_CareerCluster_Mapping					31-9096	healthcare-human-services	healthcare-human-services/health-data-administration
	graph.org.ai	SOC_CareerCluster_Mapping					31-9097	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-9099	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					31-9099	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					33-1011	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-1012	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					33-1012	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-1012	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					33-1021	public-service-safety	public-service-safety/emergency-response
	graph.org.ai	SOC_CareerCluster_Mapping					33-1091	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-1091	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					33-1099	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-1099	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					33-1099	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					33-2011	energy-natural-resources	energy-natural-resources/environmental-protection
	graph.org.ai	SOC_CareerCluster_Mapping					33-2011	public-service-safety	public-service-safety/emergency-response
	graph.org.ai	SOC_CareerCluster_Mapping					33-2021	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-2022	energy-natural-resources	energy-natural-resources/conservation-land-management
	graph.org.ai	SOC_CareerCluster_Mapping					33-2022	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-3011	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-3012	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-3021	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					33-3021	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-3021	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					33-3031	energy-natural-resources	energy-natural-resources/environmental-protection
	graph.org.ai	SOC_CareerCluster_Mapping					33-3031	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					33-3041	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-3051	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-3051	public-service-safety	public-service-safety/emergency-response
	graph.org.ai	SOC_CareerCluster_Mapping					33-3052	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-9011	agriculture	agriculture/animal-systems
	graph.org.ai	SOC_CareerCluster_Mapping					33-9021	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-9031	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-9032	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-9091	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-9092	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-9093	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-9094	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					33-9099	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					35-1011	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-1011	management-entrepreneurship	management-entrepreneurship/entrepreneurship-small-business
	graph.org.ai	SOC_CareerCluster_Mapping					35-1012	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-2011	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-2012	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-2012	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-2012	management-entrepreneurship	management-entrepreneurship/entrepreneurship-small-business
	graph.org.ai	SOC_CareerCluster_Mapping					35-2012	public-service-safety	public-service-safety/local-state-federal-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-2013	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-2013	management-entrepreneurship	management-entrepreneurship/entrepreneurship-small-business
	graph.org.ai	SOC_CareerCluster_Mapping					35-2014	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-2015	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-2019	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-2021	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-3011	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-3023	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-3031	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-3041	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-9011	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-9021	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-9031	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					35-9099	hospitality-events-tourism	hospitality-events-tourism/culinary-food-services
	graph.org.ai	SOC_CareerCluster_Mapping					37-1011	hospitality-events-tourism	hospitality-events-tourism/accommodations
	graph.org.ai	SOC_CareerCluster_Mapping					37-1012	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					37-2011	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					37-2012	hospitality-events-tourism	hospitality-events-tourism/accommodations
	graph.org.ai	SOC_CareerCluster_Mapping					37-2019	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					37-2021	agriculture	agriculture/plant-systems
	graph.org.ai	SOC_CareerCluster_Mapping					37-3011	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					37-3012	agriculture	agriculture/plant-systems
	graph.org.ai	SOC_CareerCluster_Mapping					37-3013	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					37-3019	public-service-safety	public-service-safety/public-safety
	graph.org.ai	SOC_CareerCluster_Mapping					39-1013	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					39-1014	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					39-1014	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					39-1022	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					39-2011	agriculture	agriculture/animal-systems
	graph.org.ai	SOC_CareerCluster_Mapping					39-2021	agriculture	agriculture/animal-systems
	graph.org.ai	SOC_CareerCluster_Mapping					39-3011	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					39-3012	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					39-3019	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					39-3021	arts-entertainment-design	arts-entertainment-design/design-digital-arts
	graph.org.ai	SOC_CareerCluster_Mapping					39-3031	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					39-3091	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					39-3092	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					39-3093	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					39-3099	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					39-4011	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					39-4012	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					39-4021	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					39-4031	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					39-5011	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					39-5012	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					39-5091	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					39-5092	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					39-5093	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					39-5094	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					39-6011	hospitality-events-tourism	hospitality-events-tourism/accommodations
	graph.org.ai	SOC_CareerCluster_Mapping					39-6012	hospitality-events-tourism	hospitality-events-tourism/accommodations
	graph.org.ai	SOC_CareerCluster_Mapping					39-7010	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					39-9011	education	education/early-childhood-development
	graph.org.ai	SOC_CareerCluster_Mapping					39-9031	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					39-9032	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					39-9041	education	education/learner-support-community-engagement
	graph.org.ai	SOC_CareerCluster_Mapping					39-9099	healthcare-human-services	healthcare-human-services/personal-care-services
	graph.org.ai	SOC_CareerCluster_Mapping					41-1011	marketing-sales	marketing-sales/retail-customer-experience
	graph.org.ai	SOC_CareerCluster_Mapping					41-1012	marketing-sales	marketing-sales/retail-customer-experience
	graph.org.ai	SOC_CareerCluster_Mapping					41-2011	marketing-sales	marketing-sales/retail-customer-experience
	graph.org.ai	SOC_CareerCluster_Mapping					41-2012	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					41-2021	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					41-2022	marketing-sales	marketing-sales/retail-customer-experience
	graph.org.ai	SOC_CareerCluster_Mapping					41-2031	marketing-sales	marketing-sales/retail-customer-experience
	graph.org.ai	SOC_CareerCluster_Mapping					41-3011	marketing-sales	marketing-sales/strategic-sales
	graph.org.ai	SOC_CareerCluster_Mapping					41-3021	financial-services	financial-services/insurance
	graph.org.ai	SOC_CareerCluster_Mapping					41-3031	financial-services	financial-services/financial-strategy-investments
	graph.org.ai	SOC_CareerCluster_Mapping					41-3041	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					41-3091	marketing-sales	marketing-sales/strategic-sales
	graph.org.ai	SOC_CareerCluster_Mapping					41-4011	marketing-sales	marketing-sales/strategic-sales
	graph.org.ai	SOC_CareerCluster_Mapping					41-4012	marketing-sales	marketing-sales/strategic-sales
	graph.org.ai	SOC_CareerCluster_Mapping					41-9011	marketing-sales	marketing-sales/marketing-advertising
	graph.org.ai	SOC_CareerCluster_Mapping					41-9012	arts-entertainment-design	arts-entertainment-design/performing-arts
	graph.org.ai	SOC_CareerCluster_Mapping					41-9021	financial-services	financial-services/real-estate
	graph.org.ai	SOC_CareerCluster_Mapping					41-9022	financial-services	financial-services/real-estate
	graph.org.ai	SOC_CareerCluster_Mapping					41-9031	marketing-sales	marketing-sales/strategic-sales
	graph.org.ai	SOC_CareerCluster_Mapping					41-9041	marketing-sales	marketing-sales/strategic-sales
	graph.org.ai	SOC_CareerCluster_Mapping					41-9091	marketing-sales	marketing-sales/strategic-sales
	graph.org.ai	SOC_CareerCluster_Mapping					41-9099	marketing-sales	marketing-sales/retail-customer-experience
	graph.org.ai	SOC_CareerCluster_Mapping					43-1011	management-entrepreneurship	management-entrepreneurship/leadership-operations
	graph.org.ai	SOC_CareerCluster_Mapping					43-1011	management-entrepreneurship	management-entrepreneurship/entrepreneurship-small-business
	graph.org.ai	SOC_CareerCluster_Mapping					43-2011	healthcare-human-services	healthcare-human-services/health-data-administration
	graph.org.ai	SOC_CareerCluster_Mapping					43-2021	public-service-safety	public-service-safety/emergency-response
	graph.org.ai	SOC_CareerCluster_Mapping					43-2099	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					43-3011	financial-services	financial-services/accounting
	graph.org.ai	SOC_CareerCluster_Mapping					43-3021	financial-services	financial-services/accounting
	graph.org.ai	SOC_CareerCluster_Mapping					43-3031	financial-services	financial-services/accounting
	graph.org.ai	SOC_CareerCluster_Mapping					43-3041	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
