url	ns	type	id	name	description	code	sourceUrl
https://onet.org.ai/Occupation/Forest_Fire_Inspectors_and_Prevention_Specialists	onet.org.ai	Occupation	Forest_Fire_Inspectors_and_Prevention_Specialists	Forest Fire Inspectors and Prevention Specialists		33-2022.00	https://www.onetonline.org/link/summary/33-2022.00
https://onet.org.ai/Occupation/Bailiffs	onet.org.ai	Occupation	Bailiffs	Bailiffs		33-3011.00	https://www.onetonline.org/link/summary/33-3011.00
https://onet.org.ai/Occupation/Correctional_Officers_and_Jailers	onet.org.ai	Occupation	Correctional_Officers_and_Jailers	Correctional Officers and Jailers		33-3012.00	https://www.onetonline.org/link/summary/33-3012.00
https://onet.org.ai/Occupation/Detectives_and_Criminal_Investigators	onet.org.ai	Occupation	Detectives_and_Criminal_Investigators	Detectives and Criminal Investigators		33-3021.00	https://www.onetonline.org/link/summary/33-3021.00
https://onet.org.ai/Occupation/Police_Identification_and_Records_Officers	onet.org.ai	Occupation	Police_Identification_and_Records_Officers	Police Identification and Records Officers		33-3021.02	https://www.onetonline.org/link/summary/33-3021.02
https://onet.org.ai/Occupation/Intelligence_Analysts	onet.org.ai	Occupation	Intelligence_Analysts	Intelligence Analysts		33-3021.06	https://www.onetonline.org/link/summary/33-3021.06
https://onet.org.ai/Occupation/Fish_and_Game_Wardens	onet.org.ai	Occupation	Fish_and_Game_Wardens	Fish and Game Wardens		33-3031.00	https://www.onetonline.org/link/summary/33-3031.00
https://onet.org.ai/Occupation/Parking_Enforcement_Workers	onet.org.ai	Occupation	Parking_Enforcement_Workers	Parking Enforcement Workers		33-3041.00	https://www.onetonline.org/link/summary/33-3041.00
https://onet.org.ai/Occupation/Police_and_Sheriffs_Patrol_Officers	onet.org.ai	Occupation	Police_and_Sheriffs_Patrol_Officers	Police and Sheriff's Patrol Officers		33-3051.00	https://www.onetonline.org/link/summary/33-3051.00
https://onet.org.ai/Occupation/Customs_and_Border_Protection_Officers	onet.org.ai	Occupation	Customs_and_Border_Protection_Officers	Customs and Border Protection Officers		33-3051.04	https://www.onetonline.org/link/summary/33-3051.04
https://onet.org.ai/Occupation/Transit_and_Railroad_Police	onet.org.ai	Occupation	Transit_and_Railroad_Police	Transit and Railroad Police		33-3052.00	https://www.onetonline.org/link/summary/33-3052.00
https://onet.org.ai/Occupation/Animal_Control_Workers	onet.org.ai	Occupation	Animal_Control_Workers	Animal Control Workers		33-9011.00	https://www.onetonline.org/link/summary/33-9011.00
https://onet.org.ai/Occupation/Private_Detectives_and_Investigators	onet.org.ai	Occupation	Private_Detectives_and_Investigators	Private Detectives and Investigators		33-9021.00	https://www.onetonline.org/link/summary/33-9021.00
https://onet.org.ai/Occupation/Gambling_Surveillance_Officers_and_Gambling_Investigators	onet.org.ai	Occupation	Gambling_Surveillance_Officers_and_Gambling_Investigators	Gambling Surveillance Officers and Gambling Investigators		33-9031.00	https://www.onetonline.org/link/summary/33-9031.00
https://onet.org.ai/Occupation/Security_Guards	onet.org.ai	Occupation	Security_Guards	Security Guards		33-9032.00	https://www.onetonline.org/link/summary/33-9032.00
https://onet.org.ai/Occupation/Crossing_Guards_and_Flaggers	onet.org.ai	Occupation	Crossing_Guards_and_Flaggers	Crossing Guards and Flaggers		33-9091.00	https://www.onetonline.org/link/summary/33-9091.00
https://onet.org.ai/Occupation/Lifeguards,_Ski_Patrol,_and_Other_Recreational_Protective_Service_Workers	onet.org.ai	Occupation	Lifeguards,_Ski_Patrol,_and_Other_Recreational_Protective_Service_Workers	Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers		33-9092.00	https://www.onetonline.org/link/summary/33-9092.00
https://onet.org.ai/Occupation/Transportation_Security_Screeners	onet.org.ai	Occupation	Transportation_Security_Screeners	Transportation Security Screeners		33-9093.00	https://www.onetonline.org/link/summary/33-9093.00
https://onet.org.ai/Occupation/School_Bus_Monitors	onet.org.ai	Occupation	School_Bus_Monitors	School Bus Monitors		33-9094.00	https://www.onetonline.org/link/summary/33-9094.00
https://onet.org.ai/Occupation/Protective_Service_Workers,_All_Other	onet.org.ai	Occupation	Protective_Service_Workers,_All_Other	Protective Service Workers, All Other		33-9099.00	https://www.onetonline.org/link/summary/33-9099.00
https://onet.org.ai/Occupation/Retail_Loss_Prevention_Specialists	onet.org.ai	Occupation	Retail_Loss_Prevention_Specialists	Retail Loss Prevention Specialists		33-9099.02	https://www.onetonline.org/link/summary/33-9099.02
https://onet.org.ai/Occupation/Chefs_and_Head_Cooks	onet.org.ai	Occupation	Chefs_and_Head_Cooks	Chefs and Head Cooks		35-1011.00	https://www.onetonline.org/link/summary/35-1011.00
https://onet.org.ai/Occupation/First-Line_Supervisors_of_Food_Preparation_and_Serving_Workers	onet.org.ai	Occupation	First-Line_Supervisors_of_Food_Preparation_and_Serving_Workers	First-Line Supervisors of Food Preparation and Serving Workers		35-1012.00	https://www.onetonline.org/link/summary/35-1012.00
https://onet.org.ai/Occupation/Cooks,_Fast_Food	onet.org.ai	Occupation	Cooks,_Fast_Food	Cooks, Fast Food		35-2011.00	https://www.onetonline.org/link/summary/35-2011.00
https://onet.org.ai/Occupation/Cooks,_Institution_and_Cafeteria	onet.org.ai	Occupation	Cooks,_Institution_and_Cafeteria	Cooks, Institution and Cafeteria		35-2012.00	https://www.onetonline.org/link/summary/35-2012.00
https://onet.org.ai/Occupation/Cooks,_Private_Household	onet.org.ai	Occupation	Cooks,_Private_Household	Cooks, Private Household		35-2013.00	https://www.onetonline.org/link/summary/35-2013.00
https://onet.org.ai/Occupation/Cooks,_Restaurant	onet.org.ai	Occupation	Cooks,_Restaurant	Cooks, Restaurant		35-2014.00	https://www.onetonline.org/link/summary/35-2014.00
https://onet.org.ai/Occupation/Cooks,_Short_Order	onet.org.ai	Occupation	Cooks,_Short_Order	Cooks, Short Order		35-2015.00	https://www.onetonline.org/link/summary/35-2015.00
https://onet.org.ai/Occupation/Cooks,_All_Other	onet.org.ai	Occupation	Cooks,_All_Other	Cooks, All Other		35-2019.00	https://www.onetonline.org/link/summary/35-2019.00
https://onet.org.ai/Occupation/Food_Preparation_Workers	onet.org.ai	Occupation	Food_Preparation_Workers	Food Preparation Workers		35-2021.00	https://www.onetonline.org/link/summary/35-2021.00
https://onet.org.ai/Occupation/Bartenders	onet.org.ai	Occupation	Bartenders	Bartenders		35-3011.00	https://www.onetonline.org/link/summary/35-3011.00
https://onet.org.ai/Occupation/Fast_Food_and_Counter_Workers	onet.org.ai	Occupation	Fast_Food_and_Counter_Workers	Fast Food and Counter Workers		35-3023.00	https://www.onetonline.org/link/summary/35-3023.00
https://onet.org.ai/Occupation/Baristas	onet.org.ai	Occupation	Baristas	Baristas		35-3023.01	https://www.onetonline.org/link/summary/35-3023.01
https://onet.org.ai/Occupation/Waiters_and_Waitresses	onet.org.ai	Occupation	Waiters_and_Waitresses	Waiters and Waitresses		35-3031.00	https://www.onetonline.org/link/summary/35-3031.00
https://onet.org.ai/Occupation/Food_Servers,_Nonrestaurant	onet.org.ai	Occupation	Food_Servers,_Nonrestaurant	Food Servers, Nonrestaurant		35-3041.00	https://www.onetonline.org/link/summary/35-3041.00
https://onet.org.ai/Occupation/Dining_Room_and_Cafeteria_Attendants_and_Bartender_Helpers	onet.org.ai	Occupation	Dining_Room_and_Cafeteria_Attendants_and_Bartender_Helpers	Dining Room and Cafeteria Attendants and Bartender Helpers		35-9011.00	https://www.onetonline.org/link/summary/35-9011.00
https://onet.org.ai/Occupation/Dishwashers	onet.org.ai	Occupation	Dishwashers	Dishwashers		35-9021.00	https://www.onetonline.org/link/summary/35-9021.00
https://onet.org.ai/Occupation/Hosts_and_Hostesses,_Restaurant,_Lounge,_and_Coffee_Shop	onet.org.ai	Occupation	Hosts_and_Hostesses,_Restaurant,_Lounge,_and_Coffee_Shop	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop		35-9031.00	https://www.onetonline.org/link/summary/35-9031.00
https://onet.org.ai/Occupation/Food_Preparation_and_Serving_Related_Workers,_All_Other	onet.org.ai	Occupation	Food_Preparation_and_Serving_Related_Workers,_All_Other	Food Preparation and Serving Related Workers, All Other		35-9099.00	https://www.onetonline.org/link/summary/35-9099.00
https://onet.org.ai/Occupation/First-Line_Supervisors_of_Housekeeping_and_Janitorial_Workers	onet.org.ai	Occupation	First-Line_Supervisors_of_Housekeeping_and_Janitorial_Workers	First-Line Supervisors of Housekeeping and Janitorial Workers		37-1011.00	https://www.onetonline.org/link/summary/37-1011.00
https://onet.org.ai/Occupation/First-Line_Supervisors_of_Landscaping,_Lawn_Service,_and_Groundskeeping_Workers	onet.org.ai	Occupation	First-Line_Supervisors_of_Landscaping,_Lawn_Service,_and_Groundskeeping_Workers	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers		37-1012.00	https://www.onetonline.org/link/summary/37-1012.00
https://onet.org.ai/Occupation/Janitors_and_Cleaners,_Except_Maids_and_Housekeeping_Cleaners	onet.org.ai	Occupation	Janitors_and_Cleaners,_Except_Maids_and_Housekeeping_Cleaners	Janitors and Cleaners, Except Maids and Housekeeping Cleaners		37-2011.00	https://www.onetonline.org/link/summary/37-2011.00
https://onet.org.ai/Occupation/Maids_and_Housekeeping_Cleaners	onet.org.ai	Occupation	Maids_and_Housekeeping_Cleaners	Maids and Housekeeping Cleaners		37-2012.00	https://www.onetonline.org/link/summary/37-2012.00
https://onet.org.ai/Occupation/Building_Cleaning_Workers,_All_Other	onet.org.ai	Occupation	Building_Cleaning_Workers,_All_Other	Building Cleaning Workers, All Other		37-2019.00	https://www.onetonline.org/link/summary/37-2019.00
https://onet.org.ai/Occupation/Pest_Control_Workers	onet.org.ai	Occupation	Pest_Control_Workers	Pest Control Workers		37-2021.00	https://www.onetonline.org/link/summary/37-2021.00
https://onet.org.ai/Occupation/Landscaping_and_Groundskeeping_Workers	onet.org.ai	Occupation	Landscaping_and_Groundskeeping_Workers	Landscaping and Groundskeeping Workers		37-3011.00	https://www.onetonline.org/link/summary/37-3011.00
https://onet.org.ai/Occupation/Pesticide_Handlers,_Sprayers,_and_Applicators,_Vegetation	onet.org.ai	Occupation	Pesticide_Handlers,_Sprayers,_and_Applicators,_Vegetation	Pesticide Handlers, Sprayers, and Applicators, Vegetation		37-3012.00	https://www.onetonline.org/link/summary/37-3012.00
https://onet.org.ai/Occupation/Tree_Trimmers_and_Pruners	onet.org.ai	Occupation	Tree_Trimmers_and_Pruners	Tree Trimmers and Pruners		37-3013.00	https://www.onetonline.org/link/summary/37-3013.00
https://onet.org.ai/Occupation/Grounds_Maintenance_Workers,_All_Other	onet.org.ai	Occupation	Grounds_Maintenance_Workers,_All_Other	Grounds Maintenance Workers, All Other		37-3019.00	https://www.onetonline.org/link/summary/37-3019.00
https://onet.org.ai/Occupation/First-Line_Supervisors_of_Gambling_Services_Workers	onet.org.ai	Occupation	First-Line_Supervisors_of_Gambling_Services_Workers	First-Line Supervisors of Gambling Services Workers		39-1013.00	https://www.onetonline.org/link/summary/39-1013.00
https://onet.org.ai/Occupation/First-Line_Supervisors_of_Entertainment_and_Recreation_Workers,_Except_Gambling_Services	onet.org.ai	Occupation	First-Line_Supervisors_of_Entertainment_and_Recreation_Workers,_Except_Gambling_Services	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services		39-1014.00	https://www.onetonline.org/link/summary/39-1014.00
https://onet.org.ai/Occupation/First-Line_Supervisors_of_Personal_Service_Workers	onet.org.ai	Occupation	First-Line_Supervisors_of_Personal_Service_Workers	First-Line Supervisors of Personal Service Workers		39-1022.00	https://www.onetonline.org/link/summary/39-1022.00
https://onet.org.ai/Occupation/Animal_Trainers	onet.org.ai	Occupation	Animal_Trainers	Animal Trainers		39-2011.00	https://www.onetonline.org/link/summary/39-2011.00
https://onet.org.ai/Occupation/Animal_Caretakers	onet.org.ai	Occupation	Animal_Caretakers	Animal Caretakers		39-2021.00	https://www.onetonline.org/link/summary/39-2021.00
https://onet.org.ai/Occupation/Gambling_Dealers	onet.org.ai	Occupation	Gambling_Dealers	Gambling Dealers		39-3011.00	https://www.onetonline.org/link/summary/39-3011.00
https://onet.org.ai/Occupation/Gambling_and_Sports_Book_Writers_and_Runners	onet.org.ai	Occupation	Gambling_and_Sports_Book_Writers_and_Runners	Gambling and Sports Book Writers and Runners		39-3012.00	https://www.onetonline.org/link/summary/39-3012.00
https://onet.org.ai/Occupation/Gambling_Service_Workers,_All_Other	onet.org.ai	Occupation	Gambling_Service_Workers,_All_Other	Gambling Service Workers, All Other		39-3019.00	https://www.onetonline.org/link/summary/39-3019.00
https://onet.org.ai/Occupation/Motion_Picture_Projectionists	onet.org.ai	Occupation	Motion_Picture_Projectionists	Motion Picture Projectionists		39-3021.00	https://www.onetonline.org/link/summary/39-3021.00
https://onet.org.ai/Occupation/Ushers,_Lobby_Attendants,_and_Ticket_Takers	onet.org.ai	Occupation	Ushers,_Lobby_Attendants,_and_Ticket_Takers	Ushers, Lobby Attendants, and Ticket Takers		39-3031.00	https://www.onetonline.org/link/summary/39-3031.00
https://onet.org.ai/Occupation/Amusement_and_Recreation_Attendants	onet.org.ai	Occupation	Amusement_and_Recreation_Attendants	Amusement and Recreation Attendants		39-3091.00	https://www.onetonline.org/link/summary/39-3091.00
https://onet.org.ai/Occupation/Costume_Attendants	onet.org.ai	Occupation	Costume_Attendants	Costume Attendants		39-3092.00	https://www.onetonline.org/link/summary/39-3092.00
https://onet.org.ai/Occupation/Locker_Room,_Coatroom,_and_Dressing_Room_Attendants	onet.org.ai	Occupation	Locker_Room,_Coatroom,_and_Dressing_Room_Attendants	Locker Room, Coatroom, and Dressing Room Attendants		39-3093.00	https://www.onetonline.org/link/summary/39-3093.00
https://onet.org.ai/Occupation/Entertainment_Attendants_and_Related_Workers,_All_Other	onet.org.ai	Occupation	Entertainment_Attendants_and_Related_Workers,_All_Other	Entertainment Attendants and Related Workers, All Other		39-3099.00	https://www.onetonline.org/link/summary/39-3099.00
https://onet.org.ai/Occupation/Embalmers	onet.org.ai	Occupation	Embalmers	Embalmers		39-4011.00	https://www.onetonline.org/link/summary/39-4011.00
https://onet.org.ai/Occupation/Crematory_Operators	onet.org.ai	Occupation	Crematory_Operators	Crematory Operators		39-4012.00	https://www.onetonline.org/link/summary/39-4012.00
https://onet.org.ai/Occupation/Funeral_Attendants	onet.org.ai	Occupation	Funeral_Attendants	Funeral Attendants		39-4021.00	https://www.onetonline.org/link/summary/39-4021.00
https://onet.org.ai/Occupation/Morticians,_Undertakers,_and_Funeral_Arrangers	onet.org.ai	Occupation	Morticians,_Undertakers,_and_Funeral_Arrangers	Morticians, Undertakers, and Funeral Arrangers		39-4031.00	https://www.onetonline.org/link/summary/39-4031.00
https://onet.org.ai/Occupation/Barbers	onet.org.ai	Occupation	Barbers	Barbers		39-5011.00	https://www.onetonline.org/link/summary/39-5011.00
https://onet.org.ai/Occupation/Hairdressers,_Hairstylists,_and_Cosmetologists	onet.org.ai	Occupation	Hairdressers,_Hairstylists,_and_Cosmetologists	Hairdressers, Hairstylists, and Cosmetologists		39-5012.00	https://www.onetonline.org/link/summary/39-5012.00
https://onet.org.ai/Occupation/Makeup_Artists,_Theatrical_and_Performance	onet.org.ai	Occupation	Makeup_Artists,_Theatrical_and_Performance	Makeup Artists, Theatrical and Performance		39-5091.00	https://www.onetonline.org/link/summary/39-5091.00
https://onet.org.ai/Occupation/Manicurists_and_Pedicurists	onet.org.ai	Occupation	Manicurists_and_Pedicurists	Manicurists and Pedicurists		39-5092.00	https://www.onetonline.org/link/summary/39-5092.00
https://onet.org.ai/Occupation/Shampooers	onet.org.ai	Occupation	Shampooers	Shampooers		39-5093.00	https://www.onetonline.org/link/summary/39-5093.00
https://onet.org.ai/Occupation/Skincare_Specialists	onet.org.ai	Occupation	Skincare_Specialists	Skincare Specialists		39-5094.00	https://www.onetonline.org/link/summary/39-5094.00
https://onet.org.ai/Occupation/Baggage_Porters_and_Bellhops	onet.org.ai	Occupation	Baggage_Porters_and_Bellhops	Baggage Porters and Bellhops		39-6011.00	https://www.onetonline.org/link/summary/39-6011.00
https://onet.org.ai/Occupation/Concierges	onet.org.ai	Occupation	Concierges	Concierges		39-6012.00	https://www.onetonline.org/link/summary/39-6012.00
https://onet.org.ai/Occupation/Tour_Guides_and_Escorts	onet.org.ai	Occupation	Tour_Guides_and_Escorts	Tour Guides and Escorts		39-7011.00	https://www.onetonline.org/link/summary/39-7011.00
https://onet.org.ai/Occupation/Travel_Guides	onet.org.ai	Occupation	Travel_Guides	Travel Guides		39-7012.00	https://www.onetonline.org/link/summary/39-7012.00
https://onet.org.ai/Occupation/Childcare_Workers	onet.org.ai	Occupation	Childcare_Workers	Childcare Workers		39-9011.00	https://www.onetonline.org/link/summary/39-9011.00
https://onet.org.ai/Occupation/Nannies	onet.org.ai	Occupation	Nannies	Nannies		39-9011.01	https://www.onetonline.org/link/summary/39-9011.01
https://onet.org.ai/Occupation/Exercise_Trainers_and_Group_Fitness_Instructors	onet.org.ai	Occupation	Exercise_Trainers_and_Group_Fitness_Instructors	Exercise Trainers and Group Fitness Instructors		39-9031.00	https://www.onetonline.org/link/summary/39-9031.00
https://onet.org.ai/Occupation/Recreation_Workers	onet.org.ai	Occupation	Recreation_Workers	Recreation Workers		39-9032.00	https://www.onetonline.org/link/summary/39-9032.00
https://onet.org.ai/Occupation/Residential_Advisors	onet.org.ai	Occupation	Residential_Advisors	Residential Advisors		39-9041.00	https://www.onetonline.org/link/summary/39-9041.00
https://onet.org.ai/Occupation/Personal_Care_and_Service_Workers,_All_Other	onet.org.ai	Occupation	Personal_Care_and_Service_Workers,_All_Other	Personal Care and Service Workers, All Other		39-9099.00	https://www.onetonline.org/link/summary/39-9099.00
https://onet.org.ai/Occupation/First-Line_Supervisors_of_Retail_Sales_Workers	onet.org.ai	Occupation	First-Line_Supervisors_of_Retail_Sales_Workers	First-Line Supervisors of Retail Sales Workers		41-1011.00	https://www.onetonline.org/link/summary/41-1011.00
https://onet.org.ai/Occupation/First-Line_Supervisors_of_Non-Retail_Sales_Workers	onet.org.ai	Occupation	First-Line_Supervisors_of_Non-Retail_Sales_Workers	First-Line Supervisors of Non-Retail Sales Workers		41-1012.00	https://www.onetonline.org/link/summary/41-1012.00
https://onet.org.ai/Occupation/Cashiers	onet.org.ai	Occupation	Cashiers	Cashiers		41-2011.00	https://www.onetonline.org/link/summary/41-2011.00
https://onet.org.ai/Occupation/Gambling_Change_Persons_and_Booth_Cashiers	onet.org.ai	Occupation	Gambling_Change_Persons_and_Booth_Cashiers	Gambling Change Persons and Booth Cashiers		41-2012.00	https://www.onetonline.org/link/summary/41-2012.00
https://onet.org.ai/Occupation/Counter_and_Rental_Clerks	onet.org.ai	Occupation	Counter_and_Rental_Clerks	Counter and Rental Clerks		41-2021.00	https://www.onetonline.org/link/summary/41-2021.00
https://onet.org.ai/Occupation/Parts_Salespersons	onet.org.ai	Occupation	Parts_Salespersons	Parts Salespersons		41-2022.00	https://www.onetonline.org/link/summary/41-2022.00
https://onet.org.ai/Occupation/Retail_Salespersons	onet.org.ai	Occupation	Retail_Salespersons	Retail Salespersons		41-2031.00	https://www.onetonline.org/link/summary/41-2031.00
https://onet.org.ai/Occupation/Advertising_Sales_Agents	onet.org.ai	Occupation	Advertising_Sales_Agents	Advertising Sales Agents		41-3011.00	https://www.onetonline.org/link/summary/41-3011.00
https://onet.org.ai/Occupation/Insurance_Sales_Agents	onet.org.ai	Occupation	Insurance_Sales_Agents	Insurance Sales Agents		41-3021.00	https://www.onetonline.org/link/summary/41-3021.00
https://onet.org.ai/Occupation/Securities,_Commodities,_and_Financial_Services_Sales_Agents	onet.org.ai	Occupation	Securities,_Commodities,_and_Financial_Services_Sales_Agents	Securities, Commodities, and Financial Services Sales Agents		41-3031.00	https://www.onetonline.org/link/summary/41-3031.00
https://onet.org.ai/Occupation/Travel_Agents	onet.org.ai	Occupation	Travel_Agents	Travel Agents		41-3041.00	https://www.onetonline.org/link/summary/41-3041.00
https://onet.org.ai/Occupation/Sales_Representatives_of_Services,_Except_Advertising,_Insurance,_Financial_Services,_and_Travel	onet.org.ai	Occupation	Sales_Representatives_of_Services,_Except_Advertising,_Insurance,_Financial_Services,_and_Travel	Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel		41-3091.00	https://www.onetonline.org/link/summary/41-3091.00
https://onet.org.ai/Occupation/Sales_Representatives,_Wholesale_and_Manufacturing,_Technical_and_Scientific_Products	onet.org.ai	Occupation	Sales_Representatives,_Wholesale_and_Manufacturing,_Technical_and_Scientific_Products	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products		41-4011.00	https://www.onetonline.org/link/summary/41-4011.00
https://onet.org.ai/Occupation/Solar_Sales_Representatives_and_Assessors	onet.org.ai	Occupation	Solar_Sales_Representatives_and_Assessors	Solar Sales Representatives and Assessors		41-4011.07	https://www.onetonline.org/link/summary/41-4011.07
https://onet.org.ai/Occupation/Sales_Representatives,_Wholesale_and_Manufacturing,_Except_Technical_and_Scientific_Products	onet.org.ai	Occupation	Sales_Representatives,_Wholesale_and_Manufacturing,_Except_Technical_and_Scientific_Products	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products		41-4012.00	https://www.onetonline.org/link/summary/41-4012.00
https://onet.org.ai/Occupation/Demonstrators_and_Product_Promoters	onet.org.ai	Occupation	Demonstrators_and_Product_Promoters	Demonstrators and Product Promoters		41-9011.00	https://www.onetonline.org/link/summary/41-9011.00
https://onet.org.ai/Occupation/Models	onet.org.ai	Occupation	Models	Models		41-9012.00	https://www.onetonline.org/link/summary/41-9012.00
https://onet.org.ai/Occupation/Real_Estate_Brokers	onet.org.ai	Occupation	Real_Estate_Brokers	Real Estate Brokers		41-9021.00	https://www.onetonline.org/link/summary/41-9021.00
https://onet.org.ai/Occupation/Real_Estate_Sales_Agents	onet.org.ai	Occupation	Real_Estate_Sales_Agents	Real Estate Sales Agents		41-9022.00	https://www.onetonline.org/link/summary/41-9022.00
https://onet.org.ai/Occupation/Sales_Engineers	onet.org.ai	Occupation	Sales_Engineers	Sales Engineers		41-9031.00	https://www.onetonline.org/link/summary/41-9031.00
https://onet.org.ai/Occupation/Telemarketers	onet.org.ai	Occupation	Telemarketers	Telemarketers		41-9041.00	https://www.onetonline.org/link/summary/41-9041.00
https://onet.org.ai/Occupation/Door-to-Door_Sales_Workers,_News_and_Street_Vendors,_and_Related_Workers	onet.org.ai	Occupation	Door-to-Door_Sales_Workers,_News_and_Street_Vendors,_and_Related_Workers	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers		41-9091.00	https://www.onetonline.org/link/summary/41-9091.00
https://onet.org.ai/Occupation/Sales_and_Related_Workers,_All_Other	onet.org.ai	Occupation	Sales_and_Related_Workers,_All_Other	Sales and Related Workers, All Other		41-9099.00	https://www.onetonline.org/link/summary/41-9099.00
https://onet.org.ai/Occupation/First-Line_Supervisors_of_Office_and_Administrative_Support_Workers	onet.org.ai	Occupation	First-Line_Supervisors_of_Office_and_Administrative_Support_Workers	First-Line Supervisors of Office and Administrative Support Workers		43-1011.00	https://www.onetonline.org/link/summary/43-1011.00
https://onet.org.ai/Occupation/Switchboard_Operators,_Including_Answering_Service	onet.org.ai	Occupation	Switchboard_Operators,_Including_Answering_Service	Switchboard Operators, Including Answering Service		43-2011.00	https://www.onetonline.org/link/summary/43-2011.00
https://onet.org.ai/Occupation/Telephone_Operators	onet.org.ai	Occupation	Telephone_Operators	Telephone Operators		43-2021.00	https://www.onetonline.org/link/summary/43-2021.00
https://onet.org.ai/Occupation/Communications_Equipment_Operators,_All_Other	onet.org.ai	Occupation	Communications_Equipment_Operators,_All_Other	Communications Equipment Operators, All Other		43-2099.00	https://www.onetonline.org/link/summary/43-2099.00
https://onet.org.ai/Occupation/Bill_and_Account_Collectors	onet.org.ai	Occupation	Bill_and_Account_Collectors	Bill and Account Collectors		43-3011.00	https://www.onetonline.org/link/summary/43-3011.00
https://onet.org.ai/Occupation/Billing_and_Posting_Clerks	onet.org.ai	Occupation	Billing_and_Posting_Clerks	Billing and Posting Clerks		43-3021.00	https://www.onetonline.org/link/summary/43-3021.00
https://onet.org.ai/Occupation/Bookkeeping,_Accounting,_and_Auditing_Clerks	onet.org.ai	Occupation	Bookkeeping,_Accounting,_and_Auditing_Clerks	Bookkeeping, Accounting, and Auditing Clerks		43-3031.00	https://www.onetonline.org/link/summary/43-3031.00
https://onet.org.ai/Occupation/Gambling_Cage_Workers	onet.org.ai	Occupation	Gambling_Cage_Workers	Gambling Cage Workers		43-3041.00	https://www.onetonline.org/link/summary/43-3041.00
https://onet.org.ai/Occupation/Payroll_and_Timekeeping_Clerks	onet.org.ai	Occupation	Payroll_and_Timekeeping_Clerks	Payroll and Timekeeping Clerks		43-3051.00	https://www.onetonline.org/link/summary/43-3051.00
https://onet.org.ai/Occupation/Procurement_Clerks	onet.org.ai	Occupation	Procurement_Clerks	Procurement Clerks		43-3061.00	https://www.onetonline.org/link/summary/43-3061.00
https://onet.org.ai/Occupation/Tellers	onet.org.ai	Occupation	Tellers	Tellers		43-3071.00	https://www.onetonline.org/link/summary/43-3071.00
https://onet.org.ai/Occupation/Financial_Clerks,_All_Other	onet.org.ai	Occupation	Financial_Clerks,_All_Other	Financial Clerks, All Other		43-3099.00	https://www.onetonline.org/link/summary/43-3099.00
https://onet.org.ai/Occupation/Brokerage_Clerks	onet.org.ai	Occupation	Brokerage_Clerks	Brokerage Clerks		43-4011.00	https://www.onetonline.org/link/summary/43-4011.00
https://onet.org.ai/Occupation/Correspondence_Clerks	onet.org.ai	Occupation	Correspondence_Clerks	Correspondence Clerks		43-4021.00	https://www.onetonline.org/link/summary/43-4021.00
https://onet.org.ai/Occupation/Court,_Municipal,_and_License_Clerks	onet.org.ai	Occupation	Court,_Municipal,_and_License_Clerks	Court, Municipal, and License Clerks		43-4031.00	https://www.onetonline.org/link/summary/43-4031.00
https://onet.org.ai/Occupation/Credit_Authorizers,_Checkers,_and_Clerks	onet.org.ai	Occupation	Credit_Authorizers,_Checkers,_and_Clerks	Credit Authorizers, Checkers, and Clerks		43-4041.00	https://www.onetonline.org/link/summary/43-4041.00
https://onet.org.ai/Occupation/Customer_Service_Representatives	onet.org.ai	Occupation	Customer_Service_Representatives	Customer Service Representatives		43-4051.00	https://www.onetonline.org/link/summary/43-4051.00
https://onet.org.ai/Occupation/Eligibility_Interviewers,_Government_Programs	onet.org.ai	Occupation	Eligibility_Interviewers,_Government_Programs	Eligibility Interviewers, Government Programs		43-4061.00	https://www.onetonline.org/link/summary/43-4061.00
https://onet.org.ai/Occupation/File_Clerks	onet.org.ai	Occupation	File_Clerks	File Clerks		43-4071.00	https://www.onetonline.org/link/summary/43-4071.00
https://onet.org.ai/Occupation/Hotel,_Motel,_and_Resort_Desk_Clerks	onet.org.ai	Occupation	Hotel,_Motel,_and_Resort_Desk_Clerks	Hotel, Motel, and Resort Desk Clerks		43-4081.00	https://www.onetonline.org/link/summary/43-4081.00
https://onet.org.ai/Occupation/Interviewers,_Except_Eligibility_and_Loan	onet.org.ai	Occupation	Interviewers,_Except_Eligibility_and_Loan	Interviewers, Except Eligibility and Loan		43-4111.00	https://www.onetonline.org/link/summary/43-4111.00
https://onet.org.ai/Occupation/Library_Assistants,_Clerical	onet.org.ai	Occupation	Library_Assistants,_Clerical	Library Assistants, Clerical		43-4121.00	https://www.onetonline.org/link/summary/43-4121.00
https://onet.org.ai/Occupation/Loan_Interviewers_and_Clerks	onet.org.ai	Occupation	Loan_Interviewers_and_Clerks	Loan Interviewers and Clerks		43-4131.00	https://www.onetonline.org/link/summary/43-4131.00
