url	ns	type	id	code	name	description	label	comment	subClassOf	supersededBy
https://schema.org.ai/Type/Schema:clip	schema.org.ai	Type	Schema:clip	schema:Clip	schema:Clip		Clip	A short TV or radio program or a segment/part of a program.	schema:CreativeWork	
https://schema.org.ai/Type/Schema:watchaction	schema.org.ai	Type	Schema:watchaction	schema:WatchAction	schema:WatchAction		WatchAction	The act of consuming dynamic/moving visual content.	schema:ConsumeAction	
https://schema.org.ai/Type/Schema:exercisegym	schema.org.ai	Type	Schema:exercisegym	schema:ExerciseGym	schema:ExerciseGym		ExerciseGym	A gym.	schema:SportsActivityLocation	
https://schema.org.ai/Type/Schema:musicplaylist	schema.org.ai	Type	Schema:musicplaylist	schema:MusicPlaylist	schema:MusicPlaylist		MusicPlaylist	A collection of music tracks in playlist form.	schema:CreativeWork	
https://schema.org.ai/Type/Schema:employeerole	schema.org.ai	Type	Schema:employeerole	schema:EmployeeRole	schema:EmployeeRole		EmployeeRole	A subclass of OrganizationRole used to describe employee relationships.	schema:OrganizationRole	
https://schema.org.ai/Type/Schema:rejectaction	schema.org.ai	Type	Schema:rejectaction	schema:RejectAction	schema:RejectAction		RejectAction	The act of rejecting to/adopting an object.\n\nRelated actions:\n\n* [[AcceptAction]]: The antonym of RejectAction.	schema:AllocateAction	
https://schema.org.ai/Type/Schema:eventvenue	schema.org.ai	Type	Schema:eventvenue	schema:EventVenue	schema:EventVenue		EventVenue	An event venue.	schema:CivicStructure	
https://schema.org.ai/Type/Schema:scheduleaction	schema.org.ai	Type	Schema:scheduleaction	schema:ScheduleAction	schema:ScheduleAction		ScheduleAction	Scheduling future actions, events, or tasks.\n\nRelated actions:\n\n* [[ReserveAction]]: Unlike ReserveAction, ScheduleAction allocates future actions (e.g. an event, a task, etc) towards a time slot / spatial allocation.	schema:PlanAction	
https://schema.org.ai/Type/Schema:medicalcode	schema.org.ai	Type	Schema:medicalcode	schema:MedicalCode	schema:MedicalCode		MedicalCode	A code for a medical entity.	schema:MedicalIntangible,schema:CategoryCode	
https://schema.org.ai/Type/Schema:hotel	schema.org.ai	Type	Schema:hotel	schema:Hotel	schema:Hotel		Hotel	A hotel is an establishment that provides lodging paid on a short-term basis (source: Wikipedia, the free encyclopedia, see http://en.wikipedia.org/wiki/Hotel). <br /><br /> See also the <a href="/docs/hotels.html">dedicated document on the use of schema.org for marking up hotels and other forms of accommodations</a>.	schema:LodgingBusiness	
https://schema.org.ai/Type/Schema:paymentmethod	schema.org.ai	Type	Schema:paymentmethod	schema:PaymentMethod	schema:PaymentMethod		PaymentMethod	A payment method is a standardized procedure for transferring the monetary amount for a purchase. Payment methods are characterized by the legal and technical structures used, and by the organization or group carrying out the transaction. The following legacy values should be accepted:     \n\n* http://purl.org/goodrelations/v1#ByBankTransferInAdvance\n* http://purl.org/goodrelations/v1#ByInvoice\n* http://purl.org/goodrelations/v1#Cash\n* http://purl.org/goodrelations/v1#CheckInAdvance\n* http://purl.org/goodrelations/v1#COD\n* http://purl.org/goodrelations/v1#DirectDebit\n* http://purl.org/goodrelations/v1#GoogleCheckout\n* http://purl.org/goodrelations/v1#PayPal\n* http://purl.org/goodrelations/v1#PaySwarm\n\nStructured values are recommended for newer payment methods.	schema:Intangible	
https://schema.org.ai/Type/Schema:bodyofwater	schema.org.ai	Type	Schema:bodyofwater	schema:BodyOfWater	schema:BodyOfWater		BodyOfWater	A body of water, such as a sea, ocean, or lake.	schema:Landform	
https://schema.org.ai/Type/Schema:productcollection	schema.org.ai	Type	Schema:productcollection	schema:ProductCollection	schema:ProductCollection		ProductCollection	A set of products (either [[ProductGroup]]s or specific variants) that are listed together e.g. in an [[Offer]].	schema:Product,schema:Collection	
https://schema.org.ai/Type/Schema:ondemandevent	schema.org.ai	Type	Schema:ondemandevent	schema:OnDemandEvent	schema:OnDemandEvent		OnDemandEvent	A publication event, e.g. catch-up TV or radio podcast, during which a program is available on-demand.	schema:PublicationEvent	
https://schema.org.ai/Type/Schema:collegeoruniversity	schema.org.ai	Type	Schema:collegeoruniversity	schema:CollegeOrUniversity	schema:CollegeOrUniversity		CollegeOrUniversity	A college, university, or other third-level educational institution.	schema:EducationalOrganization	
https://schema.org.ai/Type/Schema:service	schema.org.ai	Type	Schema:service	schema:Service	schema:Service		Service	A service provided by an organization, e.g. delivery service, print services, etc.	schema:Intangible	
https://schema.org.ai/Type/Schema:techarticle	schema.org.ai	Type	Schema:techarticle	schema:TechArticle	schema:TechArticle		TechArticle	A technical article - Example: How-to (task) topics, step-by-step, procedural troubleshooting, specifications, etc.	schema:Article	
https://schema.org.ai/Type/Schema:travelagency	schema.org.ai	Type	Schema:travelagency	schema:TravelAgency	schema:TravelAgency		TravelAgency	A travel agency.	schema:LocalBusiness	
https://schema.org.ai/Type/Schema:wholesalestore	schema.org.ai	Type	Schema:wholesalestore	schema:WholesaleStore	schema:WholesaleStore		WholesaleStore	A wholesale store.	schema:Store	
https://schema.org.ai/Type/Schema:doseschedule	schema.org.ai	Type	Schema:doseschedule	schema:DoseSchedule	schema:DoseSchedule		DoseSchedule	A specific dosing schedule for a drug or supplement.	schema:MedicalIntangible	
https://schema.org.ai/Type/Schema:socialmediaposting	schema.org.ai	Type	Schema:socialmediaposting	schema:SocialMediaPosting	schema:SocialMediaPosting		SocialMediaPosting	A post to a social media platform, including blog posts, tweets, Facebook posts, etc.	schema:Article	
https://schema.org.ai/Type/Schema:leaveaction	schema.org.ai	Type	Schema:leaveaction	schema:LeaveAction	schema:LeaveAction		LeaveAction	An agent leaves an event / group with participants/friends at a location.\n\nRelated actions:\n\n* [[JoinAction]]: The antonym of LeaveAction.\n* [[UnRegisterAction]]: Unlike UnRegisterAction, LeaveAction implies leaving a group/team of people rather than a service.	schema:InteractAction	
https://schema.org.ai/Type/Schema:buddhisttemple	schema.org.ai	Type	Schema:buddhisttemple	schema:BuddhistTemple	schema:BuddhistTemple		BuddhistTemple	A Buddhist temple.	schema:PlaceOfWorship	
https://schema.org.ai/Type/Schema:bridge	schema.org.ai	Type	Schema:bridge	schema:Bridge	schema:Bridge		Bridge	A bridge.	schema:CivicStructure	
https://schema.org.ai/Type/Schema:beach	schema.org.ai	Type	Schema:beach	schema:Beach	schema:Beach		Beach	Beach.	schema:CivicStructure	
https://schema.org.ai/Type/Schema:applyaction	schema.org.ai	Type	Schema:applyaction	schema:ApplyAction	schema:ApplyAction		ApplyAction	The act of registering to an organization/service without the guarantee to receive it.\n\nRelated actions:\n\n* [[RegisterAction]]: Unlike RegisterAction, ApplyAction has no guarantees that the application will be accepted.	schema:OrganizeAction	
https://schema.org.ai/Type/Schema:returnlabelsourceenumeration	schema.org.ai	Type	Schema:returnlabelsourceenumeration	schema:ReturnLabelSourceEnumeration	schema:ReturnLabelSourceEnumeration		ReturnLabelSourceEnumeration	Enumerates several types of return labels for product returns.	schema:Enumeration	
https://schema.org.ai/Type/Schema:autopartsstore	schema.org.ai	Type	Schema:autopartsstore	schema:AutoPartsStore	schema:AutoPartsStore		AutoPartsStore	An auto parts store.	schema:Store,schema:AutomotiveBusiness	
https://schema.org.ai/Type/Schema:cdcpmdrecord	schema.org.ai	Type	Schema:cdcpmdrecord	schema:CDCPMDRecord	schema:CDCPMDRecord		CDCPMDRecord	A CDCPMDRecord is a data structure representing a record in a CDC tabular data format       used for hospital data reporting. See [documentation](/docs/cdc-covid.html) for details, and the linked CDC materials for authoritative       definitions used as the source here.	schema:StructuredValue	
https://schema.org.ai/Type/Schema:aboutpage	schema.org.ai	Type	Schema:aboutpage	schema:AboutPage	schema:AboutPage		AboutPage	Web page type: About page.	schema:WebPage	
https://schema.org.ai/Type/Schema:skiresort	schema.org.ai	Type	Schema:skiresort	schema:SkiResort	schema:SkiResort		SkiResort	A ski resort.	schema:Resort,schema:SportsActivityLocation	
https://schema.org.ai/Type/Schema:homeandconstructionbusiness	schema.org.ai	Type	Schema:homeandconstructionbusiness	schema:HomeAndConstructionBusiness	schema:HomeAndConstructionBusiness		HomeAndConstructionBusiness	A construction business.\n\nA HomeAndConstructionBusiness is a [[LocalBusiness]] that provides services around homes and buildings.\n\nAs a [[LocalBusiness]] it can be described as a [[provider]] of one or more [[Service]]\(s).	schema:LocalBusiness	
https://schema.org.ai/Type/Schema:howtotool	schema.org.ai	Type	Schema:howtotool	schema:HowToTool	schema:HowToTool		HowToTool	A tool used (but not consumed) when performing instructions for how to achieve a result.	schema:HowToItem	
https://schema.org.ai/Type/Schema:shortstory	schema.org.ai	Type	Schema:shortstory	schema:ShortStory	schema:ShortStory		ShortStory	Short story or tale. A brief work of literature, usually written in narrative prose.	schema:CreativeWork	
https://schema.org.ai/Type/Schema:enginespecification	schema.org.ai	Type	Schema:enginespecification	schema:EngineSpecification	schema:EngineSpecification		EngineSpecification	Information about the engine of the vehicle. A vehicle can have multiple engines represented by multiple engine specification entities.	schema:StructuredValue	
https://schema.org.ai/Type/Schema:sportsevent	schema.org.ai	Type	Schema:sportsevent	schema:SportsEvent	schema:SportsEvent		SportsEvent	Event type: Sports event.	schema:Event	
https://schema.org.ai/Type/Schema:defenceestablishment	schema.org.ai	Type	Schema:defenceestablishment	schema:DefenceEstablishment	schema:DefenceEstablishment		DefenceEstablishment	A defence establishment, such as an army or navy base.	schema:GovernmentBuilding	
https://schema.org.ai/Type/Schema:movie	schema.org.ai	Type	Schema:movie	schema:Movie	schema:Movie		Movie	A movie.	schema:CreativeWork	
https://schema.org.ai/Type/Schema:thesis	schema.org.ai	Type	Schema:thesis	schema:Thesis	schema:Thesis		Thesis	A thesis or dissertation document submitted in support of candidature for an academic degree or professional qualification.	schema:CreativeWork	
https://schema.org.ai/Type/Schema:quantitativevalue	schema.org.ai	Type	Schema:quantitativevalue	schema:QuantitativeValue	schema:QuantitativeValue		QuantitativeValue	 A point value or interval for product characteristics and other purposes.	schema:StructuredValue	
https://schema.org.ai/Type/Schema:synagogue	schema.org.ai	Type	Schema:synagogue	schema:Synagogue	schema:Synagogue		Synagogue	A synagogue.	schema:PlaceOfWorship	
https://schema.org.ai/Type/Schema:corporation	schema.org.ai	Type	Schema:corporation	schema:Corporation	schema:Corporation		Corporation	Organization: A business corporation.	schema:Organization	
https://schema.org.ai/Type/Schema:recyclingcenter	schema.org.ai	Type	Schema:recyclingcenter	schema:RecyclingCenter	schema:RecyclingCenter		RecyclingCenter	A recycling center.	schema:LocalBusiness	
https://schema.org.ai/Type/Schema:embassy	schema.org.ai	Type	Schema:embassy	schema:Embassy	schema:Embassy		Embassy	An embassy.	schema:GovernmentBuilding	
https://schema.org.ai/Type/Schema:researchproject	schema.org.ai	Type	Schema:researchproject	schema:ResearchProject	schema:ResearchProject		ResearchProject	A Research project.	schema:Project	
https://schema.org.ai/Type/Schema:musicrecording	schema.org.ai	Type	Schema:musicrecording	schema:MusicRecording	schema:MusicRecording		MusicRecording	A music recording (track), usually a single song.	schema:CreativeWork	
https://schema.org.ai/Type/Schema:apartmentcomplex	schema.org.ai	Type	Schema:apartmentcomplex	schema:ApartmentComplex	schema:ApartmentComplex		ApartmentComplex	Residence type: Apartment complex.	schema:Residence	
https://schema.org.ai/Type/Schema:consumeaction	schema.org.ai	Type	Schema:consumeaction	schema:ConsumeAction	schema:ConsumeAction		ConsumeAction	The act of ingesting information/resources/food.	schema:Action	
https://schema.org.ai/Type/Schema:gatedresidencecommunity	schema.org.ai	Type	Schema:gatedresidencecommunity	schema:GatedResidenceCommunity	schema:GatedResidenceCommunity		GatedResidenceCommunity	Residence type: Gated community.	schema:Residence	
https://schema.org.ai/Type/Schema:product	schema.org.ai	Type	Schema:product	schema:Product	schema:Product		Product	Any offered product or service. For example: a pair of shoes; a concert ticket; the rental of a car; a haircut; or an episode of a TV show streamed online.	schema:Thing	
https://schema.org.ai/Type/Schema:categorycodeset	schema.org.ai	Type	Schema:categorycodeset	schema:CategoryCodeSet	schema:CategoryCodeSet		CategoryCodeSet	A set of Category Code values.	schema:DefinedTermSet	
https://schema.org.ai/Type/Schema:lifestylemodification	schema.org.ai	Type	Schema:lifestylemodification	schema:LifestyleModification	schema:LifestyleModification		LifestyleModification	A process of care involving exercise, changes to diet, fitness routines, and other lifestyle changes aimed at improving a health condition.	schema:MedicalEntity	
https://schema.org.ai/Type/Schema:digitaldocumentpermissiontype	schema.org.ai	Type	Schema:digitaldocumentpermissiontype	schema:DigitalDocumentPermissionType	schema:DigitalDocumentPermissionType		DigitalDocumentPermissionType	A type of permission which can be granted for accessing a digital document.	schema:Enumeration	
https://schema.org.ai/Type/Schema:xpathtype	schema.org.ai	Type	Schema:xpathtype	schema:XPathType	schema:XPathType		XPathType	Text representing an XPath (typically but not necessarily version 1.0).	schema:Text	
https://schema.org.ai/Type/Schema:fmradiochannel	schema.org.ai	Type	Schema:fmradiochannel	schema:FMRadioChannel	schema:FMRadioChannel		FMRadioChannel	A radio channel that uses FM.	schema:RadioChannel	
https://schema.org.ai/Type/Schema:review	schema.org.ai	Type	Schema:review	schema:Review	schema:Review		Review	A review of an item - for example, of a restaurant, movie, or store.	schema:CreativeWork	
https://schema.org.ai/Type/Schema:pricecomponenttypeenumeration	schema.org.ai	Type	Schema:pricecomponenttypeenumeration	schema:PriceComponentTypeEnumeration	schema:PriceComponentTypeEnumeration		PriceComponentTypeEnumeration	Enumerates different price components that together make up the total price for an offered product.	schema:Enumeration	
https://schema.org.ai/Type/Schema:thing	schema.org.ai	Type	Schema:thing	schema:Thing	schema:Thing		Thing	The most generic type of item.		
https://schema.org.ai/Type/Schema:ampstory	schema.org.ai	Type	Schema:ampstory	schema:AmpStory	schema:AmpStory		AmpStory	A creative work with a visual storytelling format intended to be viewed online, particularly on mobile devices.	schema:MediaObject,schema:CreativeWork	
https://schema.org.ai/Type/Schema:videogameseries	schema.org.ai	Type	Schema:videogameseries	schema:VideoGameSeries	schema:VideoGameSeries		VideoGameSeries	A video game series.	schema:CreativeWorkSeries	
https://schema.org.ai/Type/Schema:musicreleaseformattype	schema.org.ai	Type	Schema:musicreleaseformattype	schema:MusicReleaseFormatType	schema:MusicReleaseFormatType		MusicReleaseFormatType	Format of this release (the type of recording media used, i.e. compact disc, digital media, LP, etc.).	schema:Enumeration	
https://schema.org.ai/Type/Schema:medicaltherapy	schema.org.ai	Type	Schema:medicaltherapy	schema:MedicalTherapy	schema:MedicalTherapy		MedicalTherapy	Any medical intervention designed to prevent, treat, and cure human diseases and medical conditions, including both curative and palliative therapies. Medical therapies are typically processes of care relying upon pharmacotherapy, behavioral therapy, supportive therapy (with fluid or nutrition for example), or detoxification (e.g. hemodialysis) aimed at improving or preventing a health condition.	schema:TherapeuticProcedure	
https://schema.org.ai/Type/Schema:wpadblock	schema.org.ai	Type	Schema:wpadblock	schema:WPAdBlock	schema:WPAdBlock		WPAdBlock	An advertising section of the page.	schema:WebPageElement	
https://schema.org.ai/Type/Schema:correctioncomment	schema.org.ai	Type	Schema:correctioncomment	schema:CorrectionComment	schema:CorrectionComment		CorrectionComment	A [[comment]] that corrects [[CreativeWork]].	schema:Comment	
https://schema.org.ai/Type/Schema:statusenumeration	schema.org.ai	Type	Schema:statusenumeration	schema:StatusEnumeration	schema:StatusEnumeration		StatusEnumeration	Lists or enumerations dealing with status types.	schema:Enumeration	
https://schema.org.ai/Type/Schema:gardenstore	schema.org.ai	Type	Schema:gardenstore	schema:GardenStore	schema:GardenStore		GardenStore	A garden store.	schema:Store	
https://schema.org.ai/Type/Schema:drug	schema.org.ai	Type	Schema:drug	schema:Drug	schema:Drug		Drug	A chemical or biologic substance, used as a medical therapy, that has a physiological effect on an organism. Here the term drug is used interchangeably with the term medicine although clinical knowledge makes a clear difference between them.	schema:Substance,schema:Product	
https://schema.org.ai/Type/Schema:electronicsstore	schema.org.ai	Type	Schema:electronicsstore	schema:ElectronicsStore	schema:ElectronicsStore		ElectronicsStore	An electronics store.	schema:Store	
https://schema.org.ai/Type/Schema:webpageelement	schema.org.ai	Type	Schema:webpageelement	schema:WebPageElement	schema:WebPageElement		WebPageElement	A web page element, like a table or an image.	schema:CreativeWork	
https://schema.org.ai/Type/Schema:integer	schema.org.ai	Type	Schema:integer	schema:Integer	schema:Integer		Integer	Data type: Integer.	schema:Number	
https://schema.org.ai/Type/Schema:checkaction	schema.org.ai	Type	Schema:checkaction	schema:CheckAction	schema:CheckAction		CheckAction	An agent inspects, determines, investigates, inquires, or examines an object's accuracy, quality, condition, or state.	schema:FindAction	
https://schema.org.ai/Type/Schema:digitaldocumentpermission	schema.org.ai	Type	Schema:digitaldocumentpermission	schema:DigitalDocumentPermission	schema:DigitalDocumentPermission		DigitalDocumentPermission	A permission for a particular person or group to access a particular file.	schema:Intangible	
https://schema.org.ai/Type/Schema:merchantreturnenumeration	schema.org.ai	Type	Schema:merchantreturnenumeration	schema:MerchantReturnEnumeration	schema:MerchantReturnEnumeration		MerchantReturnEnumeration	Enumerates several kinds of product return policies.	schema:Enumeration	
https://schema.org.ai/Type/Schema:icecreamshop	schema.org.ai	Type	Schema:icecreamshop	schema:IceCreamShop	schema:IceCreamShop		IceCreamShop	An ice cream shop.	schema:FoodEstablishment	
https://schema.org.ai/Type/Schema:text	schema.org.ai	Type	Schema:text	schema:Text	schema:Text		Text	Data type: Text.		
https://schema.org.ai/Type/Schema:returnaction	schema.org.ai	Type	Schema:returnaction	schema:ReturnAction	schema:ReturnAction		ReturnAction	The act of returning to the origin that which was previously received (concrete objects) or taken (ownership).	schema:TransferAction	
https://schema.org.ai/Type/Schema:campground	schema.org.ai	Type	Schema:campground	schema:Campground	schema:Campground		Campground	A camping site, campsite, or [[Campground]] is a place used for overnight stay in the outdoors, typically containing individual [[CampingPitch]] locations. \n\n In British English a campsite is an area, usually divided into a number of pitches, where people can camp overnight using tents or camper vans or caravans; this British English use of the word is synonymous with the American English expression campground. In American English the term campsite generally means an area where an individual, family, group, or military unit can pitch a tent or park a camper; a campground may contain many campsites (source: Wikipedia, see [https://en.wikipedia.org/wiki/Campsite](https://en.wikipedia.org/wiki/Campsite)).\n\n  See also the dedicated [document on the use of schema.org for marking up hotels and other forms of accommodations](/docs/hotels.html).	schema:LodgingBusiness,schema:CivicStructure	
https://schema.org.ai/Type/Schema:deliverymethod	schema.org.ai	Type	Schema:deliverymethod	schema:DeliveryMethod	schema:DeliveryMethod		DeliveryMethod	A delivery method is a standardized procedure for transferring the product or service to the destination of fulfillment chosen by the customer. Delivery methods are characterized by the means of transportation used, and by the organization or group that is the contracting party for the sending organization or person.\n\nCommonly used values:\n\n* http://purl.org/goodrelations/v1#DeliveryModeDirectDownload\n* http://purl.org/goodrelations/v1#DeliveryModeFreight\n* http://purl.org/goodrelations/v1#DeliveryModeMail\n* http://purl.org/goodrelations/v1#DeliveryModeOwnFleet\n* http://purl.org/goodrelations/v1#DeliveryModePickUp\n* http://purl.org/goodrelations/v1#DHL\n* http://purl.org/goodrelations/v1#FederalExpress\n* http://purl.org/goodrelations/v1#UPS	schema:Enumeration	
https://schema.org.ai/Type/Schema:offeritemcondition	schema.org.ai	Type	Schema:offeritemcondition	schema:OfferItemCondition	schema:OfferItemCondition		OfferItemCondition	A list of possible conditions for the item.	schema:Enumeration	
https://schema.org.ai/Type/Schema:bikestore	schema.org.ai	Type	Schema:bikestore	schema:BikeStore	schema:BikeStore		BikeStore	A bike store.	schema:Store	
https://schema.org.ai/Type/Schema:radiobroadcastservice	schema.org.ai	Type	Schema:radiobroadcastservice	schema:RadioBroadcastService	schema:RadioBroadcastService		RadioBroadcastService	A delivery service through which radio content is provided via broadcast over the air or online.	schema:BroadcastService	
https://schema.org.ai/Type/Schema:informaction	schema.org.ai	Type	Schema:informaction	schema:InformAction	schema:InformAction		InformAction	The act of notifying someone of information pertinent to them, with no expectation of a response.	schema:CommunicateAction	
https://schema.org.ai/Type/Schema:structuredvalue	schema.org.ai	Type	Schema:structuredvalue	schema:StructuredValue	schema:StructuredValue		StructuredValue	Structured values are used when the value of a property has a more complex structure than simply being a textual value or a reference to another thing.	schema:Intangible	
https://schema.org.ai/Type/Schema:nlnonprofittype	schema.org.ai	Type	Schema:nlnonprofittype	schema:NLNonprofitType	schema:NLNonprofitType		NLNonprofitType	NLNonprofitType: Non-profit organization type originating from the Netherlands.	schema:NonprofitType	
https://schema.org.ai/Type/Schema:depositaccount	schema.org.ai	Type	Schema:depositaccount	schema:DepositAccount	schema:DepositAccount		DepositAccount	A type of Bank Account with a main purpose of depositing funds to gain interest or other benefits.	schema:InvestmentOrDeposit,schema:BankAccount	
https://schema.org.ai/Type/Schema:joint	schema.org.ai	Type	Schema:joint	schema:Joint	schema:Joint		Joint	The anatomical location at which two or more bones make contact.	schema:AnatomicalStructure	
https://schema.org.ai/Type/Schema:deleteaction	schema.org.ai	Type	Schema:deleteaction	schema:DeleteAction	schema:DeleteAction		DeleteAction	The act of editing a recipient by removing one of its objects.	schema:UpdateAction	
https://schema.org.ai/Type/Schema:nailsalon	schema.org.ai	Type	Schema:nailsalon	schema:NailSalon	schema:NailSalon		NailSalon	A nail salon.	schema:HealthAndBeautyBusiness	
https://schema.org.ai/Type/Schema:trackaction	schema.org.ai	Type	Schema:trackaction	schema:TrackAction	schema:TrackAction		TrackAction	An agent tracks an object for updates.\n\nRelated actions:\n\n* [[FollowAction]]: Unlike FollowAction, TrackAction refers to the interest on the location of innanimates objects.\n* [[SubscribeAction]]: Unlike SubscribeAction, TrackAction refers to  the interest on the location of innanimate objects.	schema:FindAction	
https://schema.org.ai/Type/Schema:winery	schema.org.ai	Type	Schema:winery	schema:Winery	schema:Winery		Winery	A winery.	schema:FoodEstablishment	
https://schema.org.ai/Type/Schema:physicalactivity	schema.org.ai	Type	Schema:physicalactivity	schema:PhysicalActivity	schema:PhysicalActivity		PhysicalActivity	Any bodily activity that enhances or maintains physical fitness and overall health and wellness. Includes activity that is part of daily living and routine, structured exercise, and exercise prescribed as part of a medical treatment or recovery plan.	schema:LifestyleModification	
https://schema.org.ai/Type/Schema:middleschool	schema.org.ai	Type	Schema:middleschool	schema:MiddleSchool	schema:MiddleSchool		MiddleSchool	A middle school (typically for children aged around 11-14, although this varies somewhat).	schema:EducationalOrganization	
https://schema.org.ai/Type/Schema:ddxelement	schema.org.ai	Type	Schema:ddxelement	schema:DDxElement	schema:DDxElement		DDxElement	An alternative, closely-related condition typically considered later in the differential diagnosis process along with the signs that are used to distinguish it.	schema:MedicalIntangible	
https://schema.org.ai/Type/Schema:taxon	schema.org.ai	Type	Schema:taxon	schema:Taxon	schema:Taxon		Taxon	A set of organisms asserted to represent a natural cohesive biological unit.	schema:Thing	
https://schema.org.ai/Type/Schema:categorycode	schema.org.ai	Type	Schema:categorycode	schema:CategoryCode	schema:CategoryCode		CategoryCode	A Category Code.	schema:DefinedTerm	
https://schema.org.ai/Type/Schema:userinteraction	schema.org.ai	Type	Schema:userinteraction	schema:UserInteraction	schema:UserInteraction		UserInteraction	UserInteraction and its subtypes is an old way of talking about users interacting with pages. It is generally better to use [[Action]]-based vocabulary, alongside types such as [[Comment]].	schema:Event	schema:InteractionCounter
https://schema.org.ai/Type/Schema:addaction	schema.org.ai	Type	Schema:addaction	schema:AddAction	schema:AddAction		AddAction	The act of editing by adding an object to a collection.	schema:UpdateAction	
https://schema.org.ai/Type/Schema:businessfunction	schema.org.ai	Type	Schema:businessfunction	schema:BusinessFunction	schema:BusinessFunction		BusinessFunction	The business function specifies the type of activity or access (i.e., the bundle of rights) offered by the organization or business person through the offer. Typical are sell, rental or lease, maintenance or repair, manufacture / produce, recycle / dispose, engineering / construction, or installation. Proprietary specifications of access rights are also instances of this class.\n\nCommonly used values:\n\n* http://purl.org/goodrelations/v1#ConstructionInstallation\n* http://purl.org/goodrelations/v1#Dispose\n* http://purl.org/goodrelations/v1#LeaseOut\n* http://purl.org/goodrelations/v1#Maintain\n* http://purl.org/goodrelations/v1#ProvideService\n* http://purl.org/goodrelations/v1#Repair\n* http://purl.org/goodrelations/v1#Sell\n* http://purl.org/goodrelations/v1#Buy	schema:Enumeration	
https://schema.org.ai/Type/Schema:buyaction	schema.org.ai	Type	Schema:buyaction	schema:BuyAction	schema:BuyAction		BuyAction	The act of giving money to a seller in exchange for goods or services rendered. An agent buys an object, product, or service from a seller for a price. Reciprocal of SellAction.	schema:TradeAction	
https://schema.org.ai/Type/Schema:vehicle	schema.org.ai	Type	Schema:vehicle	schema:Vehicle	schema:Vehicle		Vehicle	A vehicle is a device that is designed or used to transport people or cargo over land, water, air, or through space.	schema:Product	
https://schema.org.ai/Type/Schema:performinggroup	schema.org.ai	Type	Schema:performinggroup	schema:PerformingGroup	schema:PerformingGroup		PerformingGroup	A performance group, such as a band, an orchestra, or a circus.	schema:Organization	
https://schema.org.ai/Type/Schema:exchangeratespecification	schema.org.ai	Type	Schema:exchangeratespecification	schema:ExchangeRateSpecification	schema:ExchangeRateSpecification		ExchangeRateSpecification	A structured value representing exchange rate.	schema:StructuredValue	
https://schema.org.ai/Type/Schema:computerlanguage	schema.org.ai	Type	Schema:computerlanguage	schema:ComputerLanguage	schema:ComputerLanguage		ComputerLanguage	This type covers computer programming languages such as Scheme and Lisp, as well as other language-like computer representations. Natural languages are best represented with the [[Language]] type.	schema:Intangible	
https://schema.org.ai/Type/Schema:trip	schema.org.ai	Type	Schema:trip	schema:Trip	schema:Trip		Trip	A trip or journey. An itinerary of visits to one or more places.	schema:Intangible	
https://schema.org.ai/Type/Schema:employmentagency	schema.org.ai	Type	Schema:employmentagency	schema:EmploymentAgency	schema:EmploymentAgency		EmploymentAgency	An employment agency.	schema:LocalBusiness	
https://schema.org.ai/Type/Schema:webcontent	schema.org.ai	Type	Schema:webcontent	schema:WebContent	schema:WebContent		WebContent	WebContent is a type representing all [[WebPage]], [[WebSite]] and [[WebPageElement]] content. It is sometimes the case that detailed distinctions between Web pages, sites and their parts are not always important or obvious. The  [[WebContent]] type makes it easier to describe Web-addressable content without requiring such distinctions to always be stated. (The intent is that the existing types [[WebPage]], [[WebSite]] and [[WebPageElement]] will eventually be declared as subtypes of [[WebContent]].)	schema:CreativeWork	
https://schema.org.ai/Type/Schema:onlinemarketplace	schema.org.ai	Type	Schema:onlinemarketplace	schema:OnlineMarketplace	schema:OnlineMarketplace		OnlineMarketplace	An eCommerce marketplace.	schema:OnlineStore	
https://schema.org.ai/Type/Schema:rsvpaction	schema.org.ai	Type	Schema:rsvpaction	schema:RsvpAction	schema:RsvpAction		RsvpAction	The act of notifying an event organizer as to whether you expect to attend the event.	schema:InformAction	
https://schema.org.ai/Type/Schema:outletstore	schema.org.ai	Type	Schema:outletstore	schema:OutletStore	schema:OutletStore		OutletStore	An outlet store.	schema:Store	
https://schema.org.ai/Type/Schema:registeraction	schema.org.ai	Type	Schema:registeraction	schema:RegisterAction	schema:RegisterAction		RegisterAction	The act of registering to be a user of a service, product or web page.\n\nRelated actions:\n\n* [[JoinAction]]: Unlike JoinAction, RegisterAction implies you are registering to be a user of a service, *not* a group/team of people.\n* [[FollowAction]]: Unlike FollowAction, RegisterAction doesn't imply that the agent is expecting to poll for updates from the object.\n* [[SubscribeAction]]: Unlike SubscribeAction, RegisterAction doesn't imply that the agent is expecting updates from the object.	schema:InteractAction	
https://schema.org.ai/Type/Schema:backgroundnewsarticle	schema.org.ai	Type	Schema:backgroundnewsarticle	schema:BackgroundNewsArticle	schema:BackgroundNewsArticle		BackgroundNewsArticle	A [[NewsArticle]] providing historical context, definition and detail on a specific topic (aka "explainer" or "backgrounder"). For example, an in-depth article or frequently-asked-questions ([FAQ](https://en.wikipedia.org/wiki/FAQ)) document on topics such as Climate Change or the European Union. Other kinds of background material from a non-news setting are often described using [[Book]] or [[Article]], in particular [[ScholarlyArticle]]. See also [[NewsArticle]] for related vocabulary from a learning/education perspective.	schema:NewsArticle	
