url	ns	type	id	code	name	description	onetCode	shortTitle	source
https://jobs.org.ai/PerformingArtist	jobs.org.ai	Job	PerformingArtist		Performing Artist		27-2031.00	n/a	02
https://jobs.org.ai/PrecisionDancer	jobs.org.ai	Job	PrecisionDancer		Precision Dancer		27-2031.00	n/a	04,06
https://jobs.org.ai/SoftShoeDancer	jobs.org.ai	Job	SoftShoeDancer		Soft Shoe Dancer		27-2031.00	n/a	04,06
https://jobs.org.ai/SoloistDancer	jobs.org.ai	Job	SoloistDancer		Soloist Dancer		27-2031.00	n/a	02
https://jobs.org.ai/TapDancer	jobs.org.ai	Job	TapDancer		Tap Dancer		27-2031.00	n/a	04,06
https://jobs.org.ai/BalletDirector	jobs.org.ai	Job	BalletDirector		Ballet Director		27-2032.00	n/a	02
https://jobs.org.ai/Choreographer	jobs.org.ai	Job	Choreographer		Choreographer		27-2032.00	n/a	02,04,10
https://jobs.org.ai/ChoreographyDirector	jobs.org.ai	Job	ChoreographyDirector		Choreography Director		27-2032.00	n/a	10
https://jobs.org.ai/DanceChoreographer	jobs.org.ai	Job	DanceChoreographer		Dance Choreographer		27-2032.00	n/a	10
https://jobs.org.ai/DanceDirector	jobs.org.ai	Job	DanceDirector		Dance Director		27-2032.00	n/a	02,04,06
https://jobs.org.ai/DanceMaker	jobs.org.ai	Job	DanceMaker		Dance Maker		27-2032.00	n/a	02
https://jobs.org.ai/DanceMaster	jobs.org.ai	Job	DanceMaster		Dance Master		27-2032.00	n/a	04
https://jobs.org.ai/DancingMaster	jobs.org.ai	Job	DancingMaster		Dancing Master		27-2032.00	n/a	04,06
https://jobs.org.ai/MusicalChoreographer	jobs.org.ai	Job	MusicalChoreographer		Musical Choreographer		27-2032.00	n/a	02,10
https://jobs.org.ai/OperaChoreographer	jobs.org.ai	Job	OperaChoreographer		Opera Choreographer		27-2032.00	n/a	02
https://jobs.org.ai/TeachingChoreographer	jobs.org.ai	Job	TeachingChoreographer		Teaching Choreographer		27-2032.00	n/a	10
https://jobs.org.ai/Arranger	jobs.org.ai	Job	Arranger		Arranger		27-2041.00	n/a	02,08
https://jobs.org.ai/BandLeader	jobs.org.ai	Job	BandLeader		Band Leader		27-2041.00	n/a	08
https://jobs.org.ai/BandMaster	jobs.org.ai	Job	BandMaster		Band Master		27-2041.00	n/a	08
https://jobs.org.ai/ChildrensChoirDirector	jobs.org.ai	Job	ChildrensChoirDirector		Children's Choir Director		27-2041.00	n/a	08
https://jobs.org.ai/ChoirDirector	jobs.org.ai	Job	ChoirDirector		Choir Director		27-2041.00	n/a	02,04
https://jobs.org.ai/ChoirLeader	jobs.org.ai	Job	ChoirLeader		Choir Leader		27-2041.00	n/a	08
https://jobs.org.ai/Choirmaster	jobs.org.ai	Job	Choirmaster		Choirmaster		27-2041.00	n/a	02,04,08
https://jobs.org.ai/ChoralActivitiesDirector	jobs.org.ai	Job	ChoralActivitiesDirector		Choral Activities Director		27-2041.00	n/a	10
https://jobs.org.ai/ChoralDirector	jobs.org.ai	Job	ChoralDirector		Choral Director		27-2041.00	n/a	02,08
https://jobs.org.ai/ChorusMaster	jobs.org.ai	Job	ChorusMaster		Chorus Master		27-2041.00	n/a	04,08
https://jobs.org.ai/Composer	jobs.org.ai	Job	Composer		Composer		27-2041.00	n/a	02,04
https://jobs.org.ai/Conceptor	jobs.org.ai	Job	Conceptor		Conceptor		27-2041.00	n/a	08
https://jobs.org.ai/Conductor	jobs.org.ai	Job	Conductor		Conductor		27-2041.00	n/a	02
https://jobs.org.ai/DigitalComposer	jobs.org.ai	Job	DigitalComposer		Digital Composer		27-2041.00	n/a	08
https://jobs.org.ai/FilmComposer	jobs.org.ai	Job	FilmComposer		Film Composer		27-2041.00	n/a	02
https://jobs.org.ai/HandbellChoirDirector	jobs.org.ai	Job	HandbellChoirDirector		Handbell Choir Director		27-2041.00	n/a	02,08
https://jobs.org.ai/HighSchoolBandDirector	jobs.org.ai	Job	HighSchoolBandDirector		High School Band Director		27-2041.00	n/a	10
https://jobs.org.ai/JingleWriter	jobs.org.ai	Job	JingleWriter		Jingle Writer		27-2041.00	n/a	02,08
https://jobs.org.ai/LiturgicalMusicDirector	jobs.org.ai	Job	LiturgicalMusicDirector		Liturgical Music Director		27-2041.00	n/a	02
https://jobs.org.ai/Maestro	jobs.org.ai	Job	Maestro		Maestro		27-2041.00	n/a	04,08
https://jobs.org.ai/MarchingBandDirector	jobs.org.ai	Job	MarchingBandDirector		Marching Band Director		27-2041.00	n/a	10
https://jobs.org.ai/MiddleSchoolBandDirector	jobs.org.ai	Job	MiddleSchoolBandDirector		Middle School Band Director		27-2041.00	n/a	10
https://jobs.org.ai/MusicAdapter	jobs.org.ai	Job	MusicAdapter		Music Adapter		27-2041.00	n/a	04,08
https://jobs.org.ai/MusicArranger	jobs.org.ai	Job	MusicArranger		Music Arranger		27-2041.00	n/a	02,04,08
https://jobs.org.ai/MusicArtsDirector	jobs.org.ai	Job	MusicArtsDirector		Music Arts Director		27-2041.00	n/a	10
https://jobs.org.ai/MusicComposer	jobs.org.ai	Job	MusicComposer		Music Composer		27-2041.00	n/a	02
https://jobs.org.ai/MusicDirector	jobs.org.ai	Job	MusicDirector		Music Director		27-2041.00	n/a	02,04
https://jobs.org.ai/MusicManager	jobs.org.ai	Job	MusicManager		Music Manager		27-2041.00	n/a	08
https://jobs.org.ai/MusicMinister	jobs.org.ai	Job	MusicMinister		Music Minister		27-2041.00	n/a	02,04,08,10
https://jobs.org.ai/MusicOrchestrator	jobs.org.ai	Job	MusicOrchestrator		Music Orchestrator		27-2041.00	n/a	08
https://jobs.org.ai/MusicPastor	jobs.org.ai	Job	MusicPastor		Music Pastor		27-2041.00	n/a	02,04,08
https://jobs.org.ai/MusicProducer	jobs.org.ai	Job	MusicProducer		Music Producer		27-2041.00	n/a	02
https://jobs.org.ai/MusicSupervisor	jobs.org.ai	Job	MusicSupervisor		Music Supervisor		27-2041.00	n/a	08
https://jobs.org.ai/MusicWriter	jobs.org.ai	Job	MusicWriter		Music Writer		27-2041.00	n/a	08
https://jobs.org.ai/MusicalDirector	jobs.org.ai	Job	MusicalDirector		Musical Director		27-2041.00	n/a	10
https://jobs.org.ai/OrchestraConductor	jobs.org.ai	Job	OrchestraConductor		Orchestra Conductor		27-2041.00	n/a	04,08
https://jobs.org.ai/OrchestraDirector	jobs.org.ai	Job	OrchestraDirector		Orchestra Director		27-2041.00	n/a	02,04
https://jobs.org.ai/OrchestraLeader	jobs.org.ai	Job	OrchestraLeader		Orchestra Leader		27-2041.00	n/a	08
https://jobs.org.ai/Orchestrator	jobs.org.ai	Job	Orchestrator		Orchestrator		27-2041.00	n/a	02,04,08
https://jobs.org.ai/ScoreComposer	jobs.org.ai	Job	ScoreComposer		Score Composer		27-2041.00	n/a	08
https://jobs.org.ai/Songwriter	jobs.org.ai	Job	Songwriter		Songwriter		27-2041.00	n/a	02,04,08
https://jobs.org.ai/Accompanist	jobs.org.ai	Job	Accompanist		Accompanist		27-2042.00	n/a	04,08
https://jobs.org.ai/Bandperson	jobs.org.ai	Job	Bandperson		Bandperson		27-2042.00	n/a	08
https://jobs.org.ai/Baritone	jobs.org.ai	Job	Baritone		Baritone		27-2042.00	n/a	04,08
https://jobs.org.ai/BassPlayer	jobs.org.ai	Job	BassPlayer		Bass Player		27-2042.00	n/a	10
https://jobs.org.ai/Bassoonist	jobs.org.ai	Job	Bassoonist		Bassoonist		27-2042.00	n/a	02,04,08
https://jobs.org.ai/BellRinger	jobs.org.ai	Job	BellRinger		Bell Ringer		27-2042.00	n/a	08
https://jobs.org.ai/Bugler	jobs.org.ai	Job	Bugler		Bugler		27-2042.00	n/a	04,08
https://jobs.org.ai/BullFiddlePlayer	jobs.org.ai	Job	BullFiddlePlayer		Bull Fiddle Player		27-2042.00	n/a	08
https://jobs.org.ai/CalliopePlayer	jobs.org.ai	Job	CalliopePlayer		Calliope Player		27-2042.00	n/a	08
https://jobs.org.ai/Cellist	jobs.org.ai	Job	Cellist		Cellist		27-2042.00	n/a	02,04,08
https://jobs.org.ai/ChoirAccompanist	jobs.org.ai	Job	ChoirAccompanist		Choir Accompanist		27-2042.00	n/a	08
https://jobs.org.ai/ChoirMember	jobs.org.ai	Job	ChoirMember		Choir Member		27-2042.00	n/a	02,04
https://jobs.org.ai/ChoirSinger	jobs.org.ai	Job	ChoirSinger		Choir Singer		27-2042.00	n/a	08
https://jobs.org.ai/Chorister	jobs.org.ai	Job	Chorister		Chorister		27-2042.00	n/a	02,08
https://jobs.org.ai/ChurchMusician	jobs.org.ai	Job	ChurchMusician		Church Musician		27-2042.00	n/a	08
https://jobs.org.ai/ChurchOrganist	jobs.org.ai	Job	ChurchOrganist		Church Organist		27-2042.00	n/a	04,08
https://jobs.org.ai/ChurchPianist	jobs.org.ai	Job	ChurchPianist		Church Pianist		27-2042.00	n/a	10
https://jobs.org.ai/Clarinetist	jobs.org.ai	Job	Clarinetist		Clarinetist		27-2042.00	n/a	02,04,08
https://jobs.org.ai/CollaborativePianist	jobs.org.ai	Job	CollaborativePianist		Collaborative Pianist		27-2042.00	n/a	10
https://jobs.org.ai/ConcertPianist	jobs.org.ai	Job	ConcertPianist		Concert Pianist		27-2042.00	n/a	04,08
https://jobs.org.ai/ConcertSinger	jobs.org.ai	Job	ConcertSinger		Concert Singer		27-2042.00	n/a	04,08
https://jobs.org.ai/Cornetist	jobs.org.ai	Job	Cornetist		Cornetist		27-2042.00	n/a	08
https://jobs.org.ai/CountrySinger	jobs.org.ai	Job	CountrySinger		Country Singer		27-2042.00	n/a	08
https://jobs.org.ai/DoubleBassPlayer	jobs.org.ai	Job	DoubleBassPlayer		Double Bass Player		27-2042.00	n/a	04,08
https://jobs.org.ai/EnglishHornPlayer	jobs.org.ai	Job	EnglishHornPlayer		English Horn Player		27-2042.00	n/a	04,08
https://jobs.org.ai/EntertainmentMusician	jobs.org.ai	Job	EntertainmentMusician		Entertainment Musician		27-2042.00	n/a	08
https://jobs.org.ai/Flutist	jobs.org.ai	Job	Flutist		Flutist		27-2042.00	n/a	02,04,08
https://jobs.org.ai/GospelSinger	jobs.org.ai	Job	GospelSinger		Gospel Singer		27-2042.00	n/a	02
https://jobs.org.ai/GuitarPlayer	jobs.org.ai	Job	GuitarPlayer		Guitar Player		27-2042.00	n/a	02,04,08
https://jobs.org.ai/Guitarist	jobs.org.ai	Job	Guitarist		Guitarist		27-2042.00	n/a	02,04,08
https://jobs.org.ai/Harpist	jobs.org.ai	Job	Harpist		Harpist		27-2042.00	n/a	04,08
https://jobs.org.ai/HornPlayer	jobs.org.ai	Job	HornPlayer		Horn Player		27-2042.00	n/a	04,08
https://jobs.org.ai/Instrumentalist	jobs.org.ai	Job	Instrumentalist		Instrumentalist		27-2042.00	n/a	04,08
https://jobs.org.ai/JazzMusician	jobs.org.ai	Job	JazzMusician		Jazz Musician		27-2042.00	n/a	08
https://jobs.org.ai/KeyboardPlayer	jobs.org.ai	Job	KeyboardPlayer		Keyboard Player		27-2042.00	n/a	10
https://jobs.org.ai/Keyboardist	jobs.org.ai	Job	Keyboardist		Keyboardist		27-2042.00	n/a	10
https://jobs.org.ai/MusicalArtist	jobs.org.ai	Job	MusicalArtist		Musical Artist		27-2042.00	n/a	08
https://jobs.org.ai/Musician	jobs.org.ai	Job	Musician		Musician		27-2042.00	n/a	02,04,08
https://jobs.org.ai/Oboist	jobs.org.ai	Job	Oboist		Oboist		27-2042.00	n/a	02,04,08
https://jobs.org.ai/OperaSinger	jobs.org.ai	Job	OperaSinger		Opera Singer		27-2042.00	n/a	02,04
https://jobs.org.ai/OrchestraMusician	jobs.org.ai	Job	OrchestraMusician		Orchestra Musician		27-2042.00	n/a	02
https://jobs.org.ai/Organist	jobs.org.ai	Job	Organist		Organist		27-2042.00	n/a	04,08
https://jobs.org.ai/Percussionist	jobs.org.ai	Job	Percussionist		Percussionist		27-2042.00	n/a	02,04
https://jobs.org.ai/Pianist	jobs.org.ai	Job	Pianist		Pianist		27-2042.00	n/a	02,04,08
https://jobs.org.ai/PianoAccompanist	jobs.org.ai	Job	PianoAccompanist		Piano Accompanist		27-2042.00	n/a	08
https://jobs.org.ai/PianoPlayer	jobs.org.ai	Job	PianoPlayer		Piano Player		27-2042.00	n/a	02,04,08
https://jobs.org.ai/Piccoloist	jobs.org.ai	Job	Piccoloist		Piccoloist		27-2042.00	n/a	04,08
https://jobs.org.ai/PitMusician	jobs.org.ai	Job	PitMusician		Pit Musician		27-2042.00	n/a	10
https://jobs.org.ai/RapArtist	jobs.org.ai	Job	RapArtist		Rap Artist		27-2042.00	n/a	08
https://jobs.org.ai/Rapper	jobs.org.ai	Job	Rapper		Rapper		27-2042.00	n/a	04,08
https://jobs.org.ai/RecordingArtist	jobs.org.ai	Job	RecordingArtist		Recording Artist		27-2042.00	n/a	08
https://jobs.org.ai/RockStar	jobs.org.ai	Job	RockStar		Rock Star		27-2042.00	n/a	08
https://jobs.org.ai/SaxophonePlayer	jobs.org.ai	Job	SaxophonePlayer		Saxophone Player		27-2042.00	n/a	08
https://jobs.org.ai/Singer	jobs.org.ai	Job	Singer		Singer		27-2042.00	n/a	02
https://jobs.org.ai/SingingTelegramPerformer	jobs.org.ai	Job	SingingTelegramPerformer		Singing Telegram Performer		27-2042.00	n/a	02
https://jobs.org.ai/SoloMusician	jobs.org.ai	Job	SoloMusician		Solo Musician		27-2042.00	n/a	08
https://jobs.org.ai/Soloist	jobs.org.ai	Job	Soloist		Soloist		27-2042.00	n/a	02,04,08
https://jobs.org.ai/StudioMusician	jobs.org.ai	Job	StudioMusician		Studio Musician		27-2042.00	n/a	08
https://jobs.org.ai/Tenor	jobs.org.ai	Job	Tenor		Tenor		27-2042.00	n/a	02,04
https://jobs.org.ai/Timpanist	jobs.org.ai	Job	Timpanist		Timpanist		27-2042.00	n/a	02,04,08
https://jobs.org.ai/Trombonist	jobs.org.ai	Job	Trombonist		Trombonist		27-2042.00	n/a	02,04,08
https://jobs.org.ai/TrumpetPlayer	jobs.org.ai	Job	TrumpetPlayer		Trumpet Player		27-2042.00	n/a	04,08
https://jobs.org.ai/Trumpeter	jobs.org.ai	Job	Trumpeter		Trumpeter		27-2042.00	n/a	04,08
https://jobs.org.ai/Violinist	jobs.org.ai	Job	Violinist		Violinist		27-2042.00	n/a	02,04,08
https://jobs.org.ai/Violist	jobs.org.ai	Job	Violist		Violist		27-2042.00	n/a	02,04,08
https://jobs.org.ai/VocalArtist	jobs.org.ai	Job	VocalArtist		Vocal Artist		27-2042.00	n/a	08
https://jobs.org.ai/VocalPerformer	jobs.org.ai	Job	VocalPerformer		Vocal Performer		27-2042.00	n/a	02,08
https://jobs.org.ai/Vocalist	jobs.org.ai	Job	Vocalist		Vocalist		27-2042.00	n/a	02,04
https://jobs.org.ai/WorshipAccompanist	jobs.org.ai	Job	WorshipAccompanist		Worship Accompanist		27-2042.00	n/a	08
https://jobs.org.ai/Announcer	jobs.org.ai	Job	Announcer		Announcer		27-2091.00	n/a	08
https://jobs.org.ai/ClubDiscJockeyClubDJ	jobs.org.ai	Job	ClubDiscJockeyClubDJ		Club Disc Jockey (Club DJ)		27-2091.00	Club DJ	04,08
https://jobs.org.ai/DeejayDJ	jobs.org.ai	Job	DeejayDJ		Deejay (DJ)		27-2091.00	DJ	04,08
https://jobs.org.ai/DiscJockeyDJ	jobs.org.ai	Job	DiscJockeyDJ		Disc Jockey (DJ)		27-2091.00	DJ	03,04,08,10
https://jobs.org.ai/DJDiskJockey	jobs.org.ai	Job	DJDiskJockey		DJ (Disk Jockey)		27-2091.00	DJ	08
https://jobs.org.ai/DJAssistantDiscJockeyAssistant	jobs.org.ai	Job	DJAssistantDiscJockeyAssistant		DJ Assistant (Disc Jockey Assistant)		27-2091.00	DJ Assistant	10
https://jobs.org.ai/Emcee	jobs.org.ai	Job	Emcee		Emcee		27-2091.00	n/a	08
https://jobs.org.ai/EventDiscJockeyEventDJ	jobs.org.ai	Job	EventDiscJockeyEventDJ		Event Disc Jockey (Event DJ)		27-2091.00	Event DJ	08
https://jobs.org.ai/EventEntertainer	jobs.org.ai	Job	EventEntertainer		Event Entertainer		27-2091.00	n/a	08
https://jobs.org.ai/EventHost	jobs.org.ai	Job	EventHost		Event Host		27-2091.00	n/a	08
https://jobs.org.ai/EventMasterofCeremoniesEventMC	jobs.org.ai	Job	EventMasterofCeremoniesEventMC		Event Master of Ceremonies (Event MC)		27-2091.00	Event MC	08
https://jobs.org.ai/HostDJHostDiscJockey	jobs.org.ai	Job	HostDJHostDiscJockey		Host DJ (Host Disc Jockey)		27-2091.00	Host DJ	10
https://jobs.org.ai/KaraokeHost	jobs.org.ai	Job	KaraokeHost		Karaoke Host		27-2091.00	n/a	10
https://jobs.org.ai/MasterofCeremoniesMC	jobs.org.ai	Job	MasterofCeremoniesMC		Master of Ceremonies (MC)		27-2091.00	MC	08
https://jobs.org.ai/MobileDiscJockeyMobileDJ	jobs.org.ai	Job	MobileDiscJockeyMobileDJ		Mobile Disc Jockey (Mobile DJ)		27-2091.00	Mobile DJ	08
https://jobs.org.ai/PublicAddressAnnouncer	jobs.org.ai	Job	PublicAddressAnnouncer		Public Address Announcer		27-2091.00	n/a	10
https://jobs.org.ai/WeddingDiscJockeyWeddingDJ	jobs.org.ai	Job	WeddingDiscJockeyWeddingDJ		Wedding Disc Jockey (Wedding DJ)		27-2091.00	Wedding DJ	08
https://jobs.org.ai/Acrobat	jobs.org.ai	Job	Acrobat		Acrobat		27-2099.00	n/a	04,06
https://jobs.org.ai/Aerialist	jobs.org.ai	Job	Aerialist		Aerialist		27-2099.00	n/a	04,06
https://jobs.org.ai/AmusementParkEntertainer	jobs.org.ai	Job	AmusementParkEntertainer		Amusement Park Entertainer		27-2099.00	n/a	04,06
https://jobs.org.ai/AquaticPerformer	jobs.org.ai	Job	AquaticPerformer		Aquatic Performer		27-2099.00	n/a	04,06
https://jobs.org.ai/Astrologer	jobs.org.ai	Job	Astrologer		Astrologer		27-2099.00	n/a	04,06,08
https://jobs.org.ai/BarebackRider	jobs.org.ai	Job	BarebackRider		Bareback Rider		27-2099.00	n/a	04,06
https://jobs.org.ai/BatonTwirler	jobs.org.ai	Job	BatonTwirler		Baton Twirler		27-2099.00	n/a	04,06
https://jobs.org.ai/Cheerleader	jobs.org.ai	Job	Cheerleader		Cheerleader		27-2099.00	n/a	09
https://jobs.org.ai/CircusPerformer	jobs.org.ai	Job	CircusPerformer		Circus Performer		27-2099.00	n/a	04,06
https://jobs.org.ai/CircusRider	jobs.org.ai	Job	CircusRider		Circus Rider		27-2099.00	n/a	04,06
https://jobs.org.ai/Clairvoyant	jobs.org.ai	Job	Clairvoyant		Clairvoyant		27-2099.00	n/a	04,06
https://jobs.org.ai/Clown	jobs.org.ai	Job	Clown		Clown		27-2099.00	n/a	04,06
https://jobs.org.ai/ContinuityDirector	jobs.org.ai	Job	ContinuityDirector		Continuity Director		27-2099.00	n/a	04
https://jobs.org.ai/Contortionist	jobs.org.ai	Job	Contortionist		Contortionist		27-2099.00	n/a	04,06
https://jobs.org.ai/Cowboy	jobs.org.ai	Job	Cowboy		Cowboy		27-2099.00	n/a	04,06
https://jobs.org.ai/Craniologist	jobs.org.ai	Job	Craniologist		Craniologist		27-2099.00	n/a	04,06
https://jobs.org.ai/FortuneTeller	jobs.org.ai	Job	FortuneTeller		Fortune Teller		27-2099.00	n/a	04,06
https://jobs.org.ai/Freak	jobs.org.ai	Job	Freak		Freak		27-2099.00	n/a	04,06
https://jobs.org.ai/Hypnotist	jobs.org.ai	Job	Hypnotist		Hypnotist		27-2099.00	n/a	04,06
https://jobs.org.ai/Juggler	jobs.org.ai	Job	Juggler		Juggler		27-2099.00	n/a	04,06
https://jobs.org.ai/Magician	jobs.org.ai	Job	Magician		Magician		27-2099.00	n/a	04,06
https://jobs.org.ai/MarionettePerformer	jobs.org.ai	Job	MarionettePerformer		Marionette Performer		27-2099.00	n/a	04,06
https://jobs.org.ai/Mascot	jobs.org.ai	Job	Mascot		Mascot		27-2099.00	n/a	09
https://jobs.org.ai/Medium	jobs.org.ai	Job	Medium		Medium		27-2099.00	n/a	04,06
https://jobs.org.ai/MentalTelepathist	jobs.org.ai	Job	MentalTelepathist		Mental Telepathist		27-2099.00	n/a	04,06
https://jobs.org.ai/Mesmerist	jobs.org.ai	Job	Mesmerist		Mesmerist		27-2099.00	n/a	04,06
https://jobs.org.ai/Metaphysician	jobs.org.ai	Job	Metaphysician		Metaphysician		27-2099.00	n/a	04,06
https://jobs.org.ai/MindReader	jobs.org.ai	Job	MindReader		Mind Reader		27-2099.00	n/a	04,06
https://jobs.org.ai/Numerologist	jobs.org.ai	Job	Numerologist		Numerologist		27-2099.00	n/a	04,06
https://jobs.org.ai/Orator	jobs.org.ai	Job	Orator		Orator		27-2099.00	n/a	04,06
https://jobs.org.ai/OrganGrinder	jobs.org.ai	Job	OrganGrinder		Organ Grinder		27-2099.00	n/a	04,06
https://jobs.org.ai/Palmist	jobs.org.ai	Job	Palmist		Palmist		27-2099.00	n/a	04,06
https://jobs.org.ai/PenTender	jobs.org.ai	Job	PenTender		Pen Tender		27-2099.00	n/a	04
https://jobs.org.ai/Penman	jobs.org.ai	Job	Penman		Penman		27-2099.00	n/a	04,06
https://jobs.org.ai/Phrenologist	jobs.org.ai	Job	Phrenologist		Phrenologist		27-2099.00	n/a	04,06
https://jobs.org.ai/Prestidigitator	jobs.org.ai	Job	Prestidigitator		Prestidigitator		27-2099.00	n/a	04,06
https://jobs.org.ai/Prompter	jobs.org.ai	Job	Prompter		Prompter		27-2099.00	n/a	04,06,08
https://jobs.org.ai/PsychicReader	jobs.org.ai	Job	PsychicReader		Psychic Reader		27-2099.00	n/a	04,06,08
https://jobs.org.ai/PuppetMaster	jobs.org.ai	Job	PuppetMaster		Puppet Master		27-2099.00	n/a	04,06
https://jobs.org.ai/Pyrotechnician	jobs.org.ai	Job	Pyrotechnician		Pyrotechnician		27-2099.00	n/a	09
https://jobs.org.ai/Ringmaster	jobs.org.ai	Job	Ringmaster		Ringmaster		27-2099.00	n/a	04
https://jobs.org.ai/RodeoClown	jobs.org.ai	Job	RodeoClown		Rodeo Clown		27-2099.00	n/a	09
https://jobs.org.ai/RodeoRider	jobs.org.ai	Job	RodeoRider		Rodeo Rider		27-2099.00	n/a	04,06
https://jobs.org.ai/RopeWalker	jobs.org.ai	Job	RopeWalker		Rope Walker		27-2099.00	n/a	04,06
https://jobs.org.ai/ShowWorker	jobs.org.ai	Job	ShowWorker		Show Worker		27-2099.00	n/a	04
https://jobs.org.ai/Showman	jobs.org.ai	Job	Showman		Showman		27-2099.00	n/a	04,06
https://jobs.org.ai/Spiritualist	jobs.org.ai	Job	Spiritualist		Spiritualist		27-2099.00	n/a	04,06
https://jobs.org.ai/SquareDanceCaller	jobs.org.ai	Job	SquareDanceCaller		Square Dance Caller		27-2099.00	n/a	04,06
https://jobs.org.ai/StandUpComedian	jobs.org.ai	Job	StandUpComedian		Stand Up Comedian		27-2099.00	n/a	09
https://jobs.org.ai/StoryTeller	jobs.org.ai	Job	StoryTeller		Story Teller		27-2099.00	n/a	04,06
https://jobs.org.ai/StuntMan	jobs.org.ai	Job	StuntMan		Stunt Man		27-2099.00	n/a	09
https://jobs.org.ai/Stuntman	jobs.org.ai	Job	Stuntman		Stuntman		27-2099.00	n/a	09
https://jobs.org.ai/TrapezePerformer	jobs.org.ai	Job	TrapezePerformer		Trapeze Performer		27-2099.00	n/a	04,06
https://jobs.org.ai/Tumbler	jobs.org.ai	Job	Tumbler		Tumbler		27-2099.00	n/a	04,06
https://jobs.org.ai/VarietyPerformer	jobs.org.ai	Job	VarietyPerformer		Variety Performer		27-2099.00	n/a	04,06
https://jobs.org.ai/WireWalker	jobs.org.ai	Job	WireWalker		Wire Walker		27-2099.00	n/a	04,06
https://jobs.org.ai/Anchor	jobs.org.ai	Job	Anchor		Anchor		27-3011.00	n/a	02
https://jobs.org.ai/Broadcaster	jobs.org.ai	Job	Broadcaster		Broadcaster		27-3011.00	n/a	02,04,06
https://jobs.org.ai/CommercialAnnouncer	jobs.org.ai	Job	CommercialAnnouncer		Commercial Announcer		27-3011.00	n/a	04,06
https://jobs.org.ai/DJDiscJockey	jobs.org.ai	Job	DJDiscJockey		DJ (Disc Jockey)		27-3011.00	DJ	02,08
https://jobs.org.ai/GameShowHost	jobs.org.ai	Job	GameShowHost		Game Show Host		27-3011.00	n/a	04
https://jobs.org.ai/Host	jobs.org.ai	Job	Host		Host		27-3011.00	n/a	02,06,10
https://jobs.org.ai/Hostess	jobs.org.ai	Job	Hostess		Hostess		27-3011.00	n/a	06,10
https://jobs.org.ai/MorningNewsAnchor	jobs.org.ai	Job	MorningNewsAnchor		Morning News Anchor		27-3011.00	n/a	02
https://jobs.org.ai/MorningShowHost	jobs.org.ai	Job	MorningShowHost		Morning Show Host		27-3011.00	n/a	02
https://jobs.org.ai/NewsAnchor	jobs.org.ai	Job	NewsAnchor		News Anchor		27-3011.00	n/a	02
https://jobs.org.ai/NewsBroadcaster	jobs.org.ai	Job	NewsBroadcaster		News Broadcaster		27-3011.00	n/a	09
https://jobs.org.ai/Newscaster	jobs.org.ai	Job	Newscaster		Newscaster		27-3011.00	n/a	02
https://jobs.org.ai/OnAirAnnouncer	jobs.org.ai	Job	OnAirAnnouncer		On-Air Announcer		27-3011.00	n/a	02,10
https://jobs.org.ai/OnAirHost	jobs.org.ai	Job	OnAirHost		On-Air Host		27-3011.00	n/a	02
https://jobs.org.ai/OnAirPersonality	jobs.org.ai	Job	OnAirPersonality		On-Air Personality		27-3011.00	n/a	02,10
https://jobs.org.ai/OnAirTalent	jobs.org.ai	Job	OnAirTalent		On-Air Talent		27-3011.00	n/a	02,10
https://jobs.org.ai/PlaybyPlayCommentator	jobs.org.ai	Job	PlaybyPlayCommentator		Play-by-Play Commentator		27-3011.00	n/a	10
https://jobs.org.ai/Podcaster	jobs.org.ai	Job	Podcaster		Podcaster		27-3011.00	n/a	10
https://jobs.org.ai/ProgramHost	jobs.org.ai	Job	ProgramHost		Program Host		27-3011.00	n/a	02
https://jobs.org.ai/RadioAnnouncer	jobs.org.ai	Job	RadioAnnouncer		Radio Announcer		27-3011.00	n/a	02
https://jobs.org.ai/RadioArtist	jobs.org.ai	Job	RadioArtist		Radio Artist		27-3011.00	n/a	04,06
https://jobs.org.ai/RadioBroadcaster	jobs.org.ai	Job	RadioBroadcaster		Radio Broadcaster		27-3011.00	n/a	09
https://jobs.org.ai/RadioDJRadioDiscJockey	jobs.org.ai	Job	RadioDJRadioDiscJockey		Radio DJ (Radio Disc Jockey)		27-3011.00	Radio DJ	04,09
https://jobs.org.ai/RadioDJRadioDiskJockey	jobs.org.ai	Job	RadioDJRadioDiskJockey		Radio DJ (Radio Disk Jockey)		27-3011.00	Radio DJ	02,04,06,09
https://jobs.org.ai/RadioHost	jobs.org.ai	Job	RadioHost		Radio Host		27-3011.00	n/a	02,04
https://jobs.org.ai/RadioPerformer	jobs.org.ai	Job	RadioPerformer		Radio Performer		27-3011.00	n/a	04,06
https://jobs.org.ai/RadioPersonality	jobs.org.ai	Job	RadioPersonality		Radio Personality		27-3011.00	n/a	02,09
https://jobs.org.ai/RadioSportscaster	jobs.org.ai	Job	RadioSportscaster		Radio Sportscaster		27-3011.00	n/a	04,06
https://jobs.org.ai/RadioTalkShowHost	jobs.org.ai	Job	RadioTalkShowHost		Radio Talk Show Host		27-3011.00	n/a	02,08
https://jobs.org.ai/RadioTVAnnouncerRadioTelevisionAnnouncer	jobs.org.ai	Job	RadioTVAnnouncerRadioTelevisionAnnouncer		Radio TV Announcer (Radio Television Announcer)		27-3011.00	Radio TV Announcer	09
