ns	from	to	predicate	reverse
Industries	AnimalProduction	PoultryProduction	hasSubIndustry	partOfIndustry
Industries	Aquaculture	PoultryProduction	hasSubIndustry	partOfIndustry
Industries	AnimalProduction	EggProduction	hasSubIndustry	partOfIndustry
Industries	Aquaculture	EggProduction	hasSubIndustry	partOfIndustry
Industries	PoultryProduction	ChickenEggProduction	hasSubIndustry	partOfIndustry
Industries	EggProduction	ChickenEggProduction	hasSubIndustry	partOfIndustry
Industries	ChickenEggProduction	ChickenEggProduction	hasSubIndustry	partOfIndustry
Industries	PoultryProduction	BroilersMeatTypeChickenProduction	hasSubIndustry	partOfIndustry
Industries	EggProduction	BroilersMeatTypeChickenProduction	hasSubIndustry	partOfIndustry
Industries	PoultryProduction	OtherMeatTypeChickenProduction	hasSubIndustry	partOfIndustry
Industries	EggProduction	OtherMeatTypeChickenProduction	hasSubIndustry	partOfIndustry
Industries	BroilersMeatTypeChickenProduction	BroilersMeatTypeChickenProduction	hasSubIndustry	partOfIndustry
Industries	OtherMeatTypeChickenProduction	BroilersMeatTypeChickenProduction	hasSubIndustry	partOfIndustry
Industries	BroilersMeatTypeChickenProduction	OtherMeatTypeChickenProduction	hasSubIndustry	partOfIndustry
Industries	OtherMeatTypeChickenProduction	OtherMeatTypeChickenProduction	hasSubIndustry	partOfIndustry
Industries	PoultryProduction	TurkeyProduction	hasSubIndustry	partOfIndustry
Industries	EggProduction	TurkeyProduction	hasSubIndustry	partOfIndustry
Industries	TurkeyProduction	TurkeyProduction	hasSubIndustry	partOfIndustry
Industries	PoultryProduction	PoultryHatcheries	hasSubIndustry	partOfIndustry
Industries	EggProduction	PoultryHatcheries	hasSubIndustry	partOfIndustry
Industries	PoultryHatcheries	PoultryHatcheries	hasSubIndustry	partOfIndustry
Industries	PoultryProduction	OtherPoultryProduction	hasSubIndustry	partOfIndustry
Industries	EggProduction	OtherPoultryProduction	hasSubIndustry	partOfIndustry
Industries	OtherPoultryProduction	OtherPoultryProduction	hasSubIndustry	partOfIndustry
Industries	AnimalProduction	SheepFarming	hasSubIndustry	partOfIndustry
Industries	Aquaculture	SheepFarming	hasSubIndustry	partOfIndustry
Industries	AnimalProduction	GoatFarming	hasSubIndustry	partOfIndustry
Industries	Aquaculture	GoatFarming	hasSubIndustry	partOfIndustry
Industries	SheepFarming	SheepFarming	hasSubIndustry	partOfIndustry
Industries	GoatFarming	SheepFarming	hasSubIndustry	partOfIndustry
Industries	SheepFarming	SheepFarming	hasSubIndustry	partOfIndustry
Industries	SheepFarming	GoatFarming	hasSubIndustry	partOfIndustry
Industries	GoatFarming	GoatFarming	hasSubIndustry	partOfIndustry
Industries	GoatFarming	GoatFarming	hasSubIndustry	partOfIndustry
Industries	AnimalProduction	Aquaculture	hasSubIndustry	partOfIndustry
Industries	Aquaculture	Aquaculture	hasSubIndustry	partOfIndustry
Industries	Aquaculture	Aquaculture	hasSubIndustry	partOfIndustry
Industries	Aquaculture	FinfishFarmingHatcheries	hasSubIndustry	partOfIndustry
Industries	Aquaculture	FishHatcheries	hasSubIndustry	partOfIndustry
Industries	Aquaculture	ShellfishFarming	hasSubIndustry	partOfIndustry
Industries	Aquaculture	OtherAquaculture	hasSubIndustry	partOfIndustry
Industries	AnimalProduction	OtherAnimalProduction	hasSubIndustry	partOfIndustry
Industries	Aquaculture	OtherAnimalProduction	hasSubIndustry	partOfIndustry
Industries	OtherAnimalProduction	Apiculture	hasSubIndustry	partOfIndustry
Industries	Apiculture	Apiculture	hasSubIndustry	partOfIndustry
Industries	OtherAnimalProduction	HorsesEquineProduction	hasSubIndustry	partOfIndustry
Industries	OtherAnimalProduction	OtherEquineProduction	hasSubIndustry	partOfIndustry
Industries	HorsesEquineProduction	HorsesEquineProduction	hasSubIndustry	partOfIndustry
Industries	OtherEquineProduction	HorsesEquineProduction	hasSubIndustry	partOfIndustry
Industries	HorsesEquineProduction	OtherEquineProduction	hasSubIndustry	partOfIndustry
Industries	OtherEquineProduction	OtherEquineProduction	hasSubIndustry	partOfIndustry
Industries	OtherAnimalProduction	FurBearingAnimalProduction	hasSubIndustry	partOfIndustry
Industries	OtherAnimalProduction	RabbitProduction	hasSubIndustry	partOfIndustry
Industries	FurBearingAnimalProduction	FurBearingAnimalProduction	hasSubIndustry	partOfIndustry
Industries	RabbitProduction	FurBearingAnimalProduction	hasSubIndustry	partOfIndustry
Industries	FurBearingAnimalProduction	RabbitProduction	hasSubIndustry	partOfIndustry
Industries	RabbitProduction	RabbitProduction	hasSubIndustry	partOfIndustry
Industries	OtherAnimalProduction	AllOtherAnimalProduction	hasSubIndustry	partOfIndustry
Industries	AllOtherAnimalProduction	AllOtherAnimalProduction	hasSubIndustry	partOfIndustry
Industries	Agriculture	Forestry	hasSubIndustry	partOfIndustry
Industries	Agriculture	Logging	hasSubIndustry	partOfIndustry
Industries	Forestry	TimberTractOperations	hasSubIndustry	partOfIndustry
Industries	Logging	TimberTractOperations	hasSubIndustry	partOfIndustry
Industries	TimberTractOperations	TimberTractOperations	hasSubIndustry	partOfIndustry
Industries	TimberTractOperations	TimberTractOperations	hasSubIndustry	partOfIndustry
Industries	Forestry	ForestNurseriesOfForestProducts	hasSubIndustry	partOfIndustry
Industries	Logging	ForestNurseriesOfForestProducts	hasSubIndustry	partOfIndustry
Industries	Forestry	GatheringOfForestProducts	hasSubIndustry	partOfIndustry
Industries	Logging	GatheringOfForestProducts	hasSubIndustry	partOfIndustry
Industries	ForestNurseriesOfForestProducts	ForestNurseriesOfForestProducts	hasSubIndustry	partOfIndustry
Industries	GatheringOfForestProducts	ForestNurseriesOfForestProducts	hasSubIndustry	partOfIndustry
Industries	ForestNurseriesOfForestProducts	GatheringOfForestProducts	hasSubIndustry	partOfIndustry
Industries	GatheringOfForestProducts	GatheringOfForestProducts	hasSubIndustry	partOfIndustry
Industries	ForestNurseriesOfForestProducts	ForestNurseriesOfForestProducts	hasSubIndustry	partOfIndustry
Industries	GatheringOfForestProducts	ForestNurseriesOfForestProducts	hasSubIndustry	partOfIndustry
Industries	ForestNurseriesOfForestProducts	GatheringOfForestProducts	hasSubIndustry	partOfIndustry
Industries	GatheringOfForestProducts	GatheringOfForestProducts	hasSubIndustry	partOfIndustry
Industries	Forestry	Logging	hasSubIndustry	partOfIndustry
Industries	Logging	Logging	hasSubIndustry	partOfIndustry
Industries	Logging	Logging	hasSubIndustry	partOfIndustry
Industries	Logging	Logging	hasSubIndustry	partOfIndustry
Industries	Agriculture	FishingHunting	hasSubIndustry	partOfIndustry
Industries	Agriculture	Trapping	hasSubIndustry	partOfIndustry
Industries	FishingHunting	Fishing	hasSubIndustry	partOfIndustry
Industries	Trapping	Fishing	hasSubIndustry	partOfIndustry
Industries	Fishing	Fishing	hasSubIndustry	partOfIndustry
Industries	Fishing	FinfishFishing	hasSubIndustry	partOfIndustry
Industries	Fishing	ShellfishFishing	hasSubIndustry	partOfIndustry
Industries	Fishing	OtherMarineFishing	hasSubIndustry	partOfIndustry
Industries	FishingHunting	Hunting	hasSubIndustry	partOfIndustry
Industries	Trapping	Hunting	hasSubIndustry	partOfIndustry
Industries	FishingHunting	Trapping	hasSubIndustry	partOfIndustry
Industries	Trapping	Trapping	hasSubIndustry	partOfIndustry
Industries	Hunting	Hunting	hasSubIndustry	partOfIndustry
Industries	Trapping	Hunting	hasSubIndustry	partOfIndustry
Industries	Hunting	Trapping	hasSubIndustry	partOfIndustry
Industries	Trapping	Trapping	hasSubIndustry	partOfIndustry
Industries	Hunting	Hunting	hasSubIndustry	partOfIndustry
Industries	Trapping	Hunting	hasSubIndustry	partOfIndustry
Industries	Hunting	Trapping	hasSubIndustry	partOfIndustry
Industries	Trapping	Trapping	hasSubIndustry	partOfIndustry
Industries	Agriculture	SupportActivitiesForAgriculture	hasSubIndustry	partOfIndustry
Industries	Agriculture	Forestry	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForAgriculture	SupportActivitiesForCropProduction	hasSubIndustry	partOfIndustry
Industries	Forestry	SupportActivitiesForCropProduction	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForCropProduction	SupportActivitiesForCropProduction	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForCropProduction	CottonGinning	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForCropProduction	SoilPreparationPlanting	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForCropProduction	Cultivating	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForCropProduction	CropHarvestingPrimarilyByMachine	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForCropProduction	PostharvestCropActivities	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForCropProduction	FarmLaborContractorsLeaders	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForCropProduction	CrewLeaders	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForCropProduction	FarmManagementServices	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForAgriculture	SupportActivitiesForAnimalProduction	hasSubIndustry	partOfIndustry
Industries	Forestry	SupportActivitiesForAnimalProduction	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForAnimalProduction	SupportActivitiesForAnimalProduction	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForAnimalProduction	SupportActivitiesForAnimalProduction	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForAgriculture	SupportActivitiesForForestry	hasSubIndustry	partOfIndustry
Industries	Forestry	SupportActivitiesForForestry	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForForestry	SupportActivitiesForForestry	hasSubIndustry	partOfIndustry
Industries	SupportActivitiesForForestry	SupportActivitiesForForestry	hasSubIndustry	partOfIndustry
Industries	Mining	OilExtraction	hasSubIndustry	partOfIndustry
Industries	Mining	GasExtraction	hasSubIndustry	partOfIndustry
Industries	OilExtraction	OilExtraction	hasSubIndustry	partOfIndustry
Industries	GasExtraction	OilExtraction	hasSubIndustry	partOfIndustry
Industries	OilExtraction	GasExtraction	hasSubIndustry	partOfIndustry
Industries	GasExtraction	GasExtraction	hasSubIndustry	partOfIndustry
Industries	OilExtraction	CrudePetroleumExtraction	hasSubIndustry	partOfIndustry
Industries	GasExtraction	CrudePetroleumExtraction	hasSubIndustry	partOfIndustry
Industries	CrudePetroleumExtraction	CrudePetroleumExtraction	hasSubIndustry	partOfIndustry
Industries	OilExtraction	NaturalGasExtraction	hasSubIndustry	partOfIndustry
Industries	GasExtraction	NaturalGasExtraction	hasSubIndustry	partOfIndustry
Industries	NaturalGasExtraction	NaturalGasExtraction	hasSubIndustry	partOfIndustry
Industries	Mining	Mining	hasSubIndustry	partOfIndustry
Industries	Mining	CoalMining	hasSubIndustry	partOfIndustry
Industries	CoalMining	CoalMining	hasSubIndustry	partOfIndustry
Industries	CoalMining	SurfaceCoalMining	hasSubIndustry	partOfIndustry
Industries	CoalMining	UndergroundCoalMining	hasSubIndustry	partOfIndustry
Industries	Mining	MetalOreMining	hasSubIndustry	partOfIndustry
Industries	MetalOreMining	IronOreMining	hasSubIndustry	partOfIndustry
Industries	IronOreMining	IronOreMining	hasSubIndustry	partOfIndustry
Industries	MetalOreMining	GoldOreOreMining	hasSubIndustry	partOfIndustry
Industries	MetalOreMining	SilverOreMining	hasSubIndustry	partOfIndustry
Industries	GoldOreOreMining	GoldOreOreMining	hasSubIndustry	partOfIndustry
Industries	SilverOreMining	GoldOreOreMining	hasSubIndustry	partOfIndustry
Industries	GoldOreOreMining	SilverOreMining	hasSubIndustry	partOfIndustry
Industries	SilverOreMining	SilverOreMining	hasSubIndustry	partOfIndustry
Industries	MetalOreMining	CopperNickelMining	hasSubIndustry	partOfIndustry
Industries	MetalOreMining	LeadMining	hasSubIndustry	partOfIndustry
Industries	MetalOreMining	ZincMining	hasSubIndustry	partOfIndustry
Industries	CopperNickelMining	CopperNickelMining	hasSubIndustry	partOfIndustry
Industries	LeadMining	CopperNickelMining	hasSubIndustry	partOfIndustry
Industries	ZincMining	CopperNickelMining	hasSubIndustry	partOfIndustry
Industries	CopperNickelMining	LeadMining	hasSubIndustry	partOfIndustry
Industries	LeadMining	LeadMining	hasSubIndustry	partOfIndustry
Industries	ZincMining	LeadMining	hasSubIndustry	partOfIndustry
Industries	CopperNickelMining	ZincMining	hasSubIndustry	partOfIndustry
Industries	LeadMining	ZincMining	hasSubIndustry	partOfIndustry
Industries	ZincMining	ZincMining	hasSubIndustry	partOfIndustry
Industries	MetalOreMining	OtherMetalOreMining	hasSubIndustry	partOfIndustry
Industries	OtherMetalOreMining	OtherMetalOreMining	hasSubIndustry	partOfIndustry
Industries	Mining	NonmetallicMineralMining	hasSubIndustry	partOfIndustry
Industries	Mining	Quarrying	hasSubIndustry	partOfIndustry
Industries	NonmetallicMineralMining	StoneMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	StoneMining	hasSubIndustry	partOfIndustry
Industries	NonmetallicMineralMining	Quarrying	hasSubIndustry	partOfIndustry
Industries	Quarrying	Quarrying	hasSubIndustry	partOfIndustry
Industries	StoneMining	DimensionStoneMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	DimensionStoneMining	hasSubIndustry	partOfIndustry
Industries	StoneMining	Quarrying	hasSubIndustry	partOfIndustry
Industries	Quarrying	Quarrying	hasSubIndustry	partOfIndustry
Industries	StoneMining	CrushedLimestoneMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	CrushedLimestoneMining	hasSubIndustry	partOfIndustry
Industries	StoneMining	Quarrying	hasSubIndustry	partOfIndustry
Industries	Quarrying	Quarrying	hasSubIndustry	partOfIndustry
Industries	StoneMining	BrokenLimestoneMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	BrokenLimestoneMining	hasSubIndustry	partOfIndustry
Industries	StoneMining	Quarrying	hasSubIndustry	partOfIndustry
Industries	Quarrying	Quarrying	hasSubIndustry	partOfIndustry
Industries	StoneMining	CrushedGraniteMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	CrushedGraniteMining	hasSubIndustry	partOfIndustry
Industries	StoneMining	Quarrying	hasSubIndustry	partOfIndustry
Industries	Quarrying	Quarrying	hasSubIndustry	partOfIndustry
Industries	StoneMining	BrokenGraniteMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	BrokenGraniteMining	hasSubIndustry	partOfIndustry
Industries	StoneMining	Quarrying	hasSubIndustry	partOfIndustry
Industries	Quarrying	Quarrying	hasSubIndustry	partOfIndustry
Industries	StoneMining	OtherCrushedStoneMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	OtherCrushedStoneMining	hasSubIndustry	partOfIndustry
Industries	StoneMining	Quarrying	hasSubIndustry	partOfIndustry
Industries	Quarrying	Quarrying	hasSubIndustry	partOfIndustry
Industries	StoneMining	BrokenStoneMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	BrokenStoneMining	hasSubIndustry	partOfIndustry
Industries	StoneMining	Quarrying	hasSubIndustry	partOfIndustry
Industries	Quarrying	Quarrying	hasSubIndustry	partOfIndustry
Industries	NonmetallicMineralMining	SandGravelClayMineralsMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	SandGravelClayMineralsMining	hasSubIndustry	partOfIndustry
Industries	NonmetallicMineralMining	Quarrying	hasSubIndustry	partOfIndustry
Industries	Quarrying	Quarrying	hasSubIndustry	partOfIndustry
Industries	NonmetallicMineralMining	AndCeramicMineralsMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	AndCeramicMineralsMining	hasSubIndustry	partOfIndustry
Industries	NonmetallicMineralMining	Quarrying	hasSubIndustry	partOfIndustry
Industries	Quarrying	Quarrying	hasSubIndustry	partOfIndustry
Industries	NonmetallicMineralMining	RefractoryMineralsMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	RefractoryMineralsMining	hasSubIndustry	partOfIndustry
Industries	NonmetallicMineralMining	Quarrying	hasSubIndustry	partOfIndustry
Industries	Quarrying	Quarrying	hasSubIndustry	partOfIndustry
Industries	SandGravelClayMineralsMining	ConstructionSandMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	ConstructionSandMining	hasSubIndustry	partOfIndustry
Industries	AndCeramicMineralsMining	ConstructionSandMining	hasSubIndustry	partOfIndustry
Industries	Quarrying	ConstructionSandMining	hasSubIndustry	partOfIndustry
