$id	$type	$context	name	description	code	subClassOf	url
https://schema.org.ai/SportsClub	https://schema.org.ai/Class	https://schema.org.ai	SportsClub	A sports club.	schema:SportsClub	schema:SportsActivityLocation	schema:SportsClub
https://schema.org.ai/HealthPlanNetwork	https://schema.org.ai/Class	https://schema.org.ai	HealthPlanNetwork	A US-style health insurance plan network.	schema:HealthPlanNetwork	schema:Intangible	schema:HealthPlanNetwork
https://schema.org.ai/TattooParlor	https://schema.org.ai/Class	https://schema.org.ai	TattooParlor	A tattoo parlor.	schema:TattooParlor	schema:HealthAndBeautyBusiness	schema:TattooParlor
https://schema.org.ai/WarrantyScope	https://schema.org.ai/Class	https://schema.org.ai	WarrantyScope	A range of services that will be provided to a customer free of charge in case of a defect or malfunction of a product.\n\nCommonly used values:\n\n* http://purl.org/goodrelations/v1#Labor-BringIn\n* http://purl.org/goodrelations/v1#PartsAndLabor-BringIn\n* http://purl.org/goodrelations/v1#PartsAndLabor-PickUp       	schema:WarrantyScope	schema:Enumeration	schema:WarrantyScope
https://schema.org.ai/PaymentChargeSpecification	https://schema.org.ai/Class	https://schema.org.ai	PaymentChargeSpecification	The costs of settling the payment using a particular payment method.	schema:PaymentChargeSpecification	schema:PriceSpecification	schema:PaymentChargeSpecification
https://schema.org.ai/PublicationIssue	https://schema.org.ai/Class	https://schema.org.ai	PublicationIssue	A part of a successively published publication such as a periodical or publication volume, often numbered, usually containing a grouping of works such as articles.\n\nSee also [blog post](https://blog-schema.org/2014/09/02/schema-org-support-for-bibliographic-relationships-and-periodicals/).	schema:PublicationIssue	schema:CreativeWork	schema:PublicationIssue
https://schema.org.ai/AcceptAction	https://schema.org.ai/Class	https://schema.org.ai	AcceptAction	The act of committing to/adopting an object.\n\nRelated actions:\n\n* [[RejectAction]]: The antonym of AcceptAction.	schema:AcceptAction	schema:AllocateAction	schema:AcceptAction
https://schema.org.ai/Reservation	https://schema.org.ai/Class	https://schema.org.ai	Reservation	Describes a reservation for travel, dining or an event. Some reservations require tickets. \n\nNote: This type is for information about actual reservations, e.g. in confirmation emails or HTML pages with individual confirmations of reservations. For offers of tickets, restaurant reservations, flights, or rental cars, use [[Offer]].	schema:Reservation	schema:Intangible	schema:Reservation
https://schema.org.ai/InsertAction	https://schema.org.ai/Class	https://schema.org.ai	InsertAction	The act of adding at a specific location in an ordered collection.	schema:InsertAction	schema:AddAction	schema:InsertAction
https://schema.org.ai/CovidTestingFacility	https://schema.org.ai/Class	https://schema.org.ai	CovidTestingFacility	A CovidTestingFacility is a [[MedicalClinic]] where testing for the COVID-19 Coronavirus       disease is available. If the facility is being made available from an established [[Pharmacy]], [[Hotel]], or other       non-medical organization, multiple types can be listed. This makes it easier to re-use existing schema.org information       about that place, e.g. contact info, address, opening hours. Note that in an emergency, such information may not always be reliable.       	schema:CovidTestingFacility	schema:MedicalClinic	schema:CovidTestingFacility
https://schema.org.ai/EmployerReview	https://schema.org.ai/Class	https://schema.org.ai	EmployerReview	An [[EmployerReview]] is a review of an [[Organization]] regarding its role as an employer, written by a current or former employee of that organization.	schema:EmployerReview	schema:Review	schema:EmployerReview
https://schema.org.ai/DepartAction	https://schema.org.ai/Class	https://schema.org.ai	DepartAction	The act of  departing from a place. An agent departs from a fromLocation for a destination, optionally with participants.	schema:DepartAction	schema:MoveAction	schema:DepartAction
https://schema.org.ai/Schedule	https://schema.org.ai/Class	https://schema.org.ai	Schedule	A schedule defines a repeating time period used to describe a regularly occurring [[Event]]. At a minimum a schedule will specify [[repeatFrequency]] which describes the interval between occurrences of the event. Additional information can be provided to specify the schedule more precisely.       This includes identifying the day(s) of the week or month when the recurring event will take place, in addition to its start and end time. Schedules may also       have start and end dates to indicate when they are active, e.g. to define a limited calendar of events.	schema:Schedule	schema:Intangible	schema:Schedule
https://schema.org.ai/IgnoreAction	https://schema.org.ai/Class	https://schema.org.ai	IgnoreAction	The act of intentionally disregarding the object. An agent ignores an object.	schema:IgnoreAction	schema:AssessAction	schema:IgnoreAction
https://schema.org.ai/FurnitureStore	https://schema.org.ai/Class	https://schema.org.ai	FurnitureStore	A furniture store.	schema:FurnitureStore	schema:Store	schema:FurnitureStore
https://schema.org.ai/UserComments	https://schema.org.ai/Class	https://schema.org.ai	UserComments	UserInteraction and its subtypes is an old way of talking about users interacting with pages. It is generally better to use [[Action]]-based vocabulary, alongside types such as [[Comment]].	schema:UserComments	schema:UserInteraction	schema:UserComments
https://schema.org.ai/GovernmentOrganization	https://schema.org.ai/Class	https://schema.org.ai	GovernmentOrganization	A governmental organization or agency.	schema:GovernmentOrganization	schema:Organization	schema:GovernmentOrganization
https://schema.org.ai/OpinionNewsArticle	https://schema.org.ai/Class	https://schema.org.ai	OpinionNewsArticle	An [[OpinionNewsArticle]] is a [[NewsArticle]] that primarily expresses opinions rather than journalistic reporting of news and events. For example, a [[NewsArticle]] consisting of a column or [[Blog]]/[[BlogPosting]] entry in the Opinions section of a news publication. 	schema:OpinionNewsArticle	schema:NewsArticle	schema:OpinionNewsArticle
https://schema.org.ai/BorrowAction	https://schema.org.ai/Class	https://schema.org.ai	BorrowAction	The act of obtaining an object under an agreement to return it at a later date. Reciprocal of LendAction.\n\nRelated actions:\n\n* [[LendAction]]: Reciprocal of BorrowAction.	schema:BorrowAction	schema:TransferAction	schema:BorrowAction
https://schema.org.ai/Protein	https://schema.org.ai/Class	https://schema.org.ai	Protein	Protein is here used in its widest possible definition, as classes of amino acid based molecules. Amyloid-beta Protein in human (UniProt P05067), eukaryota (e.g. an OrthoDB group) or even a single molecule that one can point to are all of type :Protein. A protein can thus be a subclass of another protein, e.g. :Protein as a UniProt record can have multiple isoforms inside it which would also be :Protein. They can be imagined, synthetic, hypothetical or naturally occurring.	schema:Protein	schema:BioChemEntity	schema:Protein
https://schema.org.ai/BreadcrumbList	https://schema.org.ai/Class	https://schema.org.ai	BreadcrumbList	A BreadcrumbList is an ItemList consisting of a chain of linked Web pages, typically described using at least their URL and their name, and typically ending with the current page.\n\nThe [[position]] property is used to reconstruct the order of the items in a BreadcrumbList. The convention is that a breadcrumb list has an [[itemListOrder]] of [[ItemListOrderAscending]] (lower values listed first), and that the first items in this list correspond to the "top" or beginning of the breadcrumb trail, e.g. with a site or section homepage. The specific values of 'position' are not assigned meaning for a BreadcrumbList, but they should be integers, e.g. beginning with '1' for the first item in the list.       	schema:BreadcrumbList	schema:ItemList	schema:BreadcrumbList
https://schema.org.ai/AlignmentObject	https://schema.org.ai/Class	https://schema.org.ai	AlignmentObject	An intangible item that describes an alignment between a learning resource and a node in an educational framework.  Should not be used where the nature of the alignment can be described using a simple property, for example to express that a resource [[teaches]] or [[assesses]] a competency.	schema:AlignmentObject	schema:Intangible	schema:AlignmentObject
https://schema.org.ai/MoneyTransfer	https://schema.org.ai/Class	https://schema.org.ai	MoneyTransfer	The act of transferring money from one place to another place. This may occur electronically or physically.	schema:MoneyTransfer	schema:TransferAction	schema:MoneyTransfer
https://schema.org.ai/LegalForceStatus	https://schema.org.ai/Class	https://schema.org.ai	LegalForceStatus	A list of possible statuses for the legal force of a legislation.	schema:LegalForceStatus	schema:StatusEnumeration	schema:LegalForceStatus
https://schema.org.ai/DataCatalog	https://schema.org.ai/Class	https://schema.org.ai	DataCatalog	A collection of datasets.	schema:DataCatalog	schema:CreativeWork	schema:DataCatalog
https://schema.org.ai/GameServer	https://schema.org.ai/Class	https://schema.org.ai	GameServer	Server that provides game interaction in a multiplayer game.	schema:GameServer	schema:Intangible	schema:GameServer
https://schema.org.ai/RadioSeason	https://schema.org.ai/Class	https://schema.org.ai	RadioSeason	Season dedicated to radio broadcast and associated online delivery.	schema:RadioSeason	schema:CreativeWorkSeason	schema:RadioSeason
https://schema.org.ai/MeetingRoom	https://schema.org.ai/Class	https://schema.org.ai	MeetingRoom	A meeting room, conference room, or conference hall is a room provided for singular events such as business conferences and meetings (source: Wikipedia, the free encyclopedia, see <a href="http://en.wikipedia.org/wiki/Conference_hall">http://en.wikipedia.org/wiki/Conference_hall</a>). <br /><br /> See also the <a href="/docs/hotels.html">dedicated document on the use of schema.org for marking up hotels and other forms of accommodations</a>. 	schema:MeetingRoom	schema:Room	schema:MeetingRoom
https://schema.org.ai/TextDigitalDocument	https://schema.org.ai/Class	https://schema.org.ai	TextDigitalDocument	A file composed primarily of text.	schema:TextDigitalDocument	schema:DigitalDocument	schema:TextDigitalDocument
https://schema.org.ai/SheetMusic	https://schema.org.ai/Class	https://schema.org.ai	SheetMusic	Printed music, as opposed to performed or recorded music.	schema:SheetMusic	schema:CreativeWork	schema:SheetMusic
https://schema.org.ai/MusicComposition	https://schema.org.ai/Class	https://schema.org.ai	MusicComposition	A musical composition.	schema:MusicComposition	schema:CreativeWork	schema:MusicComposition
https://schema.org.ai/Action	https://schema.org.ai/Class	https://schema.org.ai	Action	An action performed by a direct agent and indirect participants upon a direct object. Optionally happens at a location with the help of an inanimate instrument. The execution of the action may produce a result. Specific action sub-type documentation specifies the exact expectation of each argument/role.\n\nSee also [blog post](https://blog.schema.org/2014/04/16/announcing-schema-org-actions/) and [Actions overview document](https://schema.org/docs/actions.html).	schema:Action	schema:Thing	schema:Action
https://schema.org.ai/FollowAction	https://schema.org.ai/Class	https://schema.org.ai	FollowAction	The act of forming a personal connection with someone/something (object) unidirectionally/asymmetrically to get updates polled from.\n\nRelated actions:\n\n* [[BefriendAction]]: Unlike BefriendAction, FollowAction implies that the connection is *not* necessarily reciprocal.\n* [[SubscribeAction]]: Unlike SubscribeAction, FollowAction implies that the follower acts as an active agent constantly/actively polling for updates.\n* [[RegisterAction]]: Unlike RegisterAction, FollowAction implies that the agent is interested in continuing receiving updates from the object.\n* [[JoinAction]]: Unlike JoinAction, FollowAction implies that the agent is interested in getting updates from the object.\n* [[TrackAction]]: Unlike TrackAction, FollowAction refers to the polling of updates of all aspects of animate objects rather than the location of inanimate objects (e.g. you track a package, but you don't follow it).	schema:FollowAction	schema:InteractAction	schema:FollowAction
https://schema.org.ai/BlogPosting	https://schema.org.ai/Class	https://schema.org.ai	BlogPosting	A blog post.	schema:BlogPosting	schema:SocialMediaPosting	schema:BlogPosting
https://schema.org.ai/OrderStatus	https://schema.org.ai/Class	https://schema.org.ai	OrderStatus	Enumerated status values for Order.	schema:OrderStatus	schema:StatusEnumeration	schema:OrderStatus
https://schema.org.ai/TreatmentIndication	https://schema.org.ai/Class	https://schema.org.ai	TreatmentIndication	An indication for treating an underlying condition, symptom, etc.	schema:TreatmentIndication	schema:MedicalIndication	schema:TreatmentIndication
https://schema.org.ai/Audiobook	https://schema.org.ai/Class	https://schema.org.ai	Audiobook	An audiobook.	schema:Audiobook	schema:AudioObject,schema:Book	schema:Audiobook
https://schema.org.ai/BoatTerminal	https://schema.org.ai/Class	https://schema.org.ai	BoatTerminal	A terminal for boats, ships, and other water vessels.	schema:BoatTerminal	schema:CivicStructure	schema:BoatTerminal
https://schema.org.ai/Role	https://schema.org.ai/Class	https://schema.org.ai	Role	Represents additional information about a relationship or property. For example a Role can be used to say that a 'member' role linking some SportsTeam to a player occurred during a particular time period. Or that a Person's 'actor' role in a Movie was for some particular characterName. Such properties can be attached to a Role entity, which is then associated with the main entities using ordinary properties like 'member' or 'actor'.\n\nSee also [blog post](https://blog.schema.org/2014/06/16/introducing-role/).	schema:Role	schema:Intangible	schema:Role
https://schema.org.ai/DrugPregnancyCategory	https://schema.org.ai/Class	https://schema.org.ai	DrugPregnancyCategory	Categories that represent an assessment of the risk of fetal injury due to a drug or pharmaceutical used as directed by the mother during pregnancy.	schema:DrugPregnancyCategory	schema:MedicalEnumeration	schema:DrugPregnancyCategory
https://schema.org.ai/URL	https://schema.org.ai/Class	https://schema.org.ai	URL	Data type: URL.	schema:URL	schema:Text	schema:URL
https://schema.org.ai/BedType	https://schema.org.ai/Class	https://schema.org.ai	BedType	A type of bed. This is used for indicating the bed or beds available in an accommodation.	schema:BedType	schema:QualitativeValue	schema:BedType
https://schema.org.ai/BedAndBreakfast	https://schema.org.ai/Class	https://schema.org.ai	BedAndBreakfast	Bed and breakfast. <br /><br /> See also the <a href="/docs/hotels.html">dedicated document on the use of schema.org for marking up hotels and other forms of accommodations</a>. 	schema:BedAndBreakfast	schema:LodgingBusiness	schema:BedAndBreakfast
https://schema.org.ai/PropertyValueSpecification	https://schema.org.ai/Class	https://schema.org.ai	PropertyValueSpecification	A Property value specification.	schema:PropertyValueSpecification	schema:Intangible	schema:PropertyValueSpecification
https://schema.org.ai/MedicalSign	https://schema.org.ai/Class	https://schema.org.ai	MedicalSign	Any physical manifestation of a person's medical condition discoverable by objective diagnostic tests or physical examination.	schema:MedicalSign	schema:MedicalSignOrSymptom	schema:MedicalSign
https://schema.org.ai/BoardingPolicyType	https://schema.org.ai/Class	https://schema.org.ai	BoardingPolicyType	A type of boarding policy used by an airline.	schema:BoardingPolicyType	schema:Enumeration	schema:BoardingPolicyType
https://schema.org.ai/SellAction	https://schema.org.ai/Class	https://schema.org.ai	SellAction	The act of taking money from a buyer in exchange for goods or services rendered. An agent sells an object, product, or service to a buyer for a price. Reciprocal of BuyAction.	schema:SellAction	schema:TradeAction	schema:SellAction
https://schema.org.ai/ChildCare	https://schema.org.ai/Class	https://schema.org.ai	ChildCare	A Childcare center.	schema:ChildCare	schema:LocalBusiness	schema:ChildCare
https://schema.org.ai/BookmarkAction	https://schema.org.ai/Class	https://schema.org.ai	BookmarkAction	An agent bookmarks/flags/labels/tags/marks an object.	schema:BookmarkAction	schema:OrganizeAction	schema:BookmarkAction
https://schema.org.ai/TVEpisode	https://schema.org.ai/Class	https://schema.org.ai	TVEpisode	A TV episode which can be part of a series or season.	schema:TVEpisode	schema:Episode	schema:TVEpisode
https://schema.org.ai/EventSeries	https://schema.org.ai/Class	https://schema.org.ai	EventSeries	A series of [[Event]]s. Included events can relate with the series using the [[superEvent]] property.  An EventSeries is a collection of events that share some unifying characteristic. For example, "The Olympic Games" is a series, which is repeated regularly. The "2012 London Olympics" can be presented both as an [[Event]] in the series "Olympic Games", and as an [[EventSeries]] that included a number of sporting competitions as Events.  The nature of the association between the events in an [[EventSeries]] can vary, but typical examples could include a thematic event series (e.g. topical meetups or classes), or a series of regular events that share a location, attendee group and/or organizers.  EventSeries has been defined as a kind of Event to make it easy for publishers to use it in an Event context without worrying about which kinds of series are really event-like enough to call an Event. In general an EventSeries may seem more Event-like when the period of time is compact and when aspects such as location are fixed, but it may also sometimes prove useful to describe a longer-term series as an Event.    	schema:EventSeries	schema:Series,schema:Event	schema:EventSeries
https://schema.org.ai/Bakery	https://schema.org.ai/Class	https://schema.org.ai	Bakery	A bakery.	schema:Bakery	schema:FoodEstablishment	schema:Bakery
https://schema.org.ai/BusOrCoach	https://schema.org.ai/Class	https://schema.org.ai	BusOrCoach	A bus (also omnibus or autobus) is a road vehicle designed to carry passengers. Coaches are luxury buses, usually in service for long distance travel.	schema:BusOrCoach	schema:Vehicle	schema:BusOrCoach
https://schema.org.ai/FoodService	https://schema.org.ai/Class	https://schema.org.ai	FoodService	A food service, like breakfast, lunch, or dinner.	schema:FoodService	schema:Service	schema:FoodService
https://schema.org.ai/BefriendAction	https://schema.org.ai/Class	https://schema.org.ai	BefriendAction	The act of forming a personal connection with someone (object) mutually/bidirectionally/symmetrically.\n\nRelated actions:\n\n* [[FollowAction]]: Unlike FollowAction, BefriendAction implies that the connection is reciprocal.	schema:BefriendAction	schema:InteractAction	schema:BefriendAction
https://schema.org.ai/Chapter	https://schema.org.ai/Class	https://schema.org.ai	Chapter	One of the sections into which a book is divided. A chapter usually has a section number or a name.	schema:Chapter	schema:CreativeWork	schema:Chapter
https://schema.org.ai/VoteAction	https://schema.org.ai/Class	https://schema.org.ai	VoteAction	The act of expressing a preference from a fixed/finite/structured set of choices/options.	schema:VoteAction	schema:ChooseAction	schema:VoteAction
https://schema.org.ai/ContactPointOption	https://schema.org.ai/Class	https://schema.org.ai	ContactPointOption	Enumerated options related to a ContactPoint.	schema:ContactPointOption	schema:Enumeration	schema:ContactPointOption
https://schema.org.ai/UseAction	https://schema.org.ai/Class	https://schema.org.ai	UseAction	The act of applying an object to its intended purpose.	schema:UseAction	schema:ConsumeAction	schema:UseAction
https://schema.org.ai/Gene	https://schema.org.ai/Class	https://schema.org.ai	Gene	A discrete unit of inheritance which affects one or more biological traits (Source: [https://en.wikipedia.org/wiki/Gene](https://en.wikipedia.org/wiki/Gene)). Examples include FOXP2 (Forkhead box protein P2), SCARNA21 (small Cajal body-specific RNA 21), A- (agouti genotype).	schema:Gene	schema:BioChemEntity	schema:Gene
https://schema.org.ai/Flight	https://schema.org.ai/Class	https://schema.org.ai	Flight	An airline flight.	schema:Flight	schema:Trip	schema:Flight
https://schema.org.ai/IPTCDigitalSourceEnumeration	https://schema.org.ai/Class	https://schema.org.ai	IPTCDigitalSourceEnumeration	<a href="https://www.iptc.org/">IPTC</a> "Digital Source" codes for use with the [[digitalSourceType]] property, providing information about the source for a digital media object. In general these codes are not declared here to be mutually exclusive, although some combinations would be contradictory if applied simultaneously, or might be considered mutually incompatible by upstream maintainers of the definitions. See the IPTC <a href="https://www.iptc.org/std/photometadata/documentation/userguide/">documentation</a>  for <a href="https://cv.iptc.org/newscodes/digitalsourcetype/">detailed definitions</a> of all terms.	schema:IPTCDigitalSourceEnumeration	schema:MediaEnumeration	schema:IPTCDigitalSourceEnumeration
https://schema.org.ai/MedicalEnumeration	https://schema.org.ai/Class	https://schema.org.ai	MedicalEnumeration	Enumerations related to health and the practice of medicine: A concept that is used to attribute a quality to another concept, as a qualifier, a collection of items or a listing of all of the elements of a set in medicine practice.	schema:MedicalEnumeration	schema:Enumeration	schema:MedicalEnumeration
https://schema.org.ai/UserPlusOnes	https://schema.org.ai/Class	https://schema.org.ai	UserPlusOnes	UserInteraction and its subtypes is an old way of talking about users interacting with pages. It is generally better to use [[Action]]-based vocabulary, alongside types such as [[Comment]].	schema:UserPlusOnes	schema:UserInteraction	schema:UserPlusOnes
https://schema.org.ai/Painting	https://schema.org.ai/Class	https://schema.org.ai	Painting	A painting.	schema:Painting	schema:CreativeWork	schema:Painting
https://schema.org.ai/SizeSpecification	https://schema.org.ai/Class	https://schema.org.ai	SizeSpecification	Size related properties of a product, typically a size code ([[name]]) and optionally a [[sizeSystem]], [[sizeGroup]], and product measurements ([[hasMeasurement]]). In addition, the intended audience can be defined through [[suggestedAge]], [[suggestedGender]], and suggested body measurements ([[suggestedMeasurement]]).	schema:SizeSpecification	schema:QualitativeValue	schema:SizeSpecification
https://schema.org.ai/AdultOrientedEnumeration	https://schema.org.ai/Class	https://schema.org.ai	AdultOrientedEnumeration	Enumeration of considerations that make a product relevant or potentially restricted for adults only.	schema:AdultOrientedEnumeration	schema:Enumeration	schema:AdultOrientedEnumeration
https://schema.org.ai/RealEstateAgent	https://schema.org.ai/Class	https://schema.org.ai	RealEstateAgent	A real-estate agent.	schema:RealEstateAgent	schema:LocalBusiness	schema:RealEstateAgent
https://schema.org.ai/GolfCourse	https://schema.org.ai/Class	https://schema.org.ai	GolfCourse	A golf course.	schema:GolfCourse	schema:SportsActivityLocation	schema:GolfCourse
https://schema.org.ai/Diet	https://schema.org.ai/Class	https://schema.org.ai	Diet	A strategy of regulating the intake of food to achieve or maintain a specific health-related goal.	schema:Diet	schema:LifestyleModification,schema:CreativeWork	schema:Diet
https://schema.org.ai/RadioSeries	https://schema.org.ai/Class	https://schema.org.ai	RadioSeries	CreativeWorkSeries dedicated to radio broadcast and associated online delivery.	schema:RadioSeries	schema:CreativeWorkSeries	schema:RadioSeries
https://schema.org.ai/RentAction	https://schema.org.ai/Class	https://schema.org.ai	RentAction	The act of giving money in return for temporary use, but not ownership, of an object such as a vehicle or property. For example, an agent rents a property from a landlord in exchange for a periodic payment.	schema:RentAction	schema:TradeAction	schema:RentAction
https://schema.org.ai/Museum	https://schema.org.ai/Class	https://schema.org.ai	Museum	A museum.	schema:Museum	schema:CivicStructure	schema:Museum
https://schema.org.ai/Vein	https://schema.org.ai/Class	https://schema.org.ai	Vein	A type of blood vessel that specifically carries blood to the heart.	schema:Vein	schema:Vessel	schema:Vein
https://schema.org.ai/MedicalTestPanel	https://schema.org.ai/Class	https://schema.org.ai	MedicalTestPanel	Any collection of tests commonly ordered together.	schema:MedicalTestPanel	schema:MedicalTest	schema:MedicalTestPanel
https://schema.org.ai/MedicalGuidelineContraindication	https://schema.org.ai/Class	https://schema.org.ai	MedicalGuidelineContraindication	A guideline contraindication that designates a process as harmful and where quality of the data supporting the contraindication is sound.	schema:MedicalGuidelineContraindication	schema:MedicalGuideline	schema:MedicalGuidelineContraindication
https://schema.org.ai/Place	https://schema.org.ai/Class	https://schema.org.ai	Place	Entities that have a somewhat fixed, physical extension.	schema:Place	schema:Thing	schema:Place
https://schema.org.ai/UnitPriceSpecification	https://schema.org.ai/Class	https://schema.org.ai	UnitPriceSpecification	The price asked for a given offer by the respective organization or person.	schema:UnitPriceSpecification	schema:PriceSpecification	schema:UnitPriceSpecification
https://schema.org.ai/BookSeries	https://schema.org.ai/Class	https://schema.org.ai	BookSeries	A series of books. Included books can be indicated with the hasPart property.	schema:BookSeries	schema:CreativeWorkSeries	schema:BookSeries
https://schema.org.ai/MedicalObservationalStudyDesign	https://schema.org.ai/Class	https://schema.org.ai	MedicalObservationalStudyDesign	Design models for observational medical studies. Enumerated type.	schema:MedicalObservationalStudyDesign	schema:MedicalEnumeration	schema:MedicalObservationalStudyDesign
https://schema.org.ai/SearchRescueOrganization	https://schema.org.ai/Class	https://schema.org.ai	SearchRescueOrganization	A Search and Rescue organization of some kind.	schema:SearchRescueOrganization	schema:Organization	schema:SearchRescueOrganization
https://schema.org.ai/IndividualPhysician	https://schema.org.ai/Class	https://schema.org.ai	IndividualPhysician	An individual medical practitioner. For their official address use [[address]], for affiliations to hospitals use [[hospitalAffiliation]].  The [[practicesAt]] property can be used to indicate [[MedicalOrganization]] hospitals, clinics, pharmacies etc. where this physician practices.	schema:IndividualPhysician	schema:Physician	schema:IndividualPhysician
https://schema.org.ai/WorkersUnion	https://schema.org.ai/Class	https://schema.org.ai	WorkersUnion	A Workers Union (also known as a Labor Union, Labour Union, or Trade Union) is an organization that promotes the interests of its worker members by collectively bargaining with management, organizing, and political lobbying.	schema:WorkersUnion	schema:Organization	schema:WorkersUnion
https://schema.org.ai/MediaEnumeration	https://schema.org.ai/Class	https://schema.org.ai	MediaEnumeration	MediaEnumeration enumerations are lists of codes, labels etc. useful for describing media objects. They may be reflections of externally developed lists, or created at schema.org, or a combination.	schema:MediaEnumeration	schema:Enumeration	schema:MediaEnumeration
https://schema.org.ai/MonetaryAmountDistribution	https://schema.org.ai/Class	https://schema.org.ai	MonetaryAmountDistribution	A statistical distribution of monetary amounts.	schema:MonetaryAmountDistribution	schema:QuantitativeValueDistribution	schema:MonetaryAmountDistribution
https://schema.org.ai/USNonprofitType	https://schema.org.ai/Class	https://schema.org.ai	USNonprofitType	USNonprofitType: Non-profit organization type originating from the United States.	schema:USNonprofitType	schema:NonprofitType	schema:USNonprofitType
https://schema.org.ai/Volcano	https://schema.org.ai/Class	https://schema.org.ai	Volcano	A volcano, like Fujisan.	schema:Volcano	schema:Landform	schema:Volcano
https://schema.org.ai/LibrarySystem	https://schema.org.ai/Class	https://schema.org.ai	LibrarySystem	A [[LibrarySystem]] is a collaborative system amongst several libraries.	schema:LibrarySystem	schema:Organization	schema:LibrarySystem
https://schema.org.ai/ComicIssue	https://schema.org.ai/Class	https://schema.org.ai	ComicIssue	Individual comic issues are serially published as      part of a larger series. For the sake of consistency, even one-shot issues      belong to a series comprised of a single issue. All comic issues can be      uniquely identified by: the combination of the name and volume number of the      series to which the issue belongs; the issue number; and the variant      description of the issue (if any).	schema:ComicIssue	schema:PublicationIssue	schema:ComicIssue
https://schema.org.ai/Quiz	https://schema.org.ai/Class	https://schema.org.ai	Quiz	Quiz: A test of knowledge, skills and abilities.	schema:Quiz	schema:LearningResource	schema:Quiz
https://schema.org.ai/PresentationDigitalDocument	https://schema.org.ai/Class	https://schema.org.ai	PresentationDigitalDocument	A file containing slides or used for a presentation.	schema:PresentationDigitalDocument	schema:DigitalDocument	schema:PresentationDigitalDocument
https://schema.org.ai/Car	https://schema.org.ai/Class	https://schema.org.ai	Car	A car is a wheeled, self-powered motor vehicle used for transportation.	schema:Car	schema:Vehicle	schema:Car
https://schema.org.ai/Dataset	https://schema.org.ai/Class	https://schema.org.ai	Dataset	A body of structured information describing some topic(s) of interest.	schema:Dataset	schema:CreativeWork	schema:Dataset
https://schema.org.ai/SaleEvent	https://schema.org.ai/Class	https://schema.org.ai	SaleEvent	Event type: Sales event.	schema:SaleEvent	schema:Event	schema:SaleEvent
https://schema.org.ai/BookFormatType	https://schema.org.ai/Class	https://schema.org.ai	BookFormatType	The publication format of the book.	schema:BookFormatType	schema:Enumeration	schema:BookFormatType
https://schema.org.ai/HobbyShop	https://schema.org.ai/Class	https://schema.org.ai	HobbyShop	A store that sells materials useful or necessary for various hobbies.	schema:HobbyShop	schema:Store	schema:HobbyShop
https://schema.org.ai/DiagnosticLab	https://schema.org.ai/Class	https://schema.org.ai	DiagnosticLab	A medical laboratory that offers on-site or off-site diagnostic services.	schema:DiagnosticLab	schema:MedicalOrganization	schema:DiagnosticLab
https://schema.org.ai/MedicalSpecialty	https://schema.org.ai/Class	https://schema.org.ai	MedicalSpecialty	Any specific branch of medical science or practice. Medical specialities include clinical specialties that pertain to particular organ systems and their respective disease states, as well as allied health specialties. Enumerated type.	schema:MedicalSpecialty	schema:Specialty,schema:MedicalEnumeration	schema:MedicalSpecialty
https://schema.org.ai/ComputerStore	https://schema.org.ai/Class	https://schema.org.ai	ComputerStore	A computer store.	schema:ComputerStore	schema:Store	schema:ComputerStore
https://schema.org.ai/BroadcastChannel	https://schema.org.ai/Class	https://schema.org.ai	BroadcastChannel	A unique instance of a BroadcastService on a CableOrSatelliteService lineup.	schema:BroadcastChannel	schema:Intangible	schema:BroadcastChannel
https://schema.org.ai/TVSeason	https://schema.org.ai/Class	https://schema.org.ai	TVSeason	Season dedicated to TV broadcast and associated online delivery.	schema:TVSeason	schema:CreativeWorkSeason,schema:CreativeWork	schema:TVSeason
https://schema.org.ai/Syllabus	https://schema.org.ai/Class	https://schema.org.ai	Syllabus	A syllabus that describes the material covered in a course, often with several such sections per [[Course]] so that a distinct [[timeRequired]] can be provided for that section of the [[Course]].	schema:Syllabus	schema:LearningResource	schema:Syllabus
https://schema.org.ai/OnlineStore	https://schema.org.ai/Class	https://schema.org.ai	OnlineStore	An eCommerce site.	schema:OnlineStore	schema:OnlineBusiness	schema:OnlineStore
https://schema.org.ai/MaximumDoseSchedule	https://schema.org.ai/Class	https://schema.org.ai	MaximumDoseSchedule	The maximum dosing schedule considered safe for a drug or supplement as recommended by an authority or by the drug/supplement's manufacturer. Capture the recommending authority in the recognizingAuthority property of MedicalEntity.	schema:MaximumDoseSchedule	schema:DoseSchedule	schema:MaximumDoseSchedule
https://schema.org.ai/ChooseAction	https://schema.org.ai/Class	https://schema.org.ai	ChooseAction	The act of expressing a preference from a set of options or a large or unbounded set of choices/options.	schema:ChooseAction	schema:AssessAction	schema:ChooseAction
https://schema.org.ai/FindAction	https://schema.org.ai/Class	https://schema.org.ai	FindAction	The act of finding an object.\n\nRelated actions:\n\n* [[SearchAction]]: FindAction is generally lead by a SearchAction, but not necessarily.	schema:FindAction	schema:Action	schema:FindAction
https://schema.org.ai/Quantity	https://schema.org.ai/Class	https://schema.org.ai	Quantity	Quantities such as distance, time, mass, weight, etc. Particular instances of say Mass are entities like '3 kg' or '4 milligrams'.	schema:Quantity	schema:Intangible	schema:Quantity
