url	ns	type	id	code	name	description	source	level	segment	segmentCode	family	familyCode	class	classCode	parent	hierarchy
https://napcs.org.ai/Service/PesticidesChemicals	napcs.org.ai	Service	PesticidesChemicals	2721212	Pesticides and chemicals		NAPCS	4							272121	
https://napcs.org.ai/ServiceClass/ChemicalProducts	napcs.org.ai	ServiceClass	ChemicalProducts	27213	Chemical products		NAPCS	2							272	
https://napcs.org.ai/ServiceSubclass/AutomotiveFluids	napcs.org.ai	ServiceSubclass	AutomotiveFluids	272131	Automotive fluids	polishes and additives	NAPCS	3							27213	
https://napcs.org.ai/Service/AutomotiveFluids2721311	napcs.org.ai	Service	AutomotiveFluids2721311	2721311	Automotive fluids	polishes and additives	NAPCS	4							272131	
https://napcs.org.ai/ServiceSubclass/Printing	napcs.org.ai	ServiceSubclass	Printing	272132	Printing		NAPCS	3							27213	
https://napcs.org.ai/Service/InkJetCartridgesRefillKits	napcs.org.ai	Service	InkJetCartridgesRefillKits	2721321	Ink jet cartridges and refill kits	Ink jet cartridges and refill kits.	NAPCS	4							272132	
https://napcs.org.ai/Service/OtherPrintingInks	napcs.org.ai	Service	OtherPrintingInks	2721322	Other printing inks	Other printing inks.	NAPCS	4							272132	
https://napcs.org.ai/Service/WritingInksStampPadInks	napcs.org.ai	Service	WritingInksStampPadInks	2721323	Writing inks and stamp-pad inks	Writing inks and stamp-pad inks.	NAPCS	4							272132	
https://napcs.org.ai/ServiceSubclass/Explosives	napcs.org.ai	ServiceSubclass	Explosives	272133	Explosives		NAPCS	3							27213	
https://napcs.org.ai/Service/Explosives2721331	napcs.org.ai	Service	Explosives2721331	2721331	Explosives		NAPCS	4							272133	
https://napcs.org.ai/ServiceSubclass/WaterTreatmentCompounds	napcs.org.ai	ServiceSubclass	WaterTreatmentCompounds	272134	Water treatment compounds	This subclass comprises water treatment compounds and chemicals.	NAPCS	3							27213	
https://napcs.org.ai/Service/WaterTreatmentCompounds2721341	napcs.org.ai	Service	WaterTreatmentCompounds2721341	2721341	Water treatment compounds	Water treatment compounds and chemicals.	NAPCS	4							272134	
https://napcs.org.ai/ServiceSubclass/Toner	napcs.org.ai	ServiceSubclass	Toner	272135	Toner		NAPCS	3							27213	
https://napcs.org.ai/Service/TonerCartridgesCartridgeRefillKits	napcs.org.ai	Service	TonerCartridgesCartridgeRefillKits	2721351	Toner cartridges and cartridge refill kits	Toner cartridges and cartridge refill kits.	NAPCS	4							272135	
https://napcs.org.ai/Service/BulkToner	napcs.org.ai	Service	BulkToner	2721352	Bulk toner	and sensitized film	NAPCS	4							272135	
https://napcs.org.ai/ServiceSubclass/OtherChemicalProducts	napcs.org.ai	ServiceSubclass	OtherChemicalProducts	272136	Other chemical products	This subclass comprises other chemical products.	NAPCS	3							27213	
https://napcs.org.ai/Service/MetalTreatingPlatingCompounds	napcs.org.ai	Service	MetalTreatingPlatingCompounds	2721361	Metal-treating and -plating compounds	Metal-treating and -plating compounds.	NAPCS	4							272136	
https://napcs.org.ai/Service/ConcreteCuringMaterialsDrillingMudPreparations	napcs.org.ai	Service	ConcreteCuringMaterialsDrillingMudPreparations	2721362	Concrete curing materials and drilling mud preparations	Concrete curing materials and drilling mud (fluid) preparations.	NAPCS	4							272136	
https://napcs.org.ai/Service/AnimalVegetableWaxesEssentialOils	napcs.org.ai	Service	AnimalVegetableWaxesEssentialOils	2721363	Animal and vegetable waxes and essential oils	Animal and vegetable waxes and essential oils.	NAPCS	4							272136	
https://napcs.org.ai/Service/PlasticizersRubberProcessingChemicals	napcs.org.ai	Service	PlasticizersRubberProcessingChemicals	2721364	Plasticizers and rubber-processing chemicals	Plasticizers and rubber-processing chemicals.	NAPCS	4							272136	
https://napcs.org.ai/Service/Matches	napcs.org.ai	Service	Matches	2721365	Matches	Matches.	NAPCS	4							272136	
https://napcs.org.ai/Service/OtherChemicalProducts2721368	napcs.org.ai	Service	OtherChemicalProducts2721368	2721368	Other chemical products		NAPCS	4							272136	
https://napcs.org.ai/ServiceGroup/PharmaceuticalMedicinalProducts	napcs.org.ai	ServiceGroup	PharmaceuticalMedicinalProducts	273	Pharmaceutical and medicinal products	This group comprises pharmaceutical and medicinal products.	NAPCS	1								
https://napcs.org.ai/ServiceClass/PharmaceuticalMedicinalProducts27311	napcs.org.ai	ServiceClass	PharmaceuticalMedicinalProducts27311	27311	Pharmaceutical and medicinal products	This class comprises pharmaceutical and medicinal products.	NAPCS	2							273	
https://napcs.org.ai/ServiceSubclass/MedicinalChemicalsVitamins	napcs.org.ai	ServiceSubclass	MedicinalChemicalsVitamins	273111	Medicinal chemicals and vitamins		NAPCS	3							27311	
https://napcs.org.ai/Service/MedicinalChemicalsVitamins2731111	napcs.org.ai	Service	MedicinalChemicalsVitamins2731111	2731111	Medicinal chemicals and vitamins		NAPCS	4							273111	
https://napcs.org.ai/ServiceSubclass/PharmaceuticalPreparations	napcs.org.ai	ServiceSubclass	PharmaceuticalPreparations	273112	Pharmaceutical preparations		NAPCS	3							27311	
https://napcs.org.ai/Service/PharmaceuticalPreparations2731121	napcs.org.ai	Service	PharmaceuticalPreparations2731121	2731121	Pharmaceutical preparations		NAPCS	4							273112	
https://napcs.org.ai/ServiceSubclass/PharmaceuticalPreparations273113	napcs.org.ai	ServiceSubclass	PharmaceuticalPreparations273113	273113	Pharmaceutical preparations		NAPCS	3							27311	
https://napcs.org.ai/Service/PharmaceuticalPreparations2731131	napcs.org.ai	Service	PharmaceuticalPreparations2731131	2731131	Pharmaceutical preparations		NAPCS	4							273113	
https://napcs.org.ai/Service/PharmaceuticalPreparations2731132	napcs.org.ai	Service	PharmaceuticalPreparations2731132	2731132	Pharmaceutical preparations		NAPCS	4							273113	
https://napcs.org.ai/ServiceSubclass/PharmaceuticalPreparations273114	napcs.org.ai	ServiceSubclass	PharmaceuticalPreparations273114	273114	Pharmaceutical preparations		NAPCS	3							27311	
https://napcs.org.ai/Service/PharmaceuticalPreparations2731141	napcs.org.ai	Service	PharmaceuticalPreparations2731141	2731141	Pharmaceutical preparations		NAPCS	4							273114	
https://napcs.org.ai/ServiceSubclass/PharmaceuticalPreparationsAffectingHumanEndocrineSystem	napcs.org.ai	ServiceSubclass	PharmaceuticalPreparationsAffectingHumanEndocrineSystem	273115	Pharmaceutical preparations affecting the human endocrine system		NAPCS	3							27311	
https://napcs.org.ai/Service/PharmaceuticalPreparationsAffectingHumanEndocrineSystem2731151	napcs.org.ai	Service	PharmaceuticalPreparationsAffectingHumanEndocrineSystem2731151	2731151	Pharmaceutical preparations affecting the human endocrine system		NAPCS	4							273115	
https://napcs.org.ai/ServiceSubclass/PharmaceuticalPreparationsAffectingParasiticInfectiveDiseasesHuman	napcs.org.ai	ServiceSubclass	PharmaceuticalPreparationsAffectingParasiticInfectiveDiseasesHuman	273116	Pharmaceutical preparations affecting parasitic and infective diseases in human	This subclass comprises pharmaceutical preparations affecting parasitic and infective diseases in human.	NAPCS	3							27311	
https://napcs.org.ai/Service/PharmaceuticalPreparationsAffectingParasiticInfectiveDiseasesHuman2731161	napcs.org.ai	Service	PharmaceuticalPreparationsAffectingParasiticInfectiveDiseasesHuman2731161	2731161	Pharmaceutical preparations affecting parasitic and infective diseases in human	Pharmaceutical preparations affecting parasitic and infective diseases in human.	NAPCS	4							273116	
https://napcs.org.ai/ServiceSubclass/OtherPharmaceuticalPreparationsHumanUse	napcs.org.ai	ServiceSubclass	OtherPharmaceuticalPreparationsHumanUse	273117	Other pharmaceutical preparations for human use	This subclass comprises other pharmaceutical preparations for human use.	NAPCS	3							27311	
https://napcs.org.ai/Service/PharmaceuticalPreparations2731171	napcs.org.ai	Service	PharmaceuticalPreparations2731171	2731171	Pharmaceutical preparations	for human use	NAPCS	4							273117	
https://napcs.org.ai/Service/Vitamin	napcs.org.ai	Service	Vitamin	2731172	Vitamin	and hematinic preparations	NAPCS	4							273117	
https://napcs.org.ai/ServiceSubclass/VeterinaryPharmaceuticalPreparations	napcs.org.ai	ServiceSubclass	VeterinaryPharmaceuticalPreparations	273118	Veterinary pharmaceutical preparations	This subclass comprises pharmaceutical preparations for veterinary use.	NAPCS	3							27311	
https://napcs.org.ai/Service/VeterinaryPharmaceuticalPreparations2731181	napcs.org.ai	Service	VeterinaryPharmaceuticalPreparations2731181	2731181	Veterinary pharmaceutical preparations	Pharmaceutical preparations for veterinary use.	NAPCS	4							273118	
https://napcs.org.ai/ServiceSubclass/DiagnosticSubstances	napcs.org.ai	ServiceSubclass	DiagnosticSubstances	273119	Diagnostic substances	and other biological products	NAPCS	3							27311	
https://napcs.org.ai/Service/VivoVitroDiagnosticSubstances	napcs.org.ai	Service	VivoVitroDiagnosticSubstances	2731191	In-vivo and in-vitro diagnostic substances	In-vivo and in-vitro diagnostic substances and reagents.	NAPCS	4							273119	
https://napcs.org.ai/Service/BloodBloodDerivatives	napcs.org.ai	Service	BloodBloodDerivatives	2731192	Blood and blood derivatives	toxoids	NAPCS	4							273119	
https://napcs.org.ai/Service/OtherBiologicalProductsVeterinary	napcs.org.ai	Service	OtherBiologicalProductsVeterinary	2731193	Other biological products (except diagnostic) for veterinary	and other uses	NAPCS	4							273119	
https://napcs.org.ai/ServiceGroup/CleaningProductsToiletries	napcs.org.ai	ServiceGroup	CleaningProductsToiletries	274	Cleaning products and toiletries	This group comprises cleaning products and toiletries.	NAPCS	1								
https://napcs.org.ai/ServiceClass/SoapsCleaningCompounds	napcs.org.ai	ServiceClass	SoapsCleaningCompounds	27411	Soaps and cleaning compounds	This class comprises soaps and cleaning compounds.	NAPCS	2							274	
https://napcs.org.ai/ServiceSubclass/HouseholdLaundrySoaps	napcs.org.ai	ServiceSubclass	HouseholdLaundrySoaps	274111	Household laundry soaps		NAPCS	3							27411	
https://napcs.org.ai/Service/HouseholdLaundrySoaps2741111	napcs.org.ai	Service	HouseholdLaundrySoaps2741111	2741111	Household laundry soaps		NAPCS	4							274111	
https://napcs.org.ai/ServiceSubclass/SpecialtyCleanersPolishes	napcs.org.ai	ServiceSubclass	SpecialtyCleanersPolishes	274112	Specialty cleaners and polishes	This subclass comprises specialty cleaners and polishes.	NAPCS	3							27411	
https://napcs.org.ai/Service/SpecialtyCleanersPolishes2741121	napcs.org.ai	Service	SpecialtyCleanersPolishes2741121	2741121	Specialty cleaners and polishes	Specialty cleaners and polishes.	NAPCS	4							274112	
https://napcs.org.ai/ServiceSubclass/Commercial	napcs.org.ai	ServiceSubclass	Commercial	274113	Commercial	and institutional cleaning products	NAPCS	3							27411	
https://napcs.org.ai/Service/Commercial2741131	napcs.org.ai	Service	Commercial2741131	2741131	Commercial	and institutional cleaning products	NAPCS	4							274113	
https://napcs.org.ai/ServiceSubclass/Surfactants	napcs.org.ai	ServiceSubclass	Surfactants	274114	Surfactants		NAPCS	3							27411	
https://napcs.org.ai/Service/Surfactants2741141	napcs.org.ai	Service	Surfactants2741141	2741141	Surfactants		NAPCS	4							274114	
https://napcs.org.ai/ServiceSubclass/Bath	napcs.org.ai	ServiceSubclass	Bath	274115	Bath	and hand soaps	NAPCS	3							27411	
https://napcs.org.ai/Service/Bath2741151	napcs.org.ai	Service	Bath2741151	2741151	Bath	and hand soaps	NAPCS	4							274115	
https://napcs.org.ai/ServiceSubclass/OralHygieneProducts	napcs.org.ai	ServiceSubclass	OralHygieneProducts	274116	Oral hygiene products	This subclass comprises oral hygiene products.	NAPCS	3							27411	
https://napcs.org.ai/Service/OralHygieneProducts2741161	napcs.org.ai	Service	OralHygieneProducts2741161	2741161	Oral hygiene products	Oral hygiene products.	NAPCS	4							274116	
https://napcs.org.ai/ServiceClass/PerfumesToiletries	napcs.org.ai	ServiceClass	PerfumesToiletries	27412	Perfumes and toiletries	This class comprises perfumes and toiletries.	NAPCS	2							274	
https://napcs.org.ai/ServiceSubclass/HairCareProducts	napcs.org.ai	ServiceSubclass	HairCareProducts	274121	Hair care products	This subclass comprises hair care products.	NAPCS	3							27412	
https://napcs.org.ai/Service/HairCareProducts2741211	napcs.org.ai	Service	HairCareProducts2741211	2741211	Hair care products	Hair care products.	NAPCS	4							274121	
https://napcs.org.ai/ServiceSubclass/PersonalCreams	napcs.org.ai	ServiceSubclass	PersonalCreams	274122	Personal creams		NAPCS	3							27412	
https://napcs.org.ai/Service/PersonalCreams2741221	napcs.org.ai	Service	PersonalCreams2741221	2741221	Personal creams		NAPCS	4							274122	
https://napcs.org.ai/ServiceSubclass/PerfumesColognes	napcs.org.ai	ServiceSubclass	PerfumesColognes	274123	Perfumes and colognes	This subclass comprises perfumes and colognes.	NAPCS	3							27412	
https://napcs.org.ai/Service/PerfumesColognes2741231	napcs.org.ai	Service	PerfumesColognes2741231	2741231	Perfumes and colognes	Perfumes and colognes.	NAPCS	4							274123	
https://napcs.org.ai/ServiceSubclass/CosmeticsToiletries	napcs.org.ai	ServiceSubclass	CosmeticsToiletries	274124	Cosmetics and toiletries		NAPCS	3							27412	
https://napcs.org.ai/Service/CosmeticsToiletries2741241	napcs.org.ai	Service	CosmeticsToiletries2741241	2741241	Cosmetics and toiletries		NAPCS	4							274124	
https://napcs.org.ai/ServiceGroup/PlasticResins	napcs.org.ai	ServiceGroup	PlasticResins	281	Plastic resins	This group comprises plastic resins.	NAPCS	1								
https://napcs.org.ai/ServiceClass/ThermoplasticResins	napcs.org.ai	ServiceClass	ThermoplasticResins	28112	Thermoplastic resins		NAPCS	2							281	
https://napcs.org.ai/ServiceSubclass/ThermoplasticPolyesterResins	napcs.org.ai	ServiceSubclass	ThermoplasticPolyesterResins	281121	Thermoplastic polyester resins	This subclass comprises thermoplastic polyester resins.	NAPCS	3							28112	
https://napcs.org.ai/Service/PolyethyleneTerephthalateResins	napcs.org.ai	Service	PolyethyleneTerephthalateResins	2811211	Polyethylene terephthalate (PET) resins	Polyethylene terephthalate (PET) resins.	NAPCS	4							281121	
https://napcs.org.ai/Service/OtherThermoplasticPolyesterResins	napcs.org.ai	Service	OtherThermoplasticPolyesterResins	2811219	Other thermoplastic polyester resins	Other thermoplastic polyester resins.	NAPCS	4							281121	
https://napcs.org.ai/ServiceSubclass/PolyethyleneResins	napcs.org.ai	ServiceSubclass	PolyethyleneResins	281122	Polyethylene resins	This subclass comprises polyethylene resins.	NAPCS	3							28112	
https://napcs.org.ai/Service/LowDensityPolyethyleneResins	napcs.org.ai	Service	LowDensityPolyethyleneResins	2811221	Low-density polyethylene (LDPE) resins	Low-density polyethylene (LDPE) resins.	NAPCS	4							281122	
https://napcs.org.ai/Service/LinearLowDensityPolyethyleneResins	napcs.org.ai	Service	LinearLowDensityPolyethyleneResins	2811222	Linear low-density polyethylene (LLDPE) resins	Linear low-density polyethylene (LLDPE) resins.	NAPCS	4							281122	
https://napcs.org.ai/Service/HighDensityPolyethyleneResins	napcs.org.ai	Service	HighDensityPolyethyleneResins	2811223	High-density polyethylene (HDPE) resins	High-density polyethylene (HDPE) resins.	NAPCS	4							281122	
https://napcs.org.ai/Service/OtherPolyethyleneResins	napcs.org.ai	Service	OtherPolyethyleneResins	2811229	Other polyethylene resins	Other polyethylene resins.	NAPCS	4							281122	
https://napcs.org.ai/ServiceSubclass/PolystyreneResins	napcs.org.ai	ServiceSubclass	PolystyreneResins	281123	Polystyrene (PS) resins	This subclass comprises polystyrene (PS) resins.	NAPCS	3							28112	
https://napcs.org.ai/Service/PolystyreneResins2811231	napcs.org.ai	Service	PolystyreneResins2811231	2811231	Polystyrene (PS) resins	Polystyrene (PS) resins.	NAPCS	4							281123	
https://napcs.org.ai/ServiceSubclass/OtherThermoplasticResins	napcs.org.ai	ServiceSubclass	OtherThermoplasticResins	281129	Other thermoplastic resins	This subclass comprises other thermoplastic resins.	NAPCS	3							28112	
https://napcs.org.ai/Service/AcrylonitrileButadieneStyreneResins	napcs.org.ai	Service	AcrylonitrileButadieneStyreneResins	2811291	Acrylonitrile-butadiene-styrene (ABS) resins	Acrylonitrile-butadiene-styrene (ABS) resins.	NAPCS	4							281129	
https://napcs.org.ai/Service/PolyvinylChlorideResins	napcs.org.ai	Service	PolyvinylChlorideResins	2811292	Polyvinyl chloride (PVC) resins	Polyvinyl chloride (PVC) resins.	NAPCS	4							281129	
https://napcs.org.ai/Service/PolypropyleneResins	napcs.org.ai	Service	PolypropyleneResins	2811293	Polypropylene (PP) resins	Polypropylene (PP) resins.	NAPCS	4							281129	
https://napcs.org.ai/Service/ThermoplasticPolyurethaneResins	napcs.org.ai	Service	ThermoplasticPolyurethaneResins	2811294	Thermoplastic polyurethane (TPU) resins	Thermoplastic polyurethane (TPU) resins.	NAPCS	4							281129	
https://napcs.org.ai/Service/PolyamidePA	napcs.org.ai	Service	PolyamidePA	2811295	Polyamide (PA		NAPCS	4							281129	
https://napcs.org.ai/Service/AllOtherThermoplasticResins	napcs.org.ai	Service	AllOtherThermoplasticResins	2811299	All other thermoplastic resins		NAPCS	4							281129	
https://napcs.org.ai/ServiceClass/ThermosettingResins	napcs.org.ai	ServiceClass	ThermosettingResins	28113	Thermosetting resins		NAPCS	2							281	
https://napcs.org.ai/ServiceSubclass/PhenolFormaldehydeResins	napcs.org.ai	ServiceSubclass	PhenolFormaldehydeResins	281131	Phenol-formaldehyde resins	This subclass comprises phenol-formaldehyde resins.	NAPCS	3							28113	
https://napcs.org.ai/Service/PhenolicResins	napcs.org.ai	Service	PhenolicResins	2811311	Phenolic (PF) resins	Phenolic (PF) resins.	NAPCS	4							281131	
https://napcs.org.ai/Service/UreaFormaldehydeResins	napcs.org.ai	Service	UreaFormaldehydeResins	2811312	Urea formaldehyde (UF) resins	Urea formaldehyde (UF) resins.	NAPCS	4							281131	
https://napcs.org.ai/Service/AllOtherFormaldehydeBasedResins	napcs.org.ai	Service	AllOtherFormaldehydeBasedResins	2811319	All other formaldehyde based resins	All other formaldehyde based resins.	NAPCS	4							281131	
https://napcs.org.ai/ServiceSubclass/OtherThermosettingResins	napcs.org.ai	ServiceSubclass	OtherThermosettingResins	281139	Other thermosetting resins	This subclass comprises other thermosetting resins.	NAPCS	3							28113	
https://napcs.org.ai/Service/ThermosettingUnsaturatedPolyesterResins	napcs.org.ai	Service	ThermosettingUnsaturatedPolyesterResins	2811391	Thermosetting unsaturated polyester (UPR) resins	Thermosetting unsaturated polyester (UPR) resins.	NAPCS	4							281139	
https://napcs.org.ai/Service/ThermosettingPolyurethaneResins	napcs.org.ai	Service	ThermosettingPolyurethaneResins	2811392	Thermosetting polyurethane (PU) resins	Thermosetting polyurethane (PU) resins.	NAPCS	4							281139	
https://napcs.org.ai/Service/OtherThermosettingResins2811399	napcs.org.ai	Service	OtherThermosettingResins2811399	2811399	Other thermosetting resins		NAPCS	4							281139	
https://napcs.org.ai/ServiceClass/BiodegradablePlasticResins	napcs.org.ai	ServiceClass	BiodegradablePlasticResins	28114	Biodegradable plastic resins	This class comprises biodegradable plastic resins.	NAPCS	2							281	
https://napcs.org.ai/ServiceSubclass/BiodegradablePlasticResins281141	napcs.org.ai	ServiceSubclass	BiodegradablePlasticResins281141	281141	Biodegradable plastic resins	This subclass comprises biodegradable plastic resins.	NAPCS	3							28114	
https://napcs.org.ai/Service/BioBasedThermoplasticResins	napcs.org.ai	Service	BioBasedThermoplasticResins	2811411	Bio-based thermoplastic resins	Bio-based thermoplastic resins.	NAPCS	4							281141	
https://napcs.org.ai/Service/PetroleumBasedBiodegradableThermoplasticResins	napcs.org.ai	Service	PetroleumBasedBiodegradableThermoplasticResins	2811412	Petroleum-based biodegradable thermoplastic resins	Petroleum-based biodegradable thermoplastic resins.	NAPCS	4							281141	
https://napcs.org.ai/Service/BioBasedThermosetResins	napcs.org.ai	Service	BioBasedThermosetResins	2811413	Bio-based thermoset resins	Bio-based thermoset resins.	NAPCS	4							281141	
https://napcs.org.ai/Service/PetroleumBasedBiodegradableThermosetResins	napcs.org.ai	Service	PetroleumBasedBiodegradableThermosetResins	2811414	Petroleum-based biodegradable thermoset resins	Petroleum-based biodegradable thermoset resins.	NAPCS	4							281141	
https://napcs.org.ai/ServiceGroup/PlasticRubberBasicProductsNotPackagingUse	napcs.org.ai	ServiceGroup	PlasticRubberBasicProductsNotPackagingUse	282	Plastic and rubber basic products not for packaging use (except plastic resins)	This group comprises basic plastic and rubber products not for packaging use	NAPCS	1								
https://napcs.org.ai/ServiceClass/RubberRubberCompoundsMixtures	napcs.org.ai	ServiceClass	RubberRubberCompoundsMixtures	28211	Rubber and rubber compounds and mixtures	This class comprises rubber and rubber compounds and mixtures.	NAPCS	2							282	
https://napcs.org.ai/ServiceSubclass/NaturalRubber	napcs.org.ai	ServiceSubclass	NaturalRubber	282111	Natural rubber	This subclass comprises natural rubber.	NAPCS	3							28211	
https://napcs.org.ai/Service/NaturalRubber2821111	napcs.org.ai	Service	NaturalRubber2821111	2821111	Natural rubber	Natural rubber.	NAPCS	4							282111	
https://napcs.org.ai/ServiceSubclass/SyntheticRubber	napcs.org.ai	ServiceSubclass	SyntheticRubber	282112	Synthetic rubber	This subclass comprises synthetic rubber (vulcanizable elastomers).	NAPCS	3							28211	
https://napcs.org.ai/Service/SyntheticRubber2821121	napcs.org.ai	Service	SyntheticRubber2821121	2821121	Synthetic rubber	Synthetic rubber (vulcanizable elastomers).	NAPCS	4							282112	
https://napcs.org.ai/ServiceSubclass/RubberCompoundsMixtures	napcs.org.ai	ServiceSubclass	RubberCompoundsMixtures	282113	Rubber compounds and mixtures	This subclass comprises compounds or mixtures of vulcanized rubber.	NAPCS	3							28211	
https://napcs.org.ai/Service/RubberCompoundsMixtures2821131	napcs.org.ai	Service	RubberCompoundsMixtures2821131	2821131	Rubber compounds and mixtures	Compounds and mixtures of vulcanized rubber.	NAPCS	4							282113	
https://napcs.org.ai/ServiceClass/ArtificialSyntheticFibresFilaments	napcs.org.ai	ServiceClass	ArtificialSyntheticFibresFilaments	28221	Artificial and synthetic fibres and filaments	This class comprises artificial and synthetic fibres and filaments.	NAPCS	2							282	
https://napcs.org.ai/ServiceSubclass/ArtificialSyntheticStapleFibres	napcs.org.ai	ServiceSubclass	ArtificialSyntheticStapleFibres	282211	Artificial and synthetic staple fibres	This subclass comprises synthetic (non-cellulosic) and artificial (cellulosic) staple fibres	NAPCS	3							28221	
https://napcs.org.ai/Service/ArtificialSyntheticStapleFibres2822111	napcs.org.ai	Service	ArtificialSyntheticStapleFibres2822111	2822111	Artificial and synthetic staple fibres	Synthetic (non-cellulosic) and artificial (cellulosic) staple fibres	NAPCS	4							282211	
https://napcs.org.ai/ServiceSubclass/ArtificialSyntheticFilamentYarns	napcs.org.ai	ServiceSubclass	ArtificialSyntheticFilamentYarns	282212	Artificial and synthetic filament yarns	This subclass comprises artificial (cellulosic) and synthetic (non-cellulosic) filament yarns	NAPCS	3							28221	
https://napcs.org.ai/Service/ArtificialSyntheticFilamentYarns2822121	napcs.org.ai	Service	ArtificialSyntheticFilamentYarns2822121	2822121	Artificial and synthetic filament yarns	Artificial (cellulosic) and synthetic (non-cellulosic) filament yarns	NAPCS	4							282212	
https://napcs.org.ai/ServiceClass/PlasticFilmNonRigidSheetsNotPackagingUse	napcs.org.ai	ServiceClass	PlasticFilmNonRigidSheetsNotPackagingUse	28231	Plastic film and non-rigid sheets not for packaging use	This class comprises plastic film and non-rigid sheets	NAPCS	2							282	
https://napcs.org.ai/ServiceSubclass/PlasticFilmSheetsNotPackagingUse	napcs.org.ai	ServiceSubclass	PlasticFilmSheetsNotPackagingUse	282311	Plastic film and sheets not for packaging use		NAPCS	3							28231	
https://napcs.org.ai/Service/PlasticFilmSheetsNotPackagingUse2823111	napcs.org.ai	Service	PlasticFilmSheetsNotPackagingUse2823111	2823111	Plastic film and sheets not for packaging use		NAPCS	4							282311	
https://napcs.org.ai/ServiceSubclass/PlasticFilmSheetsNotPackagingUse282312	napcs.org.ai	ServiceSubclass	PlasticFilmSheetsNotPackagingUse282312	282312	Plastic film and sheets not for packaging use (except polyethylene)	This subclass comprises plastic film and sheets	NAPCS	3							28231	
https://napcs.org.ai/Service/PlasticFilmSheetsNotPackagingUse2823121	napcs.org.ai	Service	PlasticFilmSheetsNotPackagingUse2823121	2823121	Plastic film and sheets not for packaging use (except polyethylene)	Plastic film and sheets	NAPCS	4							282312	
https://napcs.org.ai/ServiceClass/PlasticProfileShapes	napcs.org.ai	ServiceClass	PlasticProfileShapes	28232	Plastic profile shapes	This class comprises plastic profile shapes.	NAPCS	2							282	
https://napcs.org.ai/ServiceSubclass/LaminatedPlasticProfileShapes	napcs.org.ai	ServiceSubclass	LaminatedPlasticProfileShapes	282321	Laminated plastic profile shapes	This subclass comprises laminated plastic profile shapes.	NAPCS	3							28232	
https://napcs.org.ai/Service/LaminatedPlasticProfileShapes2823211	napcs.org.ai	Service	LaminatedPlasticProfileShapes2823211	2823211	Laminated plastic profile shapes	Laminated plastic profile shapes.	NAPCS	4							282321	
https://napcs.org.ai/ServiceSubclass/UnlaminatedPlasticProfileShapes	napcs.org.ai	ServiceSubclass	UnlaminatedPlasticProfileShapes	282322	Unlaminated plastic profile shapes	This subclass comprises unlaminated plastic profile shapes.	NAPCS	3							28232	
https://napcs.org.ai/Service/UnlaminatedPlasticProfileShapes2823221	napcs.org.ai	Service	UnlaminatedPlasticProfileShapes2823221	2823221	Unlaminated plastic profile shapes	Unlaminated plastic profile shapes.	NAPCS	4							282322	
https://napcs.org.ai/ServiceGroup/Tires	napcs.org.ai	ServiceGroup	Tires	283	Tires	This group comprises tires.	NAPCS	1								
https://napcs.org.ai/ServiceClass/Tires28311	napcs.org.ai	ServiceClass	Tires28311	28311	Tires	This class comprises tires.	NAPCS	2							283	
https://napcs.org.ai/ServiceSubclass/PneumaticTiresPassengerCarsSimilarVehicles	napcs.org.ai	ServiceSubclass	PneumaticTiresPassengerCarsSimilarVehicles	283111	Pneumatic tires for passenger cars and similar vehicles	This subclass comprises pneumatic tires for passenger cars and similar vehicles.	NAPCS	3							28311	
https://napcs.org.ai/Service/PneumaticTiresPassengerCarsSimilarVehicles2831111	napcs.org.ai	Service	PneumaticTiresPassengerCarsSimilarVehicles2831111	2831111	Pneumatic tires for passenger cars and similar vehicles	Pneumatic tires for passenger cars and similar vehicles.	NAPCS	4							283111	
https://napcs.org.ai/ServiceSubclass/PneumaticTiresBusesTrucks	napcs.org.ai	ServiceSubclass	PneumaticTiresBusesTrucks	283112	Pneumatic tires for buses and trucks	This subclass comprises pneumatic tires for buses and	NAPCS	3							28311	
https://napcs.org.ai/Service/PneumaticTiresBusesTrucks2831121	napcs.org.ai	Service	PneumaticTiresBusesTrucks2831121	2831121	Pneumatic tires for buses and trucks	Pneumatic tires for buses and	NAPCS	4							283112	
https://napcs.org.ai/ServiceSubclass/OtherPneumatic	napcs.org.ai	ServiceSubclass	OtherPneumatic	283113	Other pneumatic	and retreaded tires and tire repair materials	NAPCS	3							28311	
https://napcs.org.ai/Service/Pneumatic	napcs.org.ai	Service	Pneumatic	2831131	Pneumatic	n.e.c.	NAPCS	4							283113	
https://napcs.org.ai/Service/InnerTubes	napcs.org.ai	Service	InnerTubes	2831132	Inner tubes	tire sundries and repair materials	NAPCS	4							283113	
https://napcs.org.ai/Service/RebuiltRetreadedTires	napcs.org.ai	Service	RebuiltRetreadedTires	2831133	Rebuilt or retreaded tires	Rebuilt or retreaded tires.	NAPCS	4							283113	
https://napcs.org.ai/ServiceGroup/PlasticRubberFinishedProducts	napcs.org.ai	ServiceGroup	PlasticRubberFinishedProducts	284	Plastic and rubber finished products	This group comprises plastic and rubber finished products.	NAPCS	1								
https://napcs.org.ai/ServiceClass/RubberPlasticHosesBelts	napcs.org.ai	ServiceClass	RubberPlasticHosesBelts	28411	Rubber and plastic hoses and belts	This class comprises rubber and plastic hoses and belts.	NAPCS	2							284	
