url	ns	type	id	name	description	code	domainIncludes	rangeIncludes	sourceUrl
https://schema.org.ai/postalCodeBegin	schema.org.ai	Property	postalCodeBegin	postalCodeBegin	First postal code in a range (included).	postalCodeBegin	PostalCodeRangeSpecification	Text	postalCodeBegin
https://schema.org.ai/hospitalAffiliation	schema.org.ai	Property	hospitalAffiliation	hospitalAffiliation	A hospital with which the physician or office is affiliated.	hospitalAffiliation	Physician	Hospital	hospitalAffiliation
https://schema.org.ai/bodyLocation	schema.org.ai	Property	bodyLocation	bodyLocation	Location in the body of the anatomical structure.	bodyLocation	MedicalProcedure,AnatomicalStructure	Text	bodyLocation
https://schema.org.ai/publisherImprint	schema.org.ai	Property	publisherImprint	publisherImprint	The publishing division which published the comic.	publisherImprint	CreativeWork	Organization	publisherImprint
https://schema.org.ai/floorLimit	schema.org.ai	Property	floorLimit	floorLimit	A floor limit is the amount of money above which credit card transactions must be authorized.	floorLimit	PaymentCard	MonetaryAmount	floorLimit
https://schema.org.ai/vehicleInteriorType	schema.org.ai	Property	vehicleInteriorType	vehicleInteriorType	The type or material of the interior of the vehicle (e.g. synthetic fabric, leather, wood, etc.). While most interior types are characterized by the material used, an interior type can also be based on vehicle usage or target audience.	vehicleInteriorType	Vehicle	Text	vehicleInteriorType
https://schema.org.ai/includesHealthPlanNetwork	schema.org.ai	Property	includesHealthPlanNetwork	includesHealthPlanNetwork	Networks covered by this plan.	includesHealthPlanNetwork	HealthInsurancePlan	HealthPlanNetwork	includesHealthPlanNetwork
https://schema.org.ai/containsSeason	schema.org.ai	Property	containsSeason	containsSeason	A season that is part of the media series.	containsSeason	TVSeries,RadioSeries,VideoGameSeries	CreativeWorkSeason	containsSeason
https://schema.org.ai/broadcastSignalModulation	schema.org.ai	Property	broadcastSignalModulation	broadcastSignalModulation	The modulation (e.g. FM, AM, etc) used by a particular broadcast service.	broadcastSignalModulation	BroadcastFrequencySpecification	Text,QualitativeValue	broadcastSignalModulation
https://schema.org.ai/roofLoad	schema.org.ai	Property	roofLoad	roofLoad	The permitted total weight of cargo and installations (e.g. a roof rack) on top of the vehicle.\n\nTypical unit code(s): KGM for kilogram, LBR for pound\n\n* Note 1: You can indicate additional information in the [[name]] of the [[QuantitativeValue]] node.\n* Note 2: You may also link to a [[QualitativeValue]] node that provides additional information using [[valueReference]]\n* Note 3: Note that you can use [[minValue]] and [[maxValue]] to indicate ranges.	roofLoad	BusOrCoach,Car	QuantitativeValue	roofLoad
https://schema.org.ai/arrivalTime	schema.org.ai	Property	arrivalTime	arrivalTime	The expected arrival time.	arrivalTime	Trip	Time,DateTime	arrivalTime
https://schema.org.ai/vehicleInteriorColor	schema.org.ai	Property	vehicleInteriorColor	vehicleInteriorColor	The color or color combination of the interior of the vehicle.	vehicleInteriorColor	Vehicle	Text	vehicleInteriorColor
https://schema.org.ai/worstRating	schema.org.ai	Property	worstRating	worstRating	The lowest value allowed in this rating system.	worstRating	Rating	Text,Number	worstRating
https://schema.org.ai/iswcCode	schema.org.ai	Property	iswcCode	iswcCode	The International Standard Musical Work Code for the composition.	iswcCode	MusicComposition	Text	iswcCode
https://schema.org.ai/smokingAllowed	schema.org.ai	Property	smokingAllowed	smokingAllowed	Indicates whether it is allowed to smoke in the place, e.g. in the restaurant, hotel or hotel room.	smokingAllowed	Place	Boolean	smokingAllowed
https://schema.org.ai/recordingOf	schema.org.ai	Property	recordingOf	recordingOf	The composition this track is a recording of.	recordingOf	MusicRecording	MusicComposition	recordingOf
https://schema.org.ai/engineDisplacement	schema.org.ai	Property	engineDisplacement	engineDisplacement	The volume swept by all of the pistons inside the cylinders of an internal combustion engine in a single movement. \n\nTypical unit code(s): CMQ for cubic centimeter, LTR for liters, INQ for cubic inches\n* Note 1: You can link to information about how the given value has been determined using the [[valueReference]] property.\n* Note 2: You can use [[minValue]] and [[maxValue]] to indicate ranges.	engineDisplacement	EngineSpecification	QuantitativeValue	engineDisplacement
https://schema.org.ai/numberOfLoanPayments	schema.org.ai	Property	numberOfLoanPayments	numberOfLoanPayments	The number of payments contractually required at origination to repay the loan. For monthly paying loans this is the number of months from the contractual first payment date to the maturity date.	numberOfLoanPayments	RepaymentSpecification	Number	numberOfLoanPayments
https://schema.org.ai/spokenByCharacter	schema.org.ai	Property	spokenByCharacter	spokenByCharacter	The (e.g. fictional) character, Person or Organization to whom the quotation is attributed within the containing CreativeWork.	spokenByCharacter	Quotation	Person,Organization	spokenByCharacter
https://schema.org.ai/targetCollection	schema.org.ai	Property	targetCollection	targetCollection	A sub property of object. The collection target of the action.	targetCollection	UpdateAction	Thing	targetCollection
https://schema.org.ai/totalPaymentDue	schema.org.ai	Property	totalPaymentDue	totalPaymentDue	The total amount due.	totalPaymentDue	Invoice	PriceSpecification,MonetaryAmount	totalPaymentDue
https://schema.org.ai/isStoreOn	schema.org.ai	Property	isStoreOn	isStoreOn	The eCommerce marketplace this online store is on.	isStoreOn	OnlineStore	OnlineMarketplace	isStoreOn
https://schema.org.ai/reviewAspect	schema.org.ai	Property	reviewAspect	reviewAspect	This Review or Rating is relevant to this part or facet of the itemReviewed.	reviewAspect	Rating,Guide,Review	Text	reviewAspect
https://schema.org.ai/discussionUrl	schema.org.ai	Property	discussionUrl	discussionUrl	A link to the page containing the comments of the CreativeWork.	discussionUrl	CreativeWork	URL	discussionUrl
https://schema.org.ai/discountCode	schema.org.ai	Property	discountCode	discountCode	Code used to redeem a discount.	discountCode	Order	Text	discountCode
https://schema.org.ai/geoTouches	schema.org.ai	Property	geoTouches	geoTouches	Represents spatial relations in which two geometries (or the places they represent) touch: "they have at least one boundary point in common, but no interior points." (A symmetric relationship, as defined in [DE-9IM](https://en.wikipedia.org/wiki/DE-9IM).)	geoTouches	Place,GeospatialGeometry	Place,GeospatialGeometry	geoTouches
https://schema.org.ai/legislationLegalValue	schema.org.ai	Property	legislationLegalValue	legislationLegalValue	The legal value of this legislation file. The same legislation can be written in multiple files with different legal values. Typically a digitally signed PDF have a "stronger" legal value than the HTML file of the same act.	legislationLegalValue	LegislationObject	LegalValueLevel	legislationLegalValue
https://schema.org.ai/includedComposition	schema.org.ai	Property	includedComposition	includedComposition	Smaller compositions included in this work (e.g. a movement in a symphony).	includedComposition	MusicComposition	MusicComposition	includedComposition
https://schema.org.ai/contentRating	schema.org.ai	Property	contentRating	contentRating	Official rating of a piece of content&#x2014;for example, 'MPAA PG-13'.	contentRating	CreativeWork	Rating,Text	contentRating
https://schema.org.ai/trailerWeight	schema.org.ai	Property	trailerWeight	trailerWeight	The permitted weight of a trailer attached to the vehicle.\n\nTypical unit code(s): KGM for kilogram, LBR for pound\n* Note 1: You can indicate additional information in the [[name]] of the [[QuantitativeValue]] node.\n* Note 2: You may also link to a [[QualitativeValue]] node that provides additional information using [[valueReference]].\n* Note 3: Note that you can use [[minValue]] and [[maxValue]] to indicate ranges.	trailerWeight	Vehicle	QuantitativeValue	trailerWeight
https://schema.org.ai/isUnlabelledFallback	schema.org.ai	Property	isUnlabelledFallback	isUnlabelledFallback	This can be marked 'true' to indicate that some published [[DeliveryTimeSettings]] or [[ShippingRateSettings]] are intended to apply to all [[OfferShippingDetails]] published by the same merchant, when referenced by a [[shippingSettingsLink]] in those settings. It is not meaningful to use a 'true' value for this property alongside a transitTimeLabel (for [[DeliveryTimeSettings]]) or shippingLabel (for [[ShippingRateSettings]]), since this property is for use with unlabelled settings.	isUnlabelledFallback	DeliveryTimeSettings,ShippingRateSettings	Boolean	isUnlabelledFallback
https://schema.org.ai/processingTime	schema.org.ai	Property	processingTime	processingTime	Estimated processing time for the service using this channel.	processingTime	ServiceChannel	Duration	processingTime
https://schema.org.ai/prepTime	schema.org.ai	Property	prepTime	prepTime	The length of time it takes to prepare the items to be used in instructions or a direction, in [ISO 8601 duration format](http://en.wikipedia.org/wiki/ISO_8601).	prepTime	HowTo,HowToDirection	Duration	prepTime
https://schema.org.ai/orderItemNumber	schema.org.ai	Property	orderItemNumber	orderItemNumber	The identifier of the order item.	orderItemNumber	OrderItem	Text	orderItemNumber
https://schema.org.ai/homeLocation	schema.org.ai	Property	homeLocation	homeLocation	A contact location for a person's residence.	homeLocation	Person	Place,ContactPoint	homeLocation
https://schema.org.ai/yearlyRevenue	schema.org.ai	Property	yearlyRevenue	yearlyRevenue	The size of the business in annual revenue.	yearlyRevenue	BusinessAudience	QuantitativeValue	yearlyRevenue
https://schema.org.ai/sender	schema.org.ai	Property	sender	sender	A sub property of participant. The participant who is at the sending end of the action.	sender	Message,ReceiveAction	Organization,Audience,Person	sender
https://schema.org.ai/endorsers	schema.org.ai	Property	endorsers	endorsers	People or organizations that endorse the plan.	endorsers	Diet	Organization,Person	endorsers
https://schema.org.ai/estimatedCost	schema.org.ai	Property	estimatedCost	estimatedCost	The estimated cost of the supply or supplies consumed when performing instructions.	estimatedCost	HowTo,HowToSupply	Text,MonetaryAmount	estimatedCost
https://schema.org.ai/downloadUrl	schema.org.ai	Property	downloadUrl	downloadUrl	If the file can be downloaded, URL to download the binary.	downloadUrl	SoftwareApplication	URL	downloadUrl
https://schema.org.ai/makesOffer	schema.org.ai	Property	makesOffer	makesOffer	A pointer to products or services offered by the organization or person.	makesOffer	Organization,Person	Offer	makesOffer
https://schema.org.ai/ingredients	schema.org.ai	Property	ingredients	ingredients	A single ingredient used in the recipe, e.g. sugar, flour or garlic.	ingredients	Recipe	Text	ingredients
https://schema.org.ai/funder	schema.org.ai	Property	funder	funder	A person or organization that supports (sponsors) something through some kind of financial contribution.	funder	Event,Person,Grant,CreativeWork,MonetaryGrant,Organization	Organization,Person	funder
https://schema.org.ai/serialNumber	schema.org.ai	Property	serialNumber	serialNumber	The serial number or any alphanumeric identifier of a particular product. When attached to an offer, it is a shortcut for the serial number of the product included in the offer.	serialNumber	Offer,Demand,IndividualProduct	Text	serialNumber
https://schema.org.ai/events	schema.org.ai	Property	events	events	Upcoming or past events associated with this place or organization.	events	Place,Organization	Event	events
https://schema.org.ai/musicReleaseFormat	schema.org.ai	Property	musicReleaseFormat	musicReleaseFormat	Format of this release (the type of recording media used, i.e. compact disc, digital media, LP, etc.).	musicReleaseFormat	MusicRelease	MusicReleaseFormatType	musicReleaseFormat
https://schema.org.ai/medicalAudience	schema.org.ai	Property	medicalAudience	medicalAudience	Medical audience for page.	medicalAudience	MedicalWebPage	MedicalAudience,MedicalAudienceType	medicalAudience
https://schema.org.ai/specialty	schema.org.ai	Property	specialty	specialty	One of the domain specialities to which this web page's content applies.	specialty	WebPage	Specialty	specialty
https://schema.org.ai/pageEnd	schema.org.ai	Property	pageEnd	pageEnd	The page on which the work ends; for example "138" or "xvi".	pageEnd	Article,PublicationVolume,PublicationIssue,Chapter	Text,Integer	pageEnd
https://schema.org.ai/flightNumber	schema.org.ai	Property	flightNumber	flightNumber	The unique identifier for a flight including the airline IATA code. For example, if describing United flight 110, where the IATA code for United is 'UA', the flightNumber is 'UA110'.	flightNumber	Flight	Text	flightNumber
https://schema.org.ai/countryOfOrigin	schema.org.ai	Property	countryOfOrigin	countryOfOrigin	The country of origin of something, including products as well as creative  works such as movie and TV content.  In the case of TV and movie, this would be the country of the principle offices of the production company or individual responsible for the movie. For other kinds of [[CreativeWork]] it is difficult to provide fully general guidance, and properties such as [[contentLocation]] and [[locationCreated]] may be more applicable.  In the case of products, the country of origin of the product. The exact interpretation of this may vary by context and product type, and cannot be fully enumerated here.	countryOfOrigin	TVSeason,CreativeWork,TVSeries,Movie,TVEpisode,Product	Country	countryOfOrigin
https://schema.org.ai/givenName	schema.org.ai	Property	givenName	givenName	Given name. In the U.S., the first name of a Person.	givenName	Person	Text	givenName
https://schema.org.ai/priceComponentType	schema.org.ai	Property	priceComponentType	priceComponentType	Identifies a price component (for example, a line item on an invoice), part of the total price for an offer.	priceComponentType	UnitPriceSpecification	PriceComponentTypeEnumeration	priceComponentType
https://schema.org.ai/endorsee	schema.org.ai	Property	endorsee	endorsee	A sub property of participant. The person/organization being supported.	endorsee	EndorseAction	Person,Organization	endorsee
https://schema.org.ai/mapType	schema.org.ai	Property	mapType	mapType	Indicates the kind of Map, from the MapCategoryType Enumeration.	mapType	Map	MapCategoryType	mapType
https://schema.org.ai/identifier	schema.org.ai	Property	identifier	identifier	The identifier property represents any kind of identifier for any kind of [[Thing]], such as ISBNs, GTIN codes, UUIDs etc. Schema.org provides dedicated properties for representing many of these, either as textual strings or as URL (URI) links. See [background notes](/docs/datamodel.html#identifierBg) for more details.         	identifier	Thing	URL,Text,PropertyValue	identifier
https://schema.org.ai/text	schema.org.ai	Property	text	text	The textual content of this CreativeWork.	text	CreativeWork	Text	text
https://schema.org.ai/legislationAmends	schema.org.ai	Property	legislationAmends	legislationAmends	Another legislation that this legislation amends, introducing legal changes.	legislationAmends	Legislation	Legislation	legislationAmends
https://schema.org.ai/partOfInvoice	schema.org.ai	Property	partOfInvoice	partOfInvoice	The order is being paid as part of the referenced Invoice.	partOfInvoice	Order	Invoice	partOfInvoice
https://schema.org.ai/itemOffered	schema.org.ai	Property	itemOffered	itemOffered	An item being offered (or demanded). The transactional nature of the offer or demand is documented using [[businessFunction]], e.g. sell, lease etc. While several common expected types are listed explicitly in this definition, others can be used. Using a second type, such as Product or a subtype of Product, can clarify the nature of the offer.	itemOffered	Demand,Offer	Event,Service,AggregateOffer,Product,MenuItem,CreativeWork,Trip	itemOffered
https://schema.org.ai/significantLinks	schema.org.ai	Property	significantLinks	significantLinks	The most significant URLs on the page. Typically, these are the non-navigation links that are clicked on the most.	significantLinks	WebPage	URL	significantLinks
https://schema.org.ai/firstAppearance	schema.org.ai	Property	firstAppearance	firstAppearance	Indicates the first known occurrence of a [[Claim]] in some [[CreativeWork]].	firstAppearance	Claim	CreativeWork	firstAppearance
https://schema.org.ai/measurementTechnique	schema.org.ai	Property	measurementTechnique	measurementTechnique	A technique, method or technology used in an [[Observation]], [[StatisticalVariable]] or [[Dataset]] (or [[DataDownload]], [[DataCatalog]]), corresponding to the method used for measuring the corresponding variable(s) (for datasets, described using [[variableMeasured]]; for [[Observation]], a [[StatisticalVariable]]). Often but not necessarily each [[variableMeasured]] will have an explicit representation as (or mapping to) an property such as those defined in Schema.org, or other RDF vocabularies and "knowledge graphs". In that case the subproperty of [[variableMeasured]] called [[measuredProperty]] is applicable.      The [[measurementTechnique]] property helps when extra clarification is needed about how a [[measuredProperty]] was measured. This is oriented towards scientific and scholarly dataset publication but may have broader applicability; it is not intended as a full representation of measurement, but can often serve as a high level summary for dataset discovery.   For example, if [[variableMeasured]] is: molecule concentration, [[measurementTechnique]] could be: "mass spectrometry" or "nmr spectroscopy" or "colorimetry" or "immunofluorescence". If the [[variableMeasured]] is "depression rating", the [[measurementTechnique]] could be "Zung Scale" or "HAM-D" or "Beck Depression Inventory".   If there are several [[variableMeasured]] properties recorded for some given data object, use a [[PropertyValue]] for each [[variableMeasured]] and attach the corresponding [[measurementTechnique]]. The value can also be from an enumeration, organized as a [[MeasurementMetholdEnumeration]].	measurementTechnique	Observation,DataCatalog,PropertyValue,Dataset,DataDownload,StatisticalVariable	DefinedTerm,MeasurementMethodEnum,Text,URL	measurementTechnique
https://schema.org.ai/epidemiology	schema.org.ai	Property	epidemiology	epidemiology	The characteristics of associated patients, such as age, gender, race etc.	epidemiology	PhysicalActivity,MedicalCondition	Text	epidemiology
https://schema.org.ai/image	schema.org.ai	Property	image	image	An image of the item. This can be a [[URL]] or a fully described [[ImageObject]].	image	Thing	ImageObject,URL	image
https://schema.org.ai/acceptedPaymentMethod	schema.org.ai	Property	acceptedPaymentMethod	acceptedPaymentMethod	The payment method(s) that are accepted in general by an organization, or for some specific demand or offer.	acceptedPaymentMethod	Organization,Demand,Offer	Text,PaymentMethod,LoanOrCredit	acceptedPaymentMethod
https://schema.org.ai/cvdNumICUBeds	schema.org.ai	Property	cvdNumICUBeds	cvdNumICUBeds	numicubeds - ICU BEDS: Total number of staffed inpatient intensive care unit (ICU) beds.	cvdNumICUBeds	CDCPMDRecord	Number	cvdNumICUBeds
https://schema.org.ai/gracePeriod	schema.org.ai	Property	gracePeriod	gracePeriod	The period of time after any due date that the borrower has to fulfil its obligations before a default (failure to pay) is deemed to have occurred.	gracePeriod	LoanOrCredit	Duration	gracePeriod
https://schema.org.ai/dependencies	schema.org.ai	Property	dependencies	dependencies	Prerequisites needed to fulfill steps in article.	dependencies	TechArticle	Text	dependencies
https://schema.org.ai/jurisdiction	schema.org.ai	Property	jurisdiction	jurisdiction	Indicates a legal jurisdiction, e.g. of some legislation, or where some government service is based.	jurisdiction	Legislation,GovernmentService	Text,AdministrativeArea	jurisdiction
https://schema.org.ai/numberOfPreviousOwners	schema.org.ai	Property	numberOfPreviousOwners	numberOfPreviousOwners	The number of owners of the vehicle, including the current one.\n\nTypical unit code(s): C62.	numberOfPreviousOwners	Vehicle	Number,QuantitativeValue	numberOfPreviousOwners
https://schema.org.ai/accountablePerson	schema.org.ai	Property	accountablePerson	accountablePerson	Specifies the Person that is legally accountable for the CreativeWork.	accountablePerson	CreativeWork	Person	accountablePerson
https://schema.org.ai/healthPlanMarketingUrl	schema.org.ai	Property	healthPlanMarketingUrl	healthPlanMarketingUrl	The URL that goes directly to the plan brochure for the specific standard plan or plan variation.	healthPlanMarketingUrl	HealthInsurancePlan	URL	healthPlanMarketingUrl
https://schema.org.ai/course	schema.org.ai	Property	course	course	A sub property of location. The course where this action was taken.	course	ExerciseAction	Place	course
https://schema.org.ai/[object Object]	schema.org.ai	Property	[object Object]	[object Object]	[object Object]	holdingArchive	ArchiveComponent	ArchiveOrganization	holdingArchive
https://schema.org.ai/reviewedBy	schema.org.ai	Property	reviewedBy	reviewedBy	People or organizations that have reviewed the content on this web page for accuracy and/or completeness.	reviewedBy	WebPage	Person,Organization	reviewedBy
https://schema.org.ai/resultComment	schema.org.ai	Property	resultComment	resultComment	A sub property of result. The Comment created or sent as a result of this action.	resultComment	CommentAction,ReplyAction	Comment	resultComment
https://schema.org.ai/vatID	schema.org.ai	Property	vatID	vatID	The Value-added Tax ID of the organization or person.	vatID	Person,Organization	Text	vatID
https://schema.org.ai/enginePower	schema.org.ai	Property	enginePower	enginePower	The power of the vehicle's engine.     Typical unit code(s): KWT for kilowatt, BHP for brake horsepower, N12 for metric horsepower (PS, with 1 PS = 735,49875 W)\n\n* Note 1: There are many different ways of measuring an engine's power. For an overview, see  [http://en.wikipedia.org/wiki/Horsepower#Engine\_power\_test\_codes](http://en.wikipedia.org/wiki/Horsepower#Engine_power_test_codes).\n* Note 2: You can link to information about how the given value has been determined using the [[valueReference]] property.\n* Note 3: You can use [[minValue]] and [[maxValue]] to indicate ranges.	enginePower	EngineSpecification	QuantitativeValue	enginePower
https://schema.org.ai/secondaryPrevention	schema.org.ai	Property	secondaryPrevention	secondaryPrevention	A preventative therapy used to prevent reoccurrence of the medical condition after an initial episode of the condition.	secondaryPrevention	MedicalCondition	MedicalTherapy	secondaryPrevention
https://schema.org.ai/directApply	schema.org.ai	Property	directApply	directApply	Indicates whether an [[url]] that is associated with a [[JobPosting]] enables direct application for the job, via the posting website. A job posting is considered to have directApply of [[True]] if an application process for the specified job can be directly initiated via the url(s) given (noting that e.g. multiple internet domains might nevertheless be involved at an implementation level). A value of [[False]] is appropriate if there is no clear path to applying directly online for the specified job, navigating directly from the JobPosting url(s) supplied.	directApply	JobPosting	Boolean	directApply
https://schema.org.ai/healthPlanPharmacyCategory	schema.org.ai	Property	healthPlanPharmacyCategory	healthPlanPharmacyCategory	The category or type of pharmacy associated with this cost sharing.	healthPlanPharmacyCategory	HealthPlanCostSharingSpecification	Text	healthPlanPharmacyCategory
https://schema.org.ai/temporal	schema.org.ai	Property	temporal	temporal	The "temporal" property can be used in cases where more specific properties (e.g. [[temporalCoverage]], [[dateCreated]], [[dateModified]], [[datePublished]]) are not known to be appropriate.	temporal	CreativeWork	Text,DateTime	temporal
https://schema.org.ai/query	schema.org.ai	Property	query	query	A sub property of instrument. The query used on this action.	query	SearchAction	Text	query
https://schema.org.ai/fileSize	schema.org.ai	Property	fileSize	fileSize	Size of the application / package (e.g. 18MB). In the absence of a unit (MB, KB etc.), KB will be assumed.	fileSize	SoftwareApplication	Text	fileSize
https://schema.org.ai/member	schema.org.ai	Property	member	member	A member of an Organization or a ProgramMembership. Organizations can be members of organizations; ProgramMembership is typically for individuals.	member	Organization,ProgramMembership	Person,Organization	member
https://schema.org.ai/applicableCountry	schema.org.ai	Property	applicableCountry	applicableCountry	A country where a particular merchant return policy applies to, for example the two-letter ISO 3166-1 alpha-2 country code.	applicableCountry	MerchantReturnPolicy	Country,Text	applicableCountry
https://schema.org.ai/associatedMedia	schema.org.ai	Property	associatedMedia	associatedMedia	A media object that encodes this CreativeWork. This property is a synonym for encoding.	associatedMedia	HyperToc,CreativeWork,HyperTocEntry	MediaObject	associatedMedia
https://schema.org.ai/targetPlatform	schema.org.ai	Property	targetPlatform	targetPlatform	Type of app development: phone, Metro style, desktop, XBox, etc.	targetPlatform	APIReference	Text	targetPlatform
https://schema.org.ai/yearBuilt	schema.org.ai	Property	yearBuilt	yearBuilt	The year an [[Accommodation]] was constructed. This corresponds to the [YearBuilt field in RESO](https://ddwiki.reso.org/display/DDW17/YearBuilt+Field). 	yearBuilt	Accommodation	Number	yearBuilt
https://schema.org.ai/industry	schema.org.ai	Property	industry	industry	The industry associated with the job position.	industry	JobPosting	DefinedTerm,Text	industry
https://schema.org.ai/mediaItemAppearance	schema.org.ai	Property	mediaItemAppearance	mediaItemAppearance	In the context of a [[MediaReview]], indicates specific media item(s) that are grouped using a [[MediaReviewItem]].	mediaItemAppearance	MediaReviewItem	MediaObject	mediaItemAppearance
https://schema.org.ai/actors	schema.org.ai	Property	actors	actors	An actor, e.g. in TV, radio, movie, video games etc. Actors can be associated with individual items or with a series, episode, clip.	actors	Movie,TVSeries,RadioSeries,Episode,VideoGameSeries,VideoObject,Clip,MovieSeries,VideoGame	Person	actors
https://schema.org.ai/runsTo	schema.org.ai	Property	runsTo	runsTo	The vasculature the lymphatic structure runs, or efferents, to.	runsTo	LymphaticVessel	Vessel	runsTo
https://schema.org.ai/salaryCurrency	schema.org.ai	Property	salaryCurrency	salaryCurrency	The currency (coded using [ISO 4217](http://en.wikipedia.org/wiki/ISO_4217)) used for the main salary information in this job posting or for this employee.	salaryCurrency	EmployeeRole,JobPosting	Text	salaryCurrency
https://schema.org.ai/exifData	schema.org.ai	Property	exifData	exifData	exif data for this object.	exifData	ImageObject	PropertyValue,Text	exifData
https://schema.org.ai/bioChemSimilarity	schema.org.ai	Property	bioChemSimilarity	bioChemSimilarity	A similar BioChemEntity, e.g., obtained by fingerprint similarity algorithms.	bioChemSimilarity	BioChemEntity	BioChemEntity	bioChemSimilarity
https://schema.org.ai/availability	schema.org.ai	Property	availability	availability	The availability of this item&#x2014;for example In stock, Out of stock, Pre-order, etc.	availability	Offer,Demand	ItemAvailability	availability
https://schema.org.ai/productSupported	schema.org.ai	Property	productSupported	productSupported	The product or service this support contact point is related to (such as product support for a particular product line). This can be a specific product or product line (e.g. "iPhone") or a general category of products or services (e.g. "smartphones").	productSupported	ContactPoint	Text,Product	productSupported
https://schema.org.ai/eventStatus	schema.org.ai	Property	eventStatus	eventStatus	An eventStatus of an event represents its status; particularly useful when an event is cancelled or rescheduled.	eventStatus	Event	EventStatusType	eventStatus
https://schema.org.ai/numberOfCredits	schema.org.ai	Property	numberOfCredits	numberOfCredits	The number of credits or units awarded by a Course or required to complete an EducationalOccupationalProgram.	numberOfCredits	Course,EducationalOccupationalProgram	Integer,StructuredValue	numberOfCredits
https://schema.org.ai/energyEfficiencyScaleMax	schema.org.ai	Property	energyEfficiencyScaleMax	energyEfficiencyScaleMax	Specifies the most energy efficient class on the regulated EU energy consumption scale for the product category a product belongs to. For example, energy consumption for televisions placed on the market after January 1, 2020 is scaled from D to A+++.	energyEfficiencyScaleMax	EnergyConsumptionDetails	EUEnergyEfficiencyEnumeration	energyEfficiencyScaleMax
https://schema.org.ai/isVariantOf	schema.org.ai	Property	isVariantOf	isVariantOf	Indicates the kind of product that this is a variant of. In the case of [[ProductModel]], this is a pointer (from a ProductModel) to a base product from which this product is a variant. It is safe to infer that the variant inherits all product features from the base model, unless defined locally. This is not transitive. In the case of a [[ProductGroup]], the group description also serves as a template, representing a set of Products that vary on explicitly defined, specific dimensions only (so it defines both a set of variants, as well as which values distinguish amongst those variants). When used with [[ProductGroup]], this property can apply to any [[Product]] included in the group.	isVariantOf	Product,ProductModel	ProductModel,ProductGroup	isVariantOf
https://schema.org.ai/membershipNumber	schema.org.ai	Property	membershipNumber	membershipNumber	A unique identifier for the membership.	membershipNumber	ProgramMembership	Text	membershipNumber
https://schema.org.ai/creditedTo	schema.org.ai	Property	creditedTo	creditedTo	The group the release is credited to if different than the byArtist. For example, Red and Blue is credited to "Stefani Germanotta Band", but by Lady Gaga.	creditedTo	MusicRelease	Person,Organization	creditedTo
https://schema.org.ai/leaseLength	schema.org.ai	Property	leaseLength	leaseLength	Length of the lease for some [[Accommodation]], either particular to some [[Offer]] or in some cases intrinsic to the property.	leaseLength	Accommodation,RealEstateListing,Offer	QuantitativeValue,Duration	leaseLength
https://schema.org.ai/insertion	schema.org.ai	Property	insertion	insertion	The place of attachment of a muscle, or what the muscle moves.	insertion	Muscle	AnatomicalStructure	insertion
https://schema.org.ai/molecularFormula	schema.org.ai	Property	molecularFormula	molecularFormula	The empirical formula is the simplest whole number ratio of all the atoms in a molecule.	molecularFormula	MolecularEntity	Text	molecularFormula
https://schema.org.ai/textValue	schema.org.ai	Property	textValue	textValue	Text value being annotated.	textValue	PronounceableText	Text	textValue
https://schema.org.ai/seasonNumber	schema.org.ai	Property	seasonNumber	seasonNumber	Position of the season within an ordered group of seasons.	seasonNumber	CreativeWorkSeason	Text,Integer	seasonNumber
https://schema.org.ai/screenCount	schema.org.ai	Property	screenCount	screenCount	The number of screens in the movie theater.	screenCount	MovieTheater	Number	screenCount
https://schema.org.ai/legislationEnsuresImplementationOf	schema.org.ai	Property	legislationEnsuresImplementationOf	legislationEnsuresImplementationOf	Indicates that this Legislation ensures the implementation of another Legislation, for example by modifying national legislations so that they do not contradict to an EU regulation or decision. This implies a legal meaning. Transpositions of EU Directive should be captured with <a href="/legislationTransposes">legislationTransposes</a>.	legislationEnsuresImplementationOf	Legislation	Legislation	legislationEnsuresImplementationOf
https://schema.org.ai/volumeNumber	schema.org.ai	Property	volumeNumber	volumeNumber	Identifies the volume of publication or multi-part work; for example, "iii" or "2".	volumeNumber	PublicationVolume	Text,Integer	volumeNumber
https://schema.org.ai/spatialCoverage	schema.org.ai	Property	spatialCoverage	spatialCoverage	The spatialCoverage of a CreativeWork indicates the place(s) which are the focus of the content. It is a subproperty of       contentLocation intended primarily for more technical and detailed materials. For example with a Dataset, it indicates       areas that the dataset describes: a dataset of New York weather would have spatialCoverage which was the place: the state of New York.	spatialCoverage	CreativeWork	Place	spatialCoverage
https://schema.org.ai/estimatedSalary	schema.org.ai	Property	estimatedSalary	estimatedSalary	An estimated salary for a job posting or occupation, based on a variety of variables including, but not limited to industry, job title, and location. Estimated salaries  are often computed by outside organizations rather than the hiring organization, who may not have committed to the estimated value.	estimatedSalary	JobPosting,Occupation	MonetaryAmountDistribution,Number,MonetaryAmount	estimatedSalary
https://schema.org.ai/knows	schema.org.ai	Property	knows	knows	The most generic bi-directional social/work relation.	knows	Person	Person	knows
https://schema.org.ai/customerRemorseReturnLabelSource	schema.org.ai	Property	customerRemorseReturnLabelSource	customerRemorseReturnLabelSource	The method (from an enumeration) by which the customer obtains a return shipping label for a product returned due to customer remorse.	customerRemorseReturnLabelSource	MerchantReturnPolicy	ReturnLabelSourceEnumeration	customerRemorseReturnLabelSource
