id	code	name	description	parent
WiringDevices	38124	Wiring devices	This class comprises wiring devices.	381
OtherElectricalEquipmentAndComponents	38125	Other electrical equipment and components	This class comprises other electrical equipment and components.	381
SmallElectricAppliances	38211	Small electric appliances	This class comprises small electric appliances.	382
MajorAppliances	38212	Major appliances	This class comprises major appliances.	382
HouseholdFurniture	39111	Household furniture	This class comprises household furniture.	391
MattressesAndFoundations	39112	Mattresses and foundations	This class comprises mattresses and foundations.	391
OfficeFurniture	39114	Office furniture	This class comprises office furniture, except institutional-type furniture.	391
PartitionsShelvingLockersAndOtherFixtures	39115	Partitions, shelving, lockers and other fixtures	This class comprises partitions, shelving, lockers and other fixtures.	391
WoodFurnitureFramesAndInstitutionalAndOtherFurnitureN.e.c.	39116	Wood furniture frames, and institutional and other furniture, n.e.c.	This class comprises wood furniture frames, and institutional and other furniture, n.e.c.	391
BlindsShadesAndCurtainFixtures	39121	Blinds, shades, and curtain fixtures	This class comprises blinds, shades, and curtain fixtures.	391
ElectricLampsLightingFixturesAndPartsExceptBulbsAndTubes	39131	Electric lamps, lighting fixtures, and parts (except bulbs and tubes)	This class comprises indoor and outdoor electric lamps, lighting fixtures, and parts, except bulbs and tubes.	391
PassengerCarsAndChassisWithoutElectricMotor	41111	Passenger cars and chassis, without electric motor	This class comprises compact, mid-size and full-size passenger cars, and their chassis, without electric motor.	411
LightDutyTrucksVansAndSportUtilityVehiclesSuvsWithoutElectricMotor	41112	Light-duty trucks, vans and sport utility vehicles (SUVs), without electric motor	This class comprises light-duty trucks, vans, sport utility vehicles (SUVs) and crossovers, without electric motor, including chassis.	411
PassengerCarsWithElectricMotorAndHybridEngine	41113	Passenger cars with electric motor and hybrid engine	This class comprises passenger cars with electric motor and hybrid engine.	411
LightTruckVansAndSportUtilityVehiclesSuvsWithElectricMotorAndHybridEngine	41114	Light truck, vans and sport utility vehicles (SUVs) with electric motor and hybrid engine	This class comprises light truck, vans and sport utility vehicles (SUVs) with electric motor and hybrid engine.	411
MediumAndHeavyDutyTrucks	41211	Medium and heavy-duty trucks	This class comprises medium and heavy-duty trucks, including their chassis.	412
BusesAndSpecialPurposeVehicles	41212	Buses and special-purpose vehicles	This class comprises buses and special-purpose vehicles.	412
FreightAndUtilityTrailers	41213	Freight and utility trailers	This class comprises freight and utility trailers.	412
MotorHomesTravelTrailersAndCampingTrailers	41221	Motor homes, travel trailers and camping trailers	This class comprises motor homes, travel trailers and camping trailers.	412
MotorVehicleBodies	41231	Motor vehicle bodies	This class comprises motor vehicle bodies.	412
MotorVehicleGasolineEnginesAndEngineParts	41311	Motor vehicle gasoline engines and engine parts	This class comprises motor vehicle gasoline engines and engine parts.	413
MotorVehicleDieselEnginesAndEngineParts	41312	Motor vehicle diesel engines and engine parts	This class comprises new and rebuilt diesel engines for motor vehicles, and parts of diesel engines for motor vehicles.	413
MotorVehicleElectricalAndElectronicEquipment	41321	Motor vehicle electrical and electronic equipment	This class comprises motor vehicle electrical and electronic equipment.	413
MotorVehiclePlasticParts	41331	Motor vehicle plastic parts	This class comprises motor vehicle plastic parts.	413
AutomotiveGlassAndAutomotiveMirrors	41332	Automotive glass and automotive mirrors	This class comprises automotive glass and automotive mirrors.	413
MotorVehicleInteriorTrimSeatsAndSeatParts	41341	Motor vehicle interior trim, seats and seat parts	This class comprises motor vehicle interior trim, seats and seat parts.	413
MotorVehicleMetalStampings	41351	Motor vehicle metal stampings	This class comprises motor vehicle metal stampings.	413
MotorVehicleSteeringAndSuspensionComponents	41352	Motor vehicle steering and suspension components	This class comprises motor vehicle steering and suspension components.	413
MotorVehicleTransmissionAndDriveTrainComponents	41353	Motor vehicle transmission and drive train components	This class comprises motor vehicle transmission and drive train components.	413
MotorVehicleBrakesAndBrakeSystems	41354	Motor vehicle brakes and brake systems	This class comprises motor vehicle brakes and brake systems.	413
OtherMotorVehicleParts	41355	Other motor vehicle parts	This class comprises other motor vehicle parts.	413
Aircraft	42111	Aircraft	This class comprises military and civilian aircraft.	421
AircraftEngines	43111	Aircraft engines	This class comprises aircraft engines.	431
AircraftPartsAndOtherAerospaceEquipment	43112	Aircraft parts and other aerospace equipment	This class comprises aircraft parts and other aerospace equipment.	431
Ships	44111	Ships	This class comprises military and non-military ships, barges and platforms.	441
LocomotivesRailwayRollingStockAndRapidTransitEquipment	44112	Locomotives, railway rolling stock, and rapid transit equipment	This class comprises locomotives, railway rolling stock, and rapid transit equipment.	441
PersonalWatercraftMotorboatsAndOtherBoats	44211	Personal watercraft, motorboats and other boats	This class comprises personal watercraft, motorboats and other boats.	442
OtherTransportationEquipment	44212	Other transportation equipment	This class comprises other transportation equipment.	442
PartsOfRailwayRollingStock	45111	Parts of railway rolling stock	This class comprises parts of railway rolling stock.	451
PartsOfOtherTransportationEquipment	45112	Parts of other transportation equipment	This class comprises parts of other transportation equipment.	451
WoodWindowsAndDoors	46211	Wood windows and doors	This class comprises wood windows and doors.	462
WoodCabinetsAndCounterTops	46212	Wood cabinets and counter tops	This class comprises wood cabinets and counter tops.	462
WoodProductsN.e.c.	46213	Wood products, n.e.c.	This class comprises wood products, n.e.c.	462
PaintsCoatingsAndAdhesiveProducts	46311	Paints, coatings and adhesive products	This class comprises paints, coatings and adhesive products.	463
PlasticAndFoamBuildingAndConstructionMaterials	46411	Plastic and foam building and construction materials	This class comprises plastic and foam building and construction materials.	464
Cement	46511	Cement	This class comprises cement.	465
ReadyMixedConcrete	46512	Ready-mixed concrete	This class comprises ready-mixed concrete.	465
LimeAndGypsumProducts	46513	Lime and gypsum products	This class comprises lime and gypsum products.	465
FabricatedSteelPlateAndOtherFabricatedStructuralMetal	46611	Fabricated steel plate and other fabricated structural metal	This class comprises fabricated steel plate and other fabricated structural metal.	466
MetalValvesAndPipeFittingsExceptIndustrialValvesAndEnamelledMetalSanitaryWare	46612	Metal valves and pipe fittings (except industrial valves) and enamelled metal sanitary ware	This class comprises metal valves and pipe fittings, except industrial valves, and enamelled metal sanitary ware.	466
MetalWindowsAndDoors	46613	Metal windows and doors	This class comprises metal windows and doors.	466
OtherArchitecturalMetalProducts	46614	Other architectural metal products	This class comprises other architectural metal products.	466
PrefabricatedMetalBuildingsAndOtherNonWoodBuildingsAndComponentsThereof	47111	Prefabricated metal buildings and other non-wood buildings, and components thereof	This class comprises prefabricated buildings, predominantly made of metal and other non-wood material, and their components, except manufactured (mobile) buildings. Prefabricated (factory-built) metal and non-wood buildings are virtually complete and unassembled; they can also be incomplete buildings, whether or not assembled, having the essential character of factory-built or prefabricated buildings, and delivered to the construction site. Components of these buildings are built in a factory to be assembled later at a construction site. Prefabricated buildings can be used for residential or non-residential purposes.	471
PrefabricatedWoodBuildingsAndComponentsThereof	47112	Prefabricated wood buildings and components thereof	This class comprises prefabricated buildings predominantly made of wood, and their components, except manufactured (mobile) buildings. Prefabricated (factory-built) buildings are built in a factory or manufacturing facility; they are virtually complete and unassembled; they can also be incomplete buildings, whether or not assembled, having the essential character of factory-built or prefabricated buildings, and delivered to the construction site. Components of buildings are built in a factory to be assembled later at a construction site. Prefabricated buildings can be used for residential or non-residential purposes.	471
ManufacturedMobileBuildings	47113	Manufactured (mobile) buildings	This class comprises manufactured (mobile) buildings. They refer to prefabricated (factory-built) mobile buildings of any material, in full, although some manufacturers offer these buildings in two sections. Manufactured (mobile) buildings are fully assembled when they leave the factory, often ready to move in or use the same day or few days after arriving on the site. They can be relocated although most, in housing, are never moved from their original site. Manufactured (mobile) buildings can be used for residential or non-residential purposes.	471
GunsAmmunitionAndOtherMunitions	47211	Guns, ammunition and other munitions	This class comprises guns, ammunition and other munitions.	472
Hardware	47221	Hardware	This class comprises hardware.	472
ThreadedMetalFastenersAndOtherTurnedMetalProducts	47222	Threaded metal fasteners and other turned metal products	This class comprises threaded metal fasteners and other turned metal products.	472
SpringsAndWireProducts	47232	Springs and wire products	This class comprises springs and wire products.	472
ForgedAndStampedMetalProducts	47233	Forged and stamped metal products	This class comprises forged and stamped metal products.	472
NonFerrousMetalCastings	47234	Non-ferrous metal castings	This class comprises non-ferrous metal castings.	472
OtherFabricatedMetalProducts	47235	Other fabricated metal products	This class comprises other fabricated metal products.	472
WoodContainersAndPallets	47411	Wood containers and pallets	This class comprises wood containers and pallets.	474
LightGaugeMetalContainersCrownsAndClosuresAndMetalStrappingAndShippingMaterials	47412	Light-gauge metal containers, crowns and closures, and metal strapping and shipping materials	This class comprises light-gauge metal containers, crowns and closures, and metal strapping and shipping materials.	474
PlasticBags	47414	Plastic bags	This class comprises plastic bags.	474
PlasticBottles	47415	Plastic bottles	This class comprises plastic bottles.	474
FoamProductsForPackagingOfPolystyreneOrPolyurethane	47416	Foam products for packaging, of polystyrene or polyurethane	This class comprises polystyrene or polyurethane foam products for packaging.	474
PlasticPackagingFilmAndNonRigidSheets	47417	Plastic packaging film and non-rigid sheets	This class comprises plastic packaging film and non-rigid sheets.	474
PlasticPackagingMaterialsN.e.c.	47418	Plastic packaging materials, n.e.c.	This class comprises plastic packaging materials, n.e.c.	474
PaperboardContainers	47421	Paperboard containers	This class comprises paperboard containers.	474
ConvertedPaperPackagingProducts	47422	Converted paper packaging products	This class comprises converted paper packaging products.	474
GlassContainers	47431	Glass containers	This class comprises glass containers.	474
MedicalDentalAndPersonalSafetySupplies	47511	Medical, dental and personal safety supplies	This class comprises medical, dental and personal safety supplies.	475
Signs	47512	Signs	This class comprises billboard and other signs.	475
CasketsAndOtherRelatedFuneralGoods	47513	Caskets and other related funeral goods	This class comprises caskets or coffins, and other related funeral goods which contain human remains.	475
HandToolsKitchenUtensilsAndCutleryExceptPreciousMetal	47521	Hand tools, kitchen utensils and cutlery (except precious metal)	This class comprises hand tools, kitchen utensils and cutlery, except made of precious metal.	475
OfficeSuppliesExceptPaper	47522	Office supplies (except paper)	This class comprises office supplies, except printing paper.	475
BatteriesAndBatteryChargers	47523	Batteries and battery chargers	This class comprises batteries and battery chargers.	475
SportingAndAthleticGoods	47531	Sporting and athletic goods	This class comprises sporting and athletic goods.	475
ToysAndGames	47532	Toys and games	This class comprises toys and games, except game software.	475
JewelleryCutGemsJewelleryFindingsHollowwareAndFlatwareAndOtherArticlesOfPreciousMetal	47533	Jewellery, cut gems, jewellery findings, hollowware and flatware, and other articles of precious metal	This class comprises jewellery, cut gems, jewellery findings, hollowware and flatware, and other articles of precious metal.	475
MusicalInstruments	47534	Musical instruments	This class comprises musical instruments, and parts and accessories.	475
OtherMiscellaneousGoods	47542	Other miscellaneous goods	This class comprises other miscellaneous goods.	475
Books	48111	Books	This class comprises published books, in physical or downloadable formats.	481
Newspapers	48121	Newspapers	This class comprises published newspapers, in physical or downloadable formats.	481
Periodicals	48122	Periodicals	This class comprises published periodicals, in physical or downloadable formats.	481
OtherPublishedProducts	48123	Other published products	This class comprises published products, except books, newspapers and periodicals, in physical or downloadable formats.	481
RecordedMusicAndOtherSoundRecordings	48131	Recorded music and other sound recordings	This class comprises published musical and non-musical recordings, on physical media or in downloadable formats.	481
RecordedMoviesTelevisionProgramsAndVideos	48132	Recorded movies, television programs and videos	This class comprises published recorded movies, television programs and videos, on physical media or in downloadable formats.	481
SystemAndProgrammingSoftwareAndSoftwareLicensing	48211	System and programming software and software licensing	This class comprises published system and programming software sold with an end user licence agreement (by the publisher), and licences to use system and programming software or software components to generate revenues. System and programming software are required to manage computer resources and support the production or running of application programs but are not specific to any particular application.	482
GameSoftwareAndSoftwareLicensing	48212	Game software and software licensing	This class comprises published game software sold with an end user licence agreement (by the publisher), and licences to use game software or software components to generate revenues.	482
GeneralApplicationSoftwareExceptGameSoftwareAndSoftwareLicensing	48213	General application software (except game software) and software licensing	This class comprises published general application software sold with an end user licence agreement (by the publisher), and licences to use general application software or software components to generate revenues.	482
TransportationOfNaturalGasByPipeline	51111	Transportation of natural gas by pipeline	This class comprises transportation by pipeline of natural gas.	511
TransportationOfCrudeOilAndOtherCommoditiesByPipeline	51112	Transportation of crude oil and other commodities by pipeline	This class comprises transportation by pipeline of crude oil, refined petroleum products and other commodities.	511
RoadTransportationServicesForGeneralFreight	51211	Road transportation services for general freight	This class comprises transportation services by truck and other motorized road vehicles, for goods not requiring climate control, packed in boxes, crates, sacks, drums, or on hangers, hooks or pallets, and in intermodal containers. Rental of trucks and other motorized road vehicles with operator or driver, for the transportation of general freight, is included.	512
RoadTransportationServicesForSpecializedFreight	51212	Road transportation services for specialized freight	This class comprises transportation services by truck and other motorized road vehicles, for specialized freight such as bulk liquids and gases; climate-controlled boxed, palletized and other packed goods; automobiles and light-duty trucks; live animals; waste without collection; dry bulk; and other goods that are not packed, large items and loose goods that are contained only by the vehicle in which they are carried. Rental of trucks and other motorized road vehicles with operator or driver, for the transportation of specialized freight, is included.	512
RailFreightTransportationServices	51311	Rail freight transportation services	This class comprises transportation by rail of bulk liquids and gases in or not in intermodal tank containers; dry bulk not in intermodal containers; climate-control or not climate-control boxed, palletized and other packed goods; climate-controlled or not climate-controlled intermodal containers; automobiles and light-duty trucks; livestock; waste; truck trailers; and all other goods. Rental and leasing services of rail equipment with operator or crew, for freight transportation, are included.	513
WaterFreightTransportationServices	51321	Water freight transportation services	This class comprises transportation by water of bulk liquids and gases in or not in intermodal tank containers; dry bulk not in intermodal containers; climate-control or not climate-control boxed, palletized and other packed goods; climate-controlled or not climate-controlled intermodal containers; automobiles and light-duty trucks; livestock; waste; truck trailers; and all other goods. Rental and leasing services of water vessels with operator or crew, for freight transportation, are included.	513
AirFreightTransportationServices	51331	Air freight transportation services	This class comprises transportation by air of bulk liquids; dry bulk not in intermodal containers; climate-control or not climate-control boxed, palletized and other packed goods; automobiles and light-duty trucks; and other goods; and transportation of any good into space. Rental and leasing services of cargo or freight aircraft with operator or crew, are included.	513
MovingServices	51341	Moving services	This class comprises removing from premises, loading, transporting, unloading and moving into new premises of household, office and institutional goods, and goods requiring special handling and protection. Goods are of varying shapes and sizes. May include packing and unpacking. May include declared value coverage.	513
AirSpecialtyServices	51351	Air specialty services	This class comprises the provision of small general-purpose aircraft and helicopters with a crew to perform specialized services.	513
PostalServices	51411	Postal services	This class comprises delivery of letters and parcels under the terms of a universal service obligation, such as an obligation governing delivery by post offices. May include collect on delivery (C.O.D.) service. May include declared value coverage.	514
CourierParcelAndLocalMessengerAndDeliveryServices	51412	Courier, parcel, and local messenger and delivery services	This class comprises station-to-station transportation of small packages and documents without tracking; courier and messenger services; and neighbourhood delivery of small purchased items.	514
UrbanTransitServices	52111	Urban transit services	This class comprises passenger transportation operated on a network of regular routes and on regular schedules. Service is centred on an urban area and covers urban and suburban areas and areas from which they draw commuters. Commuter services that primarily carry passengers to and from the urban centre are included. Transportation may involve one or more types of vehicles, such as buses, subways, streetcars, commuter trains and ferries. Passengers are permitted to pay on a per-trip basis, and the fare may be calculated on a zone basis. Covers urban transit services whether paid for by passengers or by contracts.	521
TaxiAndLimousineServices	52121	Taxi and limousine services	This class comprises local limousine services; local taxi services and taxi dispatch services.	521
InterurbanAndRuralBusPassengerTransportationServices	52122	Interurban and rural bus passenger transportation services	This class comprises long distance passenger transportation by road, over fixed routes on a regular schedule. Long distance transportation is generally between metropolitan areas. Service is either part of an interurban network and connecting services to other destinations are available or service is intended to serve a particular destination, and is not designed to connect to a network of interurban service. Covers charges for incidental transportation of passenger baggage.	521
SchoolBusServices	52123	School bus services	This class comprises transportation of students between home and school on a regular basis. Service is operated on regular routes and schedules that are designed to accommodate the home locations of individual passengers. The vehicles used are typically buses but may include smaller vehicles such as vans and cars, and may include vehicles accessible to people using wheelchairs and other mobility aids. Passengers are not charged a per-trip fee. Covers school bus services whether paid for by passengers or by contracts.	521
OtherTransitAndPassengerTransportationServicesByRoad	52124	Other transit and passenger transportation services by road	This class comprises long distance passenger transportation by chartered bus; local passenger transportation by chartered bus; other long distance passenger transportation services by road (except fixed route); shuttle service; other local fixed route passenger transportation service by road; special needs urban transit service; and local shared-ride passenger transportation service. Rental or leasing services of road passenger transportation vehicles with operator or driver are included.	521
RailPassengerTransportationServices	52131	Rail passenger transportation services	This class comprises interurban transportation of passengers by rail.	521
WaterPassengerTransportationServices	52141	Water passenger transportation services	This class comprises coastal and Great Lakes fixed route passenger transportation services by water; and other passenger transportation services by water. Rental and leasing services of water passenger transportation vessels with operator or crew are included.	521
AirPassengerTransportationServices	52151	Air passenger transportation services	This class comprises scheduled and chartered air passenger transportation services. Rental and leasing of passenger aircraft with operator or crew (wet and damp leasing) are included.	521
ScenicAndSightseeingTourServices	52161	Scenic and sightseeing tour services	This class comprises services which take customers to areas of scenic, historical or cultural interest by rail, buses and other ground vehicles, water, and air, and/or use vintage or specialized equipment that is an attraction in itself. May include commentary, admission to sights or guided visits. These services are short-duration, not involving overnight accommodation.	521
RoadTransportationSupportServices	53111	Road transportation support services	This class comprises services in support of road transportation, such as access to toll roads; towing services; bus terminal services for intercity carriers; drayage services; and snow removal services for roads, highways and bridges.	531
MotorVehicleMaintenanceAndRepairServices	53112	Motor vehicle maintenance and repair services	This class comprises maintenance and repair services for automobiles and light trucks; maintenance and repair services for motor homes, travel trailers and campers; and maintenance and repair services for heavy trucks and buses.	531
RailTransportationSupportMaintenanceAndRepairServices	53121	Rail transportation support, maintenance and repair services	This class comprises rail transportation support services; maintenance and repair of locomotives and rolling stock; and maintenance and repair and related services for railway tracks.	531
WaterTransportationSupportMaintenanceAndRepairServices	53131	Water transportation support, maintenance and repair services	This class comprises marine facility services; navigational services for marine vessels; marine salvage services; water transportation support services, n.e.c.; maintenance and repair of marine vessels; and marine vessel traffic reporting.	531
AirTransportationSupportServices	53141	Air transportation support services	This class comprises air terminal services; and other air transportation support services.	531
AircraftMaintenanceAndRepairServices	53142	Aircraft maintenance and repair services	This class comprises aircraft maintenance and repair services.	531
FreightTransportationArrangementAndCustomsBrokeringServices	53151	Freight transportation arrangement and customs brokering services	This class comprises arranging the international or domestic transportation of goods on a fee for service basis, or facilitating the clearance of goods through customs on behalf of the importer or exporter of the goods. May include advising on regulations and preparing documentation.	531
OtherTransportationSupportServices	53152	Other transportation support services	This class comprises packing and crating services for transportation or storage; liquefaction and regasification of natural gas; freight loading and unloading services; carpool and vanpool coordination services; and transportation support services, n.e.c.	531
GrainStorage	54111	Grain storage	This class comprises storage and safekeeping of grain.	541
WarehousingAndStorageServicesExceptGrainStorage	54112	Warehousing and storage services (except grain storage)	This class comprises storage and safekeeping of goods other than grain.	541
FarmProductsAtWholesale	55111	Farm products at wholesale	This class comprises wholesaling services for live animals; oilseeds and grains; nursery stock and live plants; and other farm products. Wholesaling services for cannabis products are excluded from this class.	551
PetroleumAndPetroleumProductsAtWholesale	55112	Petroleum and petroleum products, at wholesale	This class comprises wholesaling services for crude petroleum oil; automotive fuels; other fuels; lubricating oils and greases; and other petroleum products, n.e.c.	551
FoodBeveragesAndTobaccoProductsAtWholesale	55113	Food, beverages, and tobacco products, at wholesale	This class comprises wholesaling services for fresh meat and meat products, except canned and frozen; dairy products, except dried, canned, condensed, and evaporated; poultry and eggs; fresh fish and other fresh seafood; fresh fruit and vegetables; other foods; non-alcoholic beverages, except coffee and tea; alcoholic beverages; and tobacco products and accessories, except raw tobacco. Wholesaling services for cannabis-infused edible products are excluded from this class.	551
PersonalAndHouseholdGoodsAtWholesale	55114	Personal and household goods, at wholesale	This class comprises wholesaling services for clothing and footwear; jewellery and watches; home furniture and furnishings; household appliances; home entertainment equipment; published products and recorded media, except software; sports equipment, toys, hobby goods and photographic equipment; pharmaceutical and medicinal products; and cosmetics and personal care supplies. Wholesaling services for cannabis products are excluded from this class.	551
MotorVehiclesAndMotorVehiclePartsAndAccessoriesAtWholesale	55115	Motor vehicles and motor vehicle parts and accessories, at wholesale	This class comprises wholesaling services for automobiles, light trucks, and vans; buses, medium and heavy-duty trucks, and truck tractors; recreational and other motor vehicles; tires and tubes; and other new and used motor vehicle parts and supplies.	551
BuildingMaterialsAndSuppliesAtWholesale	55116	Building materials and supplies, at wholesale	This class comprises wholesaling services for lumber, plywood and millwork; electrical, lighting and communication supplies; plumbing, heating and air-conditioning equipment and supplies; paint, glass and wallpaper; hand tools and hardware; and other building supplies.	551
MachineryEquipmentAndSuppliesAtWholesale	55117	Machinery, equipment and supplies, at wholesale	This class comprises wholesaling services for farm and lawn and garden machinery and equipment, and farm supplies; construction and forestry machinery, equipment and supplies; mining and oil and gas well machinery, equipment and supplies; other industrial machinery, equipment and supplies; computer, computer peripherals and packaged software, except game software; electronic components, and navigational and communications equipment and supplies; office, commercial and service industry machinery, equipment and supplies; medical, professional, and industrial safety equipment and supplies; and industrial engines, boats, and other vehicles and transportation equipment, n.e.c.	551
IntermediateProductsAtWholesale	55118	Intermediate products at wholesale	This class comprises wholesaling services for crude wood, pulpwood, wood pulp, and wood waste and scrap; recyclable scrap metal; recyclable paper and paperboard; other recyclable materials; fabric dry goods, leather, yarn and thread; non-agricultural chemicals, and plastic and rubber basic products; metal ores and concentrates and non-metallic minerals; unwrought metals, metal basic shapes, and metal in other forms n.e.c.; and solid fuels.	551
OtherGoodsN.e.c.AtWholesale	55119	Other goods, n.e.c., at wholesale	This class comprises wholesaling services for stationery and other office supplies; other paper products, and disposable plastic products; household, industrial and janitorial supplies, except chemicals and paper products; luggage, briefcases, knapsacks, and duffel bags; pet food; miscellaneous personal and household goods, n.e.c; and used products n.e.c. Wholesaling services for cannabis products are excluded from this class.	551
CannabisProductsAtWholesale	55121	Cannabis products, at wholesale	This class comprises wholesaling services for cannabis viable seeds; cannabis vegetative plants; fresh and dried cannabis (buds and leaves); cannabis oil; other cannabis extracts and concentrates; cannabis-infused edible products; and other cannabis products n.e.c., for non-medical and medical uses. Cannabis is bred to contain cannabinoids, in particular the tetrahydrocannabinol (THC) - more than 0.3% w/w (weight for weight) - and cannabidiol (CBD).	551
WholesaleTradeCommissions	55211	Wholesale trade commissions	This class comprises the services of arranging the buying or selling of merchandise for others on a commission basis at an intermediate step in the distribution chain.	552
FoodAndBeveragesAtRetail	56111	Food and beverages at retail	This class comprises retailing services for fresh food; frozen food; packaged food dry goods; and soft drinks and beverages. Retailing services for cannabis-infused edible products are excluded from this class.	561
CannabisProductsAtRetail	56113	Cannabis products, at retail	This class comprises retailing services for cannabis viable seeds; cannabis vegetative plants; fresh and dried cannabis (buds and leaves); cannabis oil; other cannabis extracts and concentrates; cannabis-infused edible products; and other cannabis products n.e.c., for non-medical and medical uses. Cannabis is bred to contain cannabinoids, in particular the tetrahydrocannabinol (THC) - more than 0.3% w/w (weight for weight) - and cannabidiol (CBD).	561
ClothingAtRetail	56121	Clothing at retail	This class comprises retailing services for men's clothing; women's clothing; children's and infant clothing; vestments, costumes, and non-binary and gender-neutral clothing.	561
JewelleryAndWatchesLuggageAndBriefcasesAtRetail	56123	Jewellery and watches, luggage and briefcases, at retail	This class comprises retailing services for jewellery and watches; luggage, briefcases, knapsacks, and duffel bags.	561
FootwearAtRetail	56124	Footwear at retail	This class comprises retailing services for men's footwear; women's footwear; gender neutral and non-binary's footwear; infant's and children's footwear, and accessories.	561
HomeFurnitureFurnishingsHousewaresAppliancesAndElectronicsAtRetail	56131	Home furniture, furnishings, housewares, appliances and electronics, at retail	This class comprises retailing services for indoor home furniture; outdoor home furniture; home furnishings; housewares; home appliances; and home electronics.	561
SportingAndLeisureProductsExceptPublicationsAudioAndVideoRecordingsAndGameSoftwareAtRetail	56141	Sporting and leisure products (except publications, audio and video recordings, and game software), at retail	This class comprises retailing services for sporting equipment, including bicycles; toys and games; and arts and leisure equipment and supplies, n.e.c.	561
PublicationsAtRetail	56142	Publications at retail	This class comprises retailing services for published books, newspapers, magazines, periodicals and other publications.	561
AudioAndVideoRecordingsAndGameSoftwareAtRetail	56143	Audio and video recordings, and game software, at retail	This class comprises retailing services for audio recordings, movies, television programs and other video recordings, and game software.	561
MotorVehiclesAtRetail	56151	Motor vehicles at retail	This class comprises retailing services for new motor vehicles; and used motor vehicles.	561
RecreationalVehiclesAtRetail	56152	Recreational vehicles at retail	This class comprises retailing services for new recreational vehicles; and used recreational vehicles.	561
MotorVehiclePartsAccessoriesAndSuppliesAtRetail	56153	Motor vehicle parts, accessories and supplies, at retail	This class comprises retailing services for new motor vehicle tires; new and used motor vehicle parts and accessories; and automotive chemicals.	561
AutomotiveAndHouseholdFuelsAtRetail	56161	Automotive and household fuels, at retail	This class comprises retailing services for automotive fuels; and household fuels.	561
HomeHealthProductsAtRetail	56171	Home health products at retail	This class comprises retailing services for pharmaceuticals; eyewear; and home health products, n.e.c. Retailing services for cannabis products are excluded from this class.	561
InfantCarePersonalAndBeautyProductsAtRetail	56172	Infant care, personal and beauty products, at retail	This class comprises retailing services for infant care products; and personal and beauty products.	561
HardwareToolsAndRenovationAndLawnAndGardenProductsAtRetail	56181	Hardware, tools, and renovation and lawn and garden products, at retail	This class comprises retailing services for hardware and tools; renovation materials and supplies; and home lawn and garden equipment and supplies. Retailing services for cannabis products are excluded from this class.	561
MiscellaneousProductsAtRetail	56191	Miscellaneous products at retail	This class comprises retailing services for pets, pet food and pet supplies; tobacco products and accessories; home office equipment and supplies, n.e.c.; farm equipment and supplies; equipment and supplies, n.e.c.; and artwork, collectibles, antiques, and used or second-hand merchandise, except motor vehicles and mobile homes. Cannabis products are excluded from this class.	561
RetailTradeCommissions	56211	Retail trade commissions	This class comprises the service of selling and renting merchandise for others on a commission basis at the final step in the distribution process.	562
RepairAndMaintenanceServicesExceptForBuildingsAndTransportationEquipment	57111	Repair and maintenance services (except for buildings and transportation equipment)	This class comprises repair and maintenance services, except for buildings and transportation equipment. Covers maintenance and repair services for commercial and industrial machinery and equipment; maintenance and repair services for electronic and precision equipment; and maintenance and repair services for personal and household goods.	571
RentalAndOperatingLeasingServicesOfMotorVehicles	58111	Rental and operating leasing services of motor vehicles	This class comprises motor vehicle rental and operating leasing services, without operator or driver.	581
RentalAndOperatingLeasingServicesOfComputerEquipment	58121	Rental and operating leasing services of computer equipment	This class comprises rentals and operating leases of computers and peripheral equipment. May include the licensing of software as part of the rental agreement.	581
RentalAndOperatingLeasingServicesOfOfficeFurnitureAndEquipmentExceptComputerEquipment	58122	Rental and operating leasing services of office furniture and equipment (except computer equipment)	This class comprises rentals and operating leases of office furniture and equipment, except computer equipment.	581
RentalAndOperatingLeasingServicesOfCommercialAndIndustrialMachineryAndEquipmentExceptOfficeEquipment	58131	Rental and operating leasing services of commercial and industrial machinery and equipment (except office equipment)	This class comprises rentals and operating leases of commercial and industrial machinery and equipment (except office equipment), without operator, driver or crew.	581
RentalAndOperatingLeasingServicesOfOtherGoods	58141	Rental and operating leasing services of other goods	This class comprises rentals and operating leases of other goods.	581
ResidentialBuildings	62111	Residential buildings	This class comprises residential buildings.	621
IndustrialBuildings	62211	Industrial buildings	This class comprises industrial buildings. An industrial building refers to a construction in which more than half of the overall useful floor area is used or intended for industrial purposes, including mining buildings.	622
CommercialBuildings	62212	Commercial buildings	This class comprises commercial buildings. A commercial building refers to a construction in which more than half of the overall useful floor area is used or intended for commercial purposes, including office buildings.	622
InstitutionalBuildings	62213	Institutional buildings	This class comprises institutional buildings. An institutional building refers to a construction in which more than half of the overall useful floor area is used or intended for institutional purposes.	622
HighwaysRoadsStreetsBridgesAndTunnels	62311	Highways, roads, streets, bridges and tunnels	This class comprises highways, roads, streets, bridges, and tunnels.	623
OtherLandTransportationCivilEngineeringWorks	62312	Other land transportation civil engineering works	This class comprises other land transportation civil engineering works or infrastructures.	623
MarineEngineeringWorks	62313	Marine engineering works	This class comprises marine engineering works.	623
OilAndGasExtractionSitesAndStructures	62321	Oil and gas extraction sites and structures	This class comprises oil and gas extraction sites and structures.	623
Pipelines	62322	Pipelines	This class comprises pipelines.	623
OtherOilAndGasEngineeringWorks	62323	Other oil and gas engineering works	This class comprises other oil and gas engineering works.	623
