ns	from	to	predicate	reverse	commodityTitle
onet.org.ai	https://onet.org.ai/Occupation/29-122903	https://onet.org.ai/Tool/29-122903_Surgicalscalpelsorknivesorbladesortrephines	usesTool	usedByOccupation	42291613
onet.org.ai	https://onet.org.ai/Occupation/29-122903	https://onet.org.ai/Tool/29-122903_Surgicalscissors	usesTool	usedByOccupation	42291614
onet.org.ai	https://onet.org.ai/Occupation/29-122903	https://onet.org.ai/Tool/29-122903_Tabletcomputers	usesTool	usedByOccupation	43211509
onet.org.ai	https://onet.org.ai/Occupation/29-122903	https://onet.org.ai/Tool/29-122903_Surgicalsuctionmachineorvacuumextractororultrasonicsurgicalaspirator	usesTool	usedByOccupation	42295123
onet.org.ai	https://onet.org.ai/Occupation/29-122903	https://onet.org.ai/Tool/29-122903_Urethrotomes	usesTool	usedByOccupation	42142719
onet.org.ai	https://onet.org.ai/Occupation/29-122903	https://onet.org.ai/Tool/29-122903_Urinalysisanalyzers	usesTool	usedByOccupation	41115827
onet.org.ai	https://onet.org.ai/Occupation/29-122903	https://onet.org.ai/Tool/29-122903_Flowmeters	usesTool	usedByOccupation	41112501
onet.org.ai	https://onet.org.ai/Occupation/29-122903	https://onet.org.ai/Tool/29-122903_Urologicalsheathsorsets	usesTool	usedByOccupation	42142713
onet.org.ai	https://onet.org.ai/Occupation/29-122903	https://onet.org.ai/Tool/29-122903_Multiparametervitalsignunits	usesTool	usedByOccupation	42181904
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Climbingdevicesforrehabilitationortherapy	usesTool	usedByOccupation	42251602
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_MobilemedicalservicesautomatedexternaldefibrillatorsAEDorhardpaddles	usesTool	usedByOccupation	42172101
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Balancebeamsorboardsorbolstersorrockersforrehabilitationortherapy	usesTool	usedByOccupation	42251601
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Pedalexercisersforrehabilitationortherapy	usesTool	usedByOccupation	42251605
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Therapeuticheatingorcoolingpadsorcompressesorpacks	usesTool	usedByOccupation	42142108
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Orthoticsorfootcareproducts	usesTool	usedByOccupation	42241706
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_ElectroencephalographEEGs	usesTool	usedByOccupation	42182308
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Anesthesianerveblockkitortray	usesTool	usedByOccupation	42142535
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Therapeuticballs	usesTool	usedByOccupation	42251610
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Resistiveexercisebandsorputtyortubingforrehabilitationortherapy	usesTool	usedByOccupation	42251608
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Wristexercisersforrehabilitationortherapy	usesTool	usedByOccupation	42251618
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_MedicalradiologyandfluoroscopyRFunits	usesTool	usedByOccupation	42201806
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Medicaldynamometers	usesTool	usedByOccupation	42181527
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Implantableintrathecalinfusionpumps	usesTool	usedByOccupation	42295527
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Electrotherapycombinationunits	usesTool	usedByOccupation	42141801
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Kneetherapeuticbraceorsupport	usesTool	usedByOccupation	42241703
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Medicalacousticstethoscopes	usesTool	usedByOccupation	42182103
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Medicalultrasoundordopplerorpulseechocardiographorechocardiographunitsforgeneraldiagnosticuse	usesTool	usedByOccupation	42201712
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Neuromuscularstimulatorsorkits	usesTool	usedByOccupation	42141805
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Orthopedicsplintsystems	usesTool	usedByOccupation	42241507
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Exercisetrampolines	usesTool	usedByOccupation	49201513
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Pulseoximeterunits	usesTool	usedByOccupation	42181801
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Pulleysforrehabilitationortherapy	usesTool	usedByOccupation	42251607
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Mercurybloodpressureunits	usesTool	usedByOccupation	42181603
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Tabletcomputers	usesTool	usedByOccupation	43211509
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Diathermyunits	usesTool	usedByOccupation	42141806
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Treadmillexercisersforrehabilitationortherapy	usesTool	usedByOccupation	42251613
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Ultrasonictherapyapparatusorsupplies	usesTool	usedByOccupation	42251623
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Transcutaneouselectricnervestimulationunits	usesTool	usedByOccupation	42141807
onet.org.ai	https://onet.org.ai/Occupation/29-122904	https://onet.org.ai/Tool/29-122904_Fullbodyimmersionhydrotherapybathsortanks	usesTool	usedByOccupation	42142202
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Electronicbloodpressureunits	usesTool	usedByOccupation	42181602
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_MobilemedicalservicesautomatedexternaldefibrillatorsAEDorhardpaddles	usesTool	usedByOccupation	42172101
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Maskorrespiratorsfiltersoraccessories	usesTool	usedByOccupation	46182005
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Electronicmedicalthermometers	usesTool	usedByOccupation	42182201
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Medicalradiationfilmsorbadges	usesTool	usedByOccupation	42203902
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Eyewashersoreyewashstations	usesTool	usedByOccupation	46181810
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Decontaminationshower	usesTool	usedByOccupation	46182401
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Vacuumbloodcollectiontubesorcontainers	usesTool	usedByOccupation	41104107
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Auditoryfunctionscreeningunits	usesTool	usedByOccupation	42182405
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Medicalhyperbaricchambers	usesTool	usedByOccupation	42271713
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Medicalsyringeswithneedle	usesTool	usedByOccupation	42142609
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Mercurybloodpressureunits	usesTool	usedByOccupation	42181603
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Medicalacousticstethoscopes	usesTool	usedByOccupation	42182103
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Medicalexamornonsurgicalproceduregloves	usesTool	usedByOccupation	42132203
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Medicaloxygenmasksorparts	usesTool	usedByOccupation	42271708
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Surgicalisolationorsurgicalmasks	usesTool	usedByOccupation	42131713
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Ophthalmoscopesorotoscopesorscopesets	usesTool	usedByOccupation	42182005
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Medicalheadhoods	usesTool	usedByOccupation	42271711
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Reflexhammersormallets	usesTool	usedByOccupation	42182302
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Safetyglasses	usesTool	usedByOccupation	46181802
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Specimencollectioncontainer	usesTool	usedByOccupation	41104118
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Suturingkitsortraysorpacksorsets	usesTool	usedByOccupation	42312202
onet.org.ai	https://onet.org.ai/Occupation/29-122905	https://onet.org.ai/Tool/29-122905_Binocularvisiontestsets	usesTool	usedByOccupation	42183046
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Crutches	usesTool	usedByOccupation	42211502
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_MobilemedicalservicesautomatedexternaldefibrillatorsAEDorhardpaddles	usesTool	usedByOccupation	42172101
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Bodycompositionanalyzers	usesTool	usedByOccupation	42182705
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Gammabonedensitometers	usesTool	usedByOccupation	42202006
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Postoperativeshoes	usesTool	usedByOccupation	42241709
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Therapeuticheatingorcoolingpadsorcompressesorpacks	usesTool	usedByOccupation	42142108
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Orthoticsorfootcareproducts	usesTool	usedByOccupation	42241706
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Medicalultrasoundordopplerorpulseechocardiographorechocardiographunitsforgeneraldiagnosticuse	usesTool	usedByOccupation	42201712
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Spirometers	usesTool	usedByOccupation	42271602
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Medicalxrayunitsforgeneraldiagnosticuse	usesTool	usedByOccupation	42201815
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_ElectrocardiographyEKGunits	usesTool	usedByOccupation	42181701
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Pedalexercisersforrehabilitationortherapy	usesTool	usedByOccupation	42251605
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Therapeuticballs	usesTool	usedByOccupation	42251610
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Goniometersorarthrometers	usesTool	usedByOccupation	42182701
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Medicaldynamometers	usesTool	usedByOccupation	42181527
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Inclinometers	usesTool	usedByOccupation	42182707
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Electrotherapycombinationunits	usesTool	usedByOccupation	42141801
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Kneetherapeuticbraceorsupport	usesTool	usedByOccupation	42241703
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_MedicalmagneticresonanceimagingMRIstationaryunits	usesTool	usedByOccupation	42201601
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Medicalacousticstethoscopes	usesTool	usedByOccupation	42182103
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Physiologicalrecorders	usesTool	usedByOccupation	41111912
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Musclestimulatorleadsets	usesTool	usedByOccupation	42141809
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Reflexhammersormallets	usesTool	usedByOccupation	42182302
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Orthopedicsplintsystems	usesTool	usedByOccupation	42241507
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Peakflowmeters	usesTool	usedByOccupation	42271604
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Pulseoximeterunits	usesTool	usedByOccupation	42181801
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Resistiveexercisebandsorputtyortubingforrehabilitationortherapy	usesTool	usedByOccupation	42251608
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Ultrasonictherapyapparatusorsupplies	usesTool	usedByOccupation	42251623
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Trainingstairsforrehabilitationortherapy	usesTool	usedByOccupation	42251703
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Tabletcomputers	usesTool	usedByOccupation	43211509
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Diathermyunits	usesTool	usedByOccupation	42141806
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Parallelbarsforrehabilitationortherapy	usesTool	usedByOccupation	42251705
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Treadmillexercisersforrehabilitationortherapy	usesTool	usedByOccupation	42251613
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Weightsorsetsforrehabilitationortherapy	usesTool	usedByOccupation	42251612
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Canes	usesTool	usedByOccupation	42211501
onet.org.ai	https://onet.org.ai/Occupation/29-122906	https://onet.org.ai/Tool/29-122906_Fullbodyimmersionhydrotherapybathsortanks	usesTool	usedByOccupation	42142202
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_MobilemedicalservicesautomatedexternaldefibrillatorsAEDorhardpaddles	usesTool	usedByOccupation	42172101
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Keratometers	usesTool	usedByOccupation	42183035
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmoscopesorotoscopesorscopesets	usesTool	usedByOccupation	42182005
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmicsurgicalknivesorblades	usesTool	usedByOccupation	42294511
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Cornealtopographers	usesTool	usedByOccupation	42183002
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Exophthalmometers	usesTool	usedByOccupation	42183003
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Digitalcameras	usesTool	usedByOccupation	45121504
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Electrosurgicalorelectrocauteryequipment	usesTool	usedByOccupation	42295104
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmicspoonsorcurettes	usesTool	usedByOccupation	42294519
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmicspeculas	usesTool	usedByOccupation	42183017
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmiclaserlens	usesTool	usedByOccupation	42294531
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmiceyetestlenses	usesTool	usedByOccupation	42183009
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmictonometers	usesTool	usedByOccupation	42183018
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Surgicalclampsorclipsorforceps	usesTool	usedByOccupation	42291802
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmicneedleirrigatingoraspiratingtips	usesTool	usedByOccupation	42294508
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Keratoscopes	usesTool	usedByOccupation	42183501
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmiclachrymalprobes	usesTool	usedByOccupation	42294533
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Eyeholders	usesTool	usedByOccupation	42294516
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmiclensometers	usesTool	usedByOccupation	42183010
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Lidplatesforophthalmicsurgery	usesTool	usedByOccupation	42294505
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmicvisualfunctionanalyzers	usesTool	usedByOccupation	42183021
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Medicalacousticstethoscopes	usesTool	usedByOccupation	42182103
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Medicalexampenlightsorflashlights	usesTool	usedByOccupation	42182604
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Eyeoccluders	usesTool	usedByOccupation	42183030
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Needlesorcystomesforophthalmicsurgery	usesTool	usedByOccupation	42294509
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmicperimeters	usesTool	usedByOccupation	42183011
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmicprisms	usesTool	usedByOccupation	42183013
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmicslitlamps	usesTool	usedByOccupation	42183015
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Surgicalretractors	usesTool	usedByOccupation	42293107
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmictransilluminators	usesTool	usedByOccupation	42183019
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Medicalultrasoundophthalmicscanners	usesTool	usedByOccupation	42201718
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Phoropterunits	usesTool	usedByOccupation	42183029
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmicretinoscopes	usesTool	usedByOccupation	42183503
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Mercurybloodpressureunits	usesTool	usedByOccupation	42181603
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Surgicalmicroscopesorloupesormagnifiers	usesTool	usedByOccupation	42295121
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Tabletcomputers	usesTool	usedByOccupation	43211509
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Ophthalmodynamometers	usesTool	usedByOccupation	42183026
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Eyechartsorvisioncards	usesTool	usedByOccupation	42183001
onet.org.ai	https://onet.org.ai/Occupation/29-124100	https://onet.org.ai/Tool/29-124100_Multiparametervitalsignunits	usesTool	usedByOccupation	42181904
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Surgicalretractors	usesTool	usedByOccupation	42293107
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Surgicalclampsorclipsorforceps	usesTool	usedByOccupation	42291802
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Operatingroompatientproceduretables	usesTool	usedByOccupation	42295112
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Electrosurgicalorelectrocauteryequipment	usesTool	usedByOccupation	42295104
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Arteriallinecatheters	usesTool	usedByOccupation	42221501
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Generalsurgicalinstrumentsets	usesTool	usedByOccupation	42294203
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_MobilemedicalservicesautomatedexternaldefibrillatorsAEDorhardpaddles	usesTool	usedByOccupation	42172101
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Surgicalperfusioncannulasorcatheters	usesTool	usedByOccupation	42295302
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Surgicalpunchesorpunchholders	usesTool	usedByOccupation	42291713
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Surgicalchiselsorgouges	usesTool	usedByOccupation	42291606
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Surgicalrongeurs	usesTool	usedByOccupation	42291612
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Surgicalbonecuttingforceps	usesTool	usedByOccupation	42291603
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Medicalstaplersforinternaluse	usesTool	usedByOccupation	42312009
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Bronchoscopes	usesTool	usedByOccupation	42296305
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Surgicallasers	usesTool	usedByOccupation	42295119
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Heartandlungmachines	usesTool	usedByOccupation	42294701
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Surgicalsuctionmachineorvacuumextractororultrasonicsurgicalaspirator	usesTool	usedByOccupation	42295123
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Surgicalmicroscopesorloupesormagnifiers	usesTool	usedByOccupation	42295121
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Autotransfusionunits	usesTool	usedByOccupation	42294603
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Colposcopesorvaginoscopes	usesTool	usedByOccupation	42182003
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Surgicalpneumaticorbatteryorelectricsawsordrillsorpindrivers	usesTool	usedByOccupation	42295202
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Cryosurgeryunits	usesTool	usedByOccupation	42296502
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Cystoscopesorcystourethroscopes	usesTool	usedByOccupation	42296311
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Surgicaldermatomesordermabradersordermameshers	usesTool	usedByOccupation	42295201
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Medicalultrasoundordopplerorpulseechocardiographorechocardiographunitsforgeneraldiagnosticuse	usesTool	usedByOccupation	42201712
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Diathermyunits	usesTool	usedByOccupation	42141806
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_Digitalcameras	usesTool	usedByOccupation	45121504
onet.org.ai	https://onet.org.ai/Occupation/29-124200	https://onet.org.ai/Tool/29-124200_ElectrocardiographyEKGunits	usesTool	usedByOccupation	42181701
