id	code	name	familyCode
FrozenOrganicFennels	50453700	Frozen organic fennels	50450000
FrozenOrganicGarlics	50453800	Frozen organic garlics	50450000
FrozenOrganicGourds	50453900	Frozen organic gourds	50450000
FrozenOrganicGreenPeas	50454000	Frozen organic green peas	50450000
FrozenOrganicHerbs	50454100	Frozen organic herbs	50450000
FrozenOrganicKale	50454200	Frozen organic kale	50450000
FrozenOrganicKohlrabi	50454300	Frozen organic kohlrabi	50450000
FrozenOrganicLeeks	50454400	Frozen organic leeks	50450000
FrozenOrganicLentils	50454500	Frozen organic lentils	50450000
FrozenOrganicLettuces	50454600	Frozen organic lettuces	50450000
FrozenOrganicMalanga	50454700	Frozen organic malanga	50450000
FrozenOrganicMushrooms	50454800	Frozen organic mushrooms	50450000
FrozenOrganicMustards	50454900	Frozen organic mustards	50450000
FrozenOrganicNightshades	50455000	Frozen organic nightshades	50450000
FrozenOrganicOkras	50455100	Frozen organic okras	50450000
FrozenOrganicOnions	50455200	Frozen organic onions	50450000
FrozenOrganicPeanuts	50455300	Frozen organic peanuts	50450000
FrozenOrganicPeas	50455400	Frozen organic peas	50450000
FrozenOrganicPeppers	50455500	Frozen organic peppers	50450000
FrozenOrganicPotatoes	50455600	Frozen organic potatoes	50450000
FrozenOrganicRutabagas	50455700	Frozen organic rutabagas	50450000
FrozenOrganicSeaVegetables	50455800	Frozen organic sea vegetables	50450000
FrozenOrganicShallots	50455900	Frozen organic shallots	50450000
FrozenOrganicSorrels	50456000	Frozen organic sorrels	50450000
FrozenOrganicSpinaches	50456100	Frozen organic spinaches	50450000
FrozenOrganicSummerSquashesAndSummerPumpkins	50456200	Frozen organic summer squashes and summer pumpkins	50450000
FrozenOrganicSweetPotatoes	50456300	Frozen organic sweet potatoes	50450000
FrozenOrganicTomatoes	50456400	Frozen organic tomatoes	50450000
FrozenOrganicTurnipGreens	50456500	Frozen organic turnip greens	50450000
FrozenOrganicWinterSquashesAndWinterPumpkins	50456600	Frozen organic winter squashes and winter pumpkins	50450000
FrozenOrganicYams	50456700	Frozen organic yams	50450000
FrozenOrganicNominantVegetables	50456800	Frozen organic nominant vegetables	50450000
FrozenOrganicSugarPeas	50456900	Frozen organic sugar peas	50450000
CannedOrJarredArtichokes	50461500	Canned or jarred artichokes	50460000
CannedOrJarredAsparagus	50461600	Canned or jarred asparagus	50460000
CannedOrJarredAvocados	50461700	Canned or jarred avocados	50460000
CannedOrJarredBeans	50461800	Canned or jarred beans	50460000
CannedOrJarredBeets	50461900	Canned or jarred beets	50460000
CannedOrJarredBroccoli	50462000	Canned or jarred broccoli	50460000
CannedOrJarredBrusselSprouts	50462100	Canned or jarred brussel sprouts	50460000
CannedOrJarredBunchingOnions	50462200	Canned or jarred bunching onions	50460000
CannedOrJarredCabbages	50462300	Canned or jarred cabbages	50460000
CannedOrJarredCardoons	50462400	Canned or jarred cardoons	50460000
CannedOrJarredCarrots	50462500	Canned or jarred carrots	50460000
CannedOrJarredCauliflowers	50462600	Canned or jarred cauliflowers	50460000
CannedOrJarredCelery	50462700	Canned or jarred celery	50460000
CannedOrJarredChards	50462800	Canned or jarred chards	50460000
CannedOrJarredChicories	50462900	Canned or jarred chicories	50460000
CannedOrJarredChineseCabbages	50463000	Canned or jarred chinese cabbages	50460000
CannedOrJarredChives	50463100	Canned or jarred chives	50460000
CannedOrJarredCorn	50463200	Canned or jarred corn	50460000
CannedOrJarredCresses	50463300	Canned or jarred cresses	50460000
CannedOrJarredCucumbers	50463400	Canned or jarred cucumbers	50460000
CannedOrJarredEggplants	50463500	Canned or jarred eggplants	50460000
CannedOrJarredEndives	50463600	Canned or jarred endives	50460000
CannedOrJarredFennels	50463700	Canned or jarred fennels	50460000
CannedOrJarredGarlics	50463800	Canned or jarred garlics	50460000
CannedOrJarredGourds	50463900	Canned or jarred gourds	50460000
CannedOrJarredGreenPeas	50464000	Canned or jarred green peas	50460000
CannedOrJarredHerbs	50464100	Canned or jarred herbs	50460000
CannedOrJarredKale	50464200	Canned or jarred kale	50460000
CannedOrJarredKohlrabi	50464300	Canned or jarred kohlrabi	50460000
CannedOrJarredLeeks	50464400	Canned or jarred leeks	50460000
CannedOrJarredLentils	50464500	Canned or jarred lentils	50460000
CannedOrJarredLettuces	50464600	Canned or jarred lettuces	50460000
CannedOrJarredMalanga	50464700	Canned or jarred malanga	50460000
CannedOrJarredMushrooms	50464800	Canned or jarred mushrooms	50460000
CannedOrJarredMustards	50464900	Canned or jarred mustards	50460000
CannedOrJarredNightshades	50465000	Canned or jarred nightshades	50460000
CannedOrJarredOkras	50465100	Canned or jarred okras	50460000
CannedOrJarredOnions	50465200	Canned or jarred onions	50460000
CannedOrJarredPeanuts	50465300	Canned or jarred peanuts	50460000
CannedOrJarredPeas	50465400	Canned or jarred peas	50460000
CannedOrJarredPeppers	50465500	Canned or jarred peppers	50460000
CannedOrJarredPotatoes	50465600	Canned or jarred potatoes	50460000
CannedOrJarredRutabagas	50465700	Canned or jarred rutabagas	50460000
CannedOrJarredSeaVegetables	50465800	Canned or jarred sea vegetables	50460000
CannedOrJarredShallots	50465900	Canned or jarred shallots	50460000
CannedOrJarredSorrels	50466000	Canned or jarred sorrels	50460000
CannedOrJarredSpinaches	50466100	Canned or jarred spinaches	50460000
CannedOrJarredSummerSquashesAndSummerPumpkins	50466200	Canned or jarred summer squashes and summer pumpkins	50460000
CannedOrJarredSweetPotatoes	50466300	Canned or jarred sweet potatoes	50460000
CannedOrJarredTomatoes	50466400	Canned or jarred tomatoes	50460000
CannedOrJarredTurnipGreens	50466500	Canned or jarred turnip greens	50460000
CannedOrJarredWinterSquashesAndWinterPumpkins	50466600	Canned or jarred winter squashes and winter pumpkins	50460000
CannedOrJarredYams	50466700	Canned or jarred yams	50460000
CannedOrJarredNominantVegetables	50466800	Canned or jarred nominant vegetables	50460000
CannedOrJarredSugarPeas	50466900	Canned or jarred sugar peas	50460000
CannedOrJarredKimchis	50467000	Canned or jarred kimchis	50460000
CannedOrJarredOrganicArtichokes	50471500	Canned or jarred organic artichokes	50470000
CannedOrJarredOrganicAsparagus	50471600	Canned or jarred organic asparagus	50470000
CannedOrJarredOrganicAvocados	50471700	Canned or jarred organic avocados	50470000
CannedOrJarredOrganicBeans	50471800	Canned or jarred organic beans	50470000
CannedOrJarredOrganicBeets	50471900	Canned or jarred organic beets	50470000
CannedOrJarredOrganicBroccoli	50472000	Canned or jarred organic broccoli	50470000
CannedOrJarredOrganicBrusselSprouts	50472100	Canned or jarred organic brussel sprouts	50470000
CannedOrJarredOrganicBunchingOnions	50472200	Canned or jarred organic bunching onions	50470000
CannedOrJarredOrganicCabbages	50472300	Canned or jarred organic cabbages	50470000
CannedOrJarredOrganicCardoons	50472400	Canned or jarred organic cardoons	50470000
CannedOrJarredOrganicCarrots	50472500	Canned or jarred organic carrots	50470000
CannedOrJarredOrganicCauliflowers	50472600	Canned or jarred organic cauliflowers	50470000
CannedOrJarredOrganicCelery	50472700	Canned or jarred organic celery	50470000
CannedOrJarredOrganicChards	50472800	Canned or jarred organic chards	50470000
CannedOrJarredOrganicChicories	50472900	Canned or jarred organic chicories	50470000
CannedOrJarredOrganicChineseCabbages	50473000	Canned or jarred organic chinese cabbages	50470000
CannedOrJarredOrganicChives	50473100	Canned or jarred organic chives	50470000
CannedOrJarredOrganicCorn	50473200	Canned or jarred organic corn	50470000
CannedOrJarredOrganicCresses	50473300	Canned or jarred organic cresses	50470000
CannedOrJarredOrganicCucumbers	50473400	Canned or jarred organic cucumbers	50470000
CannedOrJarredOrganicEggplants	50473500	Canned or jarred organic eggplants	50470000
CannedOrJarredOrganicEndives	50473600	Canned or jarred organic endives	50470000
CannedOrJarredOrganicFennels	50473700	Canned or jarred organic fennels	50470000
CannedOrJarredOrganicGarlics	50473800	Canned or jarred organic garlics	50470000
CannedOrJarredOrganicGourds	50473900	Canned or jarred organic gourds	50470000
CannedOrJarredOrganicGreenPeas	50474000	Canned or jarred organic green peas	50470000
CannedOrJarredOrganicHerbs	50474100	Canned or jarred organic herbs	50470000
CannedOrJarredOrganicKale	50474200	Canned or jarred organic kale	50470000
CannedOrJarredOrganicKohlrabi	50474300	Canned or jarred organic kohlrabi	50470000
CannedOrJarredOrganicLeeks	50474400	Canned or jarred organic leeks	50470000
CannedOrJarredOrganicLentils	50474500	Canned or jarred organic lentils	50470000
CannedOrJarredOrganicLettuces	50474600	Canned or jarred organic lettuces	50470000
CannedOrJarredOrganicMalanga	50474700	Canned or jarred organic malanga	50470000
CannedOrJarredOrganicMushrooms	50474800	Canned or jarred organic mushrooms	50470000
CannedOrJarredOrganicMustards	50474900	Canned or jarred organic mustards	50470000
CannedOrJarredOrganicNightshades	50475000	Canned or jarred organic nightshades	50470000
CannedOrJarredOrganicOkras	50475100	Canned or jarred organic okras	50470000
CannedOrJarredOrganicOnions	50475200	Canned or jarred organic onions	50470000
CannedOrJarredOrganicPeanuts	50475300	Canned or jarred organic peanuts	50470000
CannedOrJarredOrganicPeas	50475400	Canned or jarred organic peas	50470000
CannedOrJarredOrganicPeppers	50475500	Canned or jarred organic peppers	50470000
CannedOrJarredOrganicPotatoes	50475600	Canned or jarred organic potatoes	50470000
CannedOrJarredOrganicRutabagas	50475700	Canned or jarred organic rutabagas	50470000
CannedOrJarredOrganicSeaVegetables	50475800	Canned or jarred organic sea vegetables	50470000
CannedOrJarredOrganicShallots	50475900	Canned or jarred organic shallots	50470000
CannedOrJarredOrganicSorrels	50476000	Canned or jarred organic sorrels	50470000
CannedOrJarredOrganicSpinaches	50476100	Canned or jarred organic spinaches	50470000
CannedOrJarredOrganicSummerSquashesAndSummerPumpkins	50476200	Canned or jarred organic summer squashes and summer pumpkins	50470000
CannedOrJarredOrganicSweetPotatoes	50476300	Canned or jarred organic sweet potatoes	50470000
CannedOrJarredOrganicTomatoes	50476400	Canned or jarred organic tomatoes	50470000
CannedOrJarredOrganicTurnipGreens	50476500	Canned or jarred organic turnip greens	50470000
CannedOrJarredOrganicWinterSquashesAndWinterPumpkins	50476600	Canned or jarred organic winter squashes and winter pumpkins	50470000
CannedOrJarredOrganicYams	50476700	Canned or jarred organic yams	50470000
CannedOrJarredOrganicNominantVegetables	50476800	Canned or jarred organic nominant vegetables	50470000
CannedOrJarredOrganicSugarPeas	50476900	Canned or jarred organic sugar peas	50470000
ArtichokePurees	50481500	Artichoke purees	50480000
ChivePurees	50481600	Chive purees	50480000
AsparagusPurees	50481700	Asparagus purees	50480000
AvocadoPurees	50481800	Avocado purees	50480000
BeanPurees	50481900	Bean purees	50480000
BeetPurees	50482000	Beet purees	50480000
BroccoliPurees	50482100	Broccoli purees	50480000
BrusselSproutPurees	50482200	Brussel sprout purees	50480000
BunchingOnionPurees	50482300	Bunching onion purees	50480000
CabbagePurees	50482400	Cabbage purees	50480000
CardoonPurees	50482500	Cardoon purees	50480000
CarrotPurees	50482600	Carrot purees	50480000
CauliflowerPurees	50482700	Cauliflower purees	50480000
CeleryPurees	50482800	Celery purees	50480000
ChardPurees	50482900	Chard purees	50480000
ChicoryPurees	50483000	Chicory purees	50480000
ChineseCabbagePurees	50483100	Chinese cabbage purees	50480000
CornPurees	50483200	Corn purees	50480000
CressPurees	50483300	Cress purees	50480000
CucumberPurees	50483400	Cucumber purees	50480000
EggplantPurees	50483500	Eggplant purees	50480000
EndivePurees	50483600	Endive purees	50480000
FennelPurees	50483700	Fennel purees	50480000
GarlicPurees	50483800	Garlic purees	50480000
GourdPurees	50483900	Gourd purees	50480000
GreenPeaPurees	50484000	Green pea purees	50480000
HerbPurees	50484100	Herb purees	50480000
KalePurees	50484200	Kale purees	50480000
KohlrabiPurees	50484300	Kohlrabi purees	50480000
LeekPurees	50484400	Leek purees	50480000
LentilPurees	50484500	Lentil purees	50480000
LettucePurees	50484600	Lettuce purees	50480000
MalangaPurees	50484700	Malanga purees	50480000
MushroomPurees	50484800	Mushroom purees	50480000
MustardPurees	50484900	Mustard purees	50480000
NightshadePurees	50485000	Nightshade purees	50480000
OkraPurees	50485100	Okra purees	50480000
OnionPurees	50485200	Onion purees	50480000
PeaPurees	50485300	Pea purees	50480000
PeanutPurees	50485400	Peanut purees	50480000
PepperPurees	50485500	Pepper purees	50480000
PotatoPurees	50485600	Potato purees	50480000
RutabagaPurees	50485700	Rutabaga purees	50480000
SeaVegetablePurees	50485800	Sea vegetable purees	50480000
ShallotPurees	50485900	Shallot purees	50480000
SorrelPurees	50486000	Sorrel purees	50480000
SpinachPurees	50486100	Spinach purees	50480000
SummerSquashAndSummerPumpkinPurees	50486200	Summer squash and summer pumpkin purees	50480000
SweetPotatoPurees	50486300	Sweet potato purees	50480000
TomatoPurees	50486400	Tomato purees	50480000
TurnipGreenPurees	50486500	Turnip green purees	50480000
WinterSquashAndWinterPumpkinPurees	50486600	Winter squash and winter pumpkin purees	50480000
YamPurees	50486700	Yam purees	50480000
NominantVegetablePurees	50486800	Nominant vegetable purees	50480000
SugarPeaPurees	50486900	Sugar pea purees	50480000
TuberPurees	50487000	Tuber purees	50480000
OrganicArtichokePurees	50491500	Organic artichoke purees	50490000
OrganicAsparagusPurees	50491600	Organic asparagus purees	50490000
OrganicAvocadoPurees	50491700	Organic avocado purees	50490000
OrganicBeanPurees	50491800	Organic bean purees	50490000
OrganicBeetPurees	50491900	Organic beet purees	50490000
OrganicBroccoliPurees	50492000	Organic broccoli purees	50490000
OrganicBrusselSproutPurees	50492100	Organic brussel sprout purees	50490000
OrganicBunchingOnionPurees	50492200	Organic bunching onion purees	50490000
OrganicCabbagePurees	50492300	Organic cabbage purees	50490000
OrganicCardoonPurees	50492400	Organic cardoon purees	50490000
OrganicCarrotPurees	50492500	Organic carrot purees	50490000
OrganicCauliflowerPurees	50492600	Organic cauliflower purees	50490000
OrganicCeleryPurees	50492700	Organic celery purees	50490000
OrganicChardPurees	50492800	Organic chard purees	50490000
OrganicChicoryPurees	50492900	Organic chicory purees	50490000
OrganicChineseCabbagePurees	50493000	Organic chinese cabbage purees	50490000
OrganicChivePurees	50493100	Organic chive purees	50490000
OrganicCressPurees	50493200	Organic cress purees	50490000
OrganicCucumberPurees	50493300	Organic cucumber purees	50490000
OrganicEggplantPurees	50493400	Organic eggplant purees	50490000
OrganicEndivePurees	50493500	Organic endive purees	50490000
OrganicFennelPurees	50493600	Organic fennel purees	50490000
OrganicGarlicPurees	50493700	Organic garlic purees	50490000
OrganicGourdPurees	50493800	Organic gourd purees	50490000
OrganicGreenPeaPurees	50493900	Organic green pea purees	50490000
OrganicHerbPurees	50494000	Organic herb purees	50490000
OrganicKalePurees	50494100	Organic kale purees	50490000
OrganicKohlrabiPurees	50494200	Organic kohlrabi purees	50490000
OrganicLeekPurees	50494300	Organic leek purees	50490000
OrganicLentilPurees	50494400	Organic lentil purees	50490000
OrganicLettucePurees	50494500	Organic lettuce purees	50490000
OrganicMalangaPurees	50494600	Organic malanga purees	50490000
OrganicMushroomPurees	50494700	Organic mushroom purees	50490000
OrganicMustardPurees	50494800	Organic mustard purees	50490000
OrganicNightshadePurees	50494900	Organic nightshade purees	50490000
OrganicOkraPurees	50495000	Organic okra purees	50490000
OrganicOnionPurees	50495100	Organic onion purees	50490000
OrganicPeanutPurees	50495200	Organic peanut purees	50490000
OrganicPeaPurees	50495300	Organic pea purees	50490000
OrganicPepperPurees	50495400	Organic pepper purees	50490000
OrganicPotatoPurees	50495500	Organic potato purees	50490000
OrganicRutabagaPurees	50495600	Organic rutabaga purees	50490000
OrganicSeaVegetablePurees	50495700	Organic sea vegetable purees	50490000
OrganicShallotPurees	50495800	Organic shallot purees	50490000
OrganicSorrelPurees	50495900	Organic sorrel purees	50490000
OrganicSpinachPurees	50496000	Organic spinach purees	50490000
OrganicSummerSquashAndSummerPumpkinPurees	50496100	Organic summer squash and summer pumpkin purees	50490000
OrganicSweetPotatoPurees	50496200	Organic sweet potato purees	50490000
OrganicTomatoPurees	50496300	Organic tomato purees	50490000
OrganicTurnipGreenPurees	50496400	Organic turnip green purees	50490000
OrganicWinterSquashAndWinterPumpkinPurees	50496500	Organic winter squash and winter pumpkin purees	50490000
OrganicYamPurees	50496600	Organic yam purees	50490000
OrganicCornPurees	50496700	Organic corn purees	50490000
OrganicNominantVegetablePurees	50496800	Organic nominant vegetable purees	50490000
OrganicSugarPeaPurees	50496900	Organic sugar pea purees	50490000
VitaminSupplements	50501500	Vitamin supplements	50500000
NutritionalMineralSupplements	50501600	Nutritional mineral supplements	50500000
MacroNutrientSupplements	50501700	Macro nutrient supplements	50500000
CombinationNutritionalSupplements	50501800	Combination nutritional supplements	50500000
VeterinaryNutritionalSupplements	50501900	Veterinary nutritional supplements	50500000
NonGmoApples	50521500	Non GMO apples	50520000
NonGmoApricots	50521600	Non GMO apricots	50520000
NonGmoBananas	50521700	Non GMO bananas	50520000
NonGmoBarberries	50521800	Non GMO barberries	50520000
NonGmoBearberries	50521900	Non GMO bearberries	50520000
NonGmoBlackberries	50522000	Non GMO blackberries	50520000
NonGmoBillberries	50522100	Non GMO billberries	50520000
NonGmoBlueberries	50522200	Non GMO blueberries	50520000
NonGmoBreadfruits	50522300	Non GMO breadfruits	50520000
NonGmoCherimoyas	50522400	Non GMO cherimoyas	50520000
NonGmoCherries	50522500	Non GMO cherries	50520000
NonGmoCitrons	50522600	Non GMO citrons	50520000
NonGmoCranberries	50522700	Non GMO cranberries	50520000
NonGmoCurrants	50522800	Non GMO currants	50520000
NonGmoDates	50522900	Non GMO dates	50520000
NonGmoDragonfruits	50523000	Non GMO dragonfruits	50520000
NonGmoFigs	50523100	Non GMO figs	50520000
NonGmoGooseberries	50523200	Non GMO gooseberries	50520000
NonGmoGrapefruits	50523300	Non GMO grapefruits	50520000
NonGmoTableGrapes	50523400	Non GMO table grapes	50520000
NonGmoRaisinGrapes	50523500	Non GMO raisin grapes	50520000
NonGmoWineGrapes	50523600	Non GMO wine grapes	50520000
NonGmoGuavas	50523700	Non GMO guavas	50520000
NonGmoHuckleberries	50523800	Non GMO huckleberries	50520000
NonGmoKiwiFruits	50523900	Non GMO kiwi fruits	50520000
NonGmoKumquats	50524000	Non GMO kumquats	50520000
NonGmoLemons	50524100	Non GMO lemons	50520000
NonGmoLimes	50524200	Non GMO limes	50520000
NonGmoLoquats	50524300	Non GMO loquats	50520000
NonGmoMandarinOrangesOrNonGmoTangerines	50524400	Non GMO mandarin oranges or non GMO tangerines	50520000
NonGmoMangoes	50524500	Non GMO mangoes	50520000
NonGmoMelons	50524600	Non GMO melons	50520000
NonGmoMulberries	50524700	Non GMO mulberries	50520000
NonGmoBayberriesAndMyrtles	50524800	Non GMO bayberries and myrtles	50520000
NonGmoNectarines	50524900	Non GMO nectarines	50520000
NonGmoOranges	50525000	Non GMO oranges	50520000
NonGmoPapayas	50525100	Non GMO papayas	50520000
NonGmoPassionFruits	50525200	Non GMO passion fruits	50520000
NonGmoPeaches	50525300	Non GMO peaches	50520000
NonGmoPears	50525400	Non GMO pears	50520000
NonGmoPersimmons	50525500	Non GMO persimmons	50520000
NonGmoPineapples	50525600	Non GMO pineapples	50520000
NonGmoPlucots	50525700	Non GMO plucots	50520000
NonGmoPlums	50525800	Non GMO plums	50520000
NonGmoPommegranates	50525900	Non GMO pommegranates	50520000
NonGmoPomelos	50526000	Non GMO pomelos	50520000
NonGmoQuinces	50526100	Non GMO quinces	50520000
NonGmoRaspberries	50526200	Non GMO raspberries	50520000
NonGmoRhubarbs	50526300	Non GMO rhubarbs	50520000
NonGmoRoseHips	50526400	Non GMO rose hips	50520000
NonGmoSapotes	50526500	Non GMO sapotes	50520000
NonGmoSaskatoonBerries	50526600	Non GMO saskatoon berries	50520000
NonGmoStrawberries	50526700	Non GMO strawberries	50520000
NonGmoSugarApples	50526800	Non GMO sugar apples	50520000
NonGmoTamarillos	50526900	Non GMO tamarillos	50520000
NominantNonGmoFruits	50527000	Nominant non GMO fruits	50520000
NonGmoChokeberries	50527100	Non GMO chokeberries	50520000
NonGmoOlives	50527200	Non GMO olives	50520000
DriedNonGmoApples	50531500	Dried non GMO apples	50530000
DriedNonGmoApricots	50531600	Dried non GMO apricots	50530000
DriedNonGmoBananas	50531700	Dried non GMO bananas	50530000
DriedNonGmoBarberries	50531800	Dried non GMO barberries	50530000
DriedNonGmoBearberries	50531900	Dried non GMO bearberries	50530000
DriedNonGmoBlackberries	50532000	Dried non GMO blackberries	50530000
DriedNonGmoBilberries	50532100	Dried non GMO bilberries	50530000
DriedNonGmoBlueberries	50532200	Dried non GMO blueberries	50530000
DriedNonGmoBreadfruits	50532300	Dried non GMO breadfruits	50530000
DriedNonGmoCherimoyas	50532400	Dried non GMO cherimoyas	50530000
DriedNonGmoCherries	50532500	Dried non GMO cherries	50530000
DriedNonGmoCitrons	50532600	Dried non GMO citrons	50530000
DriedNonGmoCranberries	50532700	Dried non GMO cranberries	50530000
DriedNonGmoCurrants	50532800	Dried non GMO currants	50530000
DriedNonGmoDates	50532900	Dried non GMO dates	50530000
DriedNonGmoDragonfruits	50533000	Dried non GMO dragonfruits	50530000
DriedNonGmoFigs	50533100	Dried non GMO figs	50530000
DriedNonGmoGooseberries	50533200	Dried non GMO gooseberries	50530000
DriedNonGmoGrapefruits	50533300	Dried non GMO grapefruits	50530000
DriedNonGmoTableGrapes	50533400	Dried non GMO table grapes	50530000
DriedNonGmoRaisinGrapes	50533500	Dried non GMO raisin grapes	50530000
DriedNonGmoWineGrapes	50533600	Dried non GMO wine grapes	50530000
DriedNonGmoGuavas	50533700	Dried non GMO guavas	50530000
DriedNonGmoHuckleberries	50533800	Dried non GMO huckleberries	50530000
DriedNonGmoKiwiFruits	50533900	Dried non GMO kiwi fruits	50530000
DriedNonGmoKumquats	50534000	Dried non GMO kumquats	50530000
DriedNonGmoLemons	50534100	Dried non GMO lemons	50530000
DriedNonGmoLimes	50534200	Dried non GMO limes	50530000
DriedNonGmoLoquats	50534300	Dried non GMO loquats	50530000
DriedNonGmoMandarinOrangesOrTangerines	50534400	Dried non GMO mandarin oranges or tangerines	50530000
DriedNonGmoMangoes	50534500	Dried non GMO mangoes	50530000
DriedNonGmoMelons	50534600	Dried non GMO melons	50530000
DriedNonGmoMulberries	50534700	Dried non GMO mulberries	50530000
DriedNonGmoBayberriesAndMyrtles	50534800	Dried non GMO bayberries and myrtles	50530000
DriedNonGmoNectarines	50534900	Dried non GMO nectarines	50530000
DriedNonGmoOranges	50535000	Dried non GMO oranges	50530000
DriedNonGmoPapayas	50535100	Dried non GMO papayas	50530000
DriedNonGmoPassionFruits	50535200	Dried non GMO passion fruits	50530000
DriedNonGmoPeaches	50535300	Dried non GMO peaches	50530000
DriedNonGmoPears	50535400	Dried non GMO pears	50530000
DriedNonGmoPersimmons	50535500	Dried non GMO persimmons	50530000
DriedNonGmoPineapples	50535600	Dried non GMO pineapples	50530000
DriedNonGmoPlucots	50535700	Dried non GMO plucots	50530000
DriedNonGmoPlums	50535800	Dried non GMO plums	50530000
DriedNonGmoPomegranates	50535900	Dried non GMO pomegranates	50530000
DriedNonGmoPomelos	50536000	Dried non GMO pomelos	50530000
DriedNonGmoQuinces	50536100	Dried non GMO quinces	50530000
DriedNonGmoRaspberries	50536200	Dried non GMO raspberries	50530000
DriedNonGmoRhubarbs	50536300	Dried non GMO rhubarbs	50530000
DriedNonGmoRoseHips	50536400	Dried non GMO rose hips	50530000
DriedNonGmoSapotes	50536500	Dried non GMO sapotes	50530000
DriedNonGmoSaskatoonBerries	50536600	Dried non GMO saskatoon berries	50530000
DriedNonGmoStrawberries	50536700	Dried non GMO strawberries	50530000
DriedNonGmoSugarApples	50536800	Dried non GMO sugar apples	50530000
DriedNonGmoTamarillos	50536900	Dried non GMO tamarillos	50530000
DriedNonGmoNominantFruits	50537000	Dried non GMO nominant fruits	50530000
DriedNonGmoChokeberries	50537100	Dried non GMO chokeberries	50530000
DriedNonGmoOlives	50537200	Dried non GMO olives	50530000
FrozenNonGmoApples	50541500	Frozen non GMO apples	50540000
FrozenNonGmoApricots	50541600	Frozen non GMO apricots	50540000
FrozenNonGmoBananas	50541700	Frozen non GMO bananas	50540000
FrozenNonGmoBarberries	50541800	Frozen non GMO barberries	50540000
FrozenNonGmoBearberries	50541900	Frozen non GMO bearberries	50540000
FrozenNonGmoBlackberries	50542000	Frozen non GMO blackberries	50540000
FrozenNonGmoBilberries	50542100	Frozen non GMO bilberries	50540000
FrozenNonGmoBlueberries	50542200	Frozen non GMO blueberries	50540000
FrozenNonGmoBreadfruit	50542300	Frozen non GMO breadfruit	50540000
FrozenNonGmoCherimoyas	50542400	Frozen non GMO cherimoyas	50540000
FrozenNonGmoCherries	50542500	Frozen non GMO cherries	50540000
FrozenNonGmoCitrons	50542600	Frozen non GMO citrons	50540000
FrozenNonGmoCranberries	50542700	Frozen non GMO cranberries	50540000
FrozenNonGmoCurrants	50542800	Frozen non GMO currants	50540000
FrozenNonGmoDates	50542900	Frozen non GMO dates	50540000
FrozenNonGmoDragonfruits	50543000	Frozen non GMO dragonfruits	50540000
FrozenNonGmoFigs	50543100	Frozen non GMO figs	50540000
FrozenNonGmoGooseberries	50543200	Frozen non GMO gooseberries	50540000
FrozenNonGmoGrapefruits	50543300	Frozen non GMO grapefruits	50540000
FrozenNonGmoTableGrapes	50543400	Frozen non GMO table grapes	50540000
FrozenNonGmoRaisinGrapes	50543500	Frozen non GMO raisin grapes	50540000
FrozenNonGmoWineGrapes	50543600	Frozen non GMO wine grapes	50540000
FrozenNonGmoGuavas	50543700	Frozen non GMO guavas	50540000
FrozenNonGmoHuckleberries	50543800	Frozen non GMO huckleberries	50540000
FrozenNonGmoKiwiFruits	50543900	Frozen non GMO kiwi fruits	50540000
FrozenNonGmoKumquats	50544000	Frozen non GMO kumquats	50540000
FrozenNonGmoMandarinOrangesOrTangerines	50544400	Frozen non GMO mandarin oranges or tangerines	50540000
FrozenNonGmoMangoes	50544500	Frozen non GMO mangoes	50540000
FrozenNonGmoMelons	50544600	Frozen non GMO melons	50540000
FrozenNonGmoMulberries	50544700	Frozen non GMO mulberries	50540000
FrozenNonGmoBayberriesAndMyrtles	50544800	Frozen non GMO bayberries and myrtles	50540000
FrozenNonGmoNectarines	50544900	Frozen non GMO nectarines	50540000
FrozenNonGmoOranges	50545000	Frozen non GMO oranges	50540000
FrozenNonGmoPapayas	50545100	Frozen non GMO papayas	50540000
FrozenNonGmoPassionFruits	50545200	Frozen non GMO passion fruits	50540000
FrozenNonGmoPeaches	50545300	Frozen non GMO peaches	50540000
FrozenNonGmoPears	50545400	Frozen non GMO pears	50540000
FrozenNonGmoPersimmons	50545500	Frozen non GMO persimmons	50540000
FrozenNonGmoPineapples	50545600	Frozen non GMO pineapples	50540000
FrozenNonGmoPlucots	50545700	Frozen non GMO plucots	50540000
FrozenNonGmoPlums	50545800	Frozen non GMO plums	50540000
FrozenNonGmoPomegranates	50545900	Frozen non GMO pomegranates	50540000
FrozenNonGmoPomelos	50546000	Frozen non GMO pomelos	50540000
FrozenNonGmoQuinces	50546100	Frozen non GMO quinces	50540000
FrozenNonGmoRaspberries	50546200	Frozen non GMO raspberries	50540000
FrozenNonGmoRhubarbs	50546300	Frozen non GMO rhubarbs	50540000
FrozenNonGmoRoseHips	50546400	Frozen non GMO rose hips	50540000
FrozenNonGmoSapotes	50546500	Frozen non GMO sapotes	50540000
FrozenNonGmoSaskatoonBerries	50546600	Frozen non GMO saskatoon berries	50540000
FrozenNonGmoStrawberries	50546700	Frozen non GMO strawberries	50540000
FrozenNonGmoSugarApples	50546800	Frozen non GMO sugar apples	50540000
FrozenNonGmoTamarillos	50546900	Frozen non GMO tamarillos	50540000
FrozenNonGmoNominantFruits	50547000	Frozen non GMO nominant fruits	50540000
