url	ns	type	id	code	name	description	annualMean	annualMedian	annual10th	annual25th	annual75th	annual90th	hourlyMean	hourlyMedian	matchedOnet	digital
https://onet.org.ai/Wage/GameWardens	onet.org.ai	Wage	GameWardens	333031	Fish and Game Wardens		67990	68180	35670	53260	82100	94470	32.69	32.78	true	
https://onet.org.ai/Wage/ParkingEnforcementWorkers	onet.org.ai	Wage	ParkingEnforcementWorkers	333041	Parking Enforcement Workers		51840	47150	35410	39930	61210	76030	24.92	22.67	true	
https://onet.org.ai/Wage/PoliceOfficers	onet.org.ai	Wage	PoliceOfficers	333050	Police Officers		79380	76300	47650	59020	97230	115330	38.16	36.68	false	
https://onet.org.ai/Wage/BorderProtectionOfficers	onet.org.ai	Wage	BorderProtectionOfficers	333051	Customs and Border Protection Officers		79320	76290	47640	58980	97190	115280	38.14	36.68	true	
https://onet.org.ai/Wage/RailroadPolice	onet.org.ai	Wage	RailroadPolice	333052	Transit and Railroad Police		91820	82320	58370	65920	114040	141870	44.14	39.58	true	
https://onet.org.ai/Wage/OtherProtectiveServiceWorkers	onet.org.ai	Wage	OtherProtectiveServiceWorkers	339000	Other Protective Service Workers		43140	38230	29310	34480	47020	61720	20.74	18.38	false	
https://onet.org.ai/Wage/AnimalControlWorkers	onet.org.ai	Wage	AnimalControlWorkers	339011	Animal Control Workers		49240	45830	32880	38160	57110	69990	23.67	22.03	true	
https://onet.org.ai/Wage/SecurityGuardsandGamblingSurveillanceOfficers	onet.org.ai	Wage	SecurityGuardsandGamblingSurveillanceOfficers	339030	Security Guards and Gambling Surveillance Officers		42920	38390	29830	35130	46690	59600	20.64	18.46	false	
https://onet.org.ai/Wage/GamblingInvestigators	onet.org.ai	Wage	GamblingInvestigators	339031	Gambling Surveillance Officers and Gambling Investigators		46710	43900	34020	37410	50610	62360	22.46	21.11	true	
https://onet.org.ai/Wage/SecurityGuards	onet.org.ai	Wage	SecurityGuards	339032	Security Guards		42890	38370	29800	35100	46660	59580	20.62	18.45	true	
https://onet.org.ai/Wage/MiscellaneousProtectiveServiceWorkers	onet.org.ai	Wage	MiscellaneousProtectiveServiceWorkers	339090	Miscellaneous Protective Service Workers		41960	37120	27390	31760	46520	63960	20.18	17.85	false	
https://onet.org.ai/Wage/Flaggers	onet.org.ai	Wage	Flaggers	339091	Crossing Guards and Flaggers		42910	37700	29940	34280	46920	61440	20.63	18.13	true	
https://onet.org.ai/Wage/OtherRecreationalProtectiveServiceWorkers	onet.org.ai	Wage	OtherRecreationalProtectiveServiceWorkers	339092	Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers		34700	33720	24860	28840	37750	44600	16.68	16.21	true	
https://onet.org.ai/Wage/TransportationSecurityScreeners	onet.org.ai	Wage	TransportationSecurityScreeners	339093	Transportation Security Screeners		61840	63360	45010	52210	69990	75940	29.73	30.46	true	
https://onet.org.ai/Wage/SchoolBusMonitors	onet.org.ai	Wage	SchoolBusMonitors	339094	School Bus Monitors		35270	34980	27250	31200	38840	43240	16.96	16.82	true	
https://onet.org.ai/Wage/RetailLossPreventionSpecialists	onet.org.ai	Wage	RetailLossPreventionSpecialists	339099	Retail Loss Prevention Specialists		48210	41600	30620	35540	54310	72670	23.18	20	true	
https://onet.org.ai/Wage/FoodPreparationandServingRelatedOccupations	onet.org.ai	Wage	FoodPreparationandServingRelatedOccupations	350000	Food Preparation and Serving Related Occupations		36020	34130	22720	28160	38770	49230	17.32	16.41	false	
https://onet.org.ai/Wage/SupervisorsofFoodPreparationandServingWorkers	onet.org.ai	Wage	SupervisorsofFoodPreparationandServingWorkers	351010	Supervisors of Food Preparation and Serving Workers		47540	44140	29600	35840	56990	71920	22.85	21.22	false	
https://onet.org.ai/Wage/HeadCooks	onet.org.ai	Wage	HeadCooks	351011	Chefs and Head Cooks		64720	60990	36000	47710	76790	96030	31.11	29.32	true	
https://onet.org.ai/Wage/ServingWorkers	onet.org.ai	Wage	ServingWorkers	351012	First-Line Supervisors of Food Preparation and Serving Workers		44900	42010	29340	35400	50920	63420	21.59	20.2	true	
https://onet.org.ai/Wage/CooksandFoodPreparationWorkers	onet.org.ai	Wage	CooksandFoodPreparationWorkers	352000	Cooks and Food Preparation Workers		35460	35450	24490	29360	39190	46250	17.05	17.04	false	
https://onet.org.ai/Wage/Cooks	onet.org.ai	Wage	Cooks	352010	Cooks		35950	35760	24960	29590	40270	46690	17.28	17.19	false	
https://onet.org.ai/Wage/CooksFastFood	onet.org.ai	Wage	CooksFastFood	352011	Cooks, Fast Food		31140	30160	22370	26540	35710	38980	14.97	14.5	true	
https://onet.org.ai/Wage/Cafeteria	onet.org.ai	Wage	Cafeteria	352012	Cooks, Institution and Cafeteria		37310	36450	26800	30530	42860	48320	17.94	17.53	true	
https://onet.org.ai/Wage/CooksPrivateHousehold	onet.org.ai	Wage	CooksPrivateHousehold	352013	Cooks, Private Household		51290	44530	38240	42800	47150	92480	24.66	21.41	true	
https://onet.org.ai/Wage/CooksRestaurant	onet.org.ai	Wage	CooksRestaurant	352014	Cooks, Restaurant		37730	36830	28010	31310	43610	47340	18.14	17.71	true	
https://onet.org.ai/Wage/CooksShortOrder	onet.org.ai	Wage	CooksShortOrder	352015	Cooks, Short Order		35660	35620	23770	30160	39990	46010	17.14	17.12	true	
https://onet.org.ai/Wage/CooksAllOther	onet.org.ai	Wage	CooksAllOther	352019	Cooks, All Other		38000	36210	26430	31200	42230	49600	18.27	17.41	true	
https://onet.org.ai/Wage/FoodPreparationWorkers	onet.org.ai	Wage	FoodPreparationWorkers	352021	Food Preparation Workers		33940	34220	23490	28740	37540	44260	16.32	16.45	true	
https://onet.org.ai/Wage/FoodandBeverageServingWorkers	onet.org.ai	Wage	FoodandBeverageServingWorkers	353000	Food and Beverage Serving Workers		34650	31470	21880	27040	36830	47920	16.66	15.13	false	
https://onet.org.ai/Wage/Bartenders	onet.org.ai	Wage	Bartenders	353011	Bartenders		39880	33530	19930	25790	46790	71920	19.17	16.12	true	
https://onet.org.ai/Wage/Baristas	onet.org.ai	Wage	Baristas	353023	Baristas		31350	30480	22620	27150	35440	38800	15.07	14.65	true	
https://onet.org.ai/Wage/Waitresses	onet.org.ai	Wage	Waitresses	353031	Waiters and Waitresses		38360	33760	18500	25690	45350	62510	18.44	16.23	true	
https://onet.org.ai/Wage/FoodServersNonrestaurant	onet.org.ai	Wage	FoodServersNonrestaurant	353041	Food Servers, Nonrestaurant		35030	34460	26590	29800	37550	44770	16.84	16.57	true	
https://onet.org.ai/Wage/OtherFoodPreparationandServingRelatedWorkers	onet.org.ai	Wage	OtherFoodPreparationandServingRelatedWorkers	359000	Other Food Preparation and Serving Related Workers		33380	32680	22600	27830	36620	43970	16.05	15.71	false	
https://onet.org.ai/Wage/BartenderHelpers	onet.org.ai	Wage	BartenderHelpers	359011	Dining Room and Cafeteria Attendants and Bartender Helpers		34190	32670	22260	27830	36880	46380	16.44	15.71	true	
https://onet.org.ai/Wage/Dishwashers	onet.org.ai	Wage	Dishwashers	359021	Dishwashers		33220	33670	23960	28740	36750	41600	15.97	16.19	true	
https://onet.org.ai/Wage/CoffeeShop	onet.org.ai	Wage	CoffeeShop	359031	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop		32030	30380	22010	26630	35840	42600	15.4	14.61	true	
https://onet.org.ai/Wage/ServingRelatedWorkersAllOther	onet.org.ai	Wage	ServingRelatedWorkersAllOther	359099	Food Preparation and Serving Related Workers, All Other		35990	34830	24040	29890	38860	47360	17.3	16.74	true	
https://onet.org.ai/Wage/BuildingandGroundsCleaningandMaintenanceOccupations	onet.org.ai	Wage	BuildingandGroundsCleaningandMaintenanceOccupations	370000	Building and Grounds Cleaning and Maintenance Occupations		39540	36790	28120	31600	44980	55120	19.01	17.69	false	
https://onet.org.ai/Wage/FirstLineSupervisorsofBuildingandGroundsCleaningandMaintenanceWorkers	onet.org.ai	Wage	FirstLineSupervisorsofBuildingandGroundsCleaningandMaintenanceWorkers	371010	First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers		54580	49990	36020	41820	63080	78050	26.24	24.03	false	
https://onet.org.ai/Wage/JanitorialWorkers	onet.org.ai	Wage	JanitorialWorkers	371011	First-Line Supervisors of Housekeeping and Janitorial Workers		51170	47520	34390	38600	60330	74190	24.6	22.85	true	
https://onet.org.ai/Wage/GroundskeepingWorkers	onet.org.ai	Wage	GroundskeepingWorkers	371012	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers		40880	38090	29990	35250	45870	53900	19.66	18.31	true	
https://onet.org.ai/Wage/BuildingCleaningandPestControlWorkers	onet.org.ai	Wage	BuildingCleaningandPestControlWorkers	372000	Building Cleaning and Pest Control Workers		37400	35750	27420	30520	41420	49040	17.98	17.19	false	
https://onet.org.ai/Wage/BuildingCleaningWorkers	onet.org.ai	Wage	BuildingCleaningWorkers	372010	Building Cleaning Workers		37140	35630	27320	30410	40600	48670	17.86	17.13	false	
https://onet.org.ai/Wage/Janitors	onet.org.ai	Wage	Janitors	372011	Janitors and Cleaners, Except Maids and Housekeeping Cleaners		37460	35930	27570	30830	41650	49040	18.01	17.27	true	
https://onet.org.ai/Wage/HousekeepingCleaners	onet.org.ai	Wage	HousekeepingCleaners	372012	Maids and Housekeeping Cleaners		36180	34660	26800	29630	38510	47590	17.39	16.66	true	
https://onet.org.ai/Wage/BuildingCleaningWorkersAllOther	onet.org.ai	Wage	BuildingCleaningWorkersAllOther	372019	Building Cleaning Workers, All Other		44150	42360	30640	35610	48400	61640	21.23	20.37	true	
https://onet.org.ai/Wage/PestControlWorkers	onet.org.ai	Wage	PestControlWorkers	372021	Pest Control Workers		45800	44730	32460	37060	49300	61410	22.02	21.51	true	
https://onet.org.ai/Wage/GroundsMaintenanceWorkers	onet.org.ai	Wage	GroundsMaintenanceWorkers	373010	Grounds Maintenance Workers		41750	38470	30140	35470	46390	56460	20.07	18.5	false	
https://onet.org.ai/Wage/ApplicatorsVegetation	onet.org.ai	Wage	ApplicatorsVegetation	373012	Pesticide Handlers, Sprayers, and Applicators, Vegetation		45960	45200	34590	38040	50960	58910	22.1	21.73	true	
https://onet.org.ai/Wage/Pruners	onet.org.ai	Wage	Pruners	373013	Tree Trimmers and Pruners		54970	50430	37660	43690	63130	78900	26.43	24.25	true	
https://onet.org.ai/Wage/GroundsMaintenanceWorkersAllOther	onet.org.ai	Wage	GroundsMaintenanceWorkersAllOther	373019	Grounds Maintenance Workers, All Other		47180	43410	30790	37810	52830	76090	22.68	20.87	true	
https://onet.org.ai/Wage/PersonalCareandServiceOccupations	onet.org.ai	Wage	PersonalCareandServiceOccupations	390000	Personal Care and Service Occupations		39410	35110	24220	29220	44400	59320	18.95	16.88	false	
https://onet.org.ai/Wage/SupervisorsofPersonalCareandServiceWorkers	onet.org.ai	Wage	SupervisorsofPersonalCareandServiceWorkers	391000	Supervisors of Personal Care and Service Workers		52440	48050	33070	38410	61560	77160	25.21	23.1	false	
https://onet.org.ai/Wage/FirstLineSupervisorsofEntertainmentandRecreationWorkers	onet.org.ai	Wage	FirstLineSupervisorsofEntertainmentandRecreationWorkers	391010	First-Line Supervisors of Entertainment and Recreation Workers		53820	49100	33520	38980	63310	79130	25.87	23.61	false	
https://onet.org.ai/Wage/FirstLineSupervisorsOfGamblingServicesWorkers	onet.org.ai	Wage	FirstLineSupervisorsOfGamblingServicesWorkers	391013	First-Line Supervisors of Gambling Services Workers		62600	61590	38360	49190	74080	82370	30.1	29.61	true	
https://onet.org.ai/Wage/GamblingServices	onet.org.ai	Wage	GamblingServices	391014	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services		51400	46900	32960	37960	60190	76430	24.71	22.55	true	
https://onet.org.ai/Wage/FirstLineSupervisorsOfPersonalServiceWorkers	onet.org.ai	Wage	FirstLineSupervisorsOfPersonalServiceWorkers	391022	First-Line Supervisors of Personal Service Workers		50920	47080	32150	37800	59330	73800	24.48	22.64	true	
https://onet.org.ai/Wage/AnimalCareandServiceWorkers	onet.org.ai	Wage	AnimalCareandServiceWorkers	392000	Animal Care and Service Workers		35490	33860	24960	28980	37620	47410	17.06	16.28	false	
https://onet.org.ai/Wage/AnimalTrainers	onet.org.ai	Wage	AnimalTrainers	392011	Animal Trainers		45780	38750	29120	32870	48900	70800	22.01	18.63	true	
https://onet.org.ai/Wage/AnimalCaretakers	onet.org.ai	Wage	AnimalCaretakers	392021	Animal Caretakers		34750	33470	24500	28870	37160	46480	16.71	16.09	true	
https://onet.org.ai/Wage/EntertainmentAttendantsandRelatedWorkers	onet.org.ai	Wage	EntertainmentAttendantsandRelatedWorkers	393000	Entertainment Attendants and Related Workers		33380	31200	22240	26430	35990	44710	16.05	15	false	
https://onet.org.ai/Wage/GamblingServicesWorkers	onet.org.ai	Wage	GamblingServicesWorkers	393010	Gambling Services Workers		39450	33280	22420	24950	43040	70610	18.97	16	false	
https://onet.org.ai/Wage/GamblingDealers	onet.org.ai	Wage	GamblingDealers	393011	Gambling Dealers		40420	33280	22340	24480	45430	73530	19.43	16	true	
https://onet.org.ai/Wage/Runners	onet.org.ai	Wage	Runners	393012	Gambling and Sports Book Writers and Runners		32570	30460	22200	24960	36310	45900	15.66	14.65	true	
https://onet.org.ai/Wage/GamblingServiceWorkersAllOther	onet.org.ai	Wage	GamblingServiceWorkersAllOther	393019	Gambling Service Workers, All Other		37590	34530	22880	27570	38950	56740	18.07	16.6	true	
https://onet.org.ai/Wage/MotionPictureProjectionists	onet.org.ai	Wage	MotionPictureProjectionists	393021	Motion Picture Projectionists		50290	38180	24160	29250	75380	82040	24.18	18.35	true	
https://onet.org.ai/Wage/TicketTakers	onet.org.ai	Wage	TicketTakers	393031	Ushers, Lobby Attendants, and Ticket Takers		31770	31150	22880	27140	35650	40210	15.27	14.98	true	
https://onet.org.ai/Wage/MiscellaneousEntertainmentAttendantsandRelatedWorkers	onet.org.ai	Wage	MiscellaneousEntertainmentAttendantsandRelatedWorkers	393090	Miscellaneous Entertainment Attendants and Related Workers		32180	31020	22040	26430	35700	42640	15.47	14.91	false	
https://onet.org.ai/Wage/RecreationAttendants	onet.org.ai	Wage	RecreationAttendants	393091	Amusement and Recreation Attendants		31350	30490	21940	26430	35360	39940	15.07	14.66	true	
https://onet.org.ai/Wage/CostumeAttendants	onet.org.ai	Wage	CostumeAttendants	393092	Costume Attendants		65890	54810	33610	39240	83090	115240	31.68	26.35	true	
https://onet.org.ai/Wage/DressingRoomAttendants	onet.org.ai	Wage	DressingRoomAttendants	393093	Locker Room, Coatroom, and Dressing Room Attendants		36490	34800	23530	29120	41530	50790	17.54	16.73	true	
https://onet.org.ai/Wage/FuneralServiceWorkers	onet.org.ai	Wage	FuneralServiceWorkers	394000	Funeral Service Workers		45890	39170	28300	31670	53830	73810	22.06	18.83	false	
https://onet.org.ai/Wage/EmbalmersandCrematoryOperators	onet.org.ai	Wage	EmbalmersandCrematoryOperators	394010	Embalmers and Crematory Operators		51630	48610	32600	38140	59350	73740	24.82	23.37	false	
https://onet.org.ai/Wage/Embalmers	onet.org.ai	Wage	Embalmers	394011	Embalmers		57520	56280	35160	46160	64760	78740	27.65	27.06	true	
https://onet.org.ai/Wage/CrematoryOperators	onet.org.ai	Wage	CrematoryOperators	394012	Crematory Operators		44790	42880	31970	35890	49800	60260	21.53	20.62	true	
https://onet.org.ai/Wage/FuneralAttendants	onet.org.ai	Wage	FuneralAttendants	394021	Funeral Attendants		35900	34610	26820	29420	39230	46690	17.26	16.64	true	
https://onet.org.ai/Wage/FuneralArrangers	onet.org.ai	Wage	FuneralArrangers	394031	Morticians, Undertakers, and Funeral Arrangers		56340	49800	31470	38470	67140	85940	27.09	23.94	true	
https://onet.org.ai/Wage/PersonalAppearanceWorkers	onet.org.ai	Wage	PersonalAppearanceWorkers	395000	Personal Appearance Workers		42480	35310	25580	30220	47040	63900	20.42	16.98	false	
https://onet.org.ai/Wage/BarbersHairdressersHairstylistsandCosmetologists	onet.org.ai	Wage	BarbersHairdressersHairstylistsandCosmetologists	395010	Barbers, Hairdressers, Hairstylists and Cosmetologists		43710	35420	24960	29120	48670	71360	21.01	17.03	false	
https://onet.org.ai/Wage/Barbers	onet.org.ai	Wage	Barbers	395011	Barbers		47800	38960	27770	32050	59180	78440	22.98	18.73	true	
https://onet.org.ai/Wage/Cosmetologists	onet.org.ai	Wage	Cosmetologists	395012	Hairdressers, Hairstylists, and Cosmetologists		43460	35250	24580	29060	48300	70220	20.89	16.95	true	
https://onet.org.ai/Wage/MiscellaneousPersonalAppearanceWorkers	onet.org.ai	Wage	MiscellaneousPersonalAppearanceWorkers	395090	Miscellaneous Personal Appearance Workers		40810	35260	27360	31620	44290	58770	19.62	16.95	false	
https://onet.org.ai/Wage/Performance	onet.org.ai	Wage	Performance	395091	Makeup Artists, Theatrical and Performance		75410	50280	22010	28850	132530	157090	36.25	24.17	true	
https://onet.org.ai/Wage/Pedicurists	onet.org.ai	Wage	Pedicurists	395092	Manicurists and Pedicurists		36910	34660	27910	31510	37660	47990	17.74	16.66	true	
https://onet.org.ai/Wage/Shampooers	onet.org.ai	Wage	Shampooers	395093	Shampooers		30830	31470	22880	27390	35610	35970	14.82	15.13	true	
https://onet.org.ai/Wage/SkincareSpecialists	onet.org.ai	Wage	SkincareSpecialists	395094	Skincare Specialists		48670	41560	27160	34130	55860	77330	23.4	19.98	true	
https://onet.org.ai/Wage/BaggagePortersBellhopsandConcierges	onet.org.ai	Wage	BaggagePortersBellhopsandConcierges	396010	Baggage Porters, Bellhops, and Concierges		39190	36810	28360	32560	43600	54340	18.84	17.7	false	
https://onet.org.ai/Wage/Bellhops	onet.org.ai	Wage	Bellhops	396011	Baggage Porters and Bellhops		36960	36020	25480	29830	40780	48490	17.77	17.32	true	
https://onet.org.ai/Wage/Concierges	onet.org.ai	Wage	Concierges	396012	Concierges		40770	37320	30770	33860	45700	58050	19.6	17.94	true	
https://onet.org.ai/Wage/TourandTravelGuides	onet.org.ai	Wage	TourandTravelGuides	397010	Tour and Travel Guides		43090	36660	26890	31250	45910	59930	20.72	17.63	false	
https://onet.org.ai/Wage/OtherPersonalCareandServiceWorkers	onet.org.ai	Wage	OtherPersonalCareandServiceWorkers	399000	Other Personal Care and Service Workers		39230	35550	24680	29590	44270	58190	18.86	17.09	false	
https://onet.org.ai/Wage/Nannies	onet.org.ai	Wage	Nannies	399011	Nannies		33140	32050	22900	28000	36960	44560	15.93	15.41	true	
https://onet.org.ai/Wage/RecreationandFitnessWorkers	onet.org.ai	Wage	RecreationandFitnessWorkers	399030	Recreation and Fitness Workers		44190	37420	26590	31400	49530	68740	21.25	17.99	false	
https://onet.org.ai/Wage/GroupFitnessInstructors	onet.org.ai	Wage	GroupFitnessInstructors	399031	Exercise Trainers and Group Fitness Instructors		51360	46180	27580	34090	60920	82050	24.69	22.2	true	
https://onet.org.ai/Wage/RecreationWorkers	onet.org.ai	Wage	RecreationWorkers	399032	Recreation Workers		37170	35380	25640	30460	41120	49460	17.87	17.01	true	
https://onet.org.ai/Wage/ResidentialAdvisors	onet.org.ai	Wage	ResidentialAdvisors	399041	Residential Advisors		41590	39180	28490	33890	47590	58350	19.99	18.84	true	
https://onet.org.ai/Wage/ServiceWorkersAllOther	onet.org.ai	Wage	ServiceWorkersAllOther	399099	Personal Care and Service Workers, All Other		37990	37900	24980	32450	39190	49300	18.27	18.22	true	
https://onet.org.ai/Wage/SalesandRelatedOccupations	onet.org.ai	Wage	SalesandRelatedOccupations	410000	Sales and Related Occupations		54070	37460	27060	31010	59880	98860	26	18.01	false	
https://onet.org.ai/Wage/FirstLineSupervisorsofSalesWorkers	onet.org.ai	Wage	FirstLineSupervisorsofSalesWorkers	411010	First-Line Supervisors of Sales Workers		59830	49510	32630	38710	66960	95170	28.77	23.81	false	
https://onet.org.ai/Wage/FirstLineSupervisorsOfRetailSalesWorkers	onet.org.ai	Wage	FirstLineSupervisorsOfRetailSalesWorkers	411011	First-Line Supervisors of Retail Sales Workers		52350	47320	31120	37580	60510	76560	25.17	22.75	true	
https://onet.org.ai/Wage/FirstLineSupervisorsOfNonRetailSalesWorkers	onet.org.ai	Wage	FirstLineSupervisorsOfNonRetailSalesWorkers	411012	First-Line Supervisors of Non-Retail Sales Workers		97870	84130	48880	62730	118190	162120	47.06	40.45	true	
https://onet.org.ai/Wage/RetailSalesWorkers	onet.org.ai	Wage	RetailSalesWorkers	412000	Retail Sales Workers		35470	33690	24170	28630	37090	46540	17.05	16.2	false	
https://onet.org.ai/Wage/Cashiers	onet.org.ai	Wage	Cashiers	412010	Cashiers		31810	31190	23070	27780	35410	38220	15.29	14.99	false	
https://onet.org.ai/Wage/BoothCashiers	onet.org.ai	Wage	BoothCashiers	412012	Gambling Change Persons and Booth Cashiers		36820	34810	22810	28870	39350	49190	17.7	16.74	true	
https://onet.org.ai/Wage/CounterandRentalClerksandPartsSalespersons	onet.org.ai	Wage	CounterandRentalClerksandPartsSalespersons	412020	Counter and Rental Clerks and Parts Salespersons		43180	38100	28150	33280	48340	61900	20.76	18.32	false	
https://onet.org.ai/Wage/RentalClerks	onet.org.ai	Wage	RentalClerks	412021	Counter and Rental Clerks		43700	38540	28580	34200	48290	62030	21.01	18.53	true	
https://onet.org.ai/Wage/PartsSalespersons	onet.org.ai	Wage	PartsSalespersons	412022	Parts Salespersons		42390	37440	27770	30630	48410	61750	20.38	18	true	
https://onet.org.ai/Wage/RetailSalespersons	onet.org.ai	Wage	RetailSalespersons	412031	Retail Salespersons		37150	34580	25600	29140	37850	47930	17.86	16.62	true	
https://onet.org.ai/Wage/SalesRepresentativesServices	onet.org.ai	Wage	SalesRepresentativesServices	413000	Sales Representatives, Services		86380	64200	37400	47620	100010	159790	41.53	30.87	false	
https://onet.org.ai/Wage/AdvertisingSalesAgents	onet.org.ai	Wage	AdvertisingSalesAgents	413011	Advertising Sales Agents		76350	61460	33480	44980	91430	133540	36.71	29.55	true	
https://onet.org.ai/Wage/InsuranceSalesAgents	onet.org.ai	Wage	InsuranceSalesAgents	413021	Insurance Sales Agents		81510	60370	36390	45520	91150	135660	39.19	29.02	true	
https://onet.org.ai/Wage/FinancialServicesSalesAgents	onet.org.ai	Wage	FinancialServicesSalesAgents	413031	Securities, Commodities, and Financial Services Sales Agents		110400	78140	47080	51600	129480	215210	53.08	37.57	true	
https://onet.org.ai/Wage/TravelAgents	onet.org.ai	Wage	TravelAgents	413041	Travel Agents		52690	48450	33280	38760	60880	74160	25.33	23.29	true	
https://onet.org.ai/Wage/Travel	onet.org.ai	Wage	Travel	413091	Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel		81260	66260	36930	47120	98780	142040	39.07	31.86	true	
https://onet.org.ai/Wage/SalesRepresentativesWholesaleandManufacturing	onet.org.ai	Wage	SalesRepresentativesWholesaleandManufacturing	414010	Sales Representatives, Wholesale and Manufacturing		87690	74100	38910	50820	103200	155930	42.16	35.63	false	
https://onet.org.ai/Wage/Assessors	onet.org.ai	Wage	Assessors	414011	Solar Sales Representatives and Assessors		114520	100070	48840	65640	146150	194890	55.06	48.11	true	
https://onet.org.ai/Wage/ScientificProducts	onet.org.ai	Wage	ScientificProducts	414012	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products		81470	66780	37860	49040	97570	134470	39.17	32.11	true	
https://onet.org.ai/Wage/OtherSalesandRelatedWorkers	onet.org.ai	Wage	OtherSalesandRelatedWorkers	419000	Other Sales and Related Workers		68850	49720	29840	36300	83020	130790	33.1	23.91	false	
https://onet.org.ai/Wage/ModelsDemonstratorsandProductPromoters	onet.org.ai	Wage	ModelsDemonstratorsandProductPromoters	419010	Models, Demonstrators, and Product Promoters		46610	38760	30920	34200	52790	66460	22.41	18.64	false	
https://onet.org.ai/Wage/ProductPromoters	onet.org.ai	Wage	ProductPromoters	419011	Demonstrators and Product Promoters		43730	37960	30910	33860	50100	60320	21.03	18.25	true	
https://onet.org.ai/Wage/Models	onet.org.ai	Wage	Models	419012	Models		81540	89990	38010	45760	89990	124380	39.2	43.26	true	
https://onet.org.ai/Wage/RealEstateBrokersandSalesAgents	onet.org.ai	Wage	RealEstateBrokersandSalesAgents	419020	Real Estate Brokers and Sales Agents		75240	58960	33280	40180	92540	134140	36.17	28.35	false	
https://onet.org.ai/Wage/RealEstateBrokers	onet.org.ai	Wage	RealEstateBrokers	419021	Real Estate Brokers		91660	72280	36920	48200	114220	166730	44.07	34.75	true	
https://onet.org.ai/Wage/RealEstateSalesAgents	onet.org.ai	Wage	RealEstateSalesAgents	419022	Real Estate Sales Agents		70970	56320	31940	38940	85440	125140	34.12	27.08	true	
https://onet.org.ai/Wage/SalesEngineers	onet.org.ai	Wage	SalesEngineers	419031	Sales Engineers		130410	121520	70580	90690	159200	202670	62.7	58.42	true	
https://onet.org.ai/Wage/Telemarketers	onet.org.ai	Wage	Telemarketers	419041	Telemarketers		36340	34410	24620	29120	38640	48930	17.47	16.54	true	
https://onet.org.ai/Wage/MiscellaneousSalesandRelatedWorkers	onet.org.ai	Wage	MiscellaneousSalesandRelatedWorkers	419090	Miscellaneous Sales and Related Workers		56270	46000	27960	34530	65330	94920	27.05	22.11	false	
https://onet.org.ai/Wage/RelatedWorkers	onet.org.ai	Wage	RelatedWorkers	419091	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers		39890	34530	23440	31200	42970	55970	19.18	16.6	true	
https://onet.org.ai/Wage/OfficeandAdministrativeSupportOccupations	onet.org.ai	Wage	OfficeandAdministrativeSupportOccupations	430000	Office and Administrative Support Occupations		50160	46320	31800	37580	58730	74480	24.12	22.27	false	
https://onet.org.ai/Wage/AdministrativeSupportWorkers	onet.org.ai	Wage	AdministrativeSupportWorkers	431011	First-Line Supervisors of Office and Administrative Support Workers		71560	66140	43920	53190	82340	102980	34.4	31.8	true	
https://onet.org.ai/Wage/CommunicationsEquipmentOperators	onet.org.ai	Wage	CommunicationsEquipmentOperators	432000	Communications Equipment Operators		42670	38600	29990	34600	47360	61580	20.52	18.56	false	
https://onet.org.ai/Wage/AnsweringService	onet.org.ai	Wage	AnsweringService	432011	Switchboard Operators, Including Answering Service		42130	38370	29820	34250	46330	60940	20.26	18.45	true	
https://onet.org.ai/Wage/TelephoneOperators	onet.org.ai	Wage	TelephoneOperators	432021	Telephone Operators		42880	39130	31440	35860	48530	57510	20.62	18.81	true	
https://onet.org.ai/Wage/CommunicationsEquipmentOperatorsAllOther	onet.org.ai	Wage	CommunicationsEquipmentOperatorsAllOther	432099	Communications Equipment Operators, All Other		55890	49910	35980	44620	64310	89110	26.87	24	true	
https://onet.org.ai/Wage/FinancialClerks	onet.org.ai	Wage	FinancialClerks	433000	Financial Clerks		50200	47370	34600	39390	58260	69820	24.14	22.77	false	
https://onet.org.ai/Wage/AccountCollectors	onet.org.ai	Wage	AccountCollectors	433011	Bill and Account Collectors		48370	46040	33960	38290	54990	65830	23.25	22.14	true	
https://onet.org.ai/Wage/PostingClerks	onet.org.ai	Wage	PostingClerks	433021	Billing and Posting Clerks		49490	47170	35760	40260	56350	64990	23.8	22.68	true	
https://onet.org.ai/Wage/AuditingClerks	onet.org.ai	Wage	AuditingClerks	433031	Bookkeeping, Accounting, and Auditing Clerks		52020	49210	34600	41390	60220	72660	25.01	23.66	true	
https://onet.org.ai/Wage/GamblingCageWorkers	onet.org.ai	Wage	GamblingCageWorkers	433041	Gambling Cage Workers		38600	36990	27940	31870	43840	49350	18.56	17.78	true	
https://onet.org.ai/Wage/TimekeepingClerks	onet.org.ai	Wage	TimekeepingClerks	433051	Payroll and Timekeeping Clerks		56870	55290	36670	45440	65750	78830	27.34	26.58	true	
