ns	from	to	predicate	reverse
noun	LegalForceStatus	StatusEnumeration	subClassOf	superClassOf
noun	LegalForceStatus	schema.org	definedBy	defines
noun	DataCatalog	CreativeWork	subClassOf	superClassOf
noun	DataCatalog	schema.org	definedBy	defines
noun	GameServer	Intangible	subClassOf	superClassOf
noun	GameServer	schema.org	definedBy	defines
noun	RadioSeason	CreativeWorkSeason	subClassOf	superClassOf
noun	RadioSeason	schema.org	definedBy	defines
noun	MeetingRoom	Room	subClassOf	superClassOf
noun	MeetingRoom	schema.org	definedBy	defines
noun	TextDigitalDocument	DigitalDocument	subClassOf	superClassOf
noun	TextDigitalDocument	schema.org	definedBy	defines
noun	SheetMusic	CreativeWork	subClassOf	superClassOf
noun	SheetMusic	schema.org	definedBy	defines
noun	MusicComposition	CreativeWork	subClassOf	superClassOf
noun	MusicComposition	schema.org	definedBy	defines
noun	Action	Thing	subClassOf	superClassOf
noun	Action	schema.org	definedBy	defines
noun	FollowAction	InteractAction	subClassOf	superClassOf
noun	FollowAction	schema.org	definedBy	defines
noun	BlogPosting	SocialMediaPosting	subClassOf	superClassOf
noun	BlogPosting	schema.org	definedBy	defines
noun	OrderStatus	StatusEnumeration	subClassOf	superClassOf
noun	OrderStatus	schema.org	definedBy	defines
noun	TreatmentIndication	MedicalIndication	subClassOf	superClassOf
noun	TreatmentIndication	schema.org	definedBy	defines
noun	Audiobook	AudioObject	subClassOf	superClassOf
noun	Audiobook	schema.org	definedBy	defines
noun	BoatTerminal	CivicStructure	subClassOf	superClassOf
noun	BoatTerminal	schema.org	definedBy	defines
noun	Role	Intangible	subClassOf	superClassOf
noun	Role	schema.org	definedBy	defines
noun	DrugPregnancyCategory	MedicalEnumeration	subClassOf	superClassOf
noun	DrugPregnancyCategory	schema.org	definedBy	defines
noun	URL	Text	subClassOf	superClassOf
noun	URL	schema.org	definedBy	defines
noun	BedType	QualitativeValue	subClassOf	superClassOf
noun	BedType	schema.org	definedBy	defines
noun	BedAndBreakfast	LodgingBusiness	subClassOf	superClassOf
noun	BedAndBreakfast	schema.org	definedBy	defines
noun	PropertyValueSpecification	Intangible	subClassOf	superClassOf
noun	PropertyValueSpecification	schema.org	definedBy	defines
noun	MedicalSign	MedicalSignOrSymptom	subClassOf	superClassOf
noun	MedicalSign	schema.org	definedBy	defines
noun	BoardingPolicyType	Enumeration	subClassOf	superClassOf
noun	BoardingPolicyType	schema.org	definedBy	defines
noun	SellAction	TradeAction	subClassOf	superClassOf
noun	SellAction	schema.org	definedBy	defines
noun	ChildCare	LocalBusiness	subClassOf	superClassOf
noun	ChildCare	schema.org	definedBy	defines
noun	BookmarkAction	OrganizeAction	subClassOf	superClassOf
noun	BookmarkAction	schema.org	definedBy	defines
noun	TVEpisode	Episode	subClassOf	superClassOf
noun	TVEpisode	schema.org	definedBy	defines
noun	EventSeries	Series	subClassOf	superClassOf
noun	EventSeries	schema.org	definedBy	defines
noun	Bakery	FoodEstablishment	subClassOf	superClassOf
noun	Bakery	schema.org	definedBy	defines
noun	BusOrCoach	Vehicle	subClassOf	superClassOf
noun	BusOrCoach	schema.org	definedBy	defines
noun	FoodService	Service	subClassOf	superClassOf
noun	FoodService	schema.org	definedBy	defines
noun	BefriendAction	InteractAction	subClassOf	superClassOf
noun	BefriendAction	schema.org	definedBy	defines
noun	Chapter	CreativeWork	subClassOf	superClassOf
noun	Chapter	schema.org	definedBy	defines
noun	VoteAction	ChooseAction	subClassOf	superClassOf
noun	VoteAction	schema.org	definedBy	defines
noun	ContactPointOption	Enumeration	subClassOf	superClassOf
noun	ContactPointOption	schema.org	definedBy	defines
