url	ns	type	id	code	name	description	digital
https://occupations.org.ai/AccountingClerks	occupations.org.ai	Occupation	AccountingClerks	43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	Bookkeeping, Accounting, and Auditing Clerks	0.85
https://occupations.org.ai/AuditingClerks	occupations.org.ai	Occupation	AuditingClerks	43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	Bookkeeping, Accounting, and Auditing Clerks	0.85
https://occupations.org.ai/GamblingCageWorkers	occupations.org.ai	Occupation	GamblingCageWorkers	43-3041.00	Gambling Cage Workers	Gambling Cage Workers	0.85
https://occupations.org.ai/PayrollClerks	occupations.org.ai	Occupation	PayrollClerks	43-3051.00	Payroll and Timekeeping Clerks	Payroll and Timekeeping Clerks	0.85
https://occupations.org.ai/TimekeepingClerks	occupations.org.ai	Occupation	TimekeepingClerks	43-3051.00	Payroll and Timekeeping Clerks	Payroll and Timekeeping Clerks	0.85
https://occupations.org.ai/ProcurementClerks	occupations.org.ai	Occupation	ProcurementClerks	43-3061.00	Procurement Clerks	Procurement Clerks	0.85
https://occupations.org.ai/Tellers	occupations.org.ai	Occupation	Tellers	43-3071.00	Tellers	Tellers	0.85
https://occupations.org.ai/FinancialClerksAllOther	occupations.org.ai	Occupation	FinancialClerksAllOther	43-3099.00	Financial Clerks, All Other	Financial Clerks, All Other	0.85
https://occupations.org.ai/BrokerageClerks	occupations.org.ai	Occupation	BrokerageClerks	43-4011.00	Brokerage Clerks	Brokerage Clerks	0.85
https://occupations.org.ai/CorrespondenceClerks	occupations.org.ai	Occupation	CorrespondenceClerks	43-4021.00	Correspondence Clerks	Correspondence Clerks	0.85
https://occupations.org.ai/CourtClerks	occupations.org.ai	Occupation	CourtClerks	43-4031.00	Court, Municipal, and License Clerks	Court, Municipal, and License Clerks	0.85
https://occupations.org.ai/MunicipalClerks	occupations.org.ai	Occupation	MunicipalClerks	43-4031.00	Court, Municipal, and License Clerks	Court, Municipal, and License Clerks	0.85
https://occupations.org.ai/LicenseClerks	occupations.org.ai	Occupation	LicenseClerks	43-4031.00	Court, Municipal, and License Clerks	Court, Municipal, and License Clerks	0.85
https://occupations.org.ai/CreditAuthorizersCheckers	occupations.org.ai	Occupation	CreditAuthorizersCheckers	43-4041.00	Credit Authorizers, Checkers, and Clerks	Credit Authorizers, Checkers, and Clerks	0.85
https://occupations.org.ai/Clerks	occupations.org.ai	Occupation	Clerks	43-4041.00	Credit Authorizers, Checkers, and Clerks	Credit Authorizers, Checkers, and Clerks	0.85
https://occupations.org.ai/CustomerServiceRepresentatives	occupations.org.ai	Occupation	CustomerServiceRepresentatives	43-4051.00	Customer Service Representatives	Customer Service Representatives	0.85
https://occupations.org.ai/EligibilityInterviewersGovernmentPrograms	occupations.org.ai	Occupation	EligibilityInterviewersGovernmentPrograms	43-4061.00	Eligibility Interviewers, Government Programs	Eligibility Interviewers, Government Programs	0.85
https://occupations.org.ai/FileClerks	occupations.org.ai	Occupation	FileClerks	43-4071.00	File Clerks	File Clerks	0.85
https://occupations.org.ai/HotelDeskClerks	occupations.org.ai	Occupation	HotelDeskClerks	43-4081.00	Hotel, Motel, and Resort Desk Clerks	Hotel, Motel, and Resort Desk Clerks	0.85
https://occupations.org.ai/MotelDeskClerks	occupations.org.ai	Occupation	MotelDeskClerks	43-4081.00	Hotel, Motel, and Resort Desk Clerks	Hotel, Motel, and Resort Desk Clerks	0.85
https://occupations.org.ai/ResortDeskClerks	occupations.org.ai	Occupation	ResortDeskClerks	43-4081.00	Hotel, Motel, and Resort Desk Clerks	Hotel, Motel, and Resort Desk Clerks	0.85
https://occupations.org.ai/Interviewers	occupations.org.ai	Occupation	Interviewers	43-4111.00	Interviewers, Except Eligibility and Loan	Interviewers, Except Eligibility and Loan	0.85
https://occupations.org.ai/Eligibility	occupations.org.ai	Occupation	Eligibility	43-4111.00	Interviewers, Except Eligibility and Loan	Interviewers, Except Eligibility and Loan	0.85
https://occupations.org.ai/Loan	occupations.org.ai	Occupation	Loan	43-4111.00	Interviewers, Except Eligibility and Loan	Interviewers, Except Eligibility and Loan	0.85
https://occupations.org.ai/LibraryAssistantsClerical	occupations.org.ai	Occupation	LibraryAssistantsClerical	43-4121.00	Library Assistants, Clerical	Library Assistants, Clerical	0.85
https://occupations.org.ai/LoanInterviewers	occupations.org.ai	Occupation	LoanInterviewers	43-4131.00	Loan Interviewers and Clerks	Loan Interviewers and Clerks	0.85
https://occupations.org.ai/Clerks	occupations.org.ai	Occupation	Clerks	43-4131.00	Loan Interviewers and Clerks	Loan Interviewers and Clerks	0.85
https://occupations.org.ai/NewAccountsClerks	occupations.org.ai	Occupation	NewAccountsClerks	43-4141.00	New Accounts Clerks	New Accounts Clerks	0.85
https://occupations.org.ai/OrderClerks	occupations.org.ai	Occupation	OrderClerks	43-4151.00	Order Clerks	Order Clerks	0.85
https://occupations.org.ai/HumanResourcesAssistants	occupations.org.ai	Occupation	HumanResourcesAssistants	43-4161.00	Human Resources Assistants, Except Payroll and Timekeeping	Human Resources Assistants, Except Payroll and Timekeeping	0.85
https://occupations.org.ai/Payroll	occupations.org.ai	Occupation	Payroll	43-4161.00	Human Resources Assistants, Except Payroll and Timekeeping	Human Resources Assistants, Except Payroll and Timekeeping	0.85
https://occupations.org.ai/Timekeeping	occupations.org.ai	Occupation	Timekeeping	43-4161.00	Human Resources Assistants, Except Payroll and Timekeeping	Human Resources Assistants, Except Payroll and Timekeeping	0.85
https://occupations.org.ai/ReceptionistsClerks	occupations.org.ai	Occupation	ReceptionistsClerks	43-4171.00	Receptionists and Information Clerks	Receptionists and Information Clerks	0.85
https://occupations.org.ai/InformationClerks	occupations.org.ai	Occupation	InformationClerks	43-4171.00	Receptionists and Information Clerks	Receptionists and Information Clerks	0.85
https://occupations.org.ai/ReservationTicketAgentsClerks	occupations.org.ai	Occupation	ReservationTicketAgentsClerks	43-4181.00	Reservation and Transportation Ticket Agents and Travel Clerks	Reservation and Transportation Ticket Agents and Travel Clerks	0.85
https://occupations.org.ai/TravelClerks	occupations.org.ai	Occupation	TravelClerks	43-4181.00	Reservation and Transportation Ticket Agents and Travel Clerks	Reservation and Transportation Ticket Agents and Travel Clerks	0.85
https://occupations.org.ai/TransportationTicketAgentsClerks	occupations.org.ai	Occupation	TransportationTicketAgentsClerks	43-4181.00	Reservation and Transportation Ticket Agents and Travel Clerks	Reservation and Transportation Ticket Agents and Travel Clerks	0.85
https://occupations.org.ai/TravelClerks	occupations.org.ai	Occupation	TravelClerks	43-4181.00	Reservation and Transportation Ticket Agents and Travel Clerks	Reservation and Transportation Ticket Agents and Travel Clerks	0.85
https://occupations.org.ai/InformationClerksAllOther	occupations.org.ai	Occupation	InformationClerksAllOther	43-4199.00	Information and Record Clerks, All Other	Information and Record Clerks, All Other	0.85
https://occupations.org.ai/RecordClerksAllOther	occupations.org.ai	Occupation	RecordClerksAllOther	43-4199.00	Information and Record Clerks, All Other	Information and Record Clerks, All Other	0.85
https://occupations.org.ai/CargoAgents	occupations.org.ai	Occupation	CargoAgents	43-5011.00	Cargo and Freight Agents	Cargo and Freight Agents	0.85
https://occupations.org.ai/FreightAgents	occupations.org.ai	Occupation	FreightAgents	43-5011.00	Cargo and Freight Agents	Cargo and Freight Agents	0.85
https://occupations.org.ai/FreightForwarders	occupations.org.ai	Occupation	FreightForwarders	43-5011.01	Freight Forwarders	Freight Forwarders	0.85
https://occupations.org.ai/Couriers	occupations.org.ai	Occupation	Couriers	43-5021.00	Couriers and Messengers	Couriers and Messengers	0.85
https://occupations.org.ai/Messengers	occupations.org.ai	Occupation	Messengers	43-5021.00	Couriers and Messengers	Couriers and Messengers	0.85
https://occupations.org.ai/PublicSafetyTelecommunicators	occupations.org.ai	Occupation	PublicSafetyTelecommunicators	43-5031.00	Public Safety Telecommunicators	Public Safety Telecommunicators	0.85
https://occupations.org.ai/Dispatchers	occupations.org.ai	Occupation	Dispatchers	43-5032.00	Dispatchers, Except Police, Fire, and Ambulance	Dispatchers, Except Police, Fire, and Ambulance	0.85
https://occupations.org.ai/PoliceFire	occupations.org.ai	Occupation	PoliceFire	43-5032.00	Dispatchers, Except Police, Fire, and Ambulance	Dispatchers, Except Police, Fire, and Ambulance	0.85
https://occupations.org.ai/Ambulance	occupations.org.ai	Occupation	Ambulance	43-5032.00	Dispatchers, Except Police, Fire, and Ambulance	Dispatchers, Except Police, Fire, and Ambulance	0.85
https://occupations.org.ai/MeterReadersUtilities	occupations.org.ai	Occupation	MeterReadersUtilities	43-5041.00	Meter Readers, Utilities	Meter Readers, Utilities	0.85
https://occupations.org.ai/PostalServiceClerks	occupations.org.ai	Occupation	PostalServiceClerks	43-5051.00	Postal Service Clerks	Postal Service Clerks	0.85
https://occupations.org.ai/PostalServiceMailCarriers	occupations.org.ai	Occupation	PostalServiceMailCarriers	43-5052.00	Postal Service Mail Carriers	Postal Service Mail Carriers	0.85
https://occupations.org.ai/PostalServiceMailSortersMachineOperators	occupations.org.ai	Occupation	PostalServiceMailSortersMachineOperators	43-5053.00	Postal Service Mail Sorters, Processors, and Processing Machine Operators	Postal Service Mail Sorters, Processors, and Processing Machine Operators	0.85
https://occupations.org.ai/ProcessorsMachineOperators	occupations.org.ai	Occupation	ProcessorsMachineOperators	43-5053.00	Postal Service Mail Sorters, Processors, and Processing Machine Operators	Postal Service Mail Sorters, Processors, and Processing Machine Operators	0.85
https://occupations.org.ai/ProcessingMachineOperators	occupations.org.ai	Occupation	ProcessingMachineOperators	43-5053.00	Postal Service Mail Sorters, Processors, and Processing Machine Operators	Postal Service Mail Sorters, Processors, and Processing Machine Operators	0.85
https://occupations.org.ai/ProductionClerks	occupations.org.ai	Occupation	ProductionClerks	43-5061.00	Production, Planning, and Expediting Clerks	Production, Planning, and Expediting Clerks	0.85
https://occupations.org.ai/PlanningClerks	occupations.org.ai	Occupation	PlanningClerks	43-5061.00	Production, Planning, and Expediting Clerks	Production, Planning, and Expediting Clerks	0.85
https://occupations.org.ai/ExpeditingClerks	occupations.org.ai	Occupation	ExpeditingClerks	43-5061.00	Production, Planning, and Expediting Clerks	Production, Planning, and Expediting Clerks	0.85
https://occupations.org.ai/ShippingClerks	occupations.org.ai	Occupation	ShippingClerks	43-5071.00	Shipping, Receiving, and Inventory Clerks	Shipping, Receiving, and Inventory Clerks	0.85
https://occupations.org.ai/ReceivingClerks	occupations.org.ai	Occupation	ReceivingClerks	43-5071.00	Shipping, Receiving, and Inventory Clerks	Shipping, Receiving, and Inventory Clerks	0.85
https://occupations.org.ai/InventoryClerks	occupations.org.ai	Occupation	InventoryClerks	43-5071.00	Shipping, Receiving, and Inventory Clerks	Shipping, Receiving, and Inventory Clerks	0.85
https://occupations.org.ai/WeighersMeasurersRecordkeeping	occupations.org.ai	Occupation	WeighersMeasurersRecordkeeping	43-5111.00	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	0.85
https://occupations.org.ai/CheckersRecordkeeping	occupations.org.ai	Occupation	CheckersRecordkeeping	43-5111.00	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	0.85
https://occupations.org.ai/SamplersRecordkeeping	occupations.org.ai	Occupation	SamplersRecordkeeping	43-5111.00	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	0.85
https://occupations.org.ai/ExecutiveSecretariesAdministrativeAssistants	occupations.org.ai	Occupation	ExecutiveSecretariesAdministrativeAssistants	43-6011.00	Executive Secretaries and Executive Administrative Assistants	Executive Secretaries and Executive Administrative Assistants	0.85
https://occupations.org.ai/ExecutiveAdministrativeAssistants	occupations.org.ai	Occupation	ExecutiveAdministrativeAssistants	43-6011.00	Executive Secretaries and Executive Administrative Assistants	Executive Secretaries and Executive Administrative Assistants	0.85
https://occupations.org.ai/LegalSecretariesAssistants	occupations.org.ai	Occupation	LegalSecretariesAssistants	43-6012.00	Legal Secretaries and Administrative Assistants	Legal Secretaries and Administrative Assistants	0.85
https://occupations.org.ai/AdministrativeAssistants	occupations.org.ai	Occupation	AdministrativeAssistants	43-6012.00	Legal Secretaries and Administrative Assistants	Legal Secretaries and Administrative Assistants	0.85
https://occupations.org.ai/MedicalSecretariesAssistants	occupations.org.ai	Occupation	MedicalSecretariesAssistants	43-6013.00	Medical Secretaries and Administrative Assistants	Medical Secretaries and Administrative Assistants	0.85
https://occupations.org.ai/AdministrativeAssistants	occupations.org.ai	Occupation	AdministrativeAssistants	43-6013.00	Medical Secretaries and Administrative Assistants	Medical Secretaries and Administrative Assistants	0.85
https://occupations.org.ai/SecretariesAssistants	occupations.org.ai	Occupation	SecretariesAssistants	43-6014.00	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	0.85
https://occupations.org.ai/AdministrativeAssistants	occupations.org.ai	Occupation	AdministrativeAssistants	43-6014.00	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	0.85
https://occupations.org.ai/LegalMedical	occupations.org.ai	Occupation	LegalMedical	43-6014.00	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	0.85
https://occupations.org.ai/Executive	occupations.org.ai	Occupation	Executive	43-6014.00	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	0.85
https://occupations.org.ai/DataEntryKeyers	occupations.org.ai	Occupation	DataEntryKeyers	43-9021.00	Data Entry Keyers	Data Entry Keyers	0.85
https://occupations.org.ai/WordProcessors	occupations.org.ai	Occupation	WordProcessors	43-9022.00	Word Processors and Typists	Word Processors and Typists	0.85
https://occupations.org.ai/Typists	occupations.org.ai	Occupation	Typists	43-9022.00	Word Processors and Typists	Word Processors and Typists	0.85
https://occupations.org.ai/DesktopPublishers	occupations.org.ai	Occupation	DesktopPublishers	43-9031.00	Desktop Publishers	Desktop Publishers	0.85
https://occupations.org.ai/InsuranceClaimsProcessingClerks	occupations.org.ai	Occupation	InsuranceClaimsProcessingClerks	43-9041.00	Insurance Claims and Policy Processing Clerks	Insurance Claims and Policy Processing Clerks	0.85
https://occupations.org.ai/PolicyProcessingClerks	occupations.org.ai	Occupation	PolicyProcessingClerks	43-9041.00	Insurance Claims and Policy Processing Clerks	Insurance Claims and Policy Processing Clerks	0.85
https://occupations.org.ai/MailClerksMachineOperators	occupations.org.ai	Occupation	MailClerksMachineOperators	43-9051.00	Mail Clerks and Mail Machine Operators, Except Postal Service	Mail Clerks and Mail Machine Operators, Except Postal Service	0.85
https://occupations.org.ai/MailMachineOperators	occupations.org.ai	Occupation	MailMachineOperators	43-9051.00	Mail Clerks and Mail Machine Operators, Except Postal Service	Mail Clerks and Mail Machine Operators, Except Postal Service	0.85
https://occupations.org.ai/PostalService	occupations.org.ai	Occupation	PostalService	43-9051.00	Mail Clerks and Mail Machine Operators, Except Postal Service	Mail Clerks and Mail Machine Operators, Except Postal Service	0.85
https://occupations.org.ai/OfficeClerksGeneral	occupations.org.ai	Occupation	OfficeClerksGeneral	43-9061.00	Office Clerks, General	Office Clerks, General	0.85
https://occupations.org.ai/OfficeMachineOperators	occupations.org.ai	Occupation	OfficeMachineOperators	43-9071.00	Office Machine Operators, Except Computer	Office Machine Operators, Except Computer	0.85
https://occupations.org.ai/Computer	occupations.org.ai	Occupation	Computer	43-9071.00	Office Machine Operators, Except Computer	Office Machine Operators, Except Computer	0.85
https://occupations.org.ai/ProofreadersMarkers	occupations.org.ai	Occupation	ProofreadersMarkers	43-9081.00	Proofreaders and Copy Markers	Proofreaders and Copy Markers	0.85
https://occupations.org.ai/CopyMarkers	occupations.org.ai	Occupation	CopyMarkers	43-9081.00	Proofreaders and Copy Markers	Proofreaders and Copy Markers	0.85
https://occupations.org.ai/StatisticalAssistants	occupations.org.ai	Occupation	StatisticalAssistants	43-9111.00	Statistical Assistants	Statistical Assistants	0.85
https://occupations.org.ai/OfficeSupportWorkersAllOther	occupations.org.ai	Occupation	OfficeSupportWorkersAllOther	43-9199.00	Office and Administrative Support Workers, All Other	Office and Administrative Support Workers, All Other	0.85
https://occupations.org.ai/AdministrativeSupportWorkersAllOther	occupations.org.ai	Occupation	AdministrativeSupportWorkersAllOther	43-9199.00	Office and Administrative Support Workers, All Other	Office and Administrative Support Workers, All Other	0.85
https://occupations.org.ai/FirstLineSupervisorsOfFarmingWorkers	occupations.org.ai	Occupation	FirstLineSupervisorsOfFarmingWorkers	45-1011.00	First-Line Supervisors of Farming, Fishing, and Forestry Workers	First-Line Supervisors of Farming, Fishing, and Forestry Workers	
https://occupations.org.ai/FishingWorkers	occupations.org.ai	Occupation	FishingWorkers	45-1011.00	First-Line Supervisors of Farming, Fishing, and Forestry Workers	First-Line Supervisors of Farming, Fishing, and Forestry Workers	
https://occupations.org.ai/ForestryWorkers	occupations.org.ai	Occupation	ForestryWorkers	45-1011.00	First-Line Supervisors of Farming, Fishing, and Forestry Workers	First-Line Supervisors of Farming, Fishing, and Forestry Workers	
https://occupations.org.ai/AgriculturalInspectors	occupations.org.ai	Occupation	AgriculturalInspectors	45-2011.00	Agricultural Inspectors	Agricultural Inspectors	
https://occupations.org.ai/AnimalBreeders	occupations.org.ai	Occupation	AnimalBreeders	45-2021.00	Animal Breeders	Animal Breeders	
https://occupations.org.ai/Graders	occupations.org.ai	Occupation	Graders	45-2041.00	Graders and Sorters, Agricultural Products	Graders and Sorters, Agricultural Products	
https://occupations.org.ai/SortersAgriculturalProducts	occupations.org.ai	Occupation	SortersAgriculturalProducts	45-2041.00	Graders and Sorters, Agricultural Products	Graders and Sorters, Agricultural Products	
https://occupations.org.ai/AgriculturalEquipmentOperators	occupations.org.ai	Occupation	AgriculturalEquipmentOperators	45-2091.00	Agricultural Equipment Operators	Agricultural Equipment Operators	
https://occupations.org.ai/Farmworkers	occupations.org.ai	Occupation	Farmworkers	45-2092.00	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	
https://occupations.org.ai/LaborersCropNursery	occupations.org.ai	Occupation	LaborersCropNursery	45-2092.00	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	
https://occupations.org.ai/Greenhouse	occupations.org.ai	Occupation	Greenhouse	45-2092.00	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	
https://occupations.org.ai/FarmworkersFarmAnimals	occupations.org.ai	Occupation	FarmworkersFarmAnimals	45-2093.00	Farmworkers, Farm, Ranch, and Aquacultural Animals	Farmworkers, Farm, Ranch, and Aquacultural Animals	
https://occupations.org.ai/RanchAnimals	occupations.org.ai	Occupation	RanchAnimals	45-2093.00	Farmworkers, Farm, Ranch, and Aquacultural Animals	Farmworkers, Farm, Ranch, and Aquacultural Animals	
https://occupations.org.ai/AquaculturalAnimals	occupations.org.ai	Occupation	AquaculturalAnimals	45-2093.00	Farmworkers, Farm, Ranch, and Aquacultural Animals	Farmworkers, Farm, Ranch, and Aquacultural Animals	
https://occupations.org.ai/AgriculturalWorkersAllOther	occupations.org.ai	Occupation	AgriculturalWorkersAllOther	45-2099.00	Agricultural Workers, All Other	Agricultural Workers, All Other	
https://occupations.org.ai/FishingWorkers	occupations.org.ai	Occupation	FishingWorkers	45-3031.00	Fishing and Hunting Workers	Fishing and Hunting Workers	
https://occupations.org.ai/HuntingWorkers	occupations.org.ai	Occupation	HuntingWorkers	45-3031.00	Fishing and Hunting Workers	Fishing and Hunting Workers	
https://occupations.org.ai/ForestWorkers	occupations.org.ai	Occupation	ForestWorkers	45-4011.00	Forest and Conservation Workers	Forest and Conservation Workers	
https://occupations.org.ai/ConservationWorkers	occupations.org.ai	Occupation	ConservationWorkers	45-4011.00	Forest and Conservation Workers	Forest and Conservation Workers	
https://occupations.org.ai/Fallers	occupations.org.ai	Occupation	Fallers	45-4021.00	Fallers	Fallers	
https://occupations.org.ai/LoggingEquipmentOperators	occupations.org.ai	Occupation	LoggingEquipmentOperators	45-4022.00	Logging Equipment Operators	Logging Equipment Operators	
https://occupations.org.ai/LogGraders	occupations.org.ai	Occupation	LogGraders	45-4023.00	Log Graders and Scalers	Log Graders and Scalers	
https://occupations.org.ai/Scalers	occupations.org.ai	Occupation	Scalers	45-4023.00	Log Graders and Scalers	Log Graders and Scalers	
https://occupations.org.ai/LoggingWorkersAllOther	occupations.org.ai	Occupation	LoggingWorkersAllOther	45-4029.00	Logging Workers, All Other	Logging Workers, All Other	
https://occupations.org.ai/FirstLineSupervisorsOfConstructionTradesWorkers	occupations.org.ai	Occupation	FirstLineSupervisorsOfConstructionTradesWorkers	47-1011.00	First-Line Supervisors of Construction Trades and Extraction Workers	First-Line Supervisors of Construction Trades and Extraction Workers	0.15
https://occupations.org.ai/ExtractionWorkers	occupations.org.ai	Occupation	ExtractionWorkers	47-1011.00	First-Line Supervisors of Construction Trades and Extraction Workers	First-Line Supervisors of Construction Trades and Extraction Workers	0.15
https://occupations.org.ai/SolarEnergyInstallationManagers	occupations.org.ai	Occupation	SolarEnergyInstallationManagers	47-1011.03	Solar Energy Installation Managers	Solar Energy Installation Managers	0.15
https://occupations.org.ai/Boilermakers	occupations.org.ai	Occupation	Boilermakers	47-2011.00	Boilermakers	Boilermakers	0.15
https://occupations.org.ai/Brickmasons	occupations.org.ai	Occupation	Brickmasons	47-2021.00	Brickmasons and Blockmasons	Brickmasons and Blockmasons	0.15
https://occupations.org.ai/Blockmasons	occupations.org.ai	Occupation	Blockmasons	47-2021.00	Brickmasons and Blockmasons	Brickmasons and Blockmasons	0.15
https://occupations.org.ai/Stonemasons	occupations.org.ai	Occupation	Stonemasons	47-2022.00	Stonemasons	Stonemasons	0.15
https://occupations.org.ai/Carpenters	occupations.org.ai	Occupation	Carpenters	47-2031.00	Carpenters	Carpenters	0.15
https://occupations.org.ai/CarpetInstallers	occupations.org.ai	Occupation	CarpetInstallers	47-2041.00	Carpet Installers	Carpet Installers	0.15
https://occupations.org.ai/FloorLayers	occupations.org.ai	Occupation	FloorLayers	47-2042.00	Floor Layers, Except Carpet, Wood, and Hard Tiles	Floor Layers, Except Carpet, Wood, and Hard Tiles	0.15
https://occupations.org.ai/CarpetTiles	occupations.org.ai	Occupation	CarpetTiles	47-2042.00	Floor Layers, Except Carpet, Wood, and Hard Tiles	Floor Layers, Except Carpet, Wood, and Hard Tiles	0.15
https://occupations.org.ai/WoodTiles	occupations.org.ai	Occupation	WoodTiles	47-2042.00	Floor Layers, Except Carpet, Wood, and Hard Tiles	Floor Layers, Except Carpet, Wood, and Hard Tiles	0.15
https://occupations.org.ai/HardTiles	occupations.org.ai	Occupation	HardTiles	47-2042.00	Floor Layers, Except Carpet, Wood, and Hard Tiles	Floor Layers, Except Carpet, Wood, and Hard Tiles	0.15
https://occupations.org.ai/FloorSanders	occupations.org.ai	Occupation	FloorSanders	47-2043.00	Floor Sanders and Finishers	Floor Sanders and Finishers	0.15
https://occupations.org.ai/Finishers	occupations.org.ai	Occupation	Finishers	47-2043.00	Floor Sanders and Finishers	Floor Sanders and Finishers	0.15
https://occupations.org.ai/TileSetters	occupations.org.ai	Occupation	TileSetters	47-2044.00	Tile and Stone Setters	Tile and Stone Setters	0.15
https://occupations.org.ai/StoneSetters	occupations.org.ai	Occupation	StoneSetters	47-2044.00	Tile and Stone Setters	Tile and Stone Setters	0.15
https://occupations.org.ai/CementMasonsFinishers	occupations.org.ai	Occupation	CementMasonsFinishers	47-2051.00	Cement Masons and Concrete Finishers	Cement Masons and Concrete Finishers	0.15
https://occupations.org.ai/ConcreteFinishers	occupations.org.ai	Occupation	ConcreteFinishers	47-2051.00	Cement Masons and Concrete Finishers	Cement Masons and Concrete Finishers	0.15
https://occupations.org.ai/TerrazzoWorkers	occupations.org.ai	Occupation	TerrazzoWorkers	47-2053.00	Terrazzo Workers and Finishers	Terrazzo Workers and Finishers	0.15
https://occupations.org.ai/Finishers	occupations.org.ai	Occupation	Finishers	47-2053.00	Terrazzo Workers and Finishers	Terrazzo Workers and Finishers	0.15
https://occupations.org.ai/ConstructionLaborers	occupations.org.ai	Occupation	ConstructionLaborers	47-2061.00	Construction Laborers	Construction Laborers	0.15
https://occupations.org.ai/PavingEquipmentOperators	occupations.org.ai	Occupation	PavingEquipmentOperators	47-2071.00	Paving, Surfacing, and Tamping Equipment Operators	Paving, Surfacing, and Tamping Equipment Operators	0.15
https://occupations.org.ai/SurfacingEquipmentOperators	occupations.org.ai	Occupation	SurfacingEquipmentOperators	47-2071.00	Paving, Surfacing, and Tamping Equipment Operators	Paving, Surfacing, and Tamping Equipment Operators	0.15
https://occupations.org.ai/TampingEquipmentOperators	occupations.org.ai	Occupation	TampingEquipmentOperators	47-2071.00	Paving, Surfacing, and Tamping Equipment Operators	Paving, Surfacing, and Tamping Equipment Operators	0.15
https://occupations.org.ai/PileDriverOperators	occupations.org.ai	Occupation	PileDriverOperators	47-2072.00	Pile Driver Operators	Pile Driver Operators	0.15
https://occupations.org.ai/OperatingEngineersConstructionEquipmentOperators	occupations.org.ai	Occupation	OperatingEngineersConstructionEquipmentOperators	47-2073.00	Operating Engineers and Other Construction Equipment Operators	Operating Engineers and Other Construction Equipment Operators	0.15
https://occupations.org.ai/OtherConstructionEquipmentOperators	occupations.org.ai	Occupation	OtherConstructionEquipmentOperators	47-2073.00	Operating Engineers and Other Construction Equipment Operators	Operating Engineers and Other Construction Equipment Operators	0.15
https://occupations.org.ai/DrywallTileInstallers	occupations.org.ai	Occupation	DrywallTileInstallers	47-2081.00	Drywall and Ceiling Tile Installers	Drywall and Ceiling Tile Installers	0.15
https://occupations.org.ai/CeilingTileInstallers	occupations.org.ai	Occupation	CeilingTileInstallers	47-2081.00	Drywall and Ceiling Tile Installers	Drywall and Ceiling Tile Installers	0.15
https://occupations.org.ai/Tapers	occupations.org.ai	Occupation	Tapers	47-2082.00	Tapers	Tapers	0.15
https://occupations.org.ai/Electricians	occupations.org.ai	Occupation	Electricians	47-2111.00	Electricians	Electricians	0.15
https://occupations.org.ai/Glaziers	occupations.org.ai	Occupation	Glaziers	47-2121.00	Glaziers	Glaziers	0.15
https://occupations.org.ai/InsulationWorkersFloorCeiling	occupations.org.ai	Occupation	InsulationWorkersFloorCeiling	47-2131.00	Insulation Workers, Floor, Ceiling, and Wall	Insulation Workers, Floor, Ceiling, and Wall	0.15
https://occupations.org.ai/Wall	occupations.org.ai	Occupation	Wall	47-2131.00	Insulation Workers, Floor, Ceiling, and Wall	Insulation Workers, Floor, Ceiling, and Wall	0.15
https://occupations.org.ai/InsulationWorkersMechanical	occupations.org.ai	Occupation	InsulationWorkersMechanical	47-2132.00	Insulation Workers, Mechanical	Insulation Workers, Mechanical	0.15
https://occupations.org.ai/PaintersConstruction	occupations.org.ai	Occupation	PaintersConstruction	47-2141.00	Painters, Construction and Maintenance	Painters, Construction and Maintenance	0.15
https://occupations.org.ai/Maintenance	occupations.org.ai	Occupation	Maintenance	47-2141.00	Painters, Construction and Maintenance	Painters, Construction and Maintenance	0.15
https://occupations.org.ai/Paperhangers	occupations.org.ai	Occupation	Paperhangers	47-2142.00	Paperhangers	Paperhangers	0.15
https://occupations.org.ai/Pipelayers	occupations.org.ai	Occupation	Pipelayers	47-2151.00	Pipelayers	Pipelayers	0.15
https://occupations.org.ai/PlumbersPipefitters	occupations.org.ai	Occupation	PlumbersPipefitters	47-2152.00	Plumbers, Pipefitters, and Steamfitters	Plumbers, Pipefitters, and Steamfitters	0.15
