url	ns	type	id	code	name	description	label	comment	subClassOf	supersededBy	domainIncludes	rangeIncludes
https://schema.org.ai/Property/Schemadependencies	schema.org.ai	Property	Schema:dependencies	schema:dependencies	schema:dependencies		dependencies	Prerequisites needed to fulfill steps in article.			schema:TechArticle	schema:Text
https://schema.org.ai/Property/Schemajurisdiction	schema.org.ai	Property	Schema:jurisdiction	schema:jurisdiction	schema:jurisdiction		jurisdiction	Indicates a legal jurisdiction, e.g. of some legislation, or where some government service is based.			schema:Legislation,schema:GovernmentService	schema:Text,schema:AdministrativeArea
https://schema.org.ai/Property/Schemanumberofpreviousowners	schema.org.ai	Property	Schema:numberofpreviousowners	schema:numberOfPreviousOwners	schema:numberOfPreviousOwners		numberOfPreviousOwners	The number of owners of the vehicle, including the current one.\n\nTypical unit code(s): C62.			schema:Vehicle	schema:Number,schema:QuantitativeValue
https://schema.org.ai/Property/Schemaaccountableperson	schema.org.ai	Property	Schema:accountableperson	schema:accountablePerson	schema:accountablePerson		accountablePerson	Specifies the Person that is legally accountable for the CreativeWork.			schema:CreativeWork	schema:Person
https://schema.org.ai/Property/Schemahealthplanmarketingurl	schema.org.ai	Property	Schema:healthplanmarketingurl	schema:healthPlanMarketingUrl	schema:healthPlanMarketingUrl		healthPlanMarketingUrl	The URL that goes directly to the plan brochure for the specific standard plan or plan variation.			schema:HealthInsurancePlan	schema:URL
https://schema.org.ai/Property/Schemacourse	schema.org.ai	Property	Schema:course	schema:course	schema:course		course	A sub property of location. The course where this action was taken.		schema:exerciseCourse	schema:ExerciseAction	schema:Place
https://schema.org.ai/Property/Schemaholdingarchive	schema.org.ai	Property	Schema:holdingarchive	schema:holdingArchive	schema:holdingArchive		[object Object]	[object Object]			schema:ArchiveComponent	schema:ArchiveOrganization
https://schema.org.ai/Property/Schemareviewedby	schema.org.ai	Property	Schema:reviewedby	schema:reviewedBy	schema:reviewedBy		reviewedBy	People or organizations that have reviewed the content on this web page for accuracy and/or completeness.			schema:WebPage	schema:Person,schema:Organization
https://schema.org.ai/Property/Schemaresultcomment	schema.org.ai	Property	Schema:resultcomment	schema:resultComment	schema:resultComment		resultComment	A sub property of result. The Comment created or sent as a result of this action.			schema:CommentAction,schema:ReplyAction	schema:Comment
https://schema.org.ai/Property/Schemavatid	schema.org.ai	Property	Schema:vatid	schema:vatID	schema:vatID		vatID	The Value-added Tax ID of the organization or person.			schema:Person,schema:Organization	schema:Text
https://schema.org.ai/Property/Schemaenginepower	schema.org.ai	Property	Schema:enginepower	schema:enginePower	schema:enginePower		enginePower	The power of the vehicle's engine.     Typical unit code(s): KWT for kilowatt, BHP for brake horsepower, N12 for metric horsepower (PS, with 1 PS = 735,49875 W)\n\n* Note 1: There are many different ways of measuring an engine's power. For an overview, see  [http://en.wikipedia.org/wiki/Horsepower#Engine\_power\_test\_codes](http://en.wikipedia.org/wiki/Horsepower#Engine_power_test_codes).\n* Note 2: You can link to information about how the given value has been determined using the [[valueReference]] property.\n* Note 3: You can use [[minValue]] and [[maxValue]] to indicate ranges.			schema:EngineSpecification	schema:QuantitativeValue
https://schema.org.ai/Property/Schemasecondaryprevention	schema.org.ai	Property	Schema:secondaryprevention	schema:secondaryPrevention	schema:secondaryPrevention		secondaryPrevention	A preventative therapy used to prevent reoccurrence of the medical condition after an initial episode of the condition.			schema:MedicalCondition	schema:MedicalTherapy
https://schema.org.ai/Property/Schemadirectapply	schema.org.ai	Property	Schema:directapply	schema:directApply	schema:directApply		directApply	Indicates whether an [[url]] that is associated with a [[JobPosting]] enables direct application for the job, via the posting website. A job posting is considered to have directApply of [[True]] if an application process for the specified job can be directly initiated via the url(s) given (noting that e.g. multiple internet domains might nevertheless be involved at an implementation level). A value of [[False]] is appropriate if there is no clear path to applying directly online for the specified job, navigating directly from the JobPosting url(s) supplied.			schema:JobPosting	schema:Boolean
https://schema.org.ai/Property/Schemahealthplanpharmacycategory	schema.org.ai	Property	Schema:healthplanpharmacycategory	schema:healthPlanPharmacyCategory	schema:healthPlanPharmacyCategory		healthPlanPharmacyCategory	The category or type of pharmacy associated with this cost sharing.			schema:HealthPlanCostSharingSpecification	schema:Text
https://schema.org.ai/Property/Schematemporal	schema.org.ai	Property	Schema:temporal	schema:temporal	schema:temporal		temporal	The "temporal" property can be used in cases where more specific properties (e.g. [[temporalCoverage]], [[dateCreated]], [[dateModified]], [[datePublished]]) are not known to be appropriate.			schema:CreativeWork	schema:Text,schema:DateTime
https://schema.org.ai/Property/Schemaquery	schema.org.ai	Property	Schema:query	schema:query	schema:query		query	A sub property of instrument. The query used on this action.			schema:SearchAction	schema:Text
https://schema.org.ai/Property/Schemafilesize	schema.org.ai	Property	Schema:filesize	schema:fileSize	schema:fileSize		fileSize	Size of the application / package (e.g. 18MB). In the absence of a unit (MB, KB etc.), KB will be assumed.			schema:SoftwareApplication	schema:Text
https://schema.org.ai/Property/Schemamember	schema.org.ai	Property	Schema:member	schema:member	schema:member		member	A member of an Organization or a ProgramMembership. Organizations can be members of organizations; ProgramMembership is typically for individuals.			schema:Organization,schema:ProgramMembership	schema:Person,schema:Organization
https://schema.org.ai/Property/Schemaapplicablecountry	schema.org.ai	Property	Schema:applicablecountry	schema:applicableCountry	schema:applicableCountry		applicableCountry	A country where a particular merchant return policy applies to, for example the two-letter ISO 3166-1 alpha-2 country code.			schema:MerchantReturnPolicy	schema:Country,schema:Text
https://schema.org.ai/Property/Schemaassociatedmedia	schema.org.ai	Property	Schema:associatedmedia	schema:associatedMedia	schema:associatedMedia		associatedMedia	A media object that encodes this CreativeWork. This property is a synonym for encoding.			schema:HyperToc,schema:CreativeWork,schema:HyperTocEntry	schema:MediaObject
https://schema.org.ai/Property/Schematargetplatform	schema.org.ai	Property	Schema:targetplatform	schema:targetPlatform	schema:targetPlatform		targetPlatform	Type of app development: phone, Metro style, desktop, XBox, etc.			schema:APIReference	schema:Text
https://schema.org.ai/Property/Schemayearbuilt	schema.org.ai	Property	Schema:yearbuilt	schema:yearBuilt	schema:yearBuilt		yearBuilt	The year an [[Accommodation]] was constructed. This corresponds to the [YearBuilt field in RESO](https://ddwiki.reso.org/display/DDW17/YearBuilt+Field).			schema:Accommodation	schema:Number
https://schema.org.ai/Property/Schemaindustry	schema.org.ai	Property	Schema:industry	schema:industry	schema:industry		industry	The industry associated with the job position.			schema:JobPosting	schema:DefinedTerm,schema:Text
https://schema.org.ai/Property/Schemamediaitemappearance	schema.org.ai	Property	Schema:mediaitemappearance	schema:mediaItemAppearance	schema:mediaItemAppearance		mediaItemAppearance	In the context of a [[MediaReview]], indicates specific media item(s) that are grouped using a [[MediaReviewItem]].			schema:MediaReviewItem	schema:MediaObject
https://schema.org.ai/Property/Schemaactors	schema.org.ai	Property	Schema:actors	schema:actors	schema:actors		actors	An actor, e.g. in TV, radio, movie, video games etc. Actors can be associated with individual items or with a series, episode, clip.		schema:actor	schema:Movie,schema:TVSeries,schema:RadioSeries,schema:Episode,schema:VideoGameSeries,schema:VideoObject,schema:Clip,schema:MovieSeries,schema:VideoGame	schema:Person
https://schema.org.ai/Property/Schemarunsto	schema.org.ai	Property	Schema:runsto	schema:runsTo	schema:runsTo		runsTo	The vasculature the lymphatic structure runs, or efferents, to.			schema:LymphaticVessel	schema:Vessel
https://schema.org.ai/Property/Schemasalarycurrency	schema.org.ai	Property	Schema:salarycurrency	schema:salaryCurrency	schema:salaryCurrency		salaryCurrency	The currency (coded using [ISO 4217](http://en.wikipedia.org/wiki/ISO_4217)) used for the main salary information in this job posting or for this employee.			schema:EmployeeRole,schema:JobPosting	schema:Text
https://schema.org.ai/Property/Schemaexifdata	schema.org.ai	Property	Schema:exifdata	schema:exifData	schema:exifData		exifData	exif data for this object.			schema:ImageObject	schema:PropertyValue,schema:Text
https://schema.org.ai/Property/Schemabiochemsimilarity	schema.org.ai	Property	Schema:biochemsimilarity	schema:bioChemSimilarity	schema:bioChemSimilarity		bioChemSimilarity	A similar BioChemEntity, e.g., obtained by fingerprint similarity algorithms.			schema:BioChemEntity	schema:BioChemEntity
https://schema.org.ai/Property/Schemaavailability	schema.org.ai	Property	Schema:availability	schema:availability	schema:availability		availability	The availability of this item&#x2014;for example In stock, Out of stock, Pre-order, etc.			schema:Offer,schema:Demand	schema:ItemAvailability
https://schema.org.ai/Property/Schemaproductsupported	schema.org.ai	Property	Schema:productsupported	schema:productSupported	schema:productSupported		productSupported	The product or service this support contact point is related to (such as product support for a particular product line). This can be a specific product or product line (e.g. "iPhone") or a general category of products or services (e.g. "smartphones").			schema:ContactPoint	schema:Text,schema:Product
https://schema.org.ai/Property/Schemaeventstatus	schema.org.ai	Property	Schema:eventstatus	schema:eventStatus	schema:eventStatus		eventStatus	An eventStatus of an event represents its status; particularly useful when an event is cancelled or rescheduled.			schema:Event	schema:EventStatusType
https://schema.org.ai/Property/Schemanumberofcredits	schema.org.ai	Property	Schema:numberofcredits	schema:numberOfCredits	schema:numberOfCredits		numberOfCredits	The number of credits or units awarded by a Course or required to complete an EducationalOccupationalProgram.			schema:Course,schema:EducationalOccupationalProgram	schema:Integer,schema:StructuredValue
https://schema.org.ai/Property/Schemaenergyefficiencyscalemax	schema.org.ai	Property	Schema:energyefficiencyscalemax	schema:energyEfficiencyScaleMax	schema:energyEfficiencyScaleMax		energyEfficiencyScaleMax	Specifies the most energy efficient class on the regulated EU energy consumption scale for the product category a product belongs to. For example, energy consumption for televisions placed on the market after January 1, 2020 is scaled from D to A+++.			schema:EnergyConsumptionDetails	schema:EUEnergyEfficiencyEnumeration
https://schema.org.ai/Property/Schemaisvariantof	schema.org.ai	Property	Schema:isvariantof	schema:isVariantOf	schema:isVariantOf		isVariantOf	Indicates the kind of product that this is a variant of. In the case of [[ProductModel]], this is a pointer (from a ProductModel) to a base product from which this product is a variant. It is safe to infer that the variant inherits all product features from the base model, unless defined locally. This is not transitive. In the case of a [[ProductGroup]], the group description also serves as a template, representing a set of Products that vary on explicitly defined, specific dimensions only (so it defines both a set of variants, as well as which values distinguish amongst those variants). When used with [[ProductGroup]], this property can apply to any [[Product]] included in the group.			schema:Product,schema:ProductModel	schema:ProductModel,schema:ProductGroup
https://schema.org.ai/Property/Schemamembershipnumber	schema.org.ai	Property	Schema:membershipnumber	schema:membershipNumber	schema:membershipNumber		membershipNumber	A unique identifier for the membership.			schema:ProgramMembership	schema:Text
https://schema.org.ai/Property/Schemacreditedto	schema.org.ai	Property	Schema:creditedto	schema:creditedTo	schema:creditedTo		creditedTo	The group the release is credited to if different than the byArtist. For example, Red and Blue is credited to "Stefani Germanotta Band", but by Lady Gaga.			schema:MusicRelease	schema:Person,schema:Organization
https://schema.org.ai/Property/Schemaleaselength	schema.org.ai	Property	Schema:leaselength	schema:leaseLength	schema:leaseLength		leaseLength	Length of the lease for some [[Accommodation]], either particular to some [[Offer]] or in some cases intrinsic to the property.			schema:Accommodation,schema:RealEstateListing,schema:Offer	schema:QuantitativeValue,schema:Duration
https://schema.org.ai/Property/Schemainsertion	schema.org.ai	Property	Schema:insertion	schema:insertion	schema:insertion		insertion	The place of attachment of a muscle, or what the muscle moves.			schema:Muscle	schema:AnatomicalStructure
https://schema.org.ai/Property/Schemamolecularformula	schema.org.ai	Property	Schema:molecularformula	schema:molecularFormula	schema:molecularFormula		molecularFormula	The empirical formula is the simplest whole number ratio of all the atoms in a molecule.			schema:MolecularEntity	schema:Text
https://schema.org.ai/Property/Schematextvalue	schema.org.ai	Property	Schema:textvalue	schema:textValue	schema:textValue		textValue	Text value being annotated.			schema:PronounceableText	schema:Text
https://schema.org.ai/Property/Schemaseasonnumber	schema.org.ai	Property	Schema:seasonnumber	schema:seasonNumber	schema:seasonNumber		seasonNumber	Position of the season within an ordered group of seasons.			schema:CreativeWorkSeason	schema:Text,schema:Integer
https://schema.org.ai/Property/Schemascreencount	schema.org.ai	Property	Schema:screencount	schema:screenCount	schema:screenCount		screenCount	The number of screens in the movie theater.			schema:MovieTheater	schema:Number
https://schema.org.ai/Property/Schemalegislationensuresimplementationof	schema.org.ai	Property	Schema:legislationensuresimplementationof	schema:legislationEnsuresImplementationOf	schema:legislationEnsuresImplementationOf		legislationEnsuresImplementationOf	Indicates that this Legislation ensures the implementation of another Legislation, for example by modifying national legislations so that they do not contradict to an EU regulation or decision. This implies a legal meaning. Transpositions of EU Directive should be captured with <a href="/legislationTransposes">legislationTransposes</a>.			schema:Legislation	schema:Legislation
https://schema.org.ai/Property/Schemavolumenumber	schema.org.ai	Property	Schema:volumenumber	schema:volumeNumber	schema:volumeNumber		volumeNumber	Identifies the volume of publication or multi-part work; for example, "iii" or "2".			schema:PublicationVolume	schema:Text,schema:Integer
https://schema.org.ai/Property/Schemaspatialcoverage	schema.org.ai	Property	Schema:spatialcoverage	schema:spatialCoverage	schema:spatialCoverage		spatialCoverage	The spatialCoverage of a CreativeWork indicates the place(s) which are the focus of the content. It is a subproperty of       contentLocation intended primarily for more technical and detailed materials. For example with a Dataset, it indicates       areas that the dataset describes: a dataset of New York weather would have spatialCoverage which was the place: the state of New York.			schema:CreativeWork	schema:Place
https://schema.org.ai/Property/Schemaestimatedsalary	schema.org.ai	Property	Schema:estimatedsalary	schema:estimatedSalary	schema:estimatedSalary		estimatedSalary	An estimated salary for a job posting or occupation, based on a variety of variables including, but not limited to industry, job title, and location. Estimated salaries  are often computed by outside organizations rather than the hiring organization, who may not have committed to the estimated value.			schema:JobPosting,schema:Occupation	schema:MonetaryAmountDistribution,schema:Number,schema:MonetaryAmount
https://schema.org.ai/Property/Schemaknows	schema.org.ai	Property	Schema:knows	schema:knows	schema:knows		knows	The most generic bi-directional social/work relation.			schema:Person	schema:Person
https://schema.org.ai/Property/Schemacustomerremorsereturnlabelsource	schema.org.ai	Property	Schema:customerremorsereturnlabelsource	schema:customerRemorseReturnLabelSource	schema:customerRemorseReturnLabelSource		customerRemorseReturnLabelSource	The method (from an enumeration) by which the customer obtains a return shipping label for a product returned due to customer remorse.			schema:MerchantReturnPolicy	schema:ReturnLabelSourceEnumeration
https://schema.org.ai/Property/Schemaservicelocation	schema.org.ai	Property	Schema:servicelocation	schema:serviceLocation	schema:serviceLocation		serviceLocation	The location (e.g. civic structure, local business, etc.) where a person can go to access the service.			schema:ServiceChannel	schema:Place
https://schema.org.ai/Property/Schemacoderepository	schema.org.ai	Property	Schema:coderepository	schema:codeRepository	schema:codeRepository		codeRepository	Link to the repository where the un-compiled, human readable code and related code is located (SVN, GitHub, CodePlex).			schema:SoftwareSourceCode	schema:URL
https://schema.org.ai/Property/Schemabuyer	schema.org.ai	Property	Schema:buyer	schema:buyer	schema:buyer		buyer	A sub property of participant. The participant/person/organization that bought the object.			schema:SellAction	schema:Person,schema:Organization
https://schema.org.ai/Property/Schematelephone	schema.org.ai	Property	Schema:telephone	schema:telephone	schema:telephone		telephone	The telephone number.			schema:Organization,schema:ContactPoint,schema:Person,schema:Place	schema:Text
https://schema.org.ai/Property/Schemachildmaxage	schema.org.ai	Property	Schema:childmaxage	schema:childMaxAge	schema:childMaxAge		childMaxAge	Maximal age of the child.			schema:ParentAudience	schema:Number
https://schema.org.ai/Property/Schemaverificationfactcheckingpolicy	schema.org.ai	Property	Schema:verificationfactcheckingpolicy	schema:verificationFactCheckingPolicy	schema:verificationFactCheckingPolicy		verificationFactCheckingPolicy	Disclosure about verification and fact-checking processes for a [[NewsMediaOrganization]] or other fact-checking [[Organization]].			schema:NewsMediaOrganization	schema:CreativeWork,schema:URL
https://schema.org.ai/Property/Schemadiseasepreventioninfo	schema.org.ai	Property	Schema:diseasepreventioninfo	schema:diseasePreventionInfo	schema:diseasePreventionInfo		diseasePreventionInfo	Information about disease prevention.			schema:SpecialAnnouncement	schema:URL,schema:WebContent
https://schema.org.ai/Property/Schemafuelefficiency	schema.org.ai	Property	Schema:fuelefficiency	schema:fuelEfficiency	schema:fuelEfficiency		fuelEfficiency	The distance traveled per unit of fuel used; most commonly miles per gallon (mpg) or kilometers per liter (km/L).\n\n* Note 1: There are unfortunately no standard unit codes for miles per gallon or kilometers per liter. Use [[unitText]] to indicate the unit of measurement, e.g. mpg or km/L.\n* Note 2: There are two ways of indicating the fuel consumption, [[fuelConsumption]] (e.g. 8 liters per 100 km) and [[fuelEfficiency]] (e.g. 30 miles per gallon). They are reciprocal.\n* Note 3: Often, the absolute value is useful only when related to driving speed ("at 80 km/h") or usage pattern ("city traffic"). You can use [[valueReference]] to link the value for the fuel economy to another value.			schema:Vehicle	schema:QuantitativeValue
https://schema.org.ai/Property/Schemaunnamedsourcespolicy	schema.org.ai	Property	Schema:unnamedsourcespolicy	schema:unnamedSourcesPolicy	schema:unnamedSourcesPolicy		unnamedSourcesPolicy	For an [[Organization]] (typically a [[NewsMediaOrganization]]), a statement about policy on use of unnamed sources and the decision process required.			schema:NewsMediaOrganization,schema:Organization	schema:CreativeWork,schema:URL
https://schema.org.ai/Property/Schemareleaseof	schema.org.ai	Property	Schema:releaseof	schema:releaseOf	schema:releaseOf		releaseOf	The album this is a release of.			schema:MusicRelease	schema:MusicAlbum
https://schema.org.ai/Property/Schemaisproprietary	schema.org.ai	Property	Schema:isproprietary	schema:isProprietary	schema:isProprietary		isProprietary	True if this item's name is a proprietary/brand name (vs. generic name).			schema:DietarySupplement,schema:Drug	schema:Boolean
https://schema.org.ai/Property/Schematimetocomplete	schema.org.ai	Property	Schema:timetocomplete	schema:timeToComplete	schema:timeToComplete		timeToComplete	The expected length of time to complete the program if attending full-time.			schema:EducationalOccupationalProgram	schema:Duration
https://schema.org.ai/Property/Schemaacceptedoffer	schema.org.ai	Property	Schema:acceptedoffer	schema:acceptedOffer	schema:acceptedOffer		acceptedOffer	The offer(s) -- e.g., product, quantity and price combinations -- included in the order.			schema:Order	schema:Offer
https://schema.org.ai/Property/Schemapublishedon	schema.org.ai	Property	Schema:publishedon	schema:publishedOn	schema:publishedOn		publishedOn	A broadcast service associated with the publication event.			schema:PublicationEvent	schema:BroadcastService
https://schema.org.ai/Property/Schemarepresentativeofpage	schema.org.ai	Property	Schema:representativeofpage	schema:representativeOfPage	schema:representativeOfPage		representativeOfPage	Indicates whether this image is representative of the content of the page.			schema:ImageObject	schema:Boolean
https://schema.org.ai/Property/Schemaprintcolumn	schema.org.ai	Property	Schema:printcolumn	schema:printColumn	schema:printColumn		printColumn	The number of the column in which the NewsArticle appears in the print edition.			schema:NewsArticle	schema:Text
https://schema.org.ai/Property/Schemavehiclemodeldate	schema.org.ai	Property	Schema:vehiclemodeldate	schema:vehicleModelDate	schema:vehicleModelDate		vehicleModelDate	The release date of a vehicle model (often used to differentiate versions of the same make and model).			schema:Vehicle	schema:Date
https://schema.org.ai/Property/Schemaliveblogupdate	schema.org.ai	Property	Schema:liveblogupdate	schema:liveBlogUpdate	schema:liveBlogUpdate		liveBlogUpdate	An update to the LiveBlog.			schema:LiveBlogPosting	schema:BlogPosting
https://schema.org.ai/Property/Schemadatereceived	schema.org.ai	Property	Schema:datereceived	schema:dateReceived	schema:dateReceived		dateReceived	The date/time the message was received if a single recipient exists.			schema:Message	schema:DateTime
https://schema.org.ai/Property/Schemaslogan	schema.org.ai	Property	Schema:slogan	schema:slogan	schema:slogan		slogan	A slogan or motto associated with the item.			schema:Service,schema:Place,schema:Product,schema:Organization,schema:Brand	schema:Text
https://schema.org.ai/Property/Schemasodiumcontent	schema.org.ai	Property	Schema:sodiumcontent	schema:sodiumContent	schema:sodiumContent		sodiumContent	The number of milligrams of sodium.			schema:NutritionInformation	schema:Mass
https://schema.org.ai/Property/Schemacourseprerequisites	schema.org.ai	Property	Schema:courseprerequisites	schema:coursePrerequisites	schema:coursePrerequisites		coursePrerequisites	Requirements for taking the Course. May be completion of another [[Course]] or a textual description like "permission of instructor". Requirements may be a pre-requisite competency, referenced using [[AlignmentObject]].			schema:Course	schema:Course,schema:AlignmentObject,schema:Text
https://schema.org.ai/Property/Schemachemicalcomposition	schema.org.ai	Property	Schema:chemicalcomposition	schema:chemicalComposition	schema:chemicalComposition		chemicalComposition	The chemical composition describes the identity and relative ratio of the chemical elements that make up the substance.			schema:ChemicalSubstance	schema:Text
https://schema.org.ai/Property/Schemaoverdosage	schema.org.ai	Property	Schema:overdosage	schema:overdosage	schema:overdosage		overdosage	Any information related to overdose on a drug, including signs or symptoms, treatments, contact information for emergency response.			schema:Drug	schema:Text
https://schema.org.ai/Property/Schemapurchasetype	schema.org.ai	Property	Schema:purchasetype	schema:purchaseType	schema:purchaseType		purchaseType	Optional. The type of purchase the consumer must make in order to qualify for this incentive.			schema:FinancialIncentive	schema:PurchaseType
https://schema.org.ai/Property/Schemaenergyefficiencyscalemin	schema.org.ai	Property	Schema:energyefficiencyscalemin	schema:energyEfficiencyScaleMin	schema:energyEfficiencyScaleMin		energyEfficiencyScaleMin	Specifies the least energy efficient class on the regulated EU energy consumption scale for the product category a product belongs to. For example, energy consumption for televisions placed on the market after January 1, 2020 is scaled from D to A+++.			schema:EnergyConsumptionDetails	schema:EUEnergyEfficiencyEnumeration
https://schema.org.ai/Property/Schemaaward	schema.org.ai	Property	Schema:award	schema:award	schema:award		award	An award won by or for this item.			schema:Service,schema:Product,schema:CreativeWork,schema:Person,schema:Organization	schema:Text
https://schema.org.ai/Property/Schemacomposer	schema.org.ai	Property	Schema:composer	schema:composer	schema:composer		composer	The person or organization who wrote a composition, or who is the composer of a work performed at some event.			schema:MusicComposition,schema:Event	schema:Organization,schema:Person
https://schema.org.ai/Property/Schemaaftermedia	schema.org.ai	Property	Schema:aftermedia	schema:afterMedia	schema:afterMedia		afterMedia	A media object representing the circumstances after performing this direction.			schema:HowToDirection	schema:URL,schema:MediaObject
https://schema.org.ai/Property/Schemabookingtime	schema.org.ai	Property	Schema:bookingtime	schema:bookingTime	schema:bookingTime		bookingTime	The date and time the reservation was booked.			schema:Reservation	schema:DateTime
https://schema.org.ai/Property/Schemabreastfeedingwarning	schema.org.ai	Property	Schema:breastfeedingwarning	schema:breastfeedingWarning	schema:breastfeedingWarning		breastfeedingWarning	Any precaution, guidance, contraindication, etc. related to this drug's use by breastfeeding mothers.			schema:Drug	schema:Text
https://schema.org.ai/Property/Schemachildren	schema.org.ai	Property	Schema:children	schema:children	schema:children		children	A child of the person.			schema:Person	schema:Person
https://schema.org.ai/Property/Schemaresultreview	schema.org.ai	Property	Schema:resultreview	schema:resultReview	schema:resultReview		resultReview	A sub property of result. The review that resulted in the performing of the action.			schema:ReviewAction	schema:Review
https://schema.org.ai/Property/Schemaisbasedon	schema.org.ai	Property	Schema:isbasedon	schema:isBasedOn	schema:isBasedOn		isBasedOn	A resource from which this work is derived or from which it is a modification or adaptation.			schema:CreativeWork	schema:Product,schema:CreativeWork,schema:URL
https://schema.org.ai/Property/Schemaworkpresented	schema.org.ai	Property	Schema:workpresented	schema:workPresented	schema:workPresented		workPresented	The movie presented during this event.			schema:ScreeningEvent	schema:Movie
https://schema.org.ai/Property/Schemaorderitemstatus	schema.org.ai	Property	Schema:orderitemstatus	schema:orderItemStatus	schema:orderItemStatus		orderItemStatus	The current status of the order item.			schema:OrderItem	schema:OrderStatus
https://schema.org.ai/Property/Schemareadonlyvalue	schema.org.ai	Property	Schema:readonlyvalue	schema:readonlyValue	schema:readonlyValue		readonlyValue	Whether or not a property is mutable.  Default is false. Specifying this for a property that also has a value makes it act similar to a "hidden" input in an HTML form.			schema:PropertyValueSpecification	schema:Boolean
https://schema.org.ai/Property/Schemadepartureterminal	schema.org.ai	Property	Schema:departureterminal	schema:departureTerminal	schema:departureTerminal		departureTerminal	Identifier of the flight's departure terminal.			schema:Flight	schema:Text
https://schema.org.ai/Property/Schematrackingurl	schema.org.ai	Property	Schema:trackingurl	schema:trackingUrl	schema:trackingUrl		trackingUrl	Tracking url for the parcel delivery.			schema:ParcelDelivery	schema:URL
https://schema.org.ai/Property/Schemaweight	schema.org.ai	Property	Schema:weight	schema:weight	schema:weight		weight	The weight of the product or person.			schema:ShippingConditions,schema:VisualArtwork,schema:Person,schema:Product,schema:OfferShippingDetails	schema:QuantitativeValue,schema:Mass
https://schema.org.ai/Property/Schemacode	schema.org.ai	Property	Schema:code	schema:code	schema:code		code	A medical code for the entity, taken from a controlled vocabulary or ontology such as ICD-9, DiseasesDB, MeSH, SNOMED-CT, RxNorm, etc.			schema:MedicalEntity	schema:MedicalCode
https://schema.org.ai/Property/Schemaqualifications	schema.org.ai	Property	Schema:qualifications	schema:qualifications	schema:qualifications		qualifications	Specific qualifications required for this role or Occupation.			schema:Occupation,schema:JobPosting	schema:EducationalOccupationalCredential,schema:Text
https://schema.org.ai/Property/Schemampn	schema.org.ai	Property	Schema:mpn	schema:mpn	schema:mpn		mpn	The Manufacturer Part Number (MPN) of the product, or the product to which the offer refers.			schema:Demand,schema:Offer,schema:Product	schema:Text
https://schema.org.ai/Property/Schemafirstperformance	schema.org.ai	Property	Schema:firstperformance	schema:firstPerformance	schema:firstPerformance		firstPerformance	The date and place the work was first performed.			schema:MusicComposition	schema:Event
https://schema.org.ai/Property/Schematranscript	schema.org.ai	Property	Schema:transcript	schema:transcript	schema:transcript		transcript	If this MediaObject is an AudioObject or VideoObject, the transcript of that object.			schema:AudioObject,schema:VideoObject	schema:Text
https://schema.org.ai/Property/Schemapattern	schema.org.ai	Property	Schema:pattern	schema:pattern	schema:pattern		pattern	A pattern that something has, for example 'polka dot', 'striped', 'Canadian flag'. Values are typically expressed as text, although links to controlled value schemes are also supported.			schema:Product,schema:CreativeWork	schema:DefinedTerm,schema:Text
https://schema.org.ai/Property/Schemabankaccounttype	schema.org.ai	Property	Schema:bankaccounttype	schema:bankAccountType	schema:bankAccountType		bankAccountType	The type of a bank account.			schema:BankAccount	schema:Text,schema:URL
https://schema.org.ai/Property/Schemaboardinggroup	schema.org.ai	Property	Schema:boardinggroup	schema:boardingGroup	schema:boardingGroup		boardingGroup	The airline-specific indicator of boarding order / preference.			schema:FlightReservation	schema:Text
https://schema.org.ai/Property/Schemaaircraft	schema.org.ai	Property	Schema:aircraft	schema:aircraft	schema:aircraft		aircraft	The kind of aircraft (e.g., "Boeing 747").			schema:Flight	schema:Vehicle,schema:Text
https://schema.org.ai/Property/Schemabymonth	schema.org.ai	Property	Schema:bymonth	schema:byMonth	schema:byMonth		byMonth	Defines the month(s) of the year on which a recurring [[Event]] takes place. Specified as an [[Integer]] between 1-12. January is 1.			schema:Schedule	schema:Integer
https://schema.org.ai/Property/Schemaexpectsacceptanceof	schema.org.ai	Property	Schema:expectsacceptanceof	schema:expectsAcceptanceOf	schema:expectsAcceptanceOf		expectsAcceptanceOf	An Offer which must be accepted before the user can perform the Action. For example, the user may need to buy a movie before being able to watch it.			schema:ActionAccessSpecification,schema:MediaSubscription,schema:ConsumeAction	schema:Offer
https://schema.org.ai/Property/Schemaexercisecourse	schema.org.ai	Property	Schema:exercisecourse	schema:exerciseCourse	schema:exerciseCourse		exerciseCourse	A sub property of location. The course where this action was taken.			schema:ExerciseAction	schema:Place
https://schema.org.ai/Property/Schemaabridged	schema.org.ai	Property	Schema:abridged	schema:abridged	schema:abridged		abridged	Indicates whether the book is an abridged edition.			schema:Book	schema:Boolean
https://schema.org.ai/Property/Schemahasmap	schema.org.ai	Property	Schema:hasmap	schema:hasMap	schema:hasMap		hasMap	A URL to a map of the place.			schema:Place	schema:URL,schema:Map
