url	ns	type	id	code	name	description	employment	matched_onet
https://onet.org.ai/Employment/LifePhysicalandSocialScienceTechnicians	onet.org.ai	Employment	LifePhysicalandSocialScienceTechnicians	194000	Life, Physical, and Social Science Technicians		373260	false
https://onet.org.ai/Employment/AgriculturalandFoodScienceTechnicians	onet.org.ai	Employment	AgriculturalandFoodScienceTechnicians	194010	Agricultural and Food Science Technicians		28550	false
https://onet.org.ai/Employment/PrecisionAgricultureTechnicians	onet.org.ai	Employment	PrecisionAgricultureTechnicians	194012	Precision Agriculture Technicians		14340	true
https://onet.org.ai/Employment/FoodScienceTechnicians	onet.org.ai	Employment	FoodScienceTechnicians	194013	Food Science Technicians		14200	true
https://onet.org.ai/Employment/BiologicalTechnicians	onet.org.ai	Employment	BiologicalTechnicians	194021	Biological Technicians		76190	true
https://onet.org.ai/Employment/ChemicalTechnicians	onet.org.ai	Employment	ChemicalTechnicians	194031	Chemical Technicians		55640	true
https://onet.org.ai/Employment/EnvironmentalScienceandGeoscienceTechnicians	onet.org.ai	Employment	EnvironmentalScienceandGeoscienceTechnicians	194040	Environmental Science and Geoscience Technicians		52030	false
https://onet.org.ai/Employment/Health	onet.org.ai	Employment	Health	194042	Environmental Science and Protection Technicians, Including Health		39390	true
https://onet.org.ai/Employment/HydrologicTechnicians	onet.org.ai	Employment	HydrologicTechnicians	194043	Geological Technicians, Except Hydrologic Technicians		9710	true
https://onet.org.ai/Employment/NuclearMonitoringTechnicians	onet.org.ai	Employment	NuclearMonitoringTechnicians	194051	Nuclear Monitoring Technicians		5990	true
https://onet.org.ai/Employment/SocialScienceResearchAssistants	onet.org.ai	Employment	SocialScienceResearchAssistants	194061	Social Science Research Assistants		32940	true
https://onet.org.ai/Employment/ConservationTechnicians	onet.org.ai	Employment	ConservationTechnicians	194071	Forest and Conservation Technicians		31080	true
https://onet.org.ai/Employment/MiscellaneousLifePhysicalandSocialScienceTechnicians	onet.org.ai	Employment	MiscellaneousLifePhysicalandSocialScienceTechnicians	194090	Miscellaneous Life, Physical, and Social Science Technicians		90840	false
https://onet.org.ai/Employment/ForensicScienceTechnicians	onet.org.ai	Employment	ForensicScienceTechnicians	194092	Forensic Science Technicians		19450	true
https://onet.org.ai/Employment/RemoteSensingTechnicians	onet.org.ai	Employment	RemoteSensingTechnicians	194099	Remote Sensing Technicians		71400	true
https://onet.org.ai/Employment/OccupationalHealthandSafetySpecialistsandTechnicians	onet.org.ai	Employment	OccupationalHealthandSafetySpecialistsandTechnicians	195010	Occupational Health and Safety Specialists and Technicians		159880	false
https://onet.org.ai/Employment/SafetySpecialists	onet.org.ai	Employment	SafetySpecialists	195011	Occupational Health and Safety Specialists		128430	true
https://onet.org.ai/Employment/SafetyTechnicians	onet.org.ai	Employment	SafetyTechnicians	195012	Occupational Health and Safety Technicians		31450	true
https://onet.org.ai/Employment/CommunityandSocialServiceOccupations	onet.org.ai	Employment	CommunityandSocialServiceOccupations	210000	Community and Social Service Occupations		2569630	false
https://onet.org.ai/Employment/CounselorsSocialWorkersandOtherCommunityandSocialServiceSpecialists	onet.org.ai	Employment	CounselorsSocialWorkersandOtherCommunityandSocialServiceSpecialists	211000	Counselors, Social Workers, and Other Community and Social Service Specialists		2477920	false
https://onet.org.ai/Employment/Counselors	onet.org.ai	Employment	Counselors	211010	Counselors		970870	false
https://onet.org.ai/Employment/Advisors	onet.org.ai	Employment	Advisors	211012	Educational, Guidance, and Career Counselors and Advisors		342350	true
https://onet.org.ai/Employment/FamilyTherapists	onet.org.ai	Employment	FamilyTherapists	211013	Marriage and Family Therapists		65870	true
https://onet.org.ai/Employment/RehabilitationCounselors	onet.org.ai	Employment	RehabilitationCounselors	211015	Rehabilitation Counselors		88930	true
https://onet.org.ai/Employment/Substanceabusebehavioraldisorderandmentalhealthcounselors	onet.org.ai	Employment	Substanceabusebehavioraldisorderandmentalhealthcounselors	211018	Substance abuse, behavioral disorder, and mental health counselors		440380	false
https://onet.org.ai/Employment/CounselorsAllOther	onet.org.ai	Employment	CounselorsAllOther	211019	Counselors, All Other		33340	true
https://onet.org.ai/Employment/SocialWorkers	onet.org.ai	Employment	SocialWorkers	211020	Social Workers		759740	false
https://onet.org.ai/Employment/SchoolSocialWorkers	onet.org.ai	Employment	SchoolSocialWorkers	211021	Child, Family, and School Social Workers		382960	true
https://onet.org.ai/Employment/HealthcareSocialWorkers	onet.org.ai	Employment	HealthcareSocialWorkers	211022	Healthcare Social Workers		185940	true
https://onet.org.ai/Employment/SubstanceAbuseSocialWorkers	onet.org.ai	Employment	SubstanceAbuseSocialWorkers	211023	Mental Health and Substance Abuse Social Workers		125910	true
https://onet.org.ai/Employment/SocialWorkersAllOther	onet.org.ai	Employment	SocialWorkersAllOther	211029	Social Workers, All Other		64940	true
https://onet.org.ai/Employment/MiscellaneousCommunityandSocialServiceSpecialists	onet.org.ai	Employment	MiscellaneousCommunityandSocialServiceSpecialists	211090	Miscellaneous Community and Social Service Specialists		747300	false
https://onet.org.ai/Employment/HealthEducationSpecialists	onet.org.ai	Employment	HealthEducationSpecialists	211091	Health Education Specialists		65150	true
https://onet.org.ai/Employment/CorrectionalTreatmentSpecialists	onet.org.ai	Employment	CorrectionalTreatmentSpecialists	211092	Probation Officers and Correctional Treatment Specialists		86820	true
https://onet.org.ai/Employment/HumanServiceAssistants	onet.org.ai	Employment	HumanServiceAssistants	211093	Social and Human Service Assistants		424220	true
https://onet.org.ai/Employment/CommunityHealthWorkers	onet.org.ai	Employment	CommunityHealthWorkers	211094	Community Health Workers		60730	true
https://onet.org.ai/Employment/SocialServiceSpecialistsAllOther	onet.org.ai	Employment	SocialServiceSpecialistsAllOther	211099	Community and Social Service Specialists, All Other		110390	true
https://onet.org.ai/Employment/ReligiousWorkers	onet.org.ai	Employment	ReligiousWorkers	212000	Religious Workers		91710	false
https://onet.org.ai/Employment/Clergy	onet.org.ai	Employment	Clergy	212011	Clergy		58080	true
https://onet.org.ai/Employment/Education	onet.org.ai	Employment	Education	212021	Directors, Religious Activities and Education		21460	true
https://onet.org.ai/Employment/ReligiousWorkersAllOther	onet.org.ai	Employment	ReligiousWorkersAllOther	212099	Religious Workers, All Other		12170	true
https://onet.org.ai/Employment/LegalOccupations	onet.org.ai	Employment	LegalOccupations	230000	Legal Occupations		1273410	false
https://onet.org.ai/Employment/LawyersJudgesandRelatedWorkers	onet.org.ai	Employment	LawyersJudgesandRelatedWorkers	231000	Lawyers, Judges, and Related Workers		810640	false
https://onet.org.ai/Employment/LawyersandJudicialLawClerks	onet.org.ai	Employment	LawyersandJudicialLawClerks	231010	Lawyers and Judicial Law Clerks		760970	false
https://onet.org.ai/Employment/Lawyers	onet.org.ai	Employment	Lawyers	231011	Lawyers		747750	true
https://onet.org.ai/Employment/JudicialLawClerks	onet.org.ai	Employment	JudicialLawClerks	231012	Judicial Law Clerks		13220	true
https://onet.org.ai/Employment/JudgesMagistratesandOtherJudicialWorkers	onet.org.ai	Employment	JudgesMagistratesandOtherJudicialWorkers	231020	Judges, Magistrates, and Other Judicial Workers		49670	false
https://onet.org.ai/Employment/HearingOfficers	onet.org.ai	Employment	HearingOfficers	231021	Administrative Law Judges, Adjudicators, and Hearing Officers		16230	true
https://onet.org.ai/Employment/Conciliators	onet.org.ai	Employment	Conciliators	231022	Arbitrators, Mediators, and Conciliators		7860	true
https://onet.org.ai/Employment/Magistrates	onet.org.ai	Employment	Magistrates	231023	Judges, Magistrate Judges, and Magistrates		25580	true
https://onet.org.ai/Employment/LegalSupportWorkers	onet.org.ai	Employment	LegalSupportWorkers	232000	Legal Support Workers		462770	false
https://onet.org.ai/Employment/LegalAssistants	onet.org.ai	Employment	LegalAssistants	232011	Paralegals and Legal Assistants		367220	true
https://onet.org.ai/Employment/MiscellaneousLegalSupportWorkers	onet.org.ai	Employment	MiscellaneousLegalSupportWorkers	232090	Miscellaneous Legal Support Workers		95550	false
https://onet.org.ai/Employment/Searchers	onet.org.ai	Employment	Searchers	232093	Title Examiners, Abstractors, and Searchers		48170	true
https://onet.org.ai/Employment/LegalSupportWorkersAllOther	onet.org.ai	Employment	LegalSupportWorkersAllOther	232099	Legal Support Workers, All Other		47380	true
https://onet.org.ai/Employment/EducationalInstructionandLibraryOccupations	onet.org.ai	Employment	EducationalInstructionandLibraryOccupations	250000	Educational Instruction and Library Occupations		8947710	false
https://onet.org.ai/Employment/PostsecondaryTeachers	onet.org.ai	Employment	PostsecondaryTeachers	251000	Postsecondary Teachers		1396300	false
https://onet.org.ai/Employment/BusinessTeachersPostsecondary	onet.org.ai	Employment	BusinessTeachersPostsecondary	251011	Business Teachers, Postsecondary		81780	true
https://onet.org.ai/Employment/MathandComputerScienceTeachersPostsecondary	onet.org.ai	Employment	MathandComputerScienceTeachersPostsecondary	251020	Math and Computer Science Teachers, Postsecondary		85060	false
https://onet.org.ai/Employment/ComputerScienceTeachersPostsecondary	onet.org.ai	Employment	ComputerScienceTeachersPostsecondary	251021	Computer Science Teachers, Postsecondary		36240	true
https://onet.org.ai/Employment/MathematicalScienceTeachersPostsecondary	onet.org.ai	Employment	MathematicalScienceTeachersPostsecondary	251022	Mathematical Science Teachers, Postsecondary		48820	true
https://onet.org.ai/Employment/EngineeringandArchitectureTeachersPostsecondary	onet.org.ai	Employment	EngineeringandArchitectureTeachersPostsecondary	251030	Engineering and Architecture Teachers, Postsecondary		49030	false
https://onet.org.ai/Employment/ArchitectureTeachersPostsecondary	onet.org.ai	Employment	ArchitectureTeachersPostsecondary	251031	Architecture Teachers, Postsecondary		9120	true
https://onet.org.ai/Employment/EngineeringTeachersPostsecondary	onet.org.ai	Employment	EngineeringTeachersPostsecondary	251032	Engineering Teachers, Postsecondary		39910	true
https://onet.org.ai/Employment/LifeSciencesTeachersPostsecondary	onet.org.ai	Employment	LifeSciencesTeachersPostsecondary	251040	Life Sciences Teachers, Postsecondary		63270	false
https://onet.org.ai/Employment/AgriculturalSciencesTeachersPostsecondary	onet.org.ai	Employment	AgriculturalSciencesTeachersPostsecondary	251041	Agricultural Sciences Teachers, Postsecondary		8700	true
https://onet.org.ai/Employment/BiologicalScienceTeachersPostsecondary	onet.org.ai	Employment	BiologicalScienceTeachersPostsecondary	251042	Biological Science Teachers, Postsecondary		53250	true
https://onet.org.ai/Employment/ConservationScienceTeachersPostsecondary	onet.org.ai	Employment	ConservationScienceTeachersPostsecondary	251043	Forestry and Conservation Science Teachers, Postsecondary		1310	true
https://onet.org.ai/Employment/PhysicalSciencesTeachersPostsecondary	onet.org.ai	Employment	PhysicalSciencesTeachersPostsecondary	251050	Physical Sciences Teachers, Postsecondary		52580	false
https://onet.org.ai/Employment/SpaceSciencesTeachersPostsecondary	onet.org.ai	Employment	SpaceSciencesTeachersPostsecondary	251051	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary		11480	true
https://onet.org.ai/Employment/ChemistryTeachersPostsecondary	onet.org.ai	Employment	ChemistryTeachersPostsecondary	251052	Chemistry Teachers, Postsecondary		20390	true
https://onet.org.ai/Employment/EnvironmentalScienceTeachersPostsecondary	onet.org.ai	Employment	EnvironmentalScienceTeachersPostsecondary	251053	Environmental Science Teachers, Postsecondary		7130	true
https://onet.org.ai/Employment/PhysicsTeachersPostsecondary	onet.org.ai	Employment	PhysicsTeachersPostsecondary	251054	Physics Teachers, Postsecondary		13590	true
https://onet.org.ai/Employment/SocialSciencesTeachersPostsecondary	onet.org.ai	Employment	SocialSciencesTeachersPostsecondary	251060	Social Sciences Teachers, Postsecondary		121090	false
https://onet.org.ai/Employment/ArcheologyTeachersPostsecondary	onet.org.ai	Employment	ArcheologyTeachersPostsecondary	251061	Anthropology and Archeology Teachers, Postsecondary		5260	true
https://onet.org.ai/Employment/CulturalStudiesTeachersPostsecondary	onet.org.ai	Employment	CulturalStudiesTeachersPostsecondary	251062	Area, Ethnic, and Cultural Studies Teachers, Postsecondary		11430	true
https://onet.org.ai/Employment/EconomicsTeachersPostsecondary	onet.org.ai	Employment	EconomicsTeachersPostsecondary	251063	Economics Teachers, Postsecondary		12420	true
https://onet.org.ai/Employment/GeographyTeachersPostsecondary	onet.org.ai	Employment	GeographyTeachersPostsecondary	251064	Geography Teachers, Postsecondary		3290	true
https://onet.org.ai/Employment/PoliticalScienceTeachersPostsecondary	onet.org.ai	Employment	PoliticalScienceTeachersPostsecondary	251065	Political Science Teachers, Postsecondary		17170	true
https://onet.org.ai/Employment/PsychologyTeachersPostsecondary	onet.org.ai	Employment	PsychologyTeachersPostsecondary	251066	Psychology Teachers, Postsecondary		41610	true
https://onet.org.ai/Employment/SociologyTeachersPostsecondary	onet.org.ai	Employment	SociologyTeachersPostsecondary	251067	Sociology Teachers, Postsecondary		12380	true
https://onet.org.ai/Employment/SocialSciencesTeachersPostsecondaryAllOther	onet.org.ai	Employment	SocialSciencesTeachersPostsecondaryAllOther	251069	Social Sciences Teachers, Postsecondary, All Other		17540	true
https://onet.org.ai/Employment/HealthTeachersPostsecondary	onet.org.ai	Employment	HealthTeachersPostsecondary	251070	Health Teachers, Postsecondary		303970	false
https://onet.org.ai/Employment/HealthSpecialtiesTeachersPostsecondary	onet.org.ai	Employment	HealthSpecialtiesTeachersPostsecondary	251071	Health Specialties Teachers, Postsecondary		229720	true
https://onet.org.ai/Employment/TeachersPostsecondary	onet.org.ai	Employment	TeachersPostsecondary	251072	Nursing Instructors and Teachers, Postsecondary		74250	true
https://onet.org.ai/Employment/EducationandLibraryScienceTeachersPostsecondary	onet.org.ai	Employment	EducationandLibraryScienceTeachersPostsecondary	251080	Education and Library Science Teachers, Postsecondary		63190	false
https://onet.org.ai/Employment/EducationTeachersPostsecondary	onet.org.ai	Employment	EducationTeachersPostsecondary	251081	Education Teachers, Postsecondary		59090	true
https://onet.org.ai/Employment/LibraryScienceTeachersPostsecondary	onet.org.ai	Employment	LibraryScienceTeachersPostsecondary	251082	Library Science Teachers, Postsecondary		4100	true
https://onet.org.ai/Employment/LawCriminalJusticeandSocialWorkTeachersPostsecondary	onet.org.ai	Employment	LawCriminalJusticeandSocialWorkTeachersPostsecondary	251110	Law, Criminal Justice, and Social Work Teachers, Postsecondary		49710	false
https://onet.org.ai/Employment/LawEnforcementTeachersPostsecondary	onet.org.ai	Employment	LawEnforcementTeachersPostsecondary	251111	Criminal Justice and Law Enforcement Teachers, Postsecondary		13560	true
https://onet.org.ai/Employment/LawTeachersPostsecondary	onet.org.ai	Employment	LawTeachersPostsecondary	251112	Law Teachers, Postsecondary		22800	true
https://onet.org.ai/Employment/SocialWorkTeachersPostsecondary	onet.org.ai	Employment	SocialWorkTeachersPostsecondary	251113	Social Work Teachers, Postsecondary		13350	true
https://onet.org.ai/Employment/ArtsCommunicationsHistoryandHumanitiesTeachersPostsecondary	onet.org.ai	Employment	ArtsCommunicationsHistoryandHumanitiesTeachersPostsecondary	251120	Arts, Communications, History, and Humanities Teachers, Postsecondary		248620	false
https://onet.org.ai/Employment/MusicTeachersPostsecondary	onet.org.ai	Employment	MusicTeachersPostsecondary	251121	Art, Drama, and Music Teachers, Postsecondary		97890	true
https://onet.org.ai/Employment/CommunicationsTeachersPostsecondary	onet.org.ai	Employment	CommunicationsTeachersPostsecondary	251122	Communications Teachers, Postsecondary		29260	true
https://onet.org.ai/Employment/LiteratureTeachersPostsecondary	onet.org.ai	Employment	LiteratureTeachersPostsecondary	251123	English Language and Literature Teachers, Postsecondary		59590	true
https://onet.org.ai/Employment/ForeignLanguageTeachers	onet.org.ai	Employment	ForeignLanguageTeachers	251124	Foreign Language and Literature Teachers, Postsecondary		21170	true
https://onet.org.ai/Employment/HistoryTeachersPostsecondary	onet.org.ai	Employment	HistoryTeachersPostsecondary	251125	History Teachers, Postsecondary		19860	true
https://onet.org.ai/Employment/ReligionTeachersPostsecondary	onet.org.ai	Employment	ReligionTeachersPostsecondary	251126	Philosophy and Religion Teachers, Postsecondary		20840	true
https://onet.org.ai/Employment/MiscellaneousPostsecondaryTeachers	onet.org.ai	Employment	MiscellaneousPostsecondaryTeachers	251190	Miscellaneous Postsecondary Teachers		278000	false
https://onet.org.ai/Employment/ConsumerSciencesTeachersPostsecondary	onet.org.ai	Employment	ConsumerSciencesTeachersPostsecondary	251192	Family and Consumer Sciences Teachers, Postsecondary		2630	true
https://onet.org.ai/Employment/FitnessStudiesTeachersPostsecondary	onet.org.ai	Employment	FitnessStudiesTeachersPostsecondary	251193	Recreation and Fitness Studies Teachers, Postsecondary		12680	true
https://onet.org.ai/Employment/CareerTechnicalEducationTeachersPostsecondary	onet.org.ai	Employment	CareerTechnicalEducationTeachersPostsecondary	251194	Career/Technical Education Teachers, Postsecondary		111150	true
https://onet.org.ai/Employment/PostsecondaryTeachersAllOther	onet.org.ai	Employment	PostsecondaryTeachersAllOther	251199	Postsecondary Teachers, All Other		151530	true
https://onet.org.ai/Employment/PreschoolElementaryMiddleSecondaryandSpecialEducationTeachers	onet.org.ai	Employment	PreschoolElementaryMiddleSecondaryandSpecialEducationTeachers	252000	Preschool, Elementary, Middle, Secondary, and Special Education Teachers		4321590	false
https://onet.org.ai/Employment/PreschoolandKindergartenTeachers	onet.org.ai	Employment	PreschoolandKindergartenTeachers	252010	Preschool and Kindergarten Teachers		559490	false
https://onet.org.ai/Employment/SpecialEducation	onet.org.ai	Employment	SpecialEducation	252011	Preschool Teachers, Except Special Education		445080	true
https://onet.org.ai/Employment/ElementaryandMiddleSchoolTeachers	onet.org.ai	Employment	ElementaryandMiddleSchoolTeachers	252020	Elementary and Middle School Teachers		2027880	false
https://onet.org.ai/Employment/CareerTechnicalEducation	onet.org.ai	Employment	CareerTechnicalEducation	252022	Middle School Teachers, Except Special and Career/Technical Education		620370	true
https://onet.org.ai/Employment/CareerTechnicalEducationTeachersMiddleSchool	onet.org.ai	Employment	CareerTechnicalEducationTeachersMiddleSchool	252023	Career/Technical Education Teachers, Middle School		14200	true
https://onet.org.ai/Employment/SecondarySchoolTeachers	onet.org.ai	Employment	SecondarySchoolTeachers	252030	Secondary School Teachers		1176990	false
https://onet.org.ai/Employment/CareerTechnicalEducationTeachersSecondarySchool	onet.org.ai	Employment	CareerTechnicalEducationTeachersSecondarySchool	252032	Career/Technical Education Teachers, Secondary School		104450	true
https://onet.org.ai/Employment/SpecialEducationTeachers	onet.org.ai	Employment	SpecialEducationTeachers	252050	Special Education Teachers		557240	false
https://onet.org.ai/Employment/SpecialEducationTeachersPreschool	onet.org.ai	Employment	SpecialEducationTeachersPreschool	252051	Special Education Teachers, Preschool		28200	true
https://onet.org.ai/Employment/SpecialEducationTeachersKindergartenandElementarySchool	onet.org.ai	Employment	SpecialEducationTeachersKindergartenandElementarySchool	252052	Special Education Teachers, Kindergarten and Elementary School		231570	false
https://onet.org.ai/Employment/SpecialEducationTeachersMiddleSchool	onet.org.ai	Employment	SpecialEducationTeachersMiddleSchool	252057	Special Education Teachers, Middle School		95330	true
https://onet.org.ai/Employment/SpecialEducationTeachersSecondarySchool	onet.org.ai	Employment	SpecialEducationTeachersSecondarySchool	252058	Special Education Teachers, Secondary School		162780	true
https://onet.org.ai/Employment/AdaptedPhysicalEducationSpecialists	onet.org.ai	Employment	AdaptedPhysicalEducationSpecialists	252059	Adapted Physical Education Specialists		39350	true
https://onet.org.ai/Employment/OtherTeachersandInstructors	onet.org.ai	Employment	OtherTeachersandInstructors	253000	Other Teachers and Instructors		1125750	false
https://onet.org.ai/Employment/ESLInstructors	onet.org.ai	Employment	ESLInstructors	253011	Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors		36260	true
https://onet.org.ai/Employment/SelfEnrichmentTeachers	onet.org.ai	Employment	SelfEnrichmentTeachers	253021	Self-Enrichment Teachers		308520	true
https://onet.org.ai/Employment/SubstituteTeachersShortTerm	onet.org.ai	Employment	SubstituteTeachersShortTerm	253031	Substitute Teachers, Short-Term		481300	true
https://onet.org.ai/Employment/Tutors	onet.org.ai	Employment	Tutors	253041	Tutors		174660	true
https://onet.org.ai/Employment/InstructorsAllOther	onet.org.ai	Employment	InstructorsAllOther	253099	Teachers and Instructors, All Other		125010	true
https://onet.org.ai/Employment/LibrariansCuratorsandArchivists	onet.org.ai	Employment	LibrariansCuratorsandArchivists	254000	Librarians, Curators, and Archivists		238010	false
https://onet.org.ai/Employment/ArchivistsCuratorsandMuseumTechnicians	onet.org.ai	Employment	ArchivistsCuratorsandMuseumTechnicians	254010	Archivists, Curators, and Museum Technicians		32400	false
https://onet.org.ai/Employment/Archivists	onet.org.ai	Employment	Archivists	254011	Archivists		7050	true
https://onet.org.ai/Employment/Curators	onet.org.ai	Employment	Curators	254012	Curators		12280	true
https://onet.org.ai/Employment/Conservators	onet.org.ai	Employment	Conservators	254013	Museum Technicians and Conservators		13070	true
https://onet.org.ai/Employment/MediaCollectionsSpecialists	onet.org.ai	Employment	MediaCollectionsSpecialists	254022	Librarians and Media Collections Specialists		131830	true
https://onet.org.ai/Employment/LibraryTechnicians	onet.org.ai	Employment	LibraryTechnicians	254031	Library Technicians		73770	true
https://onet.org.ai/Employment/OtherEducationalInstructionandLibraryOccupations	onet.org.ai	Employment	OtherEducationalInstructionandLibraryOccupations	259000	Other Educational Instruction and Library Occupations		1866060	false
https://onet.org.ai/Employment/HomeManagementEducators	onet.org.ai	Employment	HomeManagementEducators	259021	Farm and Home Management Educators		10260	true
https://onet.org.ai/Employment/InstructionalCoordinators	onet.org.ai	Employment	InstructionalCoordinators	259031	Instructional Coordinators		210850	true
https://onet.org.ai/Employment/TeachingAssistants	onet.org.ai	Employment	TeachingAssistants	259040	Teaching Assistants		1530310	false
https://onet.org.ai/Employment/TeachingAssistantsPostsecondary	onet.org.ai	Employment	TeachingAssistantsPostsecondary	259044	Teaching Assistants, Postsecondary		155010	true
https://onet.org.ai/Employment/TeachingAssistantsExceptPostsecondary	onet.org.ai	Employment	TeachingAssistantsExceptPostsecondary	259045	Teaching Assistants, Except Postsecondary		1375300	false
https://onet.org.ai/Employment/LibraryWorkersAllOther	onet.org.ai	Employment	LibraryWorkersAllOther	259099	Educational Instruction and Library Workers, All Other		114640	true
https://onet.org.ai/Employment/ArtsDesignEntertainmentSportsandMediaOccupations	onet.org.ai	Employment	ArtsDesignEntertainmentSportsandMediaOccupations	270000	Arts, Design, Entertainment, Sports, and Media Occupations		2098690	false
https://onet.org.ai/Employment/ArtandDesignWorkers	onet.org.ai	Employment	ArtandDesignWorkers	271000	Art and Design Workers		681550	false
https://onet.org.ai/Employment/ArtistsandRelatedWorkers	onet.org.ai	Employment	ArtistsandRelatedWorkers	271010	Artists and Related Workers		93390	false
https://onet.org.ai/Employment/ArtDirectors	onet.org.ai	Employment	ArtDirectors	271011	Art Directors		50370	true
https://onet.org.ai/Employment/CraftArtists	onet.org.ai	Employment	CraftArtists	271012	Craft Artists		4370	true
https://onet.org.ai/Employment/Illustrators	onet.org.ai	Employment	Illustrators	271013	Fine Artists, Including Painters, Sculptors, and Illustrators		10000	true
https://onet.org.ai/Employment/Animators	onet.org.ai	Employment	Animators	271014	Special Effects Artists and Animators		21280	true
https://onet.org.ai/Employment/RelatedWorkersAllOther	onet.org.ai	Employment	RelatedWorkersAllOther	271019	Artists and Related Workers, All Other		7370	true
https://onet.org.ai/Employment/Designers	onet.org.ai	Employment	Designers	271020	Designers		588160	false
https://onet.org.ai/Employment/IndustrialDesigners	onet.org.ai	Employment	IndustrialDesigners	271021	Commercial and Industrial Designers		30250	true
https://onet.org.ai/Employment/FashionDesigners	onet.org.ai	Employment	FashionDesigners	271022	Fashion Designers		20910	true
https://onet.org.ai/Employment/FloralDesigners	onet.org.ai	Employment	FloralDesigners	271023	Floral Designers		40160	true
https://onet.org.ai/Employment/GraphicDesigners	onet.org.ai	Employment	GraphicDesigners	271024	Graphic Designers		214260	true
https://onet.org.ai/Employment/InteriorDesigners	onet.org.ai	Employment	InteriorDesigners	271025	Interior Designers		69580	true
https://onet.org.ai/Employment/WindowTrimmers	onet.org.ai	Employment	WindowTrimmers	271026	Merchandise Displayers and Window Trimmers		192480	true
https://onet.org.ai/Employment/ExhibitDesigners	onet.org.ai	Employment	ExhibitDesigners	271027	Set and Exhibit Designers		10850	true
https://onet.org.ai/Employment/DesignersAllOther	onet.org.ai	Employment	DesignersAllOther	271029	Designers, All Other		9680	true
https://onet.org.ai/Employment/EntertainersandPerformersSportsandRelatedWorkers	onet.org.ai	Employment	EntertainersandPerformersSportsandRelatedWorkers	272000	Entertainers and Performers, Sports and Related Workers		550830	false
https://onet.org.ai/Employment/ActorsProducersandDirectors	onet.org.ai	Employment	ActorsProducersandDirectors	272010	Actors, Producers, and Directors		184070	false
https://onet.org.ai/Employment/Actors	onet.org.ai	Employment	Actors	272011	Actors		38800	true
https://onet.org.ai/Employment/MediaTechnicalDirectorsManagers	onet.org.ai	Employment	MediaTechnicalDirectorsManagers	272012	Media Technical Directors/Managers		145270	true
https://onet.org.ai/Employment/AthletesCoachesUmpiresandRelatedWorkers	onet.org.ai	Employment	AthletesCoachesUmpiresandRelatedWorkers	272020	Athletes, Coaches, Umpires, and Related Workers		280390	false
https://onet.org.ai/Employment/SportsCompetitors	onet.org.ai	Employment	SportsCompetitors	272021	Athletes and Sports Competitors		14370	true
https://onet.org.ai/Employment/Scouts	onet.org.ai	Employment	Scouts	272022	Coaches and Scouts		250940	true
https://onet.org.ai/Employment/OtherSportsOfficials	onet.org.ai	Employment	OtherSportsOfficials	272023	Umpires, Referees, and Other Sports Officials		15080	true
https://onet.org.ai/Employment/DancersandChoreographers	onet.org.ai	Employment	DancersandChoreographers	272030	Dancers and Choreographers		12490	false
https://onet.org.ai/Employment/Dancers	onet.org.ai	Employment	Dancers	272031	Dancers		9060	true
https://onet.org.ai/Employment/Choreographers	onet.org.ai	Employment	Choreographers	272032	Choreographers		3430	true
https://onet.org.ai/Employment/MusiciansSingersandRelatedWorkers	onet.org.ai	Employment	MusiciansSingersandRelatedWorkers	272040	Musicians, Singers, and Related Workers		50680	false
https://onet.org.ai/Employment/Composers	onet.org.ai	Employment	Composers	272041	Music Directors and Composers		12330	true
https://onet.org.ai/Employment/Singers	onet.org.ai	Employment	Singers	272042	Musicians and Singers		38350	true
https://onet.org.ai/Employment/MiscellaneousEntertainersandPerformersSportsandRelatedWorkers	onet.org.ai	Employment	MiscellaneousEntertainersandPerformersSportsandRelatedWorkers	272090	Miscellaneous Entertainers and Performers, Sports and Related Workers		23210	false
https://onet.org.ai/Employment/Radio	onet.org.ai	Employment	Radio	272091	Disc Jockeys, Except Radio		8170	true
https://onet.org.ai/Employment/MediaandCommunicationWorkers	onet.org.ai	Employment	MediaandCommunicationWorkers	273000	Media and Communication Workers		634400	false
https://onet.org.ai/Employment/RadioDiscJockeys	onet.org.ai	Employment	RadioDiscJockeys	273011	Broadcast Announcers and Radio Disc Jockeys		23880	true
https://onet.org.ai/Employment/Journalists	onet.org.ai	Employment	Journalists	273023	News Analysts, Reporters, and Journalists		41550	true
https://onet.org.ai/Employment/PublicRelationsSpecialists	onet.org.ai	Employment	PublicRelationsSpecialists	273031	Public Relations Specialists		280590	true
https://onet.org.ai/Employment/WritersandEditors	onet.org.ai	Employment	WritersandEditors	273040	Writers and Editors		198810	false
https://onet.org.ai/Employment/Editors	onet.org.ai	Employment	Editors	273041	Editors		95480	true
https://onet.org.ai/Employment/TechnicalWriters	onet.org.ai	Employment	TechnicalWriters	273042	Technical Writers		55530	true
https://onet.org.ai/Employment/CreativeWriters	onet.org.ai	Employment	CreativeWriters	273043	Poets, Lyricists and Creative Writers		47800	true
https://onet.org.ai/Employment/MiscellaneousMediaandCommunicationWorkers	onet.org.ai	Employment	MiscellaneousMediaandCommunicationWorkers	273090	Miscellaneous Media and Communication Workers		89580	false
