ns	from	to	predicate	reverse	category	dataValue	date
onet.org.ai	https://onet.org.ai/Occupation/11-912100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-912100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	1.95	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-912100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	3.32	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-912100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	9.68	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-912100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	2.41	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-912100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	1.73	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-912101	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-912101	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.65	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-912101	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-912101	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	9.16	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-912101	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-912101	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	1.87	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-912102	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/11-912102	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.82	08/2020
onet.org.ai	https://onet.org.ai/Occupation/11-912102	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	18.18	08/2020
onet.org.ai	https://onet.org.ai/Occupation/11-912102	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	40.91	08/2020
onet.org.ai	https://onet.org.ai/Occupation/11-912102	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	18.18	08/2020
onet.org.ai	https://onet.org.ai/Occupation/11-912102	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	1.82	08/2020
onet.org.ai	https://onet.org.ai/Occupation/11-913100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	07/2016
onet.org.ai	https://onet.org.ai/Occupation/11-913100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	27.12	07/2016
onet.org.ai	https://onet.org.ai/Occupation/11-913100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	6.69	07/2016
onet.org.ai	https://onet.org.ai/Occupation/11-913100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	6.86	07/2016
onet.org.ai	https://onet.org.ai/Occupation/11-914100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/11-914100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.55	08/2020
onet.org.ai	https://onet.org.ai/Occupation/11-914100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/11-914100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	10.53	08/2020
onet.org.ai	https://onet.org.ai/Occupation/11-914100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/11-914100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.05	08/2020
onet.org.ai	https://onet.org.ai/Occupation/11-915100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2018
onet.org.ai	https://onet.org.ai/Occupation/11-915100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.73	08/2018
onet.org.ai	https://onet.org.ai/Occupation/11-915100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	0.00	08/2018
onet.org.ai	https://onet.org.ai/Occupation/11-915100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	16.12	08/2018
onet.org.ai	https://onet.org.ai/Occupation/11-915100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2018
onet.org.ai	https://onet.org.ai/Occupation/11-915100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.02	08/2018
onet.org.ai	https://onet.org.ai/Occupation/11-916100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2023
onet.org.ai	https://onet.org.ai/Occupation/11-916100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.36	08/2023
onet.org.ai	https://onet.org.ai/Occupation/11-916100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	0.00	08/2023
onet.org.ai	https://onet.org.ai/Occupation/11-916100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	9.09	08/2023
onet.org.ai	https://onet.org.ai/Occupation/11-916100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	4.55	08/2023
onet.org.ai	https://onet.org.ai/Occupation/11-916100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.36	08/2023
onet.org.ai	https://onet.org.ai/Occupation/11-917100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2024
onet.org.ai	https://onet.org.ai/Occupation/11-917100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.62	08/2024
onet.org.ai	https://onet.org.ai/Occupation/11-917100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	28.09	08/2024
onet.org.ai	https://onet.org.ai/Occupation/11-917100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	0.00	08/2024
onet.org.ai	https://onet.org.ai/Occupation/11-917100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2024
onet.org.ai	https://onet.org.ai/Occupation/11-917100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	3.47	08/2024
onet.org.ai	https://onet.org.ai/Occupation/11-917901	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2022
onet.org.ai	https://onet.org.ai/Occupation/11-917901	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	4.54	08/2022
onet.org.ai	https://onet.org.ai/Occupation/11-917901	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	0.00	08/2022
onet.org.ai	https://onet.org.ai/Occupation/11-917901	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	19.23	08/2022
onet.org.ai	https://onet.org.ai/Occupation/11-917901	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	19.23	08/2022
onet.org.ai	https://onet.org.ai/Occupation/11-917901	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.73	08/2022
onet.org.ai	https://onet.org.ai/Occupation/11-917902	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	07/2012
onet.org.ai	https://onet.org.ai/Occupation/11-917902	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	0.05	07/2012
onet.org.ai	https://onet.org.ai/Occupation/11-917902	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	18.72	07/2012
onet.org.ai	https://onet.org.ai/Occupation/11-917902	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	4.48	07/2012
onet.org.ai	https://onet.org.ai/Occupation/11-919901	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2024
onet.org.ai	https://onet.org.ai/Occupation/11-919901	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.52	08/2024
onet.org.ai	https://onet.org.ai/Occupation/11-919901	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	0.00	08/2024
onet.org.ai	https://onet.org.ai/Occupation/11-919901	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	21.74	08/2024
onet.org.ai	https://onet.org.ai/Occupation/11-919901	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2024
onet.org.ai	https://onet.org.ai/Occupation/11-919901	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	1.52	08/2024
onet.org.ai	https://onet.org.ai/Occupation/11-919902	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2019
onet.org.ai	https://onet.org.ai/Occupation/11-919902	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.27	08/2019
onet.org.ai	https://onet.org.ai/Occupation/11-919902	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	13.44	08/2019
onet.org.ai	https://onet.org.ai/Occupation/11-919902	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	4.41	08/2019
onet.org.ai	https://onet.org.ai/Occupation/11-919902	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2019
onet.org.ai	https://onet.org.ai/Occupation/11-919902	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.35	08/2019
onet.org.ai	https://onet.org.ai/Occupation/11-919908	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2019
onet.org.ai	https://onet.org.ai/Occupation/11-919908	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.09	08/2019
onet.org.ai	https://onet.org.ai/Occupation/11-919908	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	0.00	08/2019
onet.org.ai	https://onet.org.ai/Occupation/11-919908	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	4.76	08/2019
onet.org.ai	https://onet.org.ai/Occupation/11-919908	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2019
onet.org.ai	https://onet.org.ai/Occupation/11-919908	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	1.43	08/2019
onet.org.ai	https://onet.org.ai/Occupation/11-919909	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-919909	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.30	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-919909	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-919909	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-919909	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-919909	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	1.74	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-919910	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	07/2016
onet.org.ai	https://onet.org.ai/Occupation/11-919910	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	0.00	07/2016
onet.org.ai	https://onet.org.ai/Occupation/11-919910	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	11.34	07/2016
onet.org.ai	https://onet.org.ai/Occupation/11-919910	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	6.14	07/2016
onet.org.ai	https://onet.org.ai/Occupation/11-919911	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-919911	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.86	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-919911	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	4.55	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-919911	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	36.36	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-919911	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	4.55	08/2021
onet.org.ai	https://onet.org.ai/Occupation/11-919911	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	1.55	08/2021
onet.org.ai	https://onet.org.ai/Occupation/13-101100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	1.34	08/2020
onet.org.ai	https://onet.org.ai/Occupation/13-101100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/13-101100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	32.29	08/2020
onet.org.ai	https://onet.org.ai/Occupation/13-101100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/13-102100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	07/2013
onet.org.ai	https://onet.org.ai/Occupation/13-102100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	11.27	07/2013
onet.org.ai	https://onet.org.ai/Occupation/13-102100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	5.18	07/2013
onet.org.ai	https://onet.org.ai/Occupation/13-102100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	5.18	07/2013
onet.org.ai	https://onet.org.ai/Occupation/13-102200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	13.92	07/2015
onet.org.ai	https://onet.org.ai/Occupation/13-102200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	15.45	07/2015
onet.org.ai	https://onet.org.ai/Occupation/13-102200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	28.19	07/2015
onet.org.ai	https://onet.org.ai/Occupation/13-102200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	07/2015
onet.org.ai	https://onet.org.ai/Occupation/13-102300	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2025
onet.org.ai	https://onet.org.ai/Occupation/13-102300	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.20	08/2025
onet.org.ai	https://onet.org.ai/Occupation/13-102300	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	5.00	08/2025
onet.org.ai	https://onet.org.ai/Occupation/13-102300	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	25.00	08/2025
onet.org.ai	https://onet.org.ai/Occupation/13-102300	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	5.00	08/2025
onet.org.ai	https://onet.org.ai/Occupation/13-102300	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	1.65	08/2025
onet.org.ai	https://onet.org.ai/Occupation/13-103100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2022
onet.org.ai	https://onet.org.ai/Occupation/13-103100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.21	08/2022
onet.org.ai	https://onet.org.ai/Occupation/13-103100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	7.41	08/2022
onet.org.ai	https://onet.org.ai/Occupation/13-103100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	7.14	08/2022
onet.org.ai	https://onet.org.ai/Occupation/13-103100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	7.14	08/2022
onet.org.ai	https://onet.org.ai/Occupation/13-103100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.38	08/2022
onet.org.ai	https://onet.org.ai/Occupation/13-103200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	07/2016
onet.org.ai	https://onet.org.ai/Occupation/13-103200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	15.94	07/2016
onet.org.ai	https://onet.org.ai/Occupation/13-103200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	0.00	07/2016
onet.org.ai	https://onet.org.ai/Occupation/13-103200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	07/2016
onet.org.ai	https://onet.org.ai/Occupation/13-104101	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2021
