url	ns	type	id	code	name	description	soc_code	education_program_id	cip_code	career_cluster_id
	graph.org.ai	SOC_EducationProgram_Mapping					25-1065	education-policy-analysis	44.0502	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1065	international-policy-analysis	44.0504	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1065	international-relations-and-affairs	45.0901	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1065	national-security-policy-studies	45.0902	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1065	international-relations-and-national-security-studies-other	45.0999	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1065	political-science-and-government-general	45.1001	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1065	american-government-and-politics-united-states	45.1002	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1065	political-economy	45.1004	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1065	political-science-and-government-other	45.1099	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	psychology-teacher-education	13.1335	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	biopsychology	30.1001	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	behavioral-sciences	30.1701	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	thanatology	30.5301	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	psychology-general	42.0101	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	cognitive-psychology-and-psycholinguistics	42.2701	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	comparative-psychology	42.2702	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	developmental-and-child-psychology	42.2703	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	experimental-psychology	42.2704	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	personality-psychology	42.2705	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	behavioral-neuroscience	42.2706	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	social-psychology	42.2707	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	psychometrics-and-quantitative-psychology	42.2708	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	developmental-and-adolescent-psychology	42.2710	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	research-and-experimental-psychology-other	42.2799	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	clinical-psychology	42.2801	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	community-psychology	42.2802	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	counseling-psychology	42.2803	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	industrial-and-organizational-psychology	42.2804	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	school-psychology	42.2805	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	educational-psychology	42.2806	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	clinical-child-psychology	42.2807	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	environmental-psychology	42.2808	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	geropsychology	42.2809	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	healthmedical-psychology	42.2810	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	family-psychology	42.2811	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	forensic-psychology	42.2812	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	applied-psychology	42.2813	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	applied-behavior-analysis	42.2814	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	performance-and-sport-psychology	42.2815	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	somatic-psychology	42.2816	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	transpersonalspiritual-psychology	42.2817	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	clinical-counseling-and-applied-psychology-other	42.2899	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	psychology-other	42.9999	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1066	marriage-and-family-therapycounseling	51.1505	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1067	survey-researchmethodology	45.0103	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1067	demography-and-population-studies	45.0501	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1067	applied-demography	45.0502	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1067	demography-other	45.0599	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1067	sociology-general	45.1101	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1067	appliedpublic-sociology	45.1102	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1067	rural-sociology	45.1103	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1067	sociology-other	45.1199	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1067	sociology-and-anthropology	45.1301	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	cityurban-community-and-regional-planning	04.0301	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	real-estate-development	04.1001	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	learning-sciences	13.0607	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	work-and-family-studies	19.1001	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	internationalglobalization-studies	30.2001	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	holocaust-and-related-studies	30.2101	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	human-biology	30.2701	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	geoarcheaology	30.4201	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	social-sciences-general	45.0101	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	research-methodology-and-quantitative-methods	45.0102	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	survey-researchmethodology	45.0103	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	social-sciences-other	45.0199	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	rural-sociology	45.1103	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	sociology-other	45.1199	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	urban-studiesaffairs	45.1201	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	social-sciences-other	45.9999	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1069	medicalhealth-humanities	51.3204	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	veterinary-medicine	01.8001	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	veterinary-sciencesveterinary-clinical-sciences-general	01.8101	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	comparative-and-laboratory-animal-medicine	01.8102	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	large-animalfood-animal-and-equine-surgery-and-medicine	01.8103	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	smallcompanion-animal-surgery-and-medicine	01.8104	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	veterinary-anatomy	01.8105	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	veterinary-infectious-diseases	01.8106	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	veterinary-microbiology-and-immunobiology	01.8107	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	veterinary-pathology-and-pathobiology	01.8108	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	veterinary-physiology	01.8109	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	veterinary-preventive-medicine-epidemiology-and-public-health	01.8110	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	veterinary-toxicology-and-pharmacology	01.8111	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	veterinary-biomedical-and-clinical-sciences-other	01.8199	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	veterinaryanimal-health-technologytechnician-and-veterinary-assistant	01.8301	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	health-occupations-teacher-education	13.1327	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	cellcellular-biology-and-histology	26.0401	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	anatomy	26.0403	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	developmental-biology-and-embryology	26.0404	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	medical-microbiology-and-bacteriology	26.0503	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	biomechanics	26.0913	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	physiology-pathology-and-related-sciences-other	26.0999	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pharmacology	26.1001	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	molecular-pharmacology	26.1002	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	neuropharmacology	26.1003	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	toxicology	26.1004	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	molecular-toxicology	26.1005	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	environmental-toxicology	26.1006	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pharmacology-and-toxicology	26.1007	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pharmacology-and-toxicology-other	26.1099	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	biostatistics	26.1102	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	epidemiology	26.1309	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	epidemiology-and-biostatistics	26.1311	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	gerontology	30.1101	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	nutrition-sciences	30.1901	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	psychopharmacology	42.2709	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	health-policy-analysis	44.0503	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	chiropractic	51.0101	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	communication-sciences-and-disorders-general	51.0201	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	audiologyaudiologist	51.0202	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	speech-language-pathologypathologist	51.0203	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	audiologyaudiologist-and-speech-language-pathologypathologist	51.0204	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	communication-disorders-sciences-and-services-other	51.0299	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	dentistry	51.0401	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	dental-clinical-sciences-general	51.0501	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	advanced-general-dentistry	51.0502	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	dental-public-health-and-education	51.0504	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	dental-materials	51.0505	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	endodonticsendodontology	51.0506	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	oralmaxillofacial-surgery	51.0507	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	orthodonticsorthodontology	51.0508	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pediatric-dentistrypedodontics	51.0509	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	periodonticsperiodontology	51.0510	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	prosthodonticsprosthodontology	51.0511	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	digital-dentistry	51.0512	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	geriatric-dentistry	51.0513	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	implantologyimplant-dentistry	51.0514	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	advancedgraduate-dentistry-and-oral-sciences-other	51.0599	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	dental-assistingassistant	51.0601	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	dental-hygienehygienist	51.0602	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	dental-laboratory-technologytechnician	51.0603	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	medicalclinical-assistant	51.0801	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	clinicalmedical-laboratory-assistant	51.0802	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	occupational-therapist-assistant	51.0803	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pharmacy-technicianassistant	51.0805	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	cardiovascular-technologytechnologist	51.0901	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	electrocardiograph-technologytechnician	51.0902	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	electroneurodiagnosticelectroencephalographic-technologytechnologist	51.0903	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	emergency-medical-technologytechnician-emt-paramedic	51.0904	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	nuclear-medical-technologytechnologist	51.0905	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	perfusion-technologyperfusionist	51.0906	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	medical-radiologic-technologyscience-radiation-therapist	51.0907	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	respiratory-care-therapytherapist	51.0908	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	surgical-technologytechnologist	51.0909	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	diagnostic-medical-sonographysonographer-and-ultrasound-technician	51.0910	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	radiologic-technologyscience-radiographer	51.0911	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	physician-assistant	51.0912	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	athletic-trainingtrainer	51.0913	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	genegenetic-therapy	51.0914	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	cardiopulmonary-technologytechnologist	51.0915	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	radiation-protectionhealth-physics-technician	51.0916	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	polysomnography	51.0917	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	mammography-technologytechnician	51.0919	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	magnetic-resonance-imaging-mri-technologytechnician	51.0920	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	hyperbaric-medicine-technologytechnician	51.0921	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	intraoperative-neuromonitoring-technologytechnician	51.0922	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	orthopedic-technologytechnician	51.0923	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	allied-health-diagnostic-intervention-and-treatment-professions-other	51.0999	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	blood-bank-technology-specialist	51.1001	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	cytotechnologycytotechnologist	51.1002	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	hematology-technologytechnician	51.1003	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	clinicalmedical-laboratory-technician	51.1004	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	clinical-laboratory-sciencemedical-technologytechnologist	51.1005	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	ophthalmic-laboratory-technologytechnician	51.1006	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	histologic-technologyhistotechnologist	51.1007	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	histologic-technician	51.1008	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	phlebotomy-technicianphlebotomist	51.1009	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	cytogeneticsgeneticsclinical-genetics-technologytechnologist	51.1010	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	renaldialysis-technologisttechnician	51.1011	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	sterile-processing-technologytechnician	51.1012	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	clinicalmedical-laboratory-science-and-allied-professions-other	51.1099	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	tropical-medicine	51.1405	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	substance-abuseaddiction-counseling	51.1501	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pharmacy	51.2001	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pharmacy-administration-and-pharmacy-policy-and-regulatory-affairs	51.2002	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pharmaceutics-and-drug-design	51.2003	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	medicinal-and-pharmaceutical-chemistry	51.2004	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	natural-products-chemistry-and-pharmacognosy	51.2005	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	clinical-and-industrial-drug-development	51.2006	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pharmacoeconomicspharmaceutical-economics	51.2007	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	clinical-hospital-and-managed-care-pharmacy	51.2008	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	industrial-and-physical-pharmacy-and-cosmetic-sciences	51.2009	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pharmaceutical-sciences	51.2010	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pharmaceutical-marketing-and-management	51.2011	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pharmacy-pharmaceutical-sciences-and-administration-other	51.2099	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	public-health-general	51.2201	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	environmental-health	51.2202	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	healthmedical-physics	51.2205	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	occupational-health-and-industrial-hygiene	51.2206	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	public-health-education-and-promotion	51.2207	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	community-health-and-preventive-medicine	51.2208	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	maternal-and-child-health	51.2209	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	behavioral-aspects-of-health	51.2212	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	patient-safety-and-healthcare-quality	51.2213	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	public-health-genetics	51.2214	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	public-health-other	51.2299	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	rehabilitation-and-therapeutic-professions-general	51.2300	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	art-therapytherapist	51.2301	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	dance-therapytherapist	51.2302	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	music-therapytherapist	51.2305	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	occupational-therapytherapist	51.2306	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	orthotistprosthetist	51.2307	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	physical-therapytherapist	51.2308	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	therapeutic-recreationrecreational-therapy	51.2309	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	vocational-rehabilitation-counselingcounselor	51.2310	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	animal-assisted-therapy	51.2313	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	rehabilitation-science	51.2314	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	drama-therapytherapist	51.2315	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	horticulture-therapytherapist	51.2316	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	play-therapytherapist	51.2317	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	rehabilitation-and-therapeutic-professions-other	51.2399	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	health-professions-education	51.3202	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	massage-therapytherapeutic-massage	51.3501	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	asian-bodywork-therapy	51.3502	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	somatic-bodywork	51.3503	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	somatic-bodywork-and-related-therapeutic-services-other	51.3599	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	hypnotherapyhypnotherapist	51.3603	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	combined-medical-residencyfellowship-program-general	61.0101	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	diagnostic-radiologynuclear-medicine-combined-specialty-program	61.0102	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	emergency-medicineanesthesiology-combined-specialty-program	61.0103	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	family-medicineemergency-medicine-combined-specialty-program	61.0104	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	family-medicineosteopathic-neuromusculoskeletal-medicine-combined-specialty-program	61.0105	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	family-medicinepreventive-medicine-combined-specialty-program	61.0106	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	family-medicinepsychiatry-combined-specialty-program	61.0107	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	internal-medicineanesthesiology-combined-specialty-program	61.0108	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	internal-medicinedermatology-combined-specialty-program	61.0109	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	internal-medicineemergency-medicine-combined-specialty-program	61.0110	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	internal-medicineemergency-medicinecritical-care-medicine-combined-specialty-program	61.0111	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	internal-medicinefamily-medicine-combined-specialty-program	61.0112	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	internal-medicinemedical-genetics-and-genomics-combined-specialty-program	61.0113	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	internal-medicineneurology-combined-specialty-program	61.0114	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	internal-medicinepediatrics-combined-specialty-program	61.0115	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	internal-medicinepreventive-medicine-combined-specialty-program	61.0116	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	internal-medicinepsychiatry-combined-specialty-program	61.0117	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	medical-genetics-and-genomicsmaternal-fetal-medicine-combined-specialty-program	61.0118	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pediatricsanesthesiology-combined-specialty-program	61.0119	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pediatricsemergency-medicine-combined-specialty-program	61.0120	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pediatricsmedical-genetics-and-genomics-combined-specialty-program	61.0121	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pediatricsphysical-medicine-rehabilitation-combined-specialty-program	61.0122	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pediatricspsychologychild-adolescent-psychology-combined-specialty-program	61.0123	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	psychiatryneurology-combined-specialty-program	61.0124	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	reproductive-endocrinology-and-infertilitymedical-genetics-and-genomics-combined-specialty-program	61.0125	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	combined-medical-residencyfellowship-programs-other	61.0199	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	critical-care-medicine-fellowship-program	61.0202	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	geriatric-medicine-fellowship-program	61.0203	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	health-policy-fellowship-program	61.0204	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	hospice-and-palliative-medicine-fellowship-program	61.0205	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	integrative-medicine-fellowship-program	61.0206	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	medical-education-fellowship-program	61.0207	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	medical-toxicology-fellowship-program	61.0208	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	neuromuscular-medicine-fellowship-program	61.0209	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pain-medicine-fellowship-program	61.0210	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	simulation-fellowship-program	61.0211	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	sleep-medicine-fellowship-program	61.0212	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	sports-medicine-fellowship-program	61.0213	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	surgery-of-the-hand-fellowship-program	61.0214	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	telemedicine-fellowship-program	61.0215	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	undersea-and-hyperbaric-medicine-fellowship-program	61.0216	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	wilderness-medicine-fellowship-program	61.0217	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	womens-health-fellowship-program	61.0218	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	multiple-pathway-medical-fellowship-programs-other	61.0299	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	allergy-and-immunology-fellowship-program	61.0301	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	allergy-and-immunology-residencyfellowship-programs-other	61.0399	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	anesthesiology-residency-program	61.0401	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	anesthesiology-residencyfellowship-programs-other	61.0499	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	dermatology-residency-program	61.0501	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	dermatopathology-fellowship-program	61.0502	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	pediatric-dermatology-fellowship-program	61.0503	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	dermatology-residencyfellowship-programs-other	61.0599	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	emergency-medicine-residency-program	61.0601	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	disaster-medicine-fellowship-program	61.0602	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	emergency-medical-services-fellowship-program	61.0603	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-1071	emergency-medicine-residencyfellowship-programs-other	61.0699	education
