ns	from	to	predicate	reverse	dataValue	date
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C1c	requiresKnowledge	requiredByOccupation	1.00	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C1d	requiresKnowledge	requiredByOccupation	3.16	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C1e	requiresKnowledge	requiredByOccupation	5.38	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C1f	requiresKnowledge	requiredByOccupation	2.14	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C2a	requiresKnowledge	requiredByOccupation	1.81	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C2b	requiresKnowledge	requiredByOccupation	0.02	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C3a	requiresKnowledge	requiredByOccupation	4.12	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C3b	requiresKnowledge	requiredByOccupation	0.92	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C3c	requiresKnowledge	requiredByOccupation	0.23	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C3d	requiresKnowledge	requiredByOccupation	0.00	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C3e	requiresKnowledge	requiredByOccupation	1.07	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C4a	requiresKnowledge	requiredByOccupation	2.81	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C4b	requiresKnowledge	requiredByOccupation	0.50	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C4c	requiresKnowledge	requiredByOccupation	1.04	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C4d	requiresKnowledge	requiredByOccupation	0.69	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C4e	requiresKnowledge	requiredByOccupation	3.44	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C4f	requiresKnowledge	requiredByOccupation	1.28	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C4g	requiresKnowledge	requiredByOccupation	4.09	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C5a	requiresKnowledge	requiredByOccupation	0.79	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C5b	requiresKnowledge	requiredByOccupation	1.68	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C6	requiresKnowledge	requiredByOccupation	2.70	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C7a	requiresKnowledge	requiredByOccupation	3.72	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C7b	requiresKnowledge	requiredByOccupation	2.14	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C7c	requiresKnowledge	requiredByOccupation	0.80	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C7d	requiresKnowledge	requiredByOccupation	0.82	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C7e	requiresKnowledge	requiredByOccupation	1.83	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C8a	requiresKnowledge	requiredByOccupation	2.92	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C8b	requiresKnowledge	requiredByOccupation	3.09	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C9a	requiresKnowledge	requiredByOccupation	1.40	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C9b	requiresKnowledge	requiredByOccupation	2.80	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-418100	https://onet.org.ai/Knowledge/2C10	requiresKnowledge	requiredByOccupation	4.12	07/2013
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C1a	requiresKnowledge	requiredByOccupation	4.23	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C1b	requiresKnowledge	requiredByOccupation	3.79	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C1c	requiresKnowledge	requiredByOccupation	2.43	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C1d	requiresKnowledge	requiredByOccupation	2.67	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C1e	requiresKnowledge	requiredByOccupation	3.62	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C1f	requiresKnowledge	requiredByOccupation	1.91	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C2a	requiresKnowledge	requiredByOccupation	2.55	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C2b	requiresKnowledge	requiredByOccupation	1.09	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C3a	requiresKnowledge	requiredByOccupation	2.87	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C3b	requiresKnowledge	requiredByOccupation	2.32	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C3c	requiresKnowledge	requiredByOccupation	1.08	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C3d	requiresKnowledge	requiredByOccupation	1.55	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C3e	requiresKnowledge	requiredByOccupation	2.73	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C4a	requiresKnowledge	requiredByOccupation	3.08	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C4b	requiresKnowledge	requiredByOccupation	0.49	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C4c	requiresKnowledge	requiredByOccupation	1.02	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C4d	requiresKnowledge	requiredByOccupation	0.90	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C4e	requiresKnowledge	requiredByOccupation	1.58	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C4f	requiresKnowledge	requiredByOccupation	1.53	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C4g	requiresKnowledge	requiredByOccupation	4.37	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C5a	requiresKnowledge	requiredByOccupation	0.72	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C5b	requiresKnowledge	requiredByOccupation	1.27	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C6	requiresKnowledge	requiredByOccupation	3.39	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C7a	requiresKnowledge	requiredByOccupation	3.10	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C7b	requiresKnowledge	requiredByOccupation	1.83	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C7c	requiresKnowledge	requiredByOccupation	0.69	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C7d	requiresKnowledge	requiredByOccupation	1.26	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C7e	requiresKnowledge	requiredByOccupation	0.17	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C8a	requiresKnowledge	requiredByOccupation	3.63	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C8b	requiresKnowledge	requiredByOccupation	3.55	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C9a	requiresKnowledge	requiredByOccupation	1.95	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C9b	requiresKnowledge	requiredByOccupation	2.73	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501100	https://onet.org.ai/Knowledge/2C10	requiresKnowledge	requiredByOccupation	4.58	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C1a	requiresKnowledge	requiredByOccupation	4.40	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C1b	requiresKnowledge	requiredByOccupation	5.69	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C1c	requiresKnowledge	requiredByOccupation	3.99	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C1d	requiresKnowledge	requiredByOccupation	3.58	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C1e	requiresKnowledge	requiredByOccupation	5.56	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C1f	requiresKnowledge	requiredByOccupation	3.37	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C2a	requiresKnowledge	requiredByOccupation	3.86	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C2b	requiresKnowledge	requiredByOccupation	0.86	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C3a	requiresKnowledge	requiredByOccupation	4.19	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C3b	requiresKnowledge	requiredByOccupation	1.93	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C3c	requiresKnowledge	requiredByOccupation	1.73	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C3d	requiresKnowledge	requiredByOccupation	0.89	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C3e	requiresKnowledge	requiredByOccupation	0.88	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C4a	requiresKnowledge	requiredByOccupation	4.31	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C4b	requiresKnowledge	requiredByOccupation	1.17	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C4c	requiresKnowledge	requiredByOccupation	1.18	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C4d	requiresKnowledge	requiredByOccupation	1.44	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C4e	requiresKnowledge	requiredByOccupation	2.48	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C4f	requiresKnowledge	requiredByOccupation	1.93	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C4g	requiresKnowledge	requiredByOccupation	4.24	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C5a	requiresKnowledge	requiredByOccupation	0.44	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C5b	requiresKnowledge	requiredByOccupation	0.87	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C6	requiresKnowledge	requiredByOccupation	3.54	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C7a	requiresKnowledge	requiredByOccupation	4.22	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C7b	requiresKnowledge	requiredByOccupation	2.84	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C7c	requiresKnowledge	requiredByOccupation	1.30	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C7d	requiresKnowledge	requiredByOccupation	1.18	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C7e	requiresKnowledge	requiredByOccupation	2.78	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C8a	requiresKnowledge	requiredByOccupation	3.46	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C8b	requiresKnowledge	requiredByOccupation	3.53	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C9a	requiresKnowledge	requiredByOccupation	2.96	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C9b	requiresKnowledge	requiredByOccupation	3.71	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-501101	https://onet.org.ai/Knowledge/2C10	requiresKnowledge	requiredByOccupation	4.45	08/2024
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C1a	requiresKnowledge	requiredByOccupation	1.73	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C1b	requiresKnowledge	requiredByOccupation	1.95	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C1c	requiresKnowledge	requiredByOccupation	0.69	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C1d	requiresKnowledge	requiredByOccupation	1.22	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C1e	requiresKnowledge	requiredByOccupation	3.56	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C1f	requiresKnowledge	requiredByOccupation	0.94	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C2a	requiresKnowledge	requiredByOccupation	1.29	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C2b	requiresKnowledge	requiredByOccupation	0.53	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C3a	requiresKnowledge	requiredByOccupation	2.19	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C3b	requiresKnowledge	requiredByOccupation	0.01	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C3c	requiresKnowledge	requiredByOccupation	0.27	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C3d	requiresKnowledge	requiredByOccupation	0.11	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C3e	requiresKnowledge	requiredByOccupation	1.06	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C4a	requiresKnowledge	requiredByOccupation	1.65	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C4b	requiresKnowledge	requiredByOccupation	0.45	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C4c	requiresKnowledge	requiredByOccupation	1.55	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C4d	requiresKnowledge	requiredByOccupation	0.19	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C4e	requiresKnowledge	requiredByOccupation	0.94	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C4f	requiresKnowledge	requiredByOccupation	0.01	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C4g	requiresKnowledge	requiredByOccupation	1.92	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C5a	requiresKnowledge	requiredByOccupation	1.67	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C5b	requiresKnowledge	requiredByOccupation	0.28	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C6	requiresKnowledge	requiredByOccupation	1.43	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C7a	requiresKnowledge	requiredByOccupation	2.84	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C7b	requiresKnowledge	requiredByOccupation	0.01	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C7c	requiresKnowledge	requiredByOccupation	0.00	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C7d	requiresKnowledge	requiredByOccupation	0.00	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C7e	requiresKnowledge	requiredByOccupation	0.28	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C8a	requiresKnowledge	requiredByOccupation	1.98	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C8b	requiresKnowledge	requiredByOccupation	1.81	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C9a	requiresKnowledge	requiredByOccupation	0.88	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C9b	requiresKnowledge	requiredByOccupation	1.30	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-502100	https://onet.org.ai/Knowledge/2C10	requiresKnowledge	requiredByOccupation	3.25	07/2016
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C1a	requiresKnowledge	requiredByOccupation	2.73	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C1b	requiresKnowledge	requiredByOccupation	4.80	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C1c	requiresKnowledge	requiredByOccupation	1.39	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C1d	requiresKnowledge	requiredByOccupation	1.04	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C1e	requiresKnowledge	requiredByOccupation	6.42	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C1f	requiresKnowledge	requiredByOccupation	3.63	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C2a	requiresKnowledge	requiredByOccupation	1.91	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C2b	requiresKnowledge	requiredByOccupation	0.01	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C3a	requiresKnowledge	requiredByOccupation	4.70	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C3b	requiresKnowledge	requiredByOccupation	0.80	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C3c	requiresKnowledge	requiredByOccupation	0.73	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C3d	requiresKnowledge	requiredByOccupation	0.42	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C3e	requiresKnowledge	requiredByOccupation	1.15	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C4a	requiresKnowledge	requiredByOccupation	1.54	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C4b	requiresKnowledge	requiredByOccupation	0.43	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C4c	requiresKnowledge	requiredByOccupation	0.77	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C4d	requiresKnowledge	requiredByOccupation	0.46	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C4e	requiresKnowledge	requiredByOccupation	4.68	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C4f	requiresKnowledge	requiredByOccupation	2.60	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C4g	requiresKnowledge	requiredByOccupation	3.59	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C5a	requiresKnowledge	requiredByOccupation	1.87	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C5b	requiresKnowledge	requiredByOccupation	3.92	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C6	requiresKnowledge	requiredByOccupation	3.88	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C7a	requiresKnowledge	requiredByOccupation	4.82	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C7b	requiresKnowledge	requiredByOccupation	1.38	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C7c	requiresKnowledge	requiredByOccupation	0.00	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C7d	requiresKnowledge	requiredByOccupation	0.97	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C7e	requiresKnowledge	requiredByOccupation	2.10	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C8a	requiresKnowledge	requiredByOccupation	4.33	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C8b	requiresKnowledge	requiredByOccupation	4.18	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C9a	requiresKnowledge	requiredByOccupation	4.11	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C9b	requiresKnowledge	requiredByOccupation	4.33	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503100	https://onet.org.ai/Knowledge/2C10	requiresKnowledge	requiredByOccupation	2.33	08/2023
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C1a	requiresKnowledge	requiredByOccupation	4.28	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C1b	requiresKnowledge	requiredByOccupation	4.63	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C1c	requiresKnowledge	requiredByOccupation	1.82	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C1d	requiresKnowledge	requiredByOccupation	1.40	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C1e	requiresKnowledge	requiredByOccupation	5.48	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C1f	requiresKnowledge	requiredByOccupation	3.15	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C2a	requiresKnowledge	requiredByOccupation	1.83	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C2b	requiresKnowledge	requiredByOccupation	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C3a	requiresKnowledge	requiredByOccupation	3.30	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C3b	requiresKnowledge	requiredByOccupation	1.07	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C3c	requiresKnowledge	requiredByOccupation	1.07	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C3d	requiresKnowledge	requiredByOccupation	0.76	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C3e	requiresKnowledge	requiredByOccupation	1.29	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C4a	requiresKnowledge	requiredByOccupation	2.38	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C4b	requiresKnowledge	requiredByOccupation	0.57	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C4c	requiresKnowledge	requiredByOccupation	0.62	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C4d	requiresKnowledge	requiredByOccupation	0.17	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C4e	requiresKnowledge	requiredByOccupation	2.68	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C4f	requiresKnowledge	requiredByOccupation	1.66	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C4g	requiresKnowledge	requiredByOccupation	1.91	08/2021
onet.org.ai	https://onet.org.ai/Occupation/43-503200	https://onet.org.ai/Knowledge/2C5a	requiresKnowledge	requiredByOccupation	0.10	08/2021
