ns	from	to	predicate	reverse
napcs	NaturalGasDeliveriesCommercialInstitutionalConsumersEnrolledThirdPartyMarketers	147112	partOfServiceCategory	hasSubService
napcs	NaturalGasDeliveriesResidentialConsumersEnrolledThirdPartyMarketers	147112	partOfServiceCategory	hasSubService
napcs	NaturalGasDistributionConsumersHavingPurchasedDirectlySuppliers	14711	partOfServiceCategory	hasSubService
napcs	NaturalGasDeliveriesIndustrialConsumersHavingPurchasedDirectlySuppliers	147113	partOfServiceCategory	hasSubService
napcs	NaturalGasDeliveriesCommercialInstitutionalConsumersHavingPurchasedDirectlySuppliers	147113	partOfServiceCategory	hasSubService
napcs	NaturalGasDeliveriesResidentialConsumersHavingPurchasedDirectlySuppliers	147113	partOfServiceCategory	hasSubService
napcs	OtherNaturalGasDeliveries	14711	partOfServiceCategory	hasSubService
napcs	NaturalGasDeliveriesTransmissionPipelines	147114	partOfServiceCategory	hasSubService
napcs	NaturalGasDeliveriesStorageFacilities	147114	partOfServiceCategory	hasSubService
napcs	NaturalGasDeliveriesOtherGasDistributors	147114	partOfServiceCategory	hasSubService
napcs	IronOresConcentrates15111	151	partOfServiceCategory	hasSubService
napcs	IronOresConcentrates151111	15111	partOfServiceCategory	hasSubService
napcs	IronOresConcentrates1511111	151111	partOfServiceCategory	hasSubService
napcs	CopperOresConcentrates15211	152	partOfServiceCategory	hasSubService
napcs	CopperOresConcentrates152111	15211	partOfServiceCategory	hasSubService
napcs	CopperOresConcentrates1521111	152111	partOfServiceCategory	hasSubService
napcs	NickelOresConcentrates15311	153	partOfServiceCategory	hasSubService
napcs	NickelOresConcentrates153111	15311	partOfServiceCategory	hasSubService
napcs	NickelOresConcentrates1531111	153111	partOfServiceCategory	hasSubService
napcs	RadioactiveOresConcentrates15411	154	partOfServiceCategory	hasSubService
napcs	RadioactiveOresConcentrates154111	15411	partOfServiceCategory	hasSubService
napcs	RadioactiveOresConcentrates1541111	154111	partOfServiceCategory	hasSubService
napcs	Gold	155	partOfServiceCategory	hasSubService
napcs	GoldOres	15511	partOfServiceCategory	hasSubService
napcs	GoldOres1551111	155111	partOfServiceCategory	hasSubService
napcs	SilverOres	15511	partOfServiceCategory	hasSubService
napcs	SilverOres1551121	155112	partOfServiceCategory	hasSubService
napcs	PlatinumGroupMetalOresConcentrates	15511	partOfServiceCategory	hasSubService
napcs	PlatinumGroupMetalOresConcentrates1551131	155113	partOfServiceCategory	hasSubService
napcs	BauxiteAluminumOxide	155	partOfServiceCategory	hasSubService
napcs	BauxiteNaturalAlumina	15521	partOfServiceCategory	hasSubService
napcs	BauxiteNaturalAlumina1552111	155211	partOfServiceCategory	hasSubService
napcs	RefinedAluminumOxide	15521	partOfServiceCategory	hasSubService
napcs	RefinedAluminumOxide1552121	155212	partOfServiceCategory	hasSubService
napcs	LeadZincOresConcentrates	155	partOfServiceCategory	hasSubService
napcs	LeadOresConcentrates	15522	partOfServiceCategory	hasSubService
napcs	LeadOresConcentrates1552211	155221	partOfServiceCategory	hasSubService
napcs	ZincOresConcentrates	15522	partOfServiceCategory	hasSubService
napcs	ZincOresConcentrates1552221	155222	partOfServiceCategory	hasSubService
napcs	OtherMetalOresConcentrates15523	155	partOfServiceCategory	hasSubService
napcs	FerroAlloyOresConcentrates	15523	partOfServiceCategory	hasSubService
napcs	FerroAlloyOresConcentrates1552311	155231	partOfServiceCategory	hasSubService
napcs	OtherMiscellaneousMetalOresConcentrates	15523	partOfServiceCategory	hasSubService
napcs	CobaltOresConcentrates	155232	partOfServiceCategory	hasSubService
napcs	OtherMiscellaneousMetalOresConcentrates1552322	155232	partOfServiceCategory	hasSubService
napcs	WasteScrapIronSteel	156	partOfServiceCategory	hasSubService
napcs	WasteScrapIronSteel156111	15611	partOfServiceCategory	hasSubService
napcs	WasteScrapIronSteel1561111	156111	partOfServiceCategory	hasSubService
napcs	WasteScrapNonFerrousMetals	156	partOfServiceCategory	hasSubService
napcs	WasteScrapAluminumAluminumAlloys	15612	partOfServiceCategory	hasSubService
napcs	WasteScrapAluminumAluminumAlloys1561211	156121	partOfServiceCategory	hasSubService
napcs	WasteScrapOtherNonFerrousMetals	15612	partOfServiceCategory	hasSubService
napcs	WasteScrapCopperCopperAlloys	156122	partOfServiceCategory	hasSubService
napcs	WasteScrapGold	156122	partOfServiceCategory	hasSubService
napcs	WasteScrapOtherNonFerrousMetalsOtherNonFerrousMetalBaseAlloys	156122	partOfServiceCategory	hasSubService
napcs	WasteScrapWoodWoodProducts	157	partOfServiceCategory	hasSubService
napcs	WoodSawdustShavings	15711	partOfServiceCategory	hasSubService
napcs	SoftwoodSawdust	157111	partOfServiceCategory	hasSubService
napcs	HardwoodSawdust	157111	partOfServiceCategory	hasSubService
napcs	SoftwoodShavings	157111	partOfServiceCategory	hasSubService
napcs	HardwoodShavings	157111	partOfServiceCategory	hasSubService
napcs	WasteScrapWood157112	15711	partOfServiceCategory	hasSubService
napcs	WoodProductsIncludingWoodWoolWoodFlourExceptFuelProducts	157112	partOfServiceCategory	hasSubService
napcs	WasteScrapWood1571122	157112	partOfServiceCategory	hasSubService
napcs	WasteScrapPaperPaperboard	157	partOfServiceCategory	hasSubService
napcs	WasteScrapPaperPaperboard157121	15712	partOfServiceCategory	hasSubService
napcs	WasteScrapPaperPaperboard1571211	157121	partOfServiceCategory	hasSubService
napcs	WasteScrapPlasticRubber15811	158	partOfServiceCategory	hasSubService
napcs	PolyethyleneWasteScrap	15811	partOfServiceCategory	hasSubService
napcs	HighDensityPolyethyleneWasteScrap	158112	partOfServiceCategory	hasSubService
napcs	LowDensityPolyethyleneWasteScrap	158112	partOfServiceCategory	hasSubService
napcs	ThermoplasticResinWasteScrap	15811	partOfServiceCategory	hasSubService
napcs	PolystyreneWasteScrap	158113	partOfServiceCategory	hasSubService
napcs	PolyvinylChlorideWasteScrap	158113	partOfServiceCategory	hasSubService
napcs	PolypropyleneWasteScrap	158113	partOfServiceCategory	hasSubService
napcs	AcrylonitrileButadieneStyreneWasteScrap	158113	partOfServiceCategory	hasSubService
napcs	PolyethyleneTerephthalateWasteScrap	158113	partOfServiceCategory	hasSubService
napcs	PolyamidesWasteScrap	158113	partOfServiceCategory	hasSubService
napcs	PolyurethaneWasteScraps	158113	partOfServiceCategory	hasSubService
napcs	OtherNonCompostableThermoplasticResinWasteScrapNEC	158113	partOfServiceCategory	hasSubService
napcs	CompostableBiodegradablePlasticWasteScrap	15811	partOfServiceCategory	hasSubService
napcs	CompostableBiodegradableThermoplasticWasteScrap	158114	partOfServiceCategory	hasSubService
napcs	CompostableBiodegradableThermosetPlasticWasteScrap	158114	partOfServiceCategory	hasSubService
napcs	OtherPlasticWasteScrapNEC	15811	partOfServiceCategory	hasSubService
napcs	WasteScrapOtherThermosetPlasticsOtherPlasticsNEC	158115	partOfServiceCategory	hasSubService
napcs	WasteScrapRubber	15811	partOfServiceCategory	hasSubService
napcs	WasteScrapRubber1581161	158116	partOfServiceCategory	hasSubService
napcs	WasteScrapGlass15911	159	partOfServiceCategory	hasSubService
napcs	WasteScrapGlass159111	15911	partOfServiceCategory	hasSubService
napcs	WasteScrapGlass1591111	159111	partOfServiceCategory	hasSubService
napcs	Potash16111	161	partOfServiceCategory	hasSubService
napcs	Potash161111	16111	partOfServiceCategory	hasSubService
napcs	Potash1611111	161111	partOfServiceCategory	hasSubService
napcs	Stone16211	162	partOfServiceCategory	hasSubService
napcs	RoughDimensionStone	16211	partOfServiceCategory	hasSubService
napcs	RoughDimensionStone1621111	162111	partOfServiceCategory	hasSubService
napcs	CrushedStone	16211	partOfServiceCategory	hasSubService
napcs	CrushedStone1621121	162112	partOfServiceCategory	hasSubService
napcs	Sand	162	partOfServiceCategory	hasSubService
napcs	ConstructionSandGravel	16212	partOfServiceCategory	hasSubService
napcs	ConstructionSandGravel1621211	162121	partOfServiceCategory	hasSubService
napcs	IndustrialSand	16212	partOfServiceCategory	hasSubService
